FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,FROM_SWITCH,TO_SWITCH
28494,30831-35970,1S-MH-MU-ZST-CL04-0795,1S-MH-MU-ZST-CL04-0898,3,30831,35970
28494,35968-35971,1S-MH-MU-ZST-CL04-0898,1S-MH-MU-ZST-CL04-0910,4,35968,35971
28494,35973-36286,1S-MH-MU-ZST-CL04-0910,1S-MH-MU-ZST-CL04-1123,5,35973,36286
28494,36284-41895,1S-MH-MU-ZST-CL04-1123,1S-MH-MU-ZST-CL04-0338,6,36284,41895
28494,16735-36393,1S-MH-MU-ZST-CL04-0338,1S-MH-MU-ZST-CL04-0900,7,16735,36393
42132,42132-14398,1S-MH-MU-ZCT-RSTN-KADA,1S-MH-MU-ZCT-CL10-4230,1,42132,14398
42132,11378-14364,1S-MH-MU-ZCT-CL10-4230,1S-MH-MU-ZCT-CL09-4065,2,11378,14364
42132,14365-16650,1S-MH-MU-ZCT-CL09-4065,1S-MH-MU-ZCT-CL09-4066,3,14365,16650
42132,14397-41505,1S-MH-MU-ZCT-CL10-4230,1S-MH-MU-ZCT-CL10-5726,1.1,14397,41505
42132,41165-40440,1S-MH-MU-ZCT-CL10-5726,1S-MH-MU-ZCT-CL09-5703,1.2,41165,40440
42134,42134-32200,1S-MH-MU-ZCT-RSTN-KADA,1S-MH-MU-ZCT-CL10-4418,1,42134,32200
42134,32199-15898,1S-MH-MU-ZCT-CL10-4418,1S-MH-MU-ZCT-CL10-4051,2,32199,15898
42134,15900-17327,1S-MH-MU-ZCT-CL10-4051,1S-MH-MU-ZCT-CL10-4052,3,15900,17327
42134,17329-42059,1S-MH-MU-ZCT-CL10-4052,1S-MH-MU-ZCT-CL10-5057,4,17329,42059
42134,32198-29987,1S-MH-MU-ZCT-CL10-4418,1S-MH-MU-ZCT-RSTN-LOKH,1.1,32198,29987
42138,42138-42728,1S-MH-MU-ZCT-RSTN-KADA,1S-MH-MU-ZCT-CL10-4343,1,42138,42728
42138,42729-40946,1S-MH-MU-ZCT-CL10-4343,1S-MH-MU-ZCT-CL10-5101,2,42729,40946
42138,31509-12080,1S-MH-MU-ZCT-CL10-5101,1S-MH-MU-ZCT-CL10-4090,3,31509,12080
42138,9395-6840,1S-MH-MU-ZCT-CL10-4090,1S-MH-MU-ZCT-CL10-4377,4,9395,6840
42138,6841-39721,1S-MH-MU-ZCT-CL10-4377,1S-MH-MU-ZCT-CL10-5674,5,6841,39721
42138,31510-13870,1S-MH-MU-ZCT-CL10-5101,1S-MH-MU-ZCT-CL10-4816,2.1,31510,13870
42139,42139-CAP BANK,1S-MH-MU-ZCT-RSTN-KADA,1S-MH-MU-ZCT-RSTN-KADA,1,42139,CAP BANK
42141,42141-43285,1S-MH-MU-ZCT-RSTN-KADA,1S-MH-MU-ZCT-CL10-5792,1,42141,43285
42142,42142-29217,1S-MH-MU-ZCT-RSTN-KADA,1S-MH-MU-ZCT-CL10-5057,1,42142,29217
42142,29219-30124,1S-MH-MU-ZCT-CL10-5057,1S-MH-MU-ZCT-CL10-5029,2,29219,30124
42142,30123-30411,1S-MH-MU-ZCT-CL10-5029,1S-MH-MU-ZCT-CL10-5089,3,30123,30411
42142,30410-14954,1S-MH-MU-ZCT-CL10-5089,1S-MH-MU-ZCT-CL10-4419,4,30410,14954
42142,14955-42080,1S-MH-MU-ZCT-CL10-4419,1S-MH-MU-ZCT-CL10-4816,5,14955,42080
42142,42060-15958,1S-MH-MU-ZCT-CL10-5057,1S-MH-MU-ZCT-CL10-4040,1.1,42060,15958
42142,15960-17314,1S-MH-MU-ZCT-CL10-4040,1S-MH-MU-ZCT-CL10-4042,1.2,15960,17314
42144,42144-11782,1S-MH-MU-ZCT-RSTN-KADA,1S-MH-MU-ZCT-CL10-4344,1,42144,11782
42144,11781-39705,1S-MH-MU-ZCT-CL10-4344,1S-MH-MU-ZCT-CL04-5374,2,11781,39705
42144,39704-42873,1S-MH-MU-ZCT-CL04-5374,1S-MH-MU-ZCT-CL10-5759,3,39704,42873
42144,42875-42294,1S-MH-MU-ZCT-CL10-5759,1S-MH-MU-ZCT-CL10-4399,4,42875,42294
42144,42293-18141,1S-MH-MU-ZCT-CL10-4399,1S-MH-MU-ZCT-CL10-4291,5,42293,18141
42144,18142-18170,1S-MH-MU-ZCT-CL10-4291,1S-MH-MU-ZCT-CL10-4525,6,18142,18170
42144,18168-29982,1S-MH-MU-ZCT-CL10-4525,1S-MH-MU-ZCT-RSTN-LOKH,7,18168,29982
42144,42931-6142,1S-MH-MU-ZCT-CL10-4344,1S-MH-MU-ZCT-CL10-4795,1.1,42931,6142
42144,42235-12761,1S-MH-MU-ZCT-CL10-4795,1S-MH-MU-ZCT-CL10-4440,1.2,42235,12761
42144,12763-12377,1S-MH-MU-ZCT-CL10-4440,1S-MH-MU-ZCT-CL10-4320,1.3,12763,12377
42144,6143-12307,1S-MH-MU-ZCT-CL10-4795,1S-MH-MU-ZCT-CL10-4659,1.1.1,6143,12307
42144,11783-9348,1S-MH-MU-ZCT-CL10-4344,1S-MH-MU-ZCT-CL10-4420,1.2,11783,9348
42148,42148-CAP BANK,1S-MH-MU-ZCT-RSTN-KADA,1S-MH-MU-ZCT-RSTN-KADA,1,42148,CAP BANK
6528,6528-32243,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0836,1,6528,32243
6528,32245-15552,1S-MH-MU-ZST-CL05-0836,1S-MH-MU-ZST-CL05-0363,2,32245,15552
6528,15554-2196,1S-MH-MU-ZST-CL05-0363,1S-MH-MU-ZST-CL05-0313,3,15554,2196
6528,2194-31013,1S-MH-MU-ZST-CL05-0313,1S-MH-MU-ZST-CL05-0801,4,2194,31013
6528,37770-37752,1S-MH-MU-ZST-CL05-0801,1S-MH-MU-ZST-CL05-0572,5,37770,37752
6528,9865-13216,1S-MH-MU-ZST-CL05-0572,1S-MH-MU-ZST-CL05-0318,6,9865,13216
6528,11049-19263,1S-MH-MU-ZST-CL05-0318,1S-MH-MU-ZST-CL06-0587,7,11049,19263
6528,19265-13096,1S-MH-MU-ZST-CL06-0587,1S-MH-MU-ZST-CL06-0496,8,19265,13096
6528,9863-35172,1S-MH-MU-ZST-CL05-0572,1S-MH-MU-ZST-CL05-0970,5.1,9863,35172
6528,35170-40996,1S-MH-MU-ZST-CL05-0970,1S-MH-MU-ZST-CL05-0128,5.2,35170,40996
6528,31015-1042,1S-MH-MU-ZST-CL05-0801,1S-MH-MU-ZST-CL05-0315,4.1,31015,1042
6528,1043-5579,1S-MH-MU-ZST-CL05-0315,1S-MH-MU-ZST-CL06-0316,4.2,1043,5579
6528,39527-17055,1S-MH-MU-ZST-CL05-0315,1S-MH-MU-ZST-CL05-0346,4.1.1,39527,17055
6528,39742-39594,1S-MH-MU-ZST-CL05-0836,1S-MH-MU-ZST-CL05-1276,1.1,39742,39594
6528,32244-HTCONSUMER,1S-MH-MU-ZST-CL05-0836,NAN,1.2,32244,HTCONSUMER
6530,6530-30773,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL06-0204,1,6530,30773
6530,6578-37996,1S-MH-MU-ZST-CL06-0204,1S-MH-MU-ZST-CL01-0075,2,6578,37996
6530,15113-43295,1S-MH-MU-ZST-CL01-0075,1S-MH-MU-ZST-CL01-1391,3,15113,43295
6530,43294-31397,1S-MH-MU-ZST-CL01-1391,1S-MH-MU-ZST-CL01-0059,4,43294,31397
6530,5810-6305,1S-MH-MU-ZST-CL01-0059,1S-MH-MU-ZST-CL01-0086,5,5810,6305
6530,15115-15273,1S-MH-MU-ZST-CL01-0075,1S-MH-MU-ZST-CL01-0074,2.1,15115,15273
6530,15271-4769,1S-MH-MU-ZST-CL01-0074,1S-MH-MU-ZST-CL01-0073,2.2,15271,4769
6530,10397-29690,1S-MH-MU-ZST-CL06-0204,1S-MH-MU-ZST-CL06-0647,1.1,10397,29690
6530,35284-HTCONSUMER,1S-MH-MU-ZST-CL06-0204,NAN,1.2,35284,HTCONSUMER
6531,6531-35331,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0958,1,6531,35331
6531,35329-39324,1S-MH-MU-ZST-CL05-0958,1S-MH-MU-ZST-CL06-1016,2,35329,39324
6531,39323-36395,1S-MH-MU-ZST-CL06-1016,1S-MH-MU-ZST-CL05-0318,3,39323,36395
6531,11051-43769,1S-MH-MU-ZST-CL05-0318,1S-MH-MU-ZST-CL05-0312,4,11051,43769
6531,43771-10343,1S-MH-MU-ZST-CL05-0312,1S-MH-MU-ZST-CL07-0293,5,43771,10343
6531,10341-2810,1S-MH-MU-ZST-CL07-0293,1S-MH-MU-ZST-CL07-0556,6,10341,2810
6531,2812-35804,1S-MH-MU-ZST-CL07-0556,1S-MH-MU-ZST-CL07-1007,7,2812,35804
6531,35806-36882,1S-MH-MU-ZST-CL07-1007,1S-MH-MU-ZST-CL07-1109,8,35806,36882
6531,36881-16276,1S-MH-MU-ZST-CL07-1109,1S-MH-MU-ZST-CL07-0424,9,36881,16276
6531,16274-16262,1S-MH-MU-ZST-CL07-0424,1S-MH-MU-ZST-CL07-0551,10,16274,16262
6531,16261-25071,1S-MH-MU-ZST-CL07-0551,1S-MH-MU-ZST-CL07-0632,11,16261,25071
6531,43772-9407,1S-MH-MU-ZST-CL05-0312,1S-MH-MU-ZST-CL06-0185,4.1,43772,9407
6531,9405-HTCONSUMER,1S-MH-MU-ZST-CL06-0185,NAN,4.2,9405,HTCONSUMER
6531,4607-35907,1S-MH-MU-ZST-CL05-0312,1S-MH-MU-ZST-CL05-1085,4.2,4607,35907
7036,7036-37228,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0906,1,7036,37228
7036,37226-37229,1S-MH-MU-ZST-CL05-0906,1S-MH-MU-ZST-CL05-1189,2,37226,37229
7036,37231-14912,1S-MH-MU-ZST-CL05-1189,1S-MH-MU-ZST-CL05-0145,3,37231,14912
7036,14910-28846,1S-MH-MU-ZST-CL05-0145,1S-MH-MU-ZST-CL05-0720,4,14910,28846
7036,28847-29872,1S-MH-MU-ZST-CL05-0720,1S-MH-MU-ZST-CL05-0760,5,28847,29872
7036,37230-HTCONSUMER,1S-MH-MU-ZST-CL05-1189,NAN,2.1,37230,HTCONSUMER
7037,7037-31992,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0826,1,7037,31992
7037,31994-35315,1S-MH-MU-ZST-CL05-0826,1S-MH-MU-ZST-CL06-1015,2,31994,35315
7037,35313-7453,1S-MH-MU-ZST-CL06-1015,1S-MH-MU-ZST-CL06-0184,3,35313,7453
7037,7455-38135,1S-MH-MU-ZST-CL06-0184,1S-MH-MU-ZST-CL07-1125,4,7455,38135
7037,38137-6222,1S-MH-MU-ZST-CL07-1125,1S-MH-MU-ZST-CL07-0104,5,38137,6222
7037,6224-242,1S-MH-MU-ZST-CL07-0104,1S-MH-MU-ZST-CL07-0547,6,6224,242
7037,633-18072,1S-MH-MU-ZST-CL07-0547,1S-MH-MU-ZST-CL07-0041,7,633,18072
7037,36031-35767,1S-MH-MU-ZST-CL06-1015,1S-MH-MU-ZST-CL06-0803,2.1,36031,35767
7037,31157-37293,1S-MH-MU-ZST-CL06-0803,1S-MH-MU-ZST-CL06-1115,2.2,31157,37293
7037,37292-7311,1S-MH-MU-ZST-CL06-1115,1S-MH-MU-ZST-CL06-0166,2.3,37292,7311
7037,9703-25069,1S-MH-MU-ZST-CL06-0166,1S-MH-MU-ZST-CL06-0487,2.4,9703,25069
7037,25070-37337,1S-MH-MU-ZST-CL06-0487,1S-MH-MU-ZST-CL06-1160,2.5,25070,37337
7039,7039-29643,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL06-0204,1,7039,29643
7039,29642-16769,1S-MH-MU-ZST-CL06-0204,1S-MH-MU-ZST-CL01-0382,2,29642,16769
7039,16767-6517,1S-MH-MU-ZST-CL01-0382,1S-MH-MU-ZST-CL01-0061,3,16767,6517
7039,6515-40107,1S-MH-MU-ZST-CL01-0061,1S-MH-MU-ZST-CL01-1332,4,6515,40107
7039,40109-9799,1S-MH-MU-ZST-CL01-1332,1S-MH-MU-ZST-CL01-0069,5,40109,9799
7039,9800-43976,1S-MH-MU-ZST-CL01-0069,1S-MH-MU-ZST-CL01-0975,6,9800,43976
7039,43975-5865,1S-MH-MU-ZST-CL01-0975,1S-MH-MU-ZST-CL01-0068,7,43975,5865
7039,5867-19038,1S-MH-MU-ZST-CL01-0068,1S-MH-MU-ZST-CL01-0435,8,5867,19038
7039,9797-2279,1S-MH-MU-ZST-CL01-0069,1S-MH-MU-ZST-CL01-0058,5.1,9797,2279
7039,9226-18484,1S-MH-MU-ZST-CL01-0061,1S-MH-MU-ZST-CL01-0210,3.1,9226,18484
7039,18482-4961,1S-MH-MU-ZST-CL01-0210,1S-MH-MU-ZST-CL01-0449,3.2,18482,4961
7039,6516-HTCONSUMER,1S-MH-MU-ZST-CL01-0061,NAN,3.2,6516,HTCONSUMER
11827,11827-CAP BANK,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-RSTN-KALA,1,11827,CAP BANK
11828,11828-30025,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0778,1,11828,30025
11828,30024-29118,1S-MH-MU-ZST-CL05-0778,1S-MH-MU-ZST-CL05-0736,2,30024,29118
11828,30026-HTCONSUMER,1S-MH-MU-ZST-CL05-0778,NAN,1.1,30026,HTCONSUMER
13439,13439-26117,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0343,1,13439,26117
13439,26120-34222,1S-MH-MU-ZST-CL05-0343,1S-MH-MU-ZST-CL05-0901,2,26120,34222
13439,34224-15311,1S-MH-MU-ZST-CL05-0901,1S-MH-MU-ZST-CL05-0366,3,34224,15311
13439,15313-43681,1S-MH-MU-ZST-CL05-0366,1S-MH-MU-ZST-CL05-0205,4,15313,43681
13439,43686-9926,1S-MH-MU-ZST-CL05-0205,1S-MH-MU-ZST-CL05-0217,5,43686,9926
13439,15312-HTCONSUMER,1S-MH-MU-ZST-CL05-0366,NAN,3.1,15312,HTCONSUMER
13440,13440-42721,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0201,1,13440,42721
13440,42723-HTCONSUMER,1S-MH-MU-ZST-CL05-0201,NAN,2,42723,HTCONSUMER
13441,13441-CAP BANK,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-RSTN-KALA,1,13441,CAP BANK
30960,30960-30101,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0720,1,30960,30101
30960,30100-30111,1S-MH-MU-ZST-CL05-0720,1S-MH-MU-ZST-CL05-0780,2,30100,30111
30960,30109-30106,1S-MH-MU-ZST-CL05-0780,1S-MH-MU-ZST-CL05-0779,3,30109,30106
30960,30110-HTCONSUMER,1S-MH-MU-ZST-CL05-0780,NAN,2.1,30110,HTCONSUMER
30961,30961-36459,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-1141,1,30961,36459
30961,36457-42719,1S-MH-MU-ZST-CL05-1141,1S-MH-MU-ZST-CL05-0201,2,36457,42719
30961,36458-HTCONSUMER,1S-MH-MU-ZST-CL05-1141,NAN,1.1,36458,HTCONSUMER
30962,30962-6293,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL06-0314,1,30962,6293
30962,6294-35225,1S-MH-MU-ZST-CL06-0314,1S-MH-MU-ZST-CL06-0094,2,6294,35225
30962,18601-9775,1S-MH-MU-ZST-CL06-0094,1S-MH-MU-ZST-CL06-0581,3,18601,9775
30962,9777-14984,1S-MH-MU-ZST-CL06-0581,1S-MH-MU-ZST-CL06-0078,4,9777,14984
30962,14986-29754,1S-MH-MU-ZST-CL06-0078,1S-MH-MU-ZST-CL06-0647,5,14986,29754
30962,37809-29645,1S-MH-MU-ZST-CL06-0647,1S-MH-MU-ZST-CL06-0204,6,37809,29645
30962,6291-32248,1S-MH-MU-ZST-CL06-0314,1S-MH-MU-ZST-CL06-0835,1.1,6291,32248
30962,32246-10393,1S-MH-MU-ZST-CL06-0835,1S-MH-MU-ZST-CL06-0305,1.2,32246,10393
30962,10391-35541,1S-MH-MU-ZST-CL06-0305,1S-MH-MU-ZST-CL06-1008,1.3,10391,35541
30964,30964-10252,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0095,1,30964,10252
30964,10254-19506,1S-MH-MU-ZST-CL05-0095,1S-MH-MU-ZST-CL05-0611,2,10254,19506
30964,19508-9835,1S-MH-MU-ZST-CL05-0611,1S-MH-MU-ZST-CL05-0208,3,19508,9835
30964,9833-9906,1S-MH-MU-ZST-CL05-0208,1S-MH-MU-ZST-CL05-0441,4,9833,9906
30964,10253-HTCONSUMER,1S-MH-MU-ZST-CL05-0095,NAN,1.1,10253,HTCONSUMER
30965,30965-11127,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0530,1,30965,11127
30965,11129-25822,1S-MH-MU-ZST-CL05-0530,1S-MH-MU-ZST-CL05-0662,2,11129,25822
30965,25824-9928,1S-MH-MU-ZST-CL05-0662,1S-MH-MU-ZST-CL05-0217,3,25824,9928
30965,41696-12679,1S-MH-MU-ZST-CL05-0217,1S-MH-MU-ZST-CL05-0179,4,41696,12679
30966,30966-STN XMER,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-RSTN-KALA,1,30966,STN XMER
30967,30967-CAP BANK,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-RSTN-KALA,1,30967,CAP BANK
35366,35366-16805,1S-MH-MU-ZST-RSTN-KALI,1S-MH-MU-ZST-CL07-0273,1,35366,16805
35366,16807-42058,1S-MH-MU-ZST-CL07-0273,1S-MH-MU-ZST-CL07-0024,2,16807,42058
35366,5697-26002,1S-MH-MU-ZST-CL07-0024,1S-MH-MU-ZST-CL07-0635,3,5697,26002
35366,5696-HTCONSUMER,1S-MH-MU-ZST-CL07-0024,NAN,2.1,5696,HTCONSUMER
35367,35367-32613,1S-MH-MU-ZST-RSTN-KALI,1S-MH-MU-ZST-CL07-0841,1,35367,32613
35367,32611-12760,1S-MH-MU-ZST-CL07-0841,1S-MH-MU-ZST-CL07-0280,2,32611,12760
35367,12835-40071,1S-MH-MU-ZST-CL07-0280,1S-MH-MU-ZST-CL07-1328,3,12835,40071
35367,40070-41177,1S-MH-MU-ZST-CL07-1328,1S-MH-MU-ZST-CL07-1039,4,40070,41177
35367,41176-12759,1S-MH-MU-ZST-CL07-1039,1S-MH-MU-ZST-CL07-0279,5,41176,12759
35367,12757-26103,1S-MH-MU-ZST-CL07-0279,1S-MH-MU-ZST-CL07-0272,6,12757,26103
35367,26103-38051,1S-MH-MU-ZST-CL07-0272,1S-MH-MU-ZST-CL07-1245,7,26103,38051
35367,38049-18143,1S-MH-MU-ZST-CL07-1245,1S-MH-MU-ZST-CL07-0558,8,38049,18143
35367,18144-13993,1S-MH-MU-ZST-CL07-0558,1S-MH-MU-ZST-CL07-0356,9,18144,13993
35367,41780-41031,1S-MH-MU-ZST-CL07-0356,1S-MH-MU-ZST-CL07-0144,10,41780,41031
35367,41033-31174,1S-MH-MU-ZST-CL07-0144,1S-MH-MU-ZST-CL07-0804,11,41033,31174
35367,31176-9406,1S-MH-MU-ZST-CL07-0804,1S-MH-MU-ZST-CL06-0185,12,31176,9406
35367,41032-17635,1S-MH-MU-ZST-CL07-0144,1S-MH-MU-ZST-CL07-0543,10.1,41032,17635
35367,13995-36630,1S-MH-MU-ZST-CL07-0356,1S-MH-MU-ZST-CL07-1112,9.1,13995,36630
35367,36628-30438,1S-MH-MU-ZST-CL07-1112,1S-MH-MU-ZST-CL07-0783,9.2,36628,30438
35367,12756-0,1S-MH-MU-ZST-CL07-0279,1S-MH-MU-ZST-CL07-1375,5.1,12756,0
35367,0-18413,1S-MH-MU-ZST-CL07-1375,1S-MH-MU-ZST-CL07-0281,5.2,0,18413
35367,18411-42738,1S-MH-MU-ZST-CL07-0281,1S-MH-MU-ZST-CL07-0355,5.3,18411,42738
35367,42737-9893,1S-MH-MU-ZST-CL07-0355,1S-MH-MU-ZST-CL07-0542,5.4,42737,9893
35367,9895-25512,1S-MH-MU-ZST-CL07-0542,1S-MH-MU-ZST-CL07-0607,5.5,9895,25512
35367,42739-40232,1S-MH-MU-ZST-CL07-0355,1S-MH-MU-ZST-CL07-0274,5.3.1,42739,40232
35369,35369-41611,1S-MH-MU-ZST-RSTN-KALI,1S-MH-MU-ZST-CL07-1212,1,35369,41611
35369,41612-2513,1S-MH-MU-ZST-CL07-1212,1S-MH-MU-ZST-CL07-0272,2,41612,2513
35369,2513-4679,1S-MH-MU-ZST-CL07-0272,1S-MH-MU-ZST-CL07-0358,3,2513,4679
35369,4677-32016,1S-MH-MU-ZST-CL07-0358,1S-MH-MU-ZST-CL07-0827,4,4677,32016
35369,32015-30118,1S-MH-MU-ZST-CL07-0827,1S-MH-MU-ZST-CL07-0766,5,32015,30118
35369,30116-41038,1S-MH-MU-ZST-CL07-0766,1S-MH-MU-ZST-CL07-1273,6,30116,41038
35369,41039-7966,1S-MH-MU-ZST-CL07-1273,1S-MH-MU-ZST-CL07-0146,7,41039,7966
35369,7964-9315,1S-MH-MU-ZST-CL07-0146,1S-MH-MU-ZST-CL07-0028,8,7964,9315
35369,9313-37921,1S-MH-MU-ZST-CL07-0028,1S-MH-MU-ZST-CL07-1157,9,9313,37921
35369,37923-11616,1S-MH-MU-ZST-CL07-1157,1S-MH-MU-ZST-CL07-0535,10,37923,11616
35369,11614-41913,1S-MH-MU-ZST-CL07-0535,1S-MH-MU-ZST-CL07-1291,11,11614,41913
35369,41914-4504,1S-MH-MU-ZST-CL07-1291,1S-MH-MU-ZST-CL07-0040,12,41914,4504
35369,41599-18889,1S-MH-MU-ZST-CL07-0146,1S-MH-MU-ZST-CL07-0583,7.1,41599,18889
35369,26102-HTCONSUMER,1S-MH-MU-ZST-CL07-0272,NAN,2.1,26102,HTCONSUMER
35370,35370-35190,1S-MH-MU-ZST-RSTN-KALI,1S-MH-MU-ZST-CL07-0930,1,35370,35190
35370,35188-27088,1S-MH-MU-ZST-CL07-0930,1S-MH-MU-ZST-CL07-0202,2,35188,27088
35370,27088-26093,1S-MH-MU-ZST-CL07-0202,1S-MH-MU-ZST-CL07-0022,3,27088,26093
35370,26094-504,1S-MH-MU-ZST-CL07-0022,1S-MH-MU-ZST-CL07-0024,4,26094,504
35370,4226-HTCONSUMER,1S-MH-MU-ZST-CL07-0024,NAN,5,4226,HTCONSUMER
35371,35371-CAP BANK,1S-MH-MU-ZST-RSTN-KALI,1S-MH-MU-ZST-RSTN-KALI,1,35371,CAP BANK
35372,35372-41831,1S-MH-MU-ZST-RSTN-KALI,1S-MH-MU-ZST-CL07-1195,1,35372,41831
35372,41832-27025,1S-MH-MU-ZST-CL07-1195,1S-MH-MU-ZST-CL07-0045,2,41832,27025
35372,27027-18130,1S-MH-MU-ZST-CL07-0045,1S-MH-MU-ZST-CL07-0097,3,27027,18130
35372,14734-41558,1S-MH-MU-ZST-CL07-0097,1S-MH-MU-ZST-CL07-1314,4,14734,41558
35372,41557-43527,1S-MH-MU-ZST-CL07-1314,1S-MH-MU-ZST-CL07-1396,5,41557,43527
35372,43526-28989,1S-MH-MU-ZST-CL07-1396,1S-MH-MU-ZST-CL07-0727,6,43526,28989
35372,28988-9884,1S-MH-MU-ZST-CL07-0727,1S-MH-MU-ZST-CL07-0096,7,28988,9884
35372,9886-39926,1S-MH-MU-ZST-CL07-0096,1S-MH-MU-ZST-CL07-1234,8,9886,39926
35372,39925-41234,1S-MH-MU-ZST-CL07-1234,1S-MH-MU-ZST-CL07-1352,9,39925,41234
35372,41233-16903,1S-MH-MU-ZST-CL07-1352,1S-MH-MU-ZST-CL07-0025,10,41233,16903
35372,16901-34011,1S-MH-MU-ZST-CL07-0025,1S-MH-MU-ZST-CL07-0874,11,16901,34011
35372,27024-18220,1S-MH-MU-ZST-CL07-0045,1S-MH-MU-ZET-CL02-8771,2.1,27024,18220
35372,18222-11015,1S-MH-MU-ZET-CL02-8771,1S-MH-MU-ZET-CL02-8430,2.2,18222,11015
35372,11017-10644,1S-MH-MU-ZET-CL02-8430,1S-MH-MU-ZET-CL02-8431,2.3,11017,10644
35372,10646-31791,1S-MH-MU-ZET-CL02-8431,1S-MH-MU-ZST-CL07-0823,2.4,10646,31791
35372,11017-35693,1S-MH-MU-ZET-CL02-8430,1S-MH-MU-ZET-CL02-9499,2.2.1,11017,35693
35374,35374-19137,1S-MH-MU-ZST-RSTN-KALI,1S-MH-MU-ZST-CL07-0173,1,35374,19137
35375,35375-16590,1S-MH-MU-ZST-RSTN-KALI,1S-MH-MU-ZST-CL07-0492,1,35375,16590
35375,16592-14557,1S-MH-MU-ZST-CL07-0492,1S-MH-MU-ZST-CL07-0220,2,16592,14557
35375,14556-27090,1S-MH-MU-ZST-CL07-0220,1S-MH-MU-ZST-CL07-0202,3,14556,27090
35375,27091-26095,1S-MH-MU-ZST-CL07-0202,1S-MH-MU-ZST-CL07-0203,4,27091,26095
35375,26097-28117,1S-MH-MU-ZST-CL07-0203,1S-MH-MU-ZST-CL07-0482,5,26097,28117
35375,28115-37584,1S-MH-MU-ZST-CL07-0482,1S-MH-MU-ZST-CL07-1203,6,28115,37584
35375,37582-10362,1S-MH-MU-ZST-CL07-1203,1S-MH-MU-ZST-CL07-0481,7,37582,10362
35375,27052-26090,1S-MH-MU-ZST-CL07-0203,1S-MH-MU-ZST-CL07-0022,4.1,27052,26090
35375,27092-12188,1S-MH-MU-ZST-CL07-0202,1S-MH-MU-ZST-CL07-0023,3.1,27092,12188
35375,12190-4225,1S-MH-MU-ZST-CL07-0023,1S-MH-MU-ZST-CL07-0024,3.2,12190,4225
35377,35377-10463,1S-MH-MU-ZST-RSTN-KALI,1S-MH-MU-ZST-CL07-0329,1,35377,10463
35377,10461-10361,1S-MH-MU-ZST-CL07-0329,1S-MH-MU-ZST-CL07-0481,2,10461,10361
35378,35378-19300,1S-MH-MU-ZST-RSTN-KALI,1S-MH-MU-ZST-CL07-0284,1,35378,19300
35378,19298-12686,1S-MH-MU-ZST-CL07-0284,1S-MH-MU-ZST-CL07-0330,2,19298,12686
35378,12688-12912,1S-MH-MU-ZST-CL07-0330,1S-MH-MU-ZST-CL07-0379,3,12688,12912
35378,12910-18530,1S-MH-MU-ZST-CL07-0379,1S-MH-MU-ZST-CL07-0494,4,12910,18530
35378,18528-28564,1S-MH-MU-ZST-CL07-0494,1S-MH-MU-ZST-CL07-0713,5,18528,28564
35378,28566-18085,1S-MH-MU-ZST-CL07-0713,1S-MH-MU-ZST-CL07-0275,6,28566,18085
35378,18085-6737,1S-MH-MU-ZST-CL07-0275,1S-MH-MU-ZST-CL07-0278,7,18085,6737
35378,6739-38549,1S-MH-MU-ZST-CL07-0278,1S-MH-MU-ZST-CL07-1252,8,6739,38549
35378,18087-42034,1S-MH-MU-ZST-CL07-0275,1S-MH-MU-ZST-CL07-0025,6.1,18087,42034
35378,18089-16696,1S-MH-MU-ZST-CL07-0275,1S-MH-MU-ZST-CL07-0120,6.2,18089,16696
35378,28565-18085,1S-MH-MU-ZST-CL07-0713,1S-MH-MU-ZST-CL07-0275,5.1,28565,18085
35378,18085-6737,1S-MH-MU-ZST-CL07-0275,1S-MH-MU-ZST-CL07-0278,5.2,18085,6737
35378,6739-38549,1S-MH-MU-ZST-CL07-0278,1S-MH-MU-ZST-CL07-1252,5.3,6739,38549
35378,18087-42034,1S-MH-MU-ZST-CL07-0275,1S-MH-MU-ZST-CL07-0025,5.1.1,18087,42034
