SWITCH_ID,YEAR,QUARTER,PRED_FAULTS_Q
6520,2024,1,0.003105286741629243
6520,2024,2,0.004600834101438522
6520,2024,3,0.0005299014155752957
6520,2024,4,0.001957215368747711
6530,2024,1,0.27318844199180603
6530,2024,2,0.32333293557167053
6530,2024,3,0.1306627094745636
6530,2024,4,0.2111177295446396
6531,2024,1,0.1509196162223816
6531,2024,2,0.20431402325630188
6531,2024,3,0.05966990441083908
6531,2024,4,0.12289182841777802
6537,2024,1,0.0751531720161438
6537,2024,2,0.10583499819040298
6537,2024,3,0.024769313633441925
6537,2024,4,0.059442758560180664
6549,2024,1,0.08770039677619934
6549,2024,2,0.09225489944219589
6549,2024,3,0.02991301566362381
6549,2024,4,0.048283979296684265
6571,2024,1,0.0070954374969005585
6571,2024,2,0.010164301842451096
6571,2024,3,0.001423681853339076
6571,2024,4,0.004616237245500088
6572,2024,1,0.37703871726989746
6572,2024,2,0.4968647360801697
6572,2024,3,0.19826838374137878
6572,2024,4,0.3538816571235657
6573,2024,1,0.0034275162033736706
6573,2024,2,0.005063234828412533
6573,2024,3,0.0005912004853598773
6573,2024,4,0.002177267801016569
6579,2024,1,0.003698196029290557
6579,2024,2,0.005382782779633999
6579,2024,3,0.0006548804813064635
6579,2024,4,0.002296622609719634
6583,2024,1,0.004214347340166569
6583,2024,2,0.006223199889063835
6583,2024,3,0.0007622487028129399
6583,2024,4,0.0027313041500747204
6593,2024,1,0.003512598341330886
6593,2024,2,0.005082800053060055
6593,2024,3,0.0006207487313076854
6593,2024,4,0.00216325419023633
6601,2024,1,0.0031460889149457216
6601,2024,2,0.004699198994785547
6601,2024,3,0.0005322809447534382
6601,2024,4,0.0020103268325328827
6607,2024,1,0.0003365342563483864
6607,2024,2,0.0005364490789361298
6607,2024,3,3.559778633643873e-05
6607,2024,4,0.0001878604234661907
6610,2024,1,0.07969534397125244
6610,2024,2,0.10655336081981659
6610,2024,3,0.026704981923103333
6610,2024,4,0.059290580451488495
6619,2024,1,0.0969030112028122
6619,2024,2,0.13962674140930176
6619,2024,3,0.03264189511537552
6619,2024,4,0.08149305731058121
6626,2024,1,0.005638037342578173
6626,2024,2,0.008325451985001564
6626,2024,3,0.001077180728316307
6626,2024,4,0.0037377928383648396
6633,2024,1,0.004313295241445303
6633,2024,2,0.006340733729302883
6633,2024,3,0.0007801349856890738
6633,2024,4,0.002821903442963958
6649,2024,1,0.0020054071210324764
6649,2024,2,0.0029402445070445538
6649,2024,3,0.00031176404445432127
6649,2024,4,0.001180949853733182
6666,2024,1,0.005264056846499443
6666,2024,2,0.007607325445860624
6666,2024,3,0.0009970513638108969
6666,2024,4,0.003372940933331847
6668,2024,1,0.0076649002730846405
6668,2024,2,0.010899129323661327
6668,2024,3,0.0015628454275429249
6668,2024,4,0.004928353242576122
6678,2024,1,0.056234098970890045
6678,2024,2,0.07670997083187103
6678,2024,3,0.017337990924715996
6678,2024,4,0.0411427803337574
6683,2024,1,0.003481697291135788
6683,2024,2,0.005189950577914715
6683,2024,3,0.0006039455765858293
6683,2024,4,0.0022431774996221066
6692,2024,1,0.09994304180145264
6692,2024,2,0.14186672866344452
6692,2024,3,0.03498772531747818
6692,2024,4,0.08233989775180817
6699,2024,1,0.0389198362827301
6699,2024,2,0.04999120533466339
6699,2024,3,0.011062996461987495
6699,2024,4,0.025168245658278465
6701,2024,1,0.0049303555861115456
6701,2024,2,0.00739648099988699
6701,2024,3,0.0009085133206099272
6701,2024,4,0.003353646956384182
6703,2024,1,0.003639120841398835
6703,2024,2,0.005409096367657185
6703,2024,3,0.0006361102568916976
6703,2024,4,0.0023432995658367872
6717,2024,1,0.003803061321377754
6717,2024,2,0.006459216121584177
6717,2024,3,0.0006470918306149542
6717,2024,4,0.003100502071902156
6719,2024,1,0.0030456986278295517
6719,2024,2,0.004581768065690994
6719,2024,3,0.0005084022996015847
6719,2024,4,0.0019827492069453
6729,2024,1,0.15992778539657593
6729,2024,2,0.19187261164188385
6729,2024,3,0.06410165876150131
6729,2024,4,0.11312456429004669
6736,2024,1,0.014724534004926682
6736,2024,2,0.02244504541158676
6736,2024,3,0.00334880780428648
6736,2024,4,0.011194038204848766
6745,2024,1,0.0033439178951084614
6745,2024,2,0.005013115704059601
6745,2024,3,0.0005739324842579663
6745,2024,4,0.0021641082130372524
6753,2024,1,0.09829447418451309
6753,2024,2,0.1210707351565361
6753,2024,3,0.03430676460266113
6753,2024,4,0.0665498748421669
6759,2024,1,0.00566981453448534
6759,2024,2,0.008318706415593624
6759,2024,3,0.001087734242901206
6759,2024,4,0.003738675732165575
6761,2024,1,0.004521869122982025
6761,2024,2,0.007311409339308739
6761,2024,3,0.0008473736234009266
6761,2024,4,0.0034162793308496475
6763,2024,1,0.0029790650587528944
6763,2024,2,0.004625367932021618
6763,2024,3,0.0004994398914277554
6763,2024,4,0.0020165913738310337
6765,2024,1,0.0034793640952557325
6765,2024,2,0.005050335079431534
6765,2024,3,0.0006035039550624788
6765,2024,4,0.0021465278696268797
6774,2024,1,0.005639765411615372
6774,2024,2,0.007975537329912186
6774,2024,3,0.001081052585504949
6774,2024,4,0.0034926594235002995
6779,2024,1,0.0034534274600446224
6779,2024,2,0.00498666986823082
6779,2024,3,0.000596573343500495
6779,2024,4,0.0021061294246464968
6786,2024,1,0.10378895699977875
6786,2024,2,0.13017699122428894
6786,2024,3,0.037172604352235794
6786,2024,4,0.07315972447395325
6796,2024,1,0.008027775213122368
6796,2024,2,0.01148897409439087
6796,2024,3,0.001668553682975471
6796,2024,4,0.0052361865527927876
6797,2024,1,0.24027670919895172
6797,2024,2,0.32176899909973145
6797,2024,3,0.10929334908723831
6797,2024,4,0.20913934707641602
6805,2024,1,0.05887888744473457
6805,2024,2,0.09109952300786972
6805,2024,3,0.018046535551548004
6805,2024,4,0.051700375974178314
6807,2024,1,0.028693515807390213
6807,2024,2,0.04162268713116646
6807,2024,3,0.007697969675064087
6807,2024,4,0.02149847149848938
6813,2024,1,0.004099179990589619
6813,2024,2,0.0058981734327971935
6813,2024,3,0.0007271220092661679
6813,2024,4,0.0025117378681898117
6815,2024,1,0.00311714643612504
6815,2024,2,0.0046108197420835495
6815,2024,3,0.0005268050590530038
6815,2024,4,0.0019401629688218236
6821,2024,1,0.004431664012372494
6821,2024,2,0.006600706838071346
6821,2024,3,0.000801211572252214
6821,2024,4,0.002921607345342636
6824,2024,1,0.0035797222517430782
6824,2024,2,0.005302716512233019
6824,2024,3,0.0006255892803892493
6824,2024,4,0.0022876779548823833
6833,2024,1,0.004121758975088596
6833,2024,2,0.00596145074814558
6833,2024,3,0.0007352717220783234
6833,2024,4,0.0025545719545334578
6842,2024,1,0.0037247000727802515
6842,2024,2,0.0055386899039149284
6842,2024,3,0.000651108450256288
6842,2024,4,0.0024040392599999905
6851,2024,1,0.14057061076164246
6851,2024,2,0.18349052965641022
6851,2024,3,0.05482243001461029
6851,2024,4,0.10880255699157715
6862,2024,1,0.0047763739712536335
6862,2024,2,0.007402288727462292
6862,2024,3,0.0008757298346608877
6862,2024,4,0.0033973813988268375
6873,2024,1,0.004916852340102196
6873,2024,2,0.00677517568692565
6873,2024,3,0.0009268548456020653
6873,2024,4,0.0028848908841609955
6899,2024,1,0.11502233147621155
6899,2024,2,0.15412573516368866
6899,2024,3,0.0412275567650795
6899,2024,4,0.08843442052602768
6907,2024,1,0.006415166892111301
6907,2024,2,0.009364483878016472
6907,2024,3,0.0012671896256506443
6907,2024,4,0.004252847749739885
6917,2024,1,0.0024033766239881516
6917,2024,2,0.0036711080465465784
6917,2024,3,0.00038898151251487434
6917,2024,4,0.0015601585619151592
6920,2024,1,0.0038513795007020235
6920,2024,2,0.005641654599457979
6920,2024,3,0.0006828533951193094
6920,2024,4,0.002432112582027912
6925,2024,1,0.0022963033989071846
6925,2024,2,0.0036492592189460993
6925,2024,3,0.0003649373829830438
6925,2024,4,0.001581261632964015
6931,2024,1,0.004470871761441231
6931,2024,2,0.006795545574277639
6931,2024,3,0.00081895652692765
6931,2024,4,0.003081314265727997
6935,2024,1,0.0064018042758107185
6935,2024,2,0.009397461079061031
6935,2024,3,0.0012593799037858844
6935,2024,4,0.0042636157013475895
6937,2024,1,0.003921526484191418
6937,2024,2,0.005845285952091217
6937,2024,3,0.0006948768859729171
6937,2024,4,0.0025576117914170027
6941,2024,1,0.0028756074607372284
6941,2024,2,0.004521623253822327
6941,2024,3,0.0004807384102605283
6941,2024,4,0.001991063356399536
6944,2024,1,0.060271792113780975
6944,2024,2,0.0973142459988594
6944,2024,3,0.019547684118151665
6944,2024,4,0.0547550693154335
6947,2024,1,0.007198723964393139
6947,2024,2,0.01038244180381298
6947,2024,3,0.001442186301574111
6947,2024,4,0.004761486314237118
6953,2024,1,0.003597414353862405
6953,2024,2,0.005679593421518803
6953,2024,3,0.0006245349068194628
6953,2024,4,0.002552065532654524
6955,2024,1,0.004836005624383688
6955,2024,2,0.006804370321333408
6955,2024,3,0.0009023926104418933
6955,2024,4,0.0029245002660900354
6958,2024,1,0.0037062375340610743
6958,2024,2,0.005603896453976631
6958,2024,3,0.0006489582010544837
6958,2024,4,0.0024703126400709152
6960,2024,1,0.003667533164843917
6960,2024,2,0.005530762020498514
6960,2024,3,0.0006480460870079696
6960,2024,4,0.0024302047677338123
6968,2024,1,0.006834607571363449
6968,2024,2,0.009567085653543472
6968,2024,3,0.0013110025320202112
6968,2024,4,0.004180201329290867
6969,2024,1,0.002266157418489456
6969,2024,2,0.0034318005200475454
6969,2024,3,0.00035915561602450907
6969,2024,4,0.0014338043984025717
6978,2024,1,0.17528539896011353
6978,2024,2,0.20248140394687653
6978,2024,3,0.07243500649929047
6978,2024,4,0.12059710174798965
6987,2024,1,0.0027716606855392456
6987,2024,2,0.004164824262261391
6987,2024,3,0.0004584376292768866
6987,2024,4,0.0017726905643939972
6990,2024,1,0.003665684722363949
6990,2024,2,0.005707426927983761
6990,2024,3,0.0006475851405411959
6990,2024,4,0.002561993431299925
6993,2024,1,0.003968347329646349
6993,2024,2,0.00601054634898901
6993,2024,3,0.0007058844203129411
6993,2024,4,0.00264690350741148
6996,2024,1,0.005168999545276165
6996,2024,2,0.007678011432290077
6996,2024,3,0.0009678617352619767
6996,2024,4,0.003445707494392991
7016,2024,1,0.0035055996850132942
7016,2024,2,0.0052504707127809525
7016,2024,3,0.0006091834511607885
7016,2024,4,0.002284256974235177
7025,2024,1,0.0037773349322378635
7025,2024,2,0.005630809348076582
7025,2024,3,0.0006660993094556034
7025,2024,4,0.002458045957610011
7034,2024,1,0.002460968680679798
7034,2024,2,0.0035411021672189236
7034,2024,3,0.00039541476871818304
7034,2024,4,0.0014590420760214329
7037,2024,1,0.0071859778836369514
7037,2024,2,0.010375459678471088
7037,2024,3,0.0014483355917036533
7037,2024,4,0.0047429450787603855
7039,2024,1,0.3777884244918823
7039,2024,2,0.48070377111434937
7039,2024,3,0.20082376897335052
7039,2024,4,0.3376738429069519
7040,2024,1,0.2101368010044098
7040,2024,2,0.22645357251167297
7040,2024,3,0.09150682389736176
7040,2024,4,0.13971376419067383
7051,2024,1,0.00966174341738224
7051,2024,2,0.01435071136802435
7051,2024,3,0.0020603693556040525
7051,2024,4,0.0068144346587359905
7059,2024,1,0.1791280061006546
7059,2024,2,0.2227812111377716
7059,2024,3,0.07458224892616272
7059,2024,4,0.1374826282262802
7069,2024,1,0.0026648854836821556
7069,2024,2,0.003963750321418047
7069,2024,3,0.00043377833208069205
7069,2024,4,0.0016887146048247814
7088,2024,1,0.10133339464664459
7088,2024,2,0.13419629633426666
7088,2024,3,0.035687342286109924
7088,2024,4,0.07647418975830078
7089,2024,1,0.008025866001844406
7089,2024,2,0.012298551388084888
7089,2024,3,0.001662178197875619
7089,2024,4,0.0058327410370111465
7105,2024,1,0.09506022930145264
7105,2024,2,0.1335601508617401
7105,2024,3,0.03282959759235382
7105,2024,4,0.07618293911218643
7117,2024,1,0.005622442811727524
7117,2024,2,0.00863504596054554
7117,2024,3,0.0010676333913579583
7117,2024,4,0.003938424400985241
7118,2024,1,0.009004592895507812
7118,2024,2,0.012423854321241379
7118,2024,3,0.0018388951430097222
7118,2024,4,0.005678701214492321
7123,2024,1,0.0032748812809586525
7123,2024,2,0.004872665274888277
7123,2024,3,0.0005572811933234334
7123,2024,4,0.002076657023280859
7132,2024,1,0.004671813454478979
7132,2024,2,0.006765986792743206
7132,2024,3,0.0008601262234151363
7132,2024,4,0.002945862477645278
7133,2024,1,0.0041035618633031845
7133,2024,2,0.006143796723335981
7133,2024,3,0.0007461278000846505
7133,2024,4,0.002714216709136963
7142,2024,1,0.006824299693107605
7142,2024,2,0.00988074578344822
7142,2024,3,0.0013618620578199625
7142,2024,4,0.004488382022827864
7152,2024,1,0.07109721004962921
7152,2024,2,0.08137926459312439
7152,2024,3,0.02210262417793274
7152,2024,4,0.04250453785061836
7156,2024,1,0.06040748208761215
7156,2024,2,0.08191251754760742
7156,2024,3,0.01886722631752491
7156,2024,4,0.04409662261605263
7169,2024,1,0.005817677825689316
7169,2024,2,0.008392720483243465
7169,2024,3,0.0011384600074961782
7169,2024,4,0.0036696409806609154
7178,2024,1,0.0026676144916564226
7178,2024,2,0.0039054465014487505
7178,2024,3,0.00043862115126103163
7178,2024,4,0.0016296871472150087
7179,2024,1,0.003604138270020485
7179,2024,2,0.005432260222733021
7179,2024,3,0.0006315353675745428
7179,2024,4,0.002370186150074005
7189,2024,1,0.004021494183689356
7189,2024,2,0.006020253524184227
7189,2024,3,0.0007154142949730158
7189,2024,4,0.002647528424859047
7194,2024,1,0.06317853927612305
7194,2024,2,0.08554277569055557
7194,2024,3,0.019977090880274773
7194,2024,4,0.04622802138328552
7196,2024,1,0.17019006609916687
7196,2024,2,0.21804207563400269
7196,2024,3,0.07010641694068909
7196,2024,4,0.133504718542099
7199,2024,1,0.0022729053162038326
7199,2024,2,0.003568497719243169
7199,2024,3,0.0003618447808548808
7199,2024,4,0.0015316643984988332
7200,2024,1,0.006273661274462938
7200,2024,2,0.0086132250726223
7200,2024,3,0.0012070469092577696
7200,2024,4,0.003718700259923935
7219,2024,1,0.08518102765083313
7219,2024,2,0.1299048364162445
7219,2024,3,0.02844841592013836
7219,2024,4,0.07534007728099823
7222,2024,1,0.002709287917241454
7222,2024,2,0.003833648283034563
7222,2024,3,0.000448626175057143
7222,2024,4,0.001553972833789885
7246,2024,1,0.23454198241233826
7246,2024,2,0.29014062881469727
7246,2024,3,0.1060003787279129
7246,2024,4,0.1842890977859497
7254,2024,1,0.005567866377532482
7254,2024,2,0.007374892942607403
7254,2024,3,0.0010767111089080572
7254,2024,4,0.0031500898767262697
7289,2024,1,0.14031359553337097
7289,2024,2,0.20228402316570282
7289,2024,3,0.05346352234482765
7289,2024,4,0.12378086894750595
7296,2024,1,0.26490604877471924
7296,2024,2,0.3161603510379791
7296,2024,3,0.12683837115764618
7296,2024,4,0.2031002938747406
7297,2024,1,0.2366054356098175
7297,2024,2,0.3192580044269562
7297,2024,3,0.10713058710098267
7297,2024,4,0.2077770084142685
7329,2024,1,0.22472980618476868
7329,2024,2,0.2921469807624817
7329,2024,3,0.10030455887317657
7329,2024,4,0.18649178743362427
7336,2024,1,0.0030758853536099195
7336,2024,2,0.004500267095863819
7336,2024,3,0.0005310482811182737
7336,2024,4,0.001890872372314334
7341,2024,1,0.003989728167653084
7341,2024,2,0.005298058968037367
7341,2024,3,0.0007049691048450768
7341,2024,4,0.002163813915103674
7346,2024,1,0.005291502922773361
7346,2024,2,0.007783203851431608
7346,2024,3,0.0010008076205849648
7346,2024,4,0.0034797079861164093
7352,2024,1,0.003382331458851695
7352,2024,2,0.005051242187619209
7352,2024,3,0.0005822000675834715
7352,2024,4,0.002178019378334284
7353,2024,1,0.0032313833944499493
7353,2024,2,0.00478686299175024
7353,2024,3,0.0005534788360819221
7353,2024,4,0.0020493227057158947
7356,2024,1,0.13495709002017975
7356,2024,2,0.1790643036365509
7356,2024,3,0.052215561270713806
7356,2024,4,0.10488636046648026
7362,2024,1,0.002631928538903594
7362,2024,2,0.003966874908655882
7362,2024,3,0.0004346513014752418
7362,2024,4,0.0016795789124444127
7364,2024,1,0.006323810666799545
7364,2024,2,0.007960034534335136
7364,2024,3,0.0011966889724135399
7364,2024,4,0.0032508547883480787
7382,2024,1,0.004093265160918236
7382,2024,2,0.005826723761856556
7382,2024,3,0.000731166685000062
7382,2024,4,0.002490685787051916
7387,2024,1,0.001303458004258573
7387,2024,2,0.0019869639072567225
7387,2024,3,0.00018273518071509898
7387,2024,4,0.0007875023875385523
7394,2024,1,0.005198854953050613
7394,2024,2,0.007427898235619068
7394,2024,3,0.0009830418275669217
7394,2024,4,0.0032643796876072884
7410,2024,1,0.09639086574316025
7410,2024,2,0.13534149527549744
7410,2024,3,0.034219738095998764
7410,2024,4,0.07671698927879333
7431,2024,1,0.0035960939712822437
7431,2024,2,0.005481865257024765
7431,2024,3,0.0006262905662879348
7431,2024,4,0.002413628390058875
7438,2024,1,0.033536385744810104
7438,2024,2,0.046122822910547256
7438,2024,3,0.009286975488066673
7438,2024,4,0.023722056299448013
7455,2024,1,0.151908740401268
7455,2024,2,0.2124582827091217
7455,2024,3,0.060632091015577316
7455,2024,4,0.12946146726608276
7463,2024,1,0.1560543328523636
7463,2024,2,0.1869252771139145
7463,2024,3,0.0624060332775116
7463,2024,4,0.10934554040431976
7466,2024,1,0.005109763704240322
7466,2024,2,0.007502127438783646
7466,2024,3,0.0009506209171377122
7466,2024,4,0.0033355618361383677
7468,2024,1,0.06436537951231003
7468,2024,2,0.08721964061260223
7468,2024,3,0.020437192171812057
7468,2024,4,0.047297894954681396
7474,2024,1,0.0545005202293396
7474,2024,2,0.0740048810839653
7474,2024,3,0.01669057086110115
7474,2024,4,0.03952169418334961
7479,2024,1,0.08627373725175858
7479,2024,2,0.1255136877298355
7479,2024,3,0.02964790351688862
7479,2024,4,0.0720071941614151
7489,2024,1,0.004921900574117899
7489,2024,2,0.007080467883497477
7489,2024,3,0.0009210191783495247
7489,2024,4,0.0031265728175640106
7493,2024,1,0.08212344348430634
7493,2024,2,0.11071425676345825
7493,2024,3,0.027618471533060074
7493,2024,4,0.06142278015613556
7497,2024,1,0.002774309366941452
7497,2024,2,0.004101795144379139
7497,2024,3,0.0004582176625262946
7497,2024,4,0.0017147015314549208
7505,2024,1,0.004080560058355331
7505,2024,2,0.005776214879006147
7505,2024,3,0.0007406197255477309
7505,2024,4,0.002465353114530444
7507,2024,1,0.005256799049675465
7507,2024,2,0.007933123037219048
7507,2024,3,0.0010003815405070782
7507,2024,4,0.003602206241339445
7518,2024,1,0.005107566714286804
7518,2024,2,0.007498191669583321
7518,2024,3,0.0009575987933203578
7518,2024,4,0.003333643078804016
7521,2024,1,0.0039003724232316017
7521,2024,2,0.005689483601599932
7521,2024,3,0.0006972232949919999
7521,2024,4,0.0024501485750079155
7533,2024,1,0.056954070925712585
7533,2024,2,0.07613097131252289
7533,2024,3,0.017478784546256065
7533,2024,4,0.04044302552938461
7535,2024,1,0.01873810589313507
7535,2024,2,0.026867546141147614
7535,2024,3,0.004606193397194147
7535,2024,4,0.01329316757619381
7541,2024,1,0.0048616621643304825
7541,2024,2,0.007420367561280727
7541,2024,3,0.000885725487023592
7541,2024,4,0.0033717863261699677
7542,2024,1,0.07595008611679077
7542,2024,2,0.10098256170749664
7542,2024,3,0.02523607388138771
7542,2024,4,0.05538191646337509
7556,2024,1,0.0034762497525662184
7556,2024,2,0.005256314761936665
7556,2024,3,0.0006046444177627563
7556,2024,4,0.002296681981533766
7586,2024,1,0.004869505763053894
7586,2024,2,0.0071024708449840546
7586,2024,3,0.0008999962592497468
7586,2024,4,0.0031051835976541042
7593,2024,1,0.0060577490366995335
7593,2024,2,0.009268432855606079
7593,2024,3,0.0011698654852807522
7593,2024,4,0.004280754365026951
7596,2024,1,0.0037277494557201862
7596,2024,2,0.005568766035139561
7596,2024,3,0.0006539073656313121
7596,2024,4,0.002418319694697857
7605,2024,1,0.0036620059981942177
7605,2024,2,0.005367683246731758
7605,2024,3,0.0006424770690500736
7605,2024,4,0.002307307440787554
7611,2024,1,0.004386467859148979
7611,2024,2,0.006422531325370073
7611,2024,3,0.0007964526303112507
7611,2024,4,0.0028032041154801846
7615,2024,1,0.0769295021891594
7615,2024,2,0.09950482845306396
7615,2024,3,0.02543450891971588
7615,2024,4,0.05416515842080116
7631,2024,1,0.07149702310562134
7631,2024,2,0.0947943851351738
7631,2024,3,0.02328820712864399
7631,2024,4,0.051991917192935944
7636,2024,1,0.0026504253037273884
7636,2024,2,0.004073305055499077
7636,2024,3,0.0004353697586338967
7636,2024,4,0.001748515060171485
7637,2024,1,0.04078260064125061
7637,2024,2,0.05450914427638054
7637,2024,3,0.011785315349698067
7637,2024,4,0.02816072665154934
7639,2024,1,0.0019244058057665825
7639,2024,2,0.002963186940178275
7639,2024,3,0.0002957572869490832
7639,2024,4,0.0012401326093822718
7644,2024,1,0.0038766320794820786
7644,2024,2,0.00581679493188858
7644,2024,3,0.0006842062575742602
7644,2024,4,0.0025528103578835726
7647,2024,1,0.008218622766435146
7647,2024,2,0.012133127078413963
7647,2024,3,0.001696539344266057
7647,2024,4,0.005650250241160393
7648,2024,1,0.003036957699805498
7648,2024,2,0.004824854899197817
7648,2024,3,0.0005087986355647445
7648,2024,4,0.0021539805456995964
7656,2024,1,0.004505538381636143
7656,2024,2,0.006680358201265335
7656,2024,3,0.0008246325305663049
7656,2024,4,0.0029533992055803537
7662,2024,1,0.004494202323257923
7662,2024,2,0.0067554134875535965
7662,2024,3,0.0008080820553004742
7662,2024,4,0.0030079460702836514
7665,2024,1,0.0013282723957672715
7665,2024,2,0.0020948336459696293
7665,2024,3,0.0001893937587738037
7665,2024,4,0.0008618512656539679
7668,2024,1,0.003001118078827858
7668,2024,2,0.00454411655664444
7668,2024,3,0.0005029654130339622
7668,2024,4,0.0019601129461079836
7673,2024,1,0.002804819028824568
7673,2024,2,0.004271411802619696
7673,2024,3,0.0004593477351590991
7673,2024,4,0.0018295759800821543
7676,2024,1,0.1011245995759964
7676,2024,2,0.1322995275259018
7676,2024,3,0.03508639335632324
7676,2024,4,0.07424671202898026
7688,2024,1,0.11445826292037964
7688,2024,2,0.14625221490859985
7688,2024,3,0.041323088109493256
7688,2024,4,0.08437028527259827
7691,2024,1,0.07914175093173981
7691,2024,2,0.09844976663589478
7691,2024,3,0.0270187109708786
7691,2024,4,0.053052905946969986
7693,2024,1,0.00478501059114933
7693,2024,2,0.007033853325992823
7693,2024,3,0.0008885854622349143
7693,2024,4,0.0031216356437653303
7694,2024,1,0.06793496757745743
7694,2024,2,0.08624595403671265
7694,2024,3,0.02156733348965645
7694,2024,4,0.04643109813332558
7695,2024,1,0.007755502127110958
7695,2024,2,0.011229602620005608
7695,2024,3,0.0015823319554328918
7695,2024,4,0.0051603736355900764
7704,2024,1,0.0020713096018880606
7704,2024,2,0.003149860305711627
7704,2024,3,0.00032155870576389134
7704,2024,4,0.0013071266002953053
7724,2024,1,0.0037225016858428717
7724,2024,2,0.005569177679717541
7724,2024,3,0.0006565529620274901
7724,2024,4,0.002434652764350176
7725,2024,1,0.0017521012341603637
7725,2024,2,0.0027509741485118866
7725,2024,3,0.0002621544408611953
7725,2024,4,0.001148667884990573
7729,2024,1,0.06683610379695892
7729,2024,2,0.09225013852119446
7729,2024,3,0.021291615441441536
7729,2024,4,0.05049249157309532
7731,2024,1,0.0034999281633645296
7731,2024,2,0.005082371644675732
7731,2024,3,0.0006021825829520822
7731,2024,4,0.002142699435353279
7740,2024,1,0.008731595240533352
7740,2024,2,0.01348935253918171
7740,2024,3,0.0018194625154137611
7740,2024,4,0.0064334203489124775
7746,2024,1,0.2301856130361557
7746,2024,2,0.27824270725250244
7746,2024,3,0.10348142683506012
7746,2024,4,0.17543047666549683
7757,2024,1,0.09155170619487762
7757,2024,2,0.1256837099790573
7757,2024,3,0.031424205750226974
7757,2024,4,0.0709950178861618
7760,2024,1,0.08972743898630142
7760,2024,2,0.11748182028532028
7760,2024,3,0.030362315475940704
7760,2024,4,0.06572287529706955
7765,2024,1,0.006264267489314079
7765,2024,2,0.00931449607014656
7765,2024,3,0.001225856365635991
7765,2024,4,0.004261021502315998
7784,2024,1,0.0027543981559574604
7784,2024,2,0.004158003255724907
7784,2024,3,0.0004553840553853661
7784,2024,4,0.0017720970790833235
7788,2024,1,0.004325810819864273
7788,2024,2,0.006459392607212067
7788,2024,3,0.0007864971994422376
7788,2024,4,0.002866994356736541
7789,2024,1,0.11203022301197052
7789,2024,2,0.1447964608669281
7789,2024,3,0.040071774274110794
7789,2024,4,0.08268407732248306
7806,2024,1,0.003917099442332983
7806,2024,2,0.005656128749251366
7806,2024,3,0.000699048163369298
7806,2024,4,0.0024178726598620415
7809,2024,1,0.007504294626414776
7809,2024,2,0.010656340047717094
7809,2024,3,0.0015361523255705833
7809,2024,4,0.004791447892785072
7821,2024,1,0.22706663608551025
7821,2024,2,0.27503502368927
7821,2024,3,0.10543841868638992
7821,2024,4,0.17090675234794617
7824,2024,1,0.005178648978471756
7824,2024,2,0.007457018829882145
7824,2024,3,0.0009777743835002184
7824,2024,4,0.0032811483833938837
7828,2024,1,0.10236501693725586
7828,2024,2,0.13301080465316772
7828,2024,3,0.035832494497299194
7828,2024,4,0.0749187171459198
7830,2024,1,0.006129007786512375
7830,2024,2,0.008877390995621681
7830,2024,3,0.0011916897492483258
7830,2024,4,0.003978561609983444
7832,2024,1,0.4076519012451172
7832,2024,2,0.5291194915771484
7832,2024,3,0.21690115332603455
7832,2024,4,0.38358092308044434
7841,2024,1,0.003967783413827419
7841,2024,2,0.006062644068151712
7841,2024,3,0.000697425683028996
7841,2024,4,0.0026897243224084377
7848,2024,1,0.0033281813375651836
7848,2024,2,0.0050496431067585945
7848,2024,3,0.0005813371972180903
7848,2024,4,0.0021782240364700556
7856,2024,1,0.003542510326951742
7856,2024,2,0.005318475887179375
7856,2024,3,0.0006145074148662388
7856,2024,4,0.0023230481892824173
7861,2024,1,0.0544358566403389
7861,2024,2,0.07329434901475906
7861,2024,3,0.016686931252479553
7861,2024,4,0.038848765194416046
7879,2024,1,0.009907122701406479
7879,2024,2,0.014842910692095757
7879,2024,3,0.0021116381976753473
7879,2024,4,0.007172573357820511
7881,2024,1,0.005615833215415478
7881,2024,2,0.00892088282853365
7881,2024,3,0.0010679358383640647
7881,2024,4,0.004162507131695747
7887,2024,1,0.007276673335582018
7887,2024,2,0.010681134648621082
7887,2024,3,0.001467283582314849
7887,2024,4,0.004945171996951103
7897,2024,1,0.00392171461135149
7897,2024,2,0.005859039723873138
7897,2024,3,0.0006961426697671413
7897,2024,4,0.0025640667881816626
7901,2024,1,0.003879014402627945
7901,2024,2,0.005778735037893057
7901,2024,3,0.0006859843851998448
7901,2024,4,0.002526006195694208
7902,2024,1,0.22177377343177795
7902,2024,2,0.31464648246765137
7902,2024,3,0.09798259288072586
7902,2024,4,0.20413538813591003
7903,2024,1,0.004049275070428848
7903,2024,2,0.00606739753857255
7903,2024,3,0.0007301805890165269
7903,2024,4,0.0026912405155599117
7913,2024,1,0.05424653738737106
7913,2024,2,0.07391925156116486
7913,2024,3,0.016592644155025482
7913,2024,4,0.0395117849111557
7930,2024,1,0.006940832827240229
7930,2024,2,0.01018788106739521
7930,2024,3,0.0013829499948769808
7930,2024,4,0.0046780649572610855
7931,2024,1,0.01544240489602089
7931,2024,2,0.021700801327824593
7931,2024,3,0.003724178997799754
7931,2024,4,0.010434694588184357
7938,2024,1,0.002689269371330738
7938,2024,2,0.0039937603287398815
7938,2024,3,0.0004401638580020517
7938,2024,4,0.001679401146247983
7945,2024,1,0.003763532731682062
7945,2024,2,0.005513700190931559
