SWNO,VOLTAGE,I_Month_01,I_Month_02,I_Month_03,I_Month_04,I_Month_05,I_Month_06,I_Month_07,I_Month_08,I_Month_09,I_Month_10,I_Month_11,I_Month_12,PEAK_Month_01,PEAK_Month_02,PEAK_Month_03,PEAK_Month_04,PEAK_Month_05,PEAK_Month_06,PEAK_Month_07,PEAK_Month_08,PEAK_Month_09,PEAK_Month_10,PEAK_Month_11,PEAK_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,OVR_Month_01,OVR_Month_02,OVR_Month_03,OVR_Month_04,OVR_Month_05,OVR_Month_06,OVR_Month_07,OVR_Month_08,OVR_Month_09,OVR_Month_10,OVR_Month_11,OVR_Month_12
33252,33KV,90.242,96.470,105.735,126.179,114.036,115.594,113.367,108.798,104.136,109.390,99.183,90.285,160.600,187.400,168.000,222.500,588.000,250.000,163.300,160.100,222.500,221.800,209.100,194.900,1.000,2.000,2.000,1.000,1.000,1.000,2.000,2.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,2.000,0.000,0.000,11.000,51.000,3.000,6.000
33253,33KV,41.806,42.628,41.365,42.092,44.819,44.535,43.991,44.555,44.299,43.587,41.907,39.294,60.000,58.000,58.000,58.000,66.000,64.000,62.000,64.000,58.000,56.000,58.000,54.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33256,33KV,44.776,45.626,44.949,43.558,45.877,45.357,45.069,46.724,46.887,47.659,48.725,42.859,84.000,62.000,64.000,64.000,68.000,64.000,62.000,68.000,62.000,64.000,66.000,64.000,3.000,2.000,3.000,0.000,1.000,0.000,2.000,2.000,3.000,2.000,2.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33258,33KV,35.294,40.800,40.885,39.927,52.182,47.951,37.634,40.484,37.922,43.858,40.115,37.425,102.000,120.000,104.000,108.000,328.000,148.000,106.000,96.000,94.000,98.000,116.000,100.000,4.000,4.000,4.000,4.000,5.000,3.000,2.000,1.000,2.000,2.000,2.000,1.000,123.000,236.000,190.000,713.000,82.000,451.000,71.000,61.000,31.000,62.000,55.000,49.000
33259,33KV,42.001,46.461,46.097,45.757,57.355,55.147,42.968,40.282,39.833,47.180,44.809,34.912,116.000,122.000,110.000,118.000,234.000,198.000,112.000,100.000,100.000,102.000,166.000,104.000,6.000,7.000,4.000,6.000,6.000,3.000,2.000,1.000,0.000,3.000,4.000,6.000,206.000,345.000,130.000,531.000,129.000,165.000,92.000,74.000,30.000,33.000,353.000,262.000
33260,33KV,,,,14.000,,14.000,,,,,,,,,,14.000,,14.000,,,,,,,,,,0.000,,0.000,,,,,,,,,,0.000,,0.000,,,,,,
33263,33KV,36.921,38.790,41.380,50.952,56.794,57.380,62.295,58.750,53.492,52.379,49.407,43.757,100.000,86.000,86.000,86.000,96.000,102.000,100.000,96.000,98.000,86.000,86.000,84.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,2.000,1.000,0.000,42.000,15.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33264,33KV,17.030,16.852,17.610,19.159,18.967,19.139,21.260,20.543,18.960,19.369,19.294,19.196,24.000,24.000,24.000,26.000,24.000,34.000,32.000,34.000,24.000,24.000,24.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33265,33KV,112.106,118.279,97.771,123.012,138.969,134.098,123.546,115.309,107.364,114.471,119.724,111.582,200.000,538.000,228.000,226.000,264.000,450.000,244.000,222.000,222.000,224.000,228.000,220.000,5.000,3.000,3.000,1.000,2.000,1.000,1.000,1.000,0.000,2.000,2.000,1.000,0.000,2.000,171.000,0.000,0.000,4.000,0.000,0.000,8.000,0.000,0.000,0.000
33266,33KV,48.741,52.336,47.504,52.130,64.184,57.733,43.027,47.697,45.392,53.493,47.193,44.810,124.000,264.000,122.000,116.000,156.000,210.000,118.000,112.000,114.000,122.000,118.000,114.000,3.000,3.000,4.000,5.000,5.000,3.000,2.000,1.000,1.000,2.000,2.000,2.000,214.000,186.000,66.000,306.000,84.000,107.000,95.000,31.000,29.000,14.000,55.000,41.000
33267,33KV,,,,,,26.000,,,,,,,,,,,,26.000,,,,,,,,,,,,0.000,,,,,,,,,,,,0.000,,,,,,
33269,33KV,12.626,11.060,12.242,12.596,12.397,12.244,12.497,11.427,11.161,11.495,13.208,12.758,48.000,16.000,28.000,20.000,22.000,26.000,22.000,16.000,18.000,20.000,22.000,130.000,5.000,6.000,5.000,3.000,1.000,3.000,1.000,1.000,2.000,1.000,4.000,4.000,10.000,0.000,40.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,20.000
33271,33KV,10.182,10.781,10.122,10.330,10.417,11.625,13.027,10.926,10.926,10.508,10.400,10.500,12.000,20.000,12.000,16.000,18.000,20.000,20.000,14.000,12.000,12.000,12.000,12.000,2.000,3.000,2.000,1.000,2.000,2.000,2.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33273,33KV,82.092,117.091,129.752,119.064,106.777,106.408,104.315,108.821,111.331,113.801,99.925,88.592,154.700,166.700,184.200,197.100,172.600,165.300,156.200,201.900,196.000,184.800,177.600,180.200,1.000,3.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000
33274,33KV,101.247,121.363,129.920,154.755,147.603,146.780,136.937,125.381,121.663,124.508,121.759,96.370,240.600,241.600,457.500,239.500,241.600,457.500,233.300,205.200,219.200,206.400,364.600,235.600,1.000,1.000,4.000,4.000,2.000,1.000,4.000,3.000,2.000,3.000,4.000,0.000,55.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,2.000,2.000
33276,33KV,126.396,135.586,154.549,154.110,159.107,153.070,166.899,153.167,140.796,163.845,143.695,132.650,237.995,260.855,266.473,267.280,315.976,320.168,237.938,227.137,226.740,239.750,230.870,229.420,5.000,4.000,5.000,4.000,1.000,1.000,2.000,2.000,1.000,3.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000
33277,33KV,141.085,140.147,157.279,154.169,156.704,134.304,129.969,139.005,144.939,158.027,152.762,131.086,217.620,236.610,234.514,243.496,215.927,243.496,202.890,220.360,217.920,214.410,212.000,213.940,3.000,3.000,5.000,2.000,1.000,2.000,2.000,2.000,2.000,3.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33278,33KV,65.641,66.255,69.703,71.720,75.495,72.482,71.952,67.961,78.972,77.032,71.644,62.900,162.200,168.400,225.300,177.600,168.800,170.900,143.800,177.600,193.600,178.100,176.600,145.700,5.000,5.000,6.000,4.000,5.000,2.000,4.000,2.000,5.000,6.000,2.000,3.000,42.000,13.000,11.000,2.000,2.000,7.000,0.000,1.000,4.000,148.000,38.000,26.000
33279,33KV,65.451,66.797,69.941,71.483,76.129,73.140,69.453,64.902,61.501,74.004,70.771,62.863,151.000,161.000,166.100,177.000,169.700,139.900,139.500,177.000,143.200,134.300,177.500,142.300,5.000,6.000,7.000,4.000,5.000,2.000,4.000,1.000,1.000,2.000,2.000,4.000,24.000,12.000,13.000,3.000,2.000,0.000,2.000,1.000,35.000,0.000,50.000,32.000
33280,33KV,29.622,31.573,30.588,57.020,32.472,29.651,30.545,29.166,31.206,30.420,30.258,29.221,89.200,179.500,242.300,179.700,179.500,92.500,73.000,54.800,149.600,52.300,217.400,148.300,7.000,6.000,7.000,2.000,4.000,3.000,4.000,2.000,5.000,6.000,2.000,6.000,131.000,202.000,168.000,730.000,155.000,86.000,36.000,0.000,98.000,0.000,4.000,56.000
33281,33KV,29.784,32.004,30.628,58.462,32.880,29.942,29.947,27.903,29.622,30.991,30.095,29.521,87.900,176.900,195.900,181.300,176.900,92.200,73.500,51.300,150.200,52.200,106.400,233.600,7.000,6.000,8.000,3.000,4.000,3.000,3.000,1.000,3.000,2.000,2.000,7.000,139.000,203.000,179.000,734.000,157.000,85.000,52.000,0.000,30.000,0.000,3.000,60.000
33282,22KV,154.332,96.272,115.314,113.659,123.879,125.823,116.401,109.167,110.516,118.908,99.306,90.407,1754.533,149.872,192.150,154.764,204.998,172.475,210.830,181.540,165.880,199.240,143.800,149.820,1.000,5.000,7.000,2.000,1.000,0.000,3.000,3.000,3.000,4.000,3.000,2.000,469.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33283,33KV,97.786,101.051,113.863,125.202,130.282,124.452,125.604,118.803,114.349,124.965,113.171,105.507,225.020,225.637,176.867,225.637,183.152,205.818,216.784,202.566,205.128,185.155,170.150,170.190,0.000,5.000,4.000,1.000,1.000,1.000,2.000,1.000,1.000,2.000,1.000,0.000,50.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33284,33KV,102.405,109.026,121.656,121.136,111.242,112.289,108.009,104.639,107.726,109.152,105.602,101.235,147.650,160.840,170.590,171.400,158.190,168.370,164.480,136.560,166.460,164.120,168.740,175.250,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33285,33KV,102.714,112.569,125.007,137.878,137.207,127.835,134.776,127.610,122.131,130.817,120.246,105.873,191.112,215.007,195.740,226.246,191.225,193.824,165.530,170.470,257.130,181.750,215.007,198.270,2.000,3.000,4.000,1.000,1.000,1.000,2.000,3.000,2.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000
33286,33KV,106.229,117.618,131.883,129.639,119.232,115.598,114.453,112.369,116.396,119.468,112.082,100.157,157.400,183.960,193.000,199.960,174.430,170.320,155.760,151.550,182.410,173.710,181.560,196.760,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33287,33KV,101.815,107.164,119.641,134.079,157.826,136.085,122.712,125.984,129.577,145.528,115.482,127.745,220.563,234.496,246.730,257.023,336.639,246.730,237.053,239.790,251.940,235.910,201.180,210.200,1.000,0.000,1.000,1.000,2.000,1.000,1.000,1.000,2.000,2.000,1.000,1.000,28.000,13.000,3.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33288,33KV,108.663,117.285,121.685,154.854,154.752,162.735,163.542,146.185,125.962,141.700,115.647,105.303,226.653,223.702,241.801,274.000,1200.456,292.131,223.702,245.460,223.702,229.330,223.702,223.702,0.000,0.000,1.000,1.000,1.000,1.000,3.000,1.000,2.000,1.000,0.000,0.000,100.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,96.000
33289,33KV,102.542,109.734,121.522,145.161,153.563,140.742,134.974,128.080,129.410,137.312,117.619,106.650,237.700,246.874,242.348,255.370,257.260,257.260,254.891,243.591,240.975,232.450,221.560,221.782,0.000,4.000,4.000,2.000,1.000,1.000,2.000,3.000,3.000,3.000,1.000,1.000,62.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000
33290,33KV,94.796,96.537,101.096,131.993,133.341,126.503,114.603,109.630,104.958,117.200,100.970,89.280,208.950,246.832,213.492,246.832,219.719,237.211,200.734,237.211,189.901,182.490,177.100,179.979,1.000,2.000,3.000,1.000,1.000,1.000,2.000,3.000,4.000,4.000,1.000,1.000,10.000,13.000,6.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,1.000
33291,33KV,91.702,98.524,109.550,125.752,132.811,134.130,120.059,113.619,108.934,121.838,98.863,89.451,207.372,229.950,231.347,254.079,253.900,254.079,237.532,246.200,244.397,227.120,196.120,188.445,1.000,3.000,5.000,1.000,1.000,1.000,3.000,3.000,2.000,3.000,0.000,0.000,41.000,11.000,6.000,1.000,0.000,0.000,0.000,7.000,7.000,0.000,0.000,11.000
33292,33KV,43.496,46.165,53.498,56.501,58.462,60.265,52.380,51.173,53.830,56.384,50.385,45.639,90.001,94.610,95.880,155.282,152.111,155.282,110.596,110.079,102.601,153.190,110.180,97.159,1.000,1.000,4.000,0.000,1.000,1.000,1.000,1.000,2.000,2.000,1.000,0.000,3.000,4.000,0.000,4.000,1.000,5.000,4.000,8.000,0.000,6.000,2.000,7.000
33293,33KV,59.679,65.126,71.892,86.200,87.166,60.724,76.926,72.670,71.061,79.703,62.886,56.074,206.313,144.030,151.433,217.928,206.313,143.226,119.700,119.560,128.140,173.030,114.270,117.832,0.000,0.000,1.000,2.000,1.000,1.000,3.000,3.000,3.000,4.000,4.000,0.000,24.000,11.000,2.000,79.000,12.000,50.000,0.000,0.000,0.000,2.000,0.000,4.000
33294,33KV,32.112,34.054,36.911,37.988,34.517,37.932,37.204,37.400,37.118,40.772,37.088,32.975,88.570,81.246,84.333,81.563,59.047,70.330,76.170,56.802,56.310,84.120,52.200,53.340,7.000,4.000,5.000,3.000,1.000,2.000,2.000,3.000,2.000,3.000,2.000,0.000,84.000,4.000,26.000,7.000,0.000,0.000,1.000,0.000,0.000,6.000,0.000,0.000
33295,33KV,44.173,46.118,46.591,52.476,56.082,54.738,49.680,47.730,47.507,51.246,56.595,40.329,172.710,174.350,93.130,100.100,110.600,92.263,82.116,84.031,82.920,92.620,99.700,86.190,2.000,5.000,1.000,1.000,1.000,1.000,1.000,2.000,3.000,2.000,3.000,0.000,32.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
33298,33KV,155.096,155.698,155.916,166.430,162.978,157.416,151.960,154.286,156.132,157.579,163.960,152.815,230.247,231.970,195.443,249.657,230.247,193.153,188.060,189.860,188.711,188.661,317.740,233.970,0.000,1.000,0.000,3.000,1.000,0.000,2.000,2.000,2.000,2.000,5.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33299,33KV,54.716,60.180,68.245,74.265,86.526,91.502,60.059,68.571,73.848,78.986,64.345,60.867,285.360,281.225,263.075,287.742,266.222,287.742,251.596,251.569,233.569,208.128,258.509,246.801,4.000,5.000,3.000,1.000,1.000,3.000,3.000,2.000,3.000,4.000,2.000,2.000,71.000,47.000,66.000,86.000,157.000,806.000,34.000,66.000,33.000,11.000,44.000,39.000
33300,33KV,105.555,110.905,126.963,144.992,150.999,127.158,130.625,121.570,128.953,125.047,109.050,99.170,233.291,219.825,221.520,255.805,267.175,227.416,215.617,210.679,214.952,232.090,220.698,236.217,2.000,3.000,2.000,1.000,1.000,3.000,2.000,3.000,4.000,3.000,1.000,1.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,31.000
33301,33KV,50.871,56.049,61.446,79.880,80.169,79.122,76.305,72.982,76.190,72.291,54.456,53.964,132.030,199.288,144.736,1803.122,213.789,214.756,195.835,194.316,193.902,192.245,127.611,186.310,1.000,2.000,3.000,2.000,1.000,1.000,2.000,2.000,3.000,3.000,3.000,4.000,117.000,112.000,28.000,45.000,13.000,90.000,12.000,45.000,72.000,4.000,55.000,67.000
33302,33KV,66.381,73.539,81.190,99.327,101.029,90.868,85.849,80.400,78.173,80.860,70.073,62.404,165.176,459.343,168.490,215.861,184.787,215.999,177.053,156.751,215.999,147.498,144.045,163.100,0.000,1.000,1.000,1.000,1.000,1.000,3.000,2.000,2.000,2.000,0.000,1.000,26.000,12.000,2.000,10.000,0.000,12.000,2.000,0.000,20.000,0.000,3.000,37.000
33303,22KV,4.013,4.224,4.182,4.322,4.383,4.365,4.337,4.246,4.330,4.278,4.308,4.292,7.088,7.605,7.668,7.259,4.462,5.696,5.313,5.422,6.542,6.226,7.571,6.968,3.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33304,22KV,3.311,3.320,3.316,3.305,3.306,3.310,3.297,3.273,3.328,3.265,3.284,3.267,6.342,6.882,6.721,5.155,5.430,5.307,4.580,4.871,5.817,5.689,6.755,6.319,2.000,2.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,1.000,2.000,1.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
33305,33KV,76.142,89.606,78.667,82.464,87.596,81.072,82.165,84.034,75.283,84.146,67.014,65.483,191.550,1499.011,238.790,1499.011,195.840,180.090,162.690,172.770,147.220,172.500,163.660,158.680,6.000,2.000,3.000,3.000,1.000,0.000,1.000,2.000,1.000,3.000,2.000,2.000,150.000,77.000,136.000,79.000,62.000,54.000,0.000,14.000,0.000,2.000,26.000,108.000
33306,33KV,93.110,88.403,100.716,108.486,107.506,111.679,106.288,108.599,108.897,95.761,86.000,97.304,626.729,190.450,254.531,203.293,824.497,190.035,190.035,193.210,188.790,206.608,198.459,202.190,1.000,4.000,5.000,3.000,2.000,1.000,3.000,3.000,4.000,1.000,2.000,3.000,68.000,64.000,1.000,0.000,3.000,0.000,0.000,0.000,0.000,22.000,118.000,16.000
33316,33KV,70.832,85.954,111.325,96.177,82.357,80.001,86.777,85.157,77.520,82.834,83.144,83.396,149.720,218.420,226.450,186.860,229.188,121.580,150.650,138.340,171.960,154.710,163.590,149.130,2.000,1.000,2.000,1.000,2.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,12.000,70.000,2.000,0.000,2.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000
33317,33KV,62.974,84.767,112.643,94.121,74.456,73.402,80.700,71.490,66.724,74.716,63.633,64.828,150.300,217.300,226.770,188.880,142.450,136.580,150.700,139.030,170.330,156.400,163.720,168.010,2.000,2.000,2.000,2.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,2.000,58.000,70.000,2.000,1.000,0.000,0.000,0.000,0.000,30.000,4.000,46.000,66.000
33318,33KV,48.669,60.534,76.960,56.184,45.123,40.986,45.347,50.668,58.919,60.638,54.382,37.861,119.490,111.990,112.920,105.910,87.200,94.380,90.730,88.620,121.590,104.490,104.920,101.730,4.000,4.000,2.000,4.000,3.000,1.000,2.000,1.000,2.000,3.000,2.000,3.000,218.000,0.000,0.000,0.000,0.000,124.000,2.000,0.000,8.000,0.000,0.000,240.000
33319,33KV,26.894,27.365,76.114,70.669,34.907,34.428,24.780,24.780,39.702,39.225,28.137,27.588,95.870,100.000,151.910,176.190,138.450,133.070,24.780,24.780,204.950,179.150,167.950,140.930,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,192.000,192.000,0.000,123.000,96.000,96.000,0.000,0.000,96.000,96.000,96.000,158.000
33320,22KV,20.490,18.849,19.613,20.473,20.455,19.333,20.607,24.449,31.404,40.001,22.804,21.081,45.300,53.170,55.040,42.610,42.950,44.680,39.500,55.170,76.860,99.510,49.650,42.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,6.000,93.000,101.000,7.000,5.000,6.000,0.000,3.000,4.000,18.000,1.000,3.000
33320,33KV,14.910,13.710,15.490,52.514,22.405,15.168,13.582,14.782,17.147,19.118,17.601,17.399,50.340,347.822,116.493,161.585,347.822,127.611,119.462,117.391,73.058,86.800,88.734,101.923,4.000,4.000,4.000,5.000,2.000,4.000,3.000,3.000,3.000,3.000,3.000,2.000,818.000,192.000,364.000,634.000,304.000,357.000,271.000,195.000,340.000,480.000,368.000,405.000
33321,22KV,58.961,53.485,59.913,63.141,60.966,60.698,59.647,51.265,29.528,60.155,63.427,63.283,108.070,127.680,130.100,126.090,124.850,122.020,114.080,88.040,42.540,108.830,151.500,149.910,0.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,75.000,69.000,0.000,6.000,2.000,0.000,0.000,0.000,0.000,1.000,1.000
33321,33KV,48.161,42.302,50.111,50.712,51.670,53.536,41.846,43.638,43.091,45.271,47.702,58.977,160.760,180.229,180.229,100.196,145.150,177.882,175.050,100.335,92.120,109.864,149.360,134.590,8.000,3.000,4.000,2.000,3.000,4.000,3.000,2.000,4.000,6.000,4.000,4.000,353.000,207.000,71.000,0.000,59.000,193.000,205.000,88.000,71.000,107.000,157.000,206.000
33322,22KV,82.792,89.712,91.309,101.582,108.765,111.525,109.996,102.151,92.330,99.048,93.669,91.458,933.067,164.820,212.000,163.896,255.212,181.736,190.880,153.802,163.880,157.540,159.420,159.420,0.000,0.000,1.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33323,22KV,95.881,98.103,99.353,126.781,132.016,128.921,121.859,117.858,113.166,123.294,106.804,108.968,170.450,884.944,197.450,192.300,257.559,188.544,171.860,174.210,182.190,177.260,162.710,181.020,0.000,1.000,3.000,0.000,1.000,1.000,2.000,1.000,1.000,1.000,2.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33324,33KV,128.282,136.307,137.621,157.784,180.696,162.842,158.416,152.155,141.755,152.751,140.179,121.452,292.830,265.730,261.052,268.460,280.750,268.356,249.637,253.652,217.604,268.280,245.525,218.642,3.000,2.000,2.000,1.000,2.000,1.000,4.000,3.000,0.000,3.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33325,33KV,133.541,136.376,135.661,142.483,140.277,136.920,134.136,136.070,139.617,151.699,136.234,116.400,216.140,265.170,209.000,268.520,198.800,195.010,204.060,208.370,210.610,268.790,203.850,214.030,1.000,1.000,2.000,1.000,1.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33326,33KV,104.386,113.492,120.470,142.735,153.675,135.797,129.159,126.875,120.851,134.439,116.368,112.510,234.838,261.277,250.881,345.050,282.338,345.050,255.735,255.109,260.716,264.090,225.330,257.980,0.000,1.000,3.000,2.000,1.000,2.000,2.000,1.000,0.000,3.000,1.000,2.000,31.000,42.000,7.000,1.000,0.000,8.000,0.000,1.000,13.000,0.000,0.000,108.000
33327,33KV,108.782,121.027,130.671,125.848,113.712,116.083,111.844,108.958,107.343,117.082,114.328,110.607,272.760,293.950,205.050,218.390,241.950,192.740,173.190,219.580,216.330,194.230,225.700,257.920,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,2.000,0.000,0.000,6.000,0.000,0.000,4.000,4.000,0.000,0.000,130.000
33328,33KV,129.083,146.043,147.222,173.605,181.025,168.200,162.260,154.783,137.549,151.550,148.714,129.900,245.615,241.230,290.625,288.487,313.944,290.625,251.677,260.200,262.440,265.430,244.100,235.170,2.000,2.000,4.000,2.000,1.000,1.000,1.000,2.000,2.000,1.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33329,33KV,121.024,149.938,145.364,160.832,137.895,140.952,134.004,125.831,124.577,130.131,147.113,123.203,225.490,241.170,256.690,281.570,230.430,215.060,203.830,276.580,263.150,221.180,244.040,234.560,0.000,2.000,2.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,3.000,0.000,0.000,0.000
33339,33KV,110.965,117.239,126.362,136.187,144.929,146.791,142.572,130.667,125.681,139.019,120.979,107.268,224.838,224.147,227.600,2021.883,259.226,1022.819,1022.819,240.996,256.050,225.940,218.900,219.590,0.000,0.000,2.000,1.000,1.000,1.000,2.000,3.000,1.000,3.000,0.000,1.000,1.000,0.000,0.000,4.000,0.000,1.000,1.000,0.000,2.000,0.000,0.000,4.000
33340,33KV,113.240,111.054,127.958,151.054,159.198,155.030,158.023,148.631,131.774,152.313,128.951,119.941,2154.604,256.188,255.221,264.336,266.408,1146.286,255.636,1146.286,246.797,230.360,207.710,205.365,0.000,3.000,3.000,2.000,3.000,1.000,2.000,1.000,1.000,2.000,1.000,1.000,17.000,16.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000
33342,33KV,19.703,20.062,21.648,23.925,20.638,23.236,22.291,19.484,22.309,24.704,20.558,18.542,124.849,35.360,41.160,41.710,37.150,55.800,36.050,37.840,60.210,45.300,36.870,112.830,3.000,2.000,4.000,1.000,1.000,0.000,0.000,0.000,4.000,5.000,3.000,2.000,12.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,4.000,0.000,0.000,4.000
33343,33KV,19.330,19.995,21.659,23.511,20.103,23.942,19.904,15.906,18.878,22.676,19.831,18.351,112.280,34.660,40.880,40.600,31.490,55.930,28.860,26.790,60.350,36.320,35.770,113.660,3.000,1.000,2.000,3.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,3.000,12.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,2.000,0.000,0.000,4.000
33344,33KV,39.325,34.538,44.025,49.806,47.097,45.079,37.462,37.073,37.103,36.558,35.290,42.974,248.730,243.070,251.080,243.480,237.130,240.858,72.230,221.109,74.440,235.200,241.960,284.640,8.000,4.000,10.000,1.000,4.000,5.000,1.000,1.000,1.000,1.000,2.000,8.000,416.000,50.000,14.000,10.000,4.000,20.000,0.000,1.000,1.000,6.000,93.000,410.000
33345,33KV,39.132,34.589,44.087,49.825,47.018,45.231,37.315,36.906,37.122,36.360,36.756,42.977,251.220,243.340,324.970,247.630,221.938,236.163,72.230,221.938,124.710,235.330,242.520,283.810,7.000,4.000,10.000,1.000,5.000,5.000,1.000,1.000,1.000,1.000,2.000,7.000,411.000,50.000,14.000,13.000,2.000,22.000,0.000,1.000,1.000,6.000,92.000,410.000
33346,33KV,88.867,91.332,96.966,101.634,117.259,116.517,114.067,105.538,97.285,101.389,103.588,90.146,273.310,285.050,310.600,266.270,288.781,285.740,274.420,270.140,266.680,264.890,279.250,321.650,3.000,5.000,3.000,2.000,1.000,0.000,1.000,1.000,1.000,1.000,2.000,3.000,60.000,12.000,13.000,4.000,5.000,6.000,2.000,7.000,2.000,2.000,8.000,46.000
33347,33KV,88.835,91.267,96.891,101.601,117.206,116.347,114.167,105.502,97.384,100.832,101.725,90.277,273.040,284.910,310.460,267.240,277.733,285.880,277.733,270.270,266.270,265.030,265.170,319.720,3.000,5.000,3.000,2.000,2.000,0.000,3.000,1.000,1.000,1.000,1.000,2.000,56.000,12.000,12.000,6.000,7.000,6.000,3.000,6.000,2.000,2.000,4.000,50.000
33348,33KV,81.829,83.078,85.383,88.493,87.560,87.701,89.393,88.939,87.798,88.270,87.598,90.252,193.350,106.620,138.380,155.784,114.767,261.989,106.620,107.860,108.970,113.110,114.900,159.650,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,2.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000
