FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,LATEST_DT_DATE,DT_LOAD,LOCATION
18834,32069-42626,1S-MH-MU-ZET-CL08-9272,1S-MH-MU-ZET-CL08-9306,0,2025-04-04,84.38208588957056,1S-MH-MU-ZET-CL08-9306
18835,18835-25734,1S-MH-MU-ZET-RSTN-CHHE,1S-MH-MU-ZET-CL06-9018,0,2025-04-04,381.26666666666665,1S-MH-MU-ZET-CL06-9018
18837,42651-39038,1S-MH-MU-ZET-CL06-9851,1S-MH-MU-ZET-CL08-9275,0,2025-04-04,165.50736842105263,1S-MH-MU-ZET-CL08-9275
18837,37990-37995,1S-MH-MU-ZET-CL08-9538,1S-MH-MU-ZET-CL08-9669,0,2025-04-04,340.8795918367347,1S-MH-MU-ZET-CL08-9669
18837,37992-36018,1S-MH-MU-ZET-CL08-9538,1S-MH-MU-ZET-CL08-9538,0,2025-02-07,169.0992,1S-MH-MU-ZET-CL08-9538
18837,36019-30698,1S-MH-MU-ZET-CL08-9538,1S-MH-MU-ZET-CL12-9194,0,2025-04-04,142.19935135135137,1S-MH-MU-ZET-CL12-9194
18837,36646-40754,1S-MH-MU-ZET-CL08-9275,1S-MH-MU-ZET-CL08-9686,0,2025-04-04,147.11489361702127,1S-MH-MU-ZET-CL08-9686
18837,18837-43816,1S-MH-MU-ZET-RSTN-CHHE,1S-MH-MU-ZET-CL08-9686,0,2025-04-04,147.11489361702127,1S-MH-MU-ZET-CL08-9686
18837,18837-40753,1S-MH-MU-ZET-RSTN-CHHE,1S-MH-MU-ZET-CL08-9686,0,2025-04-04,147.11489361702127,1S-MH-MU-ZET-CL08-9686
18837,37993-42652,1S-MH-MU-ZET-CL08-9669,1S-MH-MU-ZET-CL06-9851,0,2025-04-04,213.65714285714287,1S-MH-MU-ZET-CL06-9851
18837,40752-36020,1S-MH-MU-ZET-CL08-9686,1S-MH-MU-ZET-CL08-9538,0,2025-02-07,169.0992,1S-MH-MU-ZET-CL08-9538
18838,35125-7687,1S-MH-MU-ZET-CL06-9403,1S-MH-MU-ZET-CL06-8302,0,2025-04-04,331.89502487562186,1S-MH-MU-ZET-CL06-8302
18838,42986-19176,1S-MH-MU-ZET-CL06-9403,1S-MH-MU-ZET-CL06-8417,0,2025-04-04,600.2397402597402,1S-MH-MU-ZET-CL06-8417
18838,19177-25735,1S-MH-MU-ZET-CL06-8417,1S-MH-MU-ZET-CL06-9018,0,2025-04-04,381.26666666666665,1S-MH-MU-ZET-CL06-9018
18838,39838-35124,1S-MH-MU-ZET-CL06-9739,1S-MH-MU-ZET-CL06-9403,0,2025-04-04,321.47474285714287,1S-MH-MU-ZET-CL06-9403
18838,32771-13651,1S-MH-MU-ZET-CL06-9304,1S-MH-MU-ZET-CL06-8278,0,2025-04-04,422.50126262626264,1S-MH-MU-ZET-CL06-8278
18838,42987-42007,1S-MH-MU-ZET-CL06-9403,1S-MH-MU-ZET-CL06-9403,0,2025-04-04,321.47474285714287,1S-MH-MU-ZET-CL06-9403
18838,18838-39837,1S-MH-MU-ZET-RSTN-CHHE,1S-MH-MU-ZET-CL06-9739,0,2025-04-04,200.1181818181818,1S-MH-MU-ZET-CL06-9739
18838,7688-11095,1S-MH-MU-ZET-CL06-8302,1S-MH-MU-ZET-CL06-8523,0,2024-03-06,322.08449197860966,1S-MH-MU-ZET-CL06-8523
18838,7689-32773,1S-MH-MU-ZET-CL06-8302,1S-MH-MU-ZET-CL06-9304,0,2025-04-04,175.14285714285714,1S-MH-MU-ZET-CL06-9304
19087,2018-15326,1S-MH-MU-ZSC-CL06-2836,1S-MH-MU-ZSC-CL06-2821,0,,,1S-MH-MU-ZSC-CL06-2821
19087,19087-10147,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-CL06-2752,0,2025-04-04,235.76534653465345,1S-MH-MU-ZSC-CL06-2752
19087,42035-5368,1S-MH-MU-ZSC-CL06-3503,1S-MH-MU-ZSC-CL06-2837,0,2025-04-04,529.8426262626263,1S-MH-MU-ZSC-CL06-2837
19087,14942-34748,1S-MH-MU-ZSC-CL06-2241,1S-MH-MU-ZSC-CL06-3287,0,2025-04-04,263.32826666666665,1S-MH-MU-ZSC-CL06-3287
19087,5370-2019,1S-MH-MU-ZSC-CL06-2837,1S-MH-MU-ZSC-CL06-2836,0,2025-04-04,610.371144278607,1S-MH-MU-ZSC-CL06-2836
19087,15327-9387,1S-MH-MU-ZSC-CL06-2821,1S-MH-MU-ZSC-CL06-2582,0,2025-04-04,355.7295918367347,1S-MH-MU-ZSC-CL06-2582
19087,34750-42036,1S-MH-MU-ZSC-CL06-3287,1S-MH-MU-ZSC-CL06-3503,0,2025-04-04,539.6999999999999,1S-MH-MU-ZSC-CL06-3503
19087,10147-14940,1S-MH-MU-ZSC-CL06-2752,1S-MH-MU-ZSC-CL06-2241,1,2025-03-06,572.2093069306931,1S-MH-MU-ZSC-CL06-2241
19088,18761-13243,1S-MH-MU-ZSC-CL05-2581,1S-MH-MU-ZSC-CL05-2182,0,2025-04-04,414.4353535353535,1S-MH-MU-ZSC-CL05-2182
19088,7468-7079,1S-MH-MU-ZSC-CL05-2773,1S-MH-MU-ZSC-CL05-2361,0,2025-04-04,446.26010362694296,1S-MH-MU-ZSC-CL05-2361
19088,9582-7469,1S-MH-MU-ZSC-CL05-2182,1S-MH-MU-ZSC-CL05-2773,0,2025-04-04,602.2876237623763,1S-MH-MU-ZSC-CL05-2773
19088,19088-13351,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-CL05-2406,0,2025-04-04,311.408040201005,1S-MH-MU-ZSC-CL05-2406
19088,13353-26741,1S-MH-MU-ZSC-CL05-2406,1S-MH-MU-ZSC-CL05-2581,0,2025-04-04,222.5250645994832,1S-MH-MU-ZSC-CL05-2581
19090,15254-16709,1S-MH-MU-ZSC-CL06-2754,1S-MH-MU-ZSC-CL06-2096,0,2025-04-04,227.45643564356433,1S-MH-MU-ZSC-CL06-2096
19090,41739-14833,1S-MH-MU-ZSC-CL06-2582,1S-MH-MU-ZSC-CL06-2822,0,2025-04-04,518.0431372549019,1S-MH-MU-ZSC-CL06-2822
19090,19090-35354,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-CL06-2930,0,2025-03-06,304.35898989898993,1S-MH-MU-ZSC-CL06-2930
19090,25478-14118,1S-MH-MU-ZSC-CL06-2958,1S-MH-MU-ZSC-CL06-2290,0,2025-04-04,175.97979797979798,1S-MH-MU-ZSC-CL06-2290
19090,35351-15255,1S-MH-MU-ZSC-CL06-2930,1S-MH-MU-ZSC-CL06-2754,0,2025-03-06,107.60603015075377,1S-MH-MU-ZSC-CL06-2754
19090,35353-16635,,,0,2018-04-09,289.11013824884793,
19090,9786-10196,1S-MH-MU-ZSC-CL06-2337,1S-MH-MU-ZSC-CL06-2693,0,2025-04-04,460.9451776649746,1S-MH-MU-ZSC-CL06-2693
19090,41740-41738,1S-MH-MU-ZSC-CL06-2582,1S-MH-MU-ZSC-CL06-2582,0,2025-04-04,355.7295918367347,1S-MH-MU-ZSC-CL06-2582
19090,9785-31871,1S-MH-MU-ZSC-CL06-2337,1S-MH-MU-ZSC-CL06-3196,0,2025-04-04,153.42864197530864,1S-MH-MU-ZSC-CL06-3196
19090,11807-9662,1S-MH-MU-ZSC-CL06-2450,1S-MH-MU-ZSC-CL06-2582,0,2025-04-04,355.7295918367347,1S-MH-MU-ZSC-CL06-2582
19090,16711-11806,1S-MH-MU-ZSC-CL06-2096,1S-MH-MU-ZSC-CL06-2450,0,2025-04-04,270.3695918367347,1S-MH-MU-ZSC-CL06-2450
19090,25079-25476,1S-MH-MU-ZSC-CL06-2937,1S-MH-MU-ZSC-CL06-2958,0,2025-03-06,206.7271794871795,1S-MH-MU-ZSC-CL06-2958
19090,31457-9830,1S-MH-MU-ZSC-CL06-3180,1S-MH-MU-ZSC-CL06-2851,0,2025-04-04,91.17720207253886,1S-MH-MU-ZSC-CL06-2851
19090,25003-19672,,,0,2018-04-09,289.11013824884793,
19090,15562-31253,1S-MH-MU-ZSC-CL06-2575,1S-MH-MU-ZSC-CL06-2337,0,2025-04-04,334.43673469387755,1S-MH-MU-ZSC-CL06-2337
19090,11805-31455,1S-MH-MU-ZSC-CL06-2450,1S-MH-MU-ZSC-CL06-3180,0,2025-04-04,216.5238787878788,1S-MH-MU-ZSC-CL06-3180
19090,31873-25077,1S-MH-MU-ZSC-CL06-3196,1S-MH-MU-ZSC-CL06-2937,0,2025-03-06,204.98680203045686,1S-MH-MU-ZSC-CL06-2937
19090,19674-15561,1S-MH-MU-ZSC-CL06-2917,1S-MH-MU-ZSC-CL06-2575,0,2025-03-06,204.52348717948718,1S-MH-MU-ZSC-CL06-2575
19090,9389-7387,1S-MH-MU-ZSC-CL06-2582,1S-MH-MU-ZSC-CL06-2578,0,2025-03-06,401.484693877551,1S-MH-MU-ZSC-CL06-2578
19090,16637-25004,,,0,2018-04-09,289.11013824884793,
19552,19552-15240,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2549,0,2025-03-06,399.47715736040607,1S-MH-MU-ZSC-CL09-2549
19552,15238-26648,1S-MH-MU-ZSC-CL09-2549,1S-MH-MU-ZSC-CL09-2996,0,2025-04-04,209.55916230366495,1S-MH-MU-ZSC-CL09-2996
19552,18734-11396,1S-MH-MU-ZSC-CL09-2666,1S-MH-MU-ZSC-CL09-2161,0,2025-03-06,131.58961038961039,1S-MH-MU-ZSC-CL09-2161
19552,26650-18735,1S-MH-MU-ZSC-CL09-2996,1S-MH-MU-ZSC-CL09-2666,0,2025-04-04,203.1950980392157,1S-MH-MU-ZSC-CL09-2666
19553,30169-29453,1S-MH-MU-ZSC-CL09-3122,1S-MH-MU-ZSC-CL09-3089,0,2024-11-04,225.463,1S-MH-MU-ZSC-CL09-3089
19553,9023-29732,1S-MH-MU-ZSC-CL09-2523,1S-MH-MU-ZSC-CL09-3098,0,2025-03-06,105.55182795698924,1S-MH-MU-ZSC-CL09-3098
19553,26819-28443,1S-MH-MU-ZSC-CL08-3006,1S-MH-MU-ZSC-CL09-3044,0,2025-04-04,209.31959798994973,1S-MH-MU-ZSC-CL09-3044
19553,26156-42016,1S-MH-MU-ZSC-CL09-2984,1S-MH-MU-ZSC-CL09-3627,0,2025-04-04,218.37142857142857,1S-MH-MU-ZSC-CL09-3627
19553,6984-41368,1S-MH-MU-ZSC-CL09-2523,1S-MH-MU-ZSC-CL09-3517,0,2025-04-04,116.74105263157894,1S-MH-MU-ZSC-CL09-3517
19553,12388-6981,1S-MH-MU-ZSC-CL09-2814,1S-MH-MU-ZSC-CL09-2523,0,2025-03-06,395.23400000000004,1S-MH-MU-ZSC-CL09-2523
19553,32688-12390,1S-MH-MU-ZSC-CL09-3227,1S-MH-MU-ZSC-CL09-2814,0,2025-04-04,153.51078431372548,1S-MH-MU-ZSC-CL09-2814
19553,42864-11991,1S-MH-MU-ZSC-CL09-3650,1S-MH-MU-ZSC-CL09-2617,0,2025-03-06,325.35583333333335,1S-MH-MU-ZSC-CL09-2617
19553,37745-37740,1S-MH-MU-ZSC-CL09-2617,1S-MH-MU-ZSC-CL09-2840,0,2025-03-06,132.5070588235294,1S-MH-MU-ZSC-CL09-2840
19553,38890-42863,1S-MH-MU-ZSC-CL09-2926,1S-MH-MU-ZSC-CL09-3650,0,2025-04-04,93.60625,1S-MH-MU-ZSC-CL09-3650
19553,29451-18733,1S-MH-MU-ZSC-CL09-3089,1S-MH-MU-ZSC-CL09-2666,0,2025-04-04,203.1950980392157,1S-MH-MU-ZSC-CL09-2666
19553,19553-28864,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL02-3061,0,,,1S-MH-MU-ZSC-CL02-3061
19553,19553-26154,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2984,0,2025-04-04,304.4741463414634,1S-MH-MU-ZSC-CL09-2984
19553,30448-26821,1S-MH-MU-ZSC-CL08-3139,1S-MH-MU-ZSC-CL08-3006,0,2025-04-04,234.08669950738914,1S-MH-MU-ZSC-CL08-3006
19553,41369-32722,1S-MH-MU-ZSC-CL09-3517,1S-MH-MU-ZSC-CL09-3238,0,2025-04-04,211.36117647058825,1S-MH-MU-ZSC-CL09-3238
19553,28445-41094,1S-MH-MU-ZSC-CL09-3044,1S-MH-MU-ZSC-CL08-3609,0,2025-04-04,389.6217391304348,1S-MH-MU-ZSC-CL08-3609
19553,30447-30450,1S-MH-MU-ZSC-CL08-3138,1S-MH-MU-ZSC-CL08-3139,0,2025-04-04,164.85243523316063,1S-MH-MU-ZSC-CL08-3139
19553,28862-30445,1S-MH-MU-ZSC-CL02-3061,1S-MH-MU-ZSC-CL08-3138,0,2025-03-06,217.87274725274725,1S-MH-MU-ZSC-CL08-3138
19553,41095-30170,1S-MH-MU-ZSC-CL08-3609,1S-MH-MU-ZSC-CL09-3122,0,2025-04-04,264.94726368159206,1S-MH-MU-ZSC-CL09-3122
19553,19424-38889,1S-MH-MU-ZSC-CL09-2892,1S-MH-MU-ZSC-CL09-2926,0,2025-04-04,559.0067750677507,1S-MH-MU-ZSC-CL09-2926
19553,42017-19427,1S-MH-MU-ZSC-CL09-3627,1S-MH-MU-ZSC-CL09-2892,0,,,1S-MH-MU-ZSC-CL09-2892
19553,15925-32690,1S-MH-MU-ZSC-CL09-2840,1S-MH-MU-ZSC-CL09-3227,1,2025-03-06,105.33717647058823,1S-MH-MU-ZSC-CL09-3227
19553,32690-15925,1S-MH-MU-ZSC-CL09-3227,1S-MH-MU-ZSC-CL09-2840,1,2025-03-06,132.5070588235294,1S-MH-MU-ZSC-CL09-2840
19555,25252-10218,1S-MH-MU-ZSC-CL05-2945,1S-MH-MU-ZSC-RSTN-AMBI,0,2012-09-21,581.4,1S-MH-MU-ZSC-RSTN-AMBI
19555,19555-25249,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL05-2945,0,2025-04-04,584.9613365155132,1S-MH-MU-ZSC-CL05-2945
19555,12106-18799,1S-MH-MU-ZSC-CL04-2036,1S-MH-MU-ZSC-CL05-2274,0,2025-04-04,125.0128712871287,1S-MH-MU-ZSC-CL05-2274
19555,18801-7492,1S-MH-MU-ZSC-CL05-2274,1S-MH-MU-ZSC-CL05-2035,0,2025-04-04,216.27471321695762,1S-MH-MU-ZSC-CL05-2035
19555,25245-39230,1S-MH-MU-ZSC-CL05-2944,1S-MH-MU-ZSC-CL05-2903,0,2025-04-04,160.49708737864077,1S-MH-MU-ZSC-CL05-2903
19555,25253-12104,1S-MH-MU-ZSC-CL05-2945,1S-MH-MU-ZSC-CL04-2036,0,2025-04-04,384.72926108374384,1S-MH-MU-ZSC-CL04-2036
19555,25253-25247,1S-MH-MU-ZSC-CL05-2945,1S-MH-MU-ZSC-CL05-2944,0,2025-04-04,228.69738219895285,1S-MH-MU-ZSC-CL05-2944
19556,19556-37812,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2541,0,2025-04-04,362.8259168704156,1S-MH-MU-ZSC-CL09-2541
19556,19680-9290,1S-MH-MU-ZSC-CL09-2921,1S-MH-MU-ZSC-CL08-2108,0,2025-03-06,187.44221105527637,1S-MH-MU-ZSC-CL08-2108
19556,37811-19682,1S-MH-MU-ZSC-CL09-2541,1S-MH-MU-ZSC-CL09-2921,0,2025-04-04,150.9651282051282,1S-MH-MU-ZSC-CL09-2921
19556,29751-26880,1S-MH-MU-ZSC-CL08-3100,1S-MH-MU-ZSC-CL08-3010,0,2025-03-06,217.37847826086957,1S-MH-MU-ZSC-CL08-3010
19556,19309-37813,1S-MH-MU-ZSC-CL09-2541,1S-MH-MU-ZSC-CL09-2541,0,2025-04-04,362.8259168704156,1S-MH-MU-ZSC-CL09-2541
19556,16913-16336,1S-MH-MU-ZSC-CL08-2843,1S-MH-MU-ZSC-CL08-2605,0,2025-04-04,162.00455445544554,1S-MH-MU-ZSC-CL08-2605
19556,16334-29749,1S-MH-MU-ZSC-CL08-2605,1S-MH-MU-ZSC-CL08-3100,0,2025-03-06,172.74316831683169,1S-MH-MU-ZSC-CL08-3100
19556,29916-16915,1S-MH-MU-ZSC-CL08-3108,1S-MH-MU-ZSC-CL08-2843,0,2025-04-04,388.4985221674877,1S-MH-MU-ZSC-CL08-2843
19556,15314-35895,1S-MH-MU-ZSC-CL08-2107,1S-MH-MU-ZSC-CL08-3362,0,2025-04-04,250.19404255319148,1S-MH-MU-ZSC-CL08-3362
19556,35893-40915,1S-MH-MU-ZSC-CL08-3362,1S-MH-MU-ZSC-CL08-3416,0,2025-04-04,379.7913043478261,1S-MH-MU-ZSC-CL08-3416
19556,40914-10858,1S-MH-MU-ZSC-CL08-3416,1S-MH-MU-ZSC-CL08-2111,0,2025-03-06,380.6738613861386,1S-MH-MU-ZSC-CL08-2111
19556,9288-15316,1S-MH-MU-ZSC-CL08-2108,1S-MH-MU-ZSC-CL08-2107,0,2025-04-04,392.3128712871287,1S-MH-MU-ZSC-CL08-2107
19556,38448-29914,1S-MH-MU-ZSC-CL08-2108,1S-MH-MU-ZSC-CL08-3108,0,2025-04-04,260.590351758794,1S-MH-MU-ZSC-CL08-3108
19557,19557-12116,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2041,0,2025-03-06,476.4706467661692,1S-MH-MU-ZSC-CL09-2041
19557,31754-13362,1S-MH-MU-ZSC-CL09-3187,1S-MH-MU-ZSC-CL09-2308,0,2025-03-06,508.1527093596059,1S-MH-MU-ZSC-CL09-2308
19557,31662-14109,1S-MH-MU-ZSC-CL09-3175,1S-MH-MU-ZSC-CL09-2114,0,2025-03-06,348.6238805970149,1S-MH-MU-ZSC-CL09-2114
19557,14107-36321,1S-MH-MU-ZSC-CL09-2114,1S-MH-MU-ZSC-CL09-3309,0,2025-03-06,65.78015267175573,1S-MH-MU-ZSC-CL09-3309
19557,30861-13842,1S-MH-MU-ZSC-CL09-3155,1S-MH-MU-ZSC-CL09-2054,0,2025-04-04,191.4330612244898,1S-MH-MU-ZSC-CL09-2054
19557,13840-13791,1S-MH-MU-ZSC-CL09-2054,1S-MH-MU-ZSC-CL09-2505,0,2025-04-04,269.3702564102564,1S-MH-MU-ZSC-CL09-2505
19557,36323-17465,1S-MH-MU-ZSC-CL09-3309,1S-MH-MU-ZSC-CL09-2876,0,2025-03-06,49.50637362637362,1S-MH-MU-ZSC-CL09-2876
19557,25870-6982,1S-MH-MU-ZSC-CL09-2972,1S-MH-MU-ZSC-CL09-2523,0,2025-03-06,395.23400000000004,1S-MH-MU-ZSC-CL09-2523
19557,7111-28054,1S-MH-MU-ZSC-CL09-2041,1S-MH-MU-ZSC-CL09-2502,0,,,1S-MH-MU-ZSC-CL09-2502
19557,28055-31756,1S-MH-MU-ZSC-CL09-2502,1S-MH-MU-ZSC-CL09-3187,0,2025-04-04,244.29885057471265,1S-MH-MU-ZSC-CL09-3187
19557,13364-25872,1S-MH-MU-ZSC-CL09-2308,1S-MH-MU-ZSC-CL09-2972,0,2025-03-06,374.88000000000005,1S-MH-MU-ZSC-CL09-2972
19557,17463-15649,1S-MH-MU-ZSC-CL09-2876,1S-MH-MU-ZSC-CL09-2689,0,2025-04-04,161.4241237113402,1S-MH-MU-ZSC-CL09-2689
19557,15650-30862,1S-MH-MU-ZSC-CL09-2689,1S-MH-MU-ZSC-CL09-3155,0,2025-04-04,89.71425414364641,1S-MH-MU-ZSC-CL09-3155
19578,41336-32294,1S-MH-MU-ZET-CL11-9771,1S-MH-MU-ZET-CL11-8890,0,2025-04-04,93.50121212121213,1S-MH-MU-ZET-CL11-8890
19578,19578-41335,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-CL11-9771,0,2025-04-04,81.43466666666667,1S-MH-MU-ZET-CL11-9771
19578,25286-16416,1S-MH-MU-ZET-CL11-8538,1S-MH-MU-ZET-CL11-8218,0,2025-04-04,282.133,1S-MH-MU-ZET-CL11-8218
19578,12096-2741,1S-MH-MU-ZET-CL11-8890,1S-MH-MU-ZET-CL11-8856,0,,,1S-MH-MU-ZET-CL11-8856
19578,2739-17770,1S-MH-MU-ZET-CL11-8856,1S-MH-MU-ZET-CL11-8538,0,,,1S-MH-MU-ZET-CL11-8538
19579,40782-18951,1S-MH-MU-ZET-CL10-9760,1S-MH-MU-ZET-CL10-8670,0,2022-10-11,154.4417777777778,1S-MH-MU-ZET-CL10-8670
19579,19579-19777,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-RSTN-CHEM,0,2025-02-07,462.57939698492464,1S-MH-MU-ZET-RSTN-CHEM
19579,19579-12974,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-CL11-8241,0,2025-04-04,281.763,1S-MH-MU-ZET-CL11-8241
19579,32428-16238,1S-MH-MU-ZET-CL11-8607,1S-MH-MU-ZET-CL10-8249,0,,,1S-MH-MU-ZET-CL10-8249
19579,12973-9246,1S-MH-MU-ZET-CL11-8241,1S-MH-MU-ZET-CL11-8607,0,2025-04-04,152.0782,1S-MH-MU-ZET-CL11-8607
19579,9870-34230,1S-MH-MU-ZET-CL11-8607,1S-MH-MU-ZET-CL11-9345,0,2025-04-04,178.31302325581396,1S-MH-MU-ZET-CL11-9345
19579,16239-2830,1S-MH-MU-ZET-CL10-8249,1S-MH-MU-ZET-CL10-8876,0,2025-04-04,100.86789743589745,1S-MH-MU-ZET-CL10-8876
19579,2832-40780,1S-MH-MU-ZET-CL10-8876,1S-MH-MU-ZET-CL10-9760,0,,,1S-MH-MU-ZET-CL10-9760
19579,34228-36823,1S-MH-MU-ZET-CL11-9345,1S-MH-MU-ZET-CL11-8608,0,2025-04-04,336.86578680203047,1S-MH-MU-ZET-CL11-8608
19581,12532-16211,1S-MH-MU-ZET-CL10-8212,1S-MH-MU-ZET-CL10-8248,0,,,1S-MH-MU-ZET-CL10-8248
19581,6968-34714,1S-MH-MU-ZET-CL10-8868,1S-MH-MU-ZET-CL10-9355,0,2025-04-04,174.24173913043478,1S-MH-MU-ZET-CL10-9355
19581,12095-13762,1S-MH-MU-ZET-CL10-8248,1S-MH-MU-ZET-CL10-8681,0,2025-04-04,254.19858585858586,1S-MH-MU-ZET-CL10-8681
19581,42795-5115,1S-MH-MU-ZET-CL10-8943,1S-MH-MU-ZET-CL10-8680,0,2025-04-04,250.37121212121212,1S-MH-MU-ZET-CL10-8680
19581,36806-6966,1S-MH-MU-ZET-CL10-8109,1S-MH-MU-ZET-CL10-8868,0,2025-04-04,413.6606582278481,1S-MH-MU-ZET-CL10-8868
19581,30732-5113,1S-MH-MU-ZET-CL10-9197,1S-MH-MU-ZET-CL10-8680,0,2025-04-04,250.37121212121212,1S-MH-MU-ZET-CL10-8680
19581,19581-9291,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-CL10-8109,0,2025-04-04,303.9899497487437,1S-MH-MU-ZET-CL10-8109
19581,34713-12014,1S-MH-MU-ZET-CL10-9355,1S-MH-MU-ZET-CL10-8943,0,2025-04-04,338.2110552763819,1S-MH-MU-ZET-CL10-8943
19581,13764-30734,1S-MH-MU-ZET-CL10-8681,1S-MH-MU-ZET-CL10-9197,0,2025-04-04,280.07872340425536,1S-MH-MU-ZET-CL10-9197
19581,12016-5306,1S-MH-MU-ZET-CL10-8943,1S-MH-MU-ZET-CL10-8596,0,2025-02-07,663.2228717948718,1S-MH-MU-ZET-CL10-8596
19581,9292-12530,1S-MH-MU-ZET-CL10-8109,1S-MH-MU-ZET-CL10-8212,0,2025-04-04,266.9134653465346,1S-MH-MU-ZET-CL10-8212
19582,42408-4843,1S-MH-MU-ZET-CL11-9810,1S-MH-MU-ZET-CL11-8892,0,2025-04-04,287.5896446700508,1S-MH-MU-ZET-CL11-8892
19582,19582-42409,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-CL11-9810,0,2025-04-04,130.23809523809524,1S-MH-MU-ZET-CL11-9810
19583,32135-37775,1S-MH-MU-ZET-CL08-9240,1S-MH-MU-ZET-CL08-9109,0,2025-04-04,188.1177664974619,1S-MH-MU-ZET-CL08-9109
19583,31171-32136,1S-MH-MU-ZET-CL08-9222,1S-MH-MU-ZET-CL08-9240,0,2025-04-04,178.69265536723162,1S-MH-MU-ZET-CL08-9240
19583,15514-7608,1S-MH-MU-ZET-CL08-8028,1S-MH-MU-ZET-CL08-8577,0,2025-04-04,476.2768041237113,1S-MH-MU-ZET-CL08-8577
19583,43813-15516,1S-MH-MU-ZET-CL08-9392,1S-MH-MU-ZET-CL08-8028,0,2025-04-04,239.99155778894473,1S-MH-MU-ZET-CL08-8028
19583,41891-38803,1S-MH-MU-ZET-CL11-9787,1S-MH-MU-ZET-CL08-8700,0,2025-04-04,340.18109452736314,1S-MH-MU-ZET-CL08-8700
19583,37606-37628,1S-MH-MU-ZET-CL08-9561,1S-MH-MU-ZET-CL08-9383,0,2025-04-04,84.93529411764706,1S-MH-MU-ZET-CL08-9383
19583,37626-31172,1S-MH-MU-ZET-CL08-9383,1S-MH-MU-ZET-CL08-9222,0,2025-04-04,210.77267441860465,1S-MH-MU-ZET-CL08-9222
19583,30096-43812,1S-MH-MU-ZET-CL08-9164,1S-MH-MU-ZET-CL08-9392,0,2025-04-04,108.1,1S-MH-MU-ZET-CL08-9392
19583,38804-7625,1S-MH-MU-ZET-CL08-8700,1S-MH-MU-ZET-CL08-8232,0,2025-04-04,204.92261306532663,1S-MH-MU-ZET-CL08-8232
19583,7624-31584,1S-MH-MU-ZET-CL08-8232,1S-MH-MU-ZET-CL08-9236,0,2025-04-04,165.2381818181818,1S-MH-MU-ZET-CL08-9236
19583,41974-2769,1S-MH-MU-ZET-CL10-9799,1S-MH-MU-ZET-CL10-8530,0,2025-04-04,183.74201117318435,1S-MH-MU-ZET-CL10-8530
19583,38805-7980,1S-MH-MU-ZET-CL08-8700,1S-MH-MU-ZET-CL10-8094,0,2025-04-04,442.8810945273632,1S-MH-MU-ZET-CL10-8094
19583,2767-41890,1S-MH-MU-ZET-CL10-8530,1S-MH-MU-ZET-CL11-9787,0,2025-04-04,68.70666666666666,1S-MH-MU-ZET-CL11-9787
19583,19583-564,1S-MH-MU-ZET-RSTN-CHEM,1S-MH-MU-ZET-CL10-8684,0,2025-04-04,236.5494318181818,1S-MH-MU-ZET-CL10-8684
19583,26628-41973,1S-MH-MU-ZET-CL10-8684,1S-MH-MU-ZET-CL10-9799,0,2025-04-04,294.99310344827586,1S-MH-MU-ZET-CL10-9799
19583,31582-37604,1S-MH-MU-ZET-CL08-9236,1S-MH-MU-ZET-CL08-9561,0,2025-04-04,114.92941176470588,1S-MH-MU-ZET-CL08-9561
19583,211-30094,1S-MH-MU-ZET-CL08-8150,1S-MH-MU-ZET-CL08-9164,1,2025-04-04,159.43715736040608,1S-MH-MU-ZET-CL08-9164
19583,318-37832,1S-MH-MU-ZET-CL08-8150,1S-MH-MU-ZET-CL08-9240,1,2025-04-04,178.69265536723162,1S-MH-MU-ZET-CL08-9240
19583,37832-318,1S-MH-MU-ZET-CL08-9240,1S-MH-MU-ZET-CL08-8150,1,2025-04-04,396.3429292929293,1S-MH-MU-ZET-CL08-8150
19583,30094-211,1S-MH-MU-ZET-CL08-9164,1S-MH-MU-ZET-CL08-8150,1,2025-04-04,396.3429292929293,1S-MH-MU-ZET-CL08-8150
19584,43505-25278,1S-MH-MU-ZET-CL11-9895,1S-MH-MU-ZET-RSTN-CHEM,0,2025-02-07,462.57939698492464,1S-MH-MU-ZET-RSTN-CHEM
