SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS,DESTINATION_SS,DATECREATED,NO_OF_SEGMENT,SWNO,VOLTAGE,I_Month_01,I_Month_02,I_Month_03,I_Month_04,I_Month_05,I_Month_06,I_Month_07,I_Month_08,I_Month_09,I_Month_10,I_Month_11,I_Month_12,PEAK_Month_01,PEAK_Month_02,PEAK_Month_03,PEAK_Month_04,PEAK_Month_05,PEAK_Month_06,PEAK_Month_07,PEAK_Month_08,PEAK_Month_09,PEAK_Month_10,PEAK_Month_11,PEAK_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,OVR_Month_01,OVR_Month_02,OVR_Month_03,OVR_Month_04,OVR_Month_05,OVR_Month_06,OVR_Month_07,OVR_Month_08,OVR_Month_09,OVR_Month_10,OVR_Month_11,OVR_Month_12,Num_Faults,SWITCH_NO,FAULT_STATION_NAME,FAULT_STD_CABLE_SIZE,FAULT_CABLE_TYPE,FAULT_TIME_OUTAGE,FAULT_SOURCE_SS,FAULT_FROM_SWITCH,FAULT_DESTINATION_SS,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_TIME_DIFFERENCE_HOURS,FAULT_RELAY_FUSE_B,FAULT_RELAY_FUSE_N,FAULT_RELAY_FUSE_Y,FAULT_DIVISION,FAULT_RELAY_FUSE,FAULT_AFFECTED_STATION,FAULT_AFFECTED_SWITCH,REASON_CATEGORY,REASON_TEXT,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,Partial_Discharge_Intensity
T22SAK19,1159,3364.411,JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.19 → JT.NO.20 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.24 → JT.NO.24 → JT.NO.25 → JT.NO.25 → JT.NO.26 → JT.NO.26 → JT.NO.27 → JT.NO.27 → JT.NO.28 → JT.NO.28 → JT.NO.29 → JT.NO.29 → JT.NO.30 → JT.NO.30 → JT.NO.31 → JT.NO.31 → JT.NO.32 → JT.NO.32 → JT.NO.33 → JT.NO.33 → SWNO_01159 → SWNO_T22SAK19 → JT.NO.01,PILC,3.0,Y,AL,HT22KV6908545627,AL,6000.0,6062,POTHEAD,TATA'S SAKI REC-STN,KURLA REC-STN,2022-10-18 00:00:00+00:00,34,1159,22KV,116.600,116.815,125.377,146.075,179.218,176.515,177.329,177.329,142.684,157.621,136.305,121.958,227.880,1786.411,373.030,948.103,259.365,252.321,177.329,177.329,209.920,196.940,179.820,248.320,3.000,4.000,3.000,4.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22SAK25,33064,5245.800,JT.NO.1 → JT.NO.2 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.20 → JT.NO.1A → JT.NO.1 → JT.NO.2 → JT.NO.3 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.24 → JT.NO.24 → JT.NO.25 → JT.NO.25 → JT.NO.26 → JT.NO.26 → JT.NO.27 → JT.NO.27 → JT.NO.28 → JT.NO.28 → JT.NO.29 → JT.NO.29 → JT.NO.30 → JT.NO.3 → JT.NO.4 → JT.NO.30 → JT.NO.31 → JT.NO.31 → JT.NO.32 → JT.NO.32 → JT.NO.33 → JT.NO.33 → JT.NO.34 → JT.NO.34 → JT.NO.35 → JT.NO.35 → JT.NO.36 → JT.NO.36 → JT.NO.37 → JT.NO.37 → JT.NO.38 → JT.NO.38 → JT.NO.39 → JT.NO.39 → JT.NO.40 → JT.NO.4 → JT.NO.5 → JT.NO.40 → JT.NO.41 → JT.NO.41 → JT.NO.42 → JT.NO.42 → SWNO_33064 → JT.NO.5 → JT.NO.5A → JT.NO.5A → JT.NO.5B → JT.NO.5B → JT.NO.7 → JT.NO.7 → JT.NO.8 → JT.NO.8 → JT.NO.9 → JT.NO.9 → JT.NO.10 → SWNO_T22SAK25 → JT.NO.1A,XLPE,3.0,Y,AL,HT33KV6908545103,AL,6000.0,6062,,TATA'S SAKI REC-STN,CHAKALA REC-STN,2018-05-25 00:00:00+00:00,45,33064,22KV,55.400,59.363,65.128,100.052,66.610,84.656,53.216,53.216,76.533,67.660,62.330,52.203,134.890,289.140,170.570,238.295,129.602,196.096,53.216,53.216,189.960,192.740,185.870,104.240,8.000,8.000,8.000,6.000,5.000,3.000,0.000,0.000,2.000,4.000,5.000,4.000,137.000,498.000,765.000,310.000,0.000,141.000,0.000,0.000,83.000,110.000,212.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22SAKH5,33136,3046.942,JT.NO.01 → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.08A → JT.NO.08A → JT.NO.08B → JT.NO.08B → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → SWNO_T22SAKH5 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561QQL,AL,6000.0,6062,,TATA'S SAKI REC-STN,CHANDIVLI SRA REC-STN,2011-05-30 00:00:00+00:00,23,33136,22KV,124.825,132.674,150.431,162.617,172.472,166.817,173.141,173.141,154.281,162.253,142.367,125.061,196.915,220.271,229.804,221.450,227.847,231.417,173.141,173.141,222.800,237.930,193.610,195.140,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22SAKOG03,1133,6564.693,JT.NO.08A → JT.NO.08D → JT.NO.08D → JT.NO.8 → JT.NO.09 → JT.NO.08A → JT.NO.09A → JT.NO.9B → JT.NO.0A → SWNO_01133 → JT.NO.0B → JT.NO.0A → JT.NO.0B → JT.NO.0B → JT.NO.0C → JT.NO.0B → JT.NO.0C → JT.NO.0C → JT.NO.0F → JT.NO.0F → JT.NO.0E → JT.NO.0F → JT.NO.0F → JT.NO.0G → JT.NO.0F → JT.NO.0I → JT.NO.0H → JT.NO.0I → JT.NO.0I → JT.NO.0M → JT.NO.0M → JT.NO.0M → JT.NO.0N → JT.NO.27 → JT.NO.10 → JT.NO.9A → JT.NO.11 → JT.NO.10 → JT.NO.12 → JT.NO.11 → JT.NO.13 → JT.NO.12 → JT.NO.13A → JT.NO.13 → JT.NO.13B → JT.NO.13C → JT.NO.13C → JT.NO.13C → JT.NO.13D → JT.NO.13D → JT.NO.13E → JT.NO.13E → JT.NO.13A → JT.NO.14A → JT.NO.14H → JT.NO.14E → JT.NO.13B → JT.NO.14H → JT.NO.14I → JT.NO.14I → JT.NO.14E → JT.NO.15B → JT.NO.14A → JT.NO.16C → JT.NO.15B → JT.NO.17 → JT.NO.17A → JT.NO.17A → JT.NO.16C → JT.NO.17B → JT.NO.17 → JT.NO.17C → JT.NO.17D → JT.NO.18 → JT.NO.17C → JT.NO.18A → JT.NO.18D → JT.NO.18B → JT.NO.18A → JT.NO.18C → JT.NO.18B → JT.NO.18D → JT.NO.18 → JT.NO.18E → JT.NO.18G → JT.NO.18F → JT.NO.18E → JT.NO.18G → JT.NO.18H → JT.NO.18H → JT.NO.18C → JT.NO.19 → JT.NO.18F → JT.NO.19A → JT.NO.19E → JT.NO.19C → JT.NO.19D → JT.NO.19D → JT.NO.19G → JT.NO.19E → JT.NO.19C → JT.NO.19G → JT.NO.19 → JT.NO.20 → JT.NO.19A → JT.NO.20A → JT.NO.20C → JT.NO.20C → JT.NO.20G → JT.NO.20D → JT.NO.20F → JT.NO.20E → JT.NO.20D → JT.NO.20F → JT.NO.20A → JT.NO.20G → JT.NO.20 → JT.NO.21 → JT.NO.20E → JT.NO.21A → JT.NO.21 → JT.NO.22 → JT.NO.21A → JT.NO.22 → JT.NO.22A → JT.NO.23 → JT.NO.23A → JT.NO.23A → JT.NO.23B → JT.NO.23A → JT.NO.25 → JT.NO.23B → JT.NO.24 → JT.NO.23C → JT.NO.23D → JT.NO.23D → JT.NO.23 → JT.NO.24A → JT.NO.23A → JT.NO.24B → JT.NO.24A → JT.NO.24C → JT.NO.24D → JT.NO.24D → JT.NO.24B → JT.NO.25 → JT.NO.25A → JT.NO.25A → JT.NO.22 → JT.NO.26 → JT.NO.24C → JT.NO.27 → JT.NO.28 → JT.NO.28 → JT.NO.0M → JT.NO.8 → JT.NO.8B → JT.NO.8B → JT.NO.13C → JT.NO.9B → JT.NO.09 → SWNO_T22SAKOG03 → JT.NO.26 → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT NO.17D TO JT NO 17B) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.C3 TO JT.NO.C2) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.D TO JT.NO.C3) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.E TO JT.NO.D) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.G2 TO JT.NO.F1) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.H TO JT.NO.G1) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.J1 TO JT.NO.J2) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.J2 TO JT.NO.J3) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.K TO JT.NO.K1) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.K1 TO JT.NO.K2) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.K2 TO JT.NO.K3) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.K3 TO JT.NO.J1) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.KK TO JT.NO.K) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L TO JT.NO.L1) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L1 TO JT.NO.L1A) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L1A TO JT.NO.L1B) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L1B TO JT.NO.L2) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L2 TO JT.NO.L3) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.L3 TO JT.NO.KK) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.M2 TO JT.NO.M3) → TATA'S SAKI REC-STN TO VILE PARLE REC-STN (JT.NO.M3 TO JT.NO.L),XLPE,3.0,Y,AL,HT33KV6908561LDR,AL,1000.0,1014,,TATA'S SAKI REC-STN,VILE-PARLE REC-STN,2006-10-03 00:00:00+00:00,108,1133,22KV,75.573,89.271,108.091,120.945,121.738,122.727,130.959,130.959,84.222,98.654,88.423,77.295,169.631,205.569,167.190,232.133,202.249,212.405,130.959,130.959,122.660,174.610,136.330,148.050,2.000,1.000,3.000,4.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22SAKOG09,33063,3702.500,JT.NO.01 → JT.NO.01E → JT.NO.01A → JT.NO.01G → JT.NO.01B → JT.NO.01F → JT.NO.01C → JT.NO.01D → JT.NO.01 → JT.NO.01E → JT.NO.01C → JT.NO.01F → JT.NO.01J → JT.NO.01G → JT.NO.01H → JT.NO.01H → JT.NO.01D → JT.NO.01I → JT.NO.01A → JT.NO.01J → JT.NO.01I → JT.NO.03 → JT.NO.03C → JT.NO.03A → JT.NO.03 → JT.NO.03B → JT.NO.03A → JT.NO.03C → JT.NO.02 → JT.NO.05 → JT.NO.04 → JT.NO.06 → JT.NO.05 → JT.NO.06A → JT.NO.06 → JT.NO.06B → JT.NO.06A → JT.NO.08 → JT.NO.7A → JT.NO.08A → JT.NO.08 → JT.NO.09 → JT.NO.08A → JT.NO.10 → JT.NO.10A → JT.NO.10A → JT.NO.10B → JT.NO.10B → JT.NO.09 → JT.NO.11 → JT.NO.10 → JT.NO.12 → JT.NO.11 → JT.NO.13 → JT.NO.12 → JT.NO.14 → JT.NO.14A → JT.NO.14A → JT.NO.14B → JT.NO.14B → JT.NO.13 → JT.NO.15 → JT.NO.14 → JT.NO.16 → JT.NO.15 → JT.NO.17 → JT.NO.16 → JT.NO.18 → JT.NO.17 → JT.NO.19 → JT.NO.18 → JT.NO.2 → JT.NO.1B → JT.NO.4 → JT.NO.3B → JT.NO.6C → JT.NO.6D → JT.NO.6D → JT.NO.6F → JT.NO.6E → JT.NO.6C → JT.NO.6F → JT.NO.6G → JT.NO.6G → JT.NO.6B → JT.NO.7 → JT.NO.07B → JT.NO.7A → JT.NO.7 → JT.NO.7B → JT.NO.6E → SWNO_T22SAKOG09 → JT.NO.19,PILC,3.0,Y,AL,HT33KV6908561485,AL,2000.0,2023,,TATA'S SAKI REC-STN,M.I.D.C. REC-STN,2006-10-06 00:00:00+00:00,47,33063,22KV,63.432,73.660,74.081,83.463,92.070,85.296,54.871,54.871,67.401,72.590,61.259,60.972,203.150,187.640,196.830,177.920,172.922,174.455,54.871,54.871,175.830,156.030,148.120,141.130,9.000,7.000,10.000,6.000,4.000,4.000,0.000,0.000,2.000,4.000,2.000,4.000,65.000,364.000,576.000,15.000,0.000,7.000,0.000,0.000,31.000,112.000,135.000,139.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22SAKOG10,1289,3669.500,JT.NO.10 → JT.NO.10D → JT.NO.10A → SWNO_01289 → JT.NO.10B → JT.NO.10A → JT.NO.10C → JT.NO.10 → JT.NO.10D → JT.NO.10B → JT.NO.10E → JT.NO.10F → JT.NO.10F → JT.NO.10G → JT.NO.10G → JT.NO.10C → JT.NO.11 → JT.NO.10E → JT.NO.11A → JT.NO.11B → JT.NO.11B → JT.NO.11 → JT.NO.12 → JT.NO.11A → JT.NO.12A → JT.NO.12D → JT.NO.12B → JT.NO.12C → JT.NO.12C → JT.NO.12A → JT.NO.12D → JT.NO.12 → JT.NO.13 → JT.NO.13A → JT.NO.13A → JT.NO.12B → JT.NO.14 → JT.NO.14I → JT.NO.14A → JT.NO.14 → JT.NO.14B → JT.NO.14C → JT.NO.14C → JT.NO.13 → JT.NO.14H → JT.NO.17 → JT.NO.14I → JT.NO.14B → JT.NO.15 → JT.NO.14A → JT.NO.16 → JT.NO.15 → JT.NO.17 → JT.NO.17C → JT.NO.17A → JT.NO.16 → JT.NO.17C → JT.NO.17A → JT.NO.18 → JT.NO.14H → JT.NO.18A → JT.NO.18 → JT.NO.19 → JT.NO.18A → JT.NO.19A → JT.NO.19 → JT.NO.19B → JT.NO.19A → JT.NO.19F → JT.NO.19B → JT.NO.20 → JT.NO.19F → JT.NO.20A → JT.NO.20 → JT.NO.21C → JT.NO.20A → JT.NO.22 → JT.NO.21C → JT.NO.23A → JT.NO.23C → JT.NO.23C → JT.NO.23F → JT.NO.23F → JT.NO.29A → JT.NO.24 → JT.NO.23A → JT.NO.25 → JT.NO.25B → JT.NO.25A → JT.NO.24 → JT.NO.25B → JT.NO.26K → JT.NO.26 → JT.NO.26A → JT.NO.26A → JT.NO.26A → JT.NO.26A → JT.NO.26D → JT.NO.26C → JT.NO.25 → JT.NO.26D → JT.NO.26E → JT.NO.26E → JT.NO.26F → JT.NO.26F → JT.NO.26G → JT.NO.26G → JT.NO.26H → JT.NO.26H → JT.NO.26I → JT.NO.26I → JT.NO.26J → JT.NO.26J → JT.NO.26C → JT.NO.26K → JT.NO.26L → JT.NO.26L → JT.NO.27A → JT.NO.27A → JT.NO.25A → JT.NO.29 → JT.NO.26 → JT.NO.29A → JT.NO.29B → JT.NO.29B → JT.NO.22 → SWNO_T22SAKOG10 → JT.NO.29,XLPE,3.0,Y,AL,HT22KV6908547109,AL,6000.0,6062,,TATA'S SAKI REC-STN,CHAKALA REC-STN,2015-02-18 00:00:00+00:00,65,1289,22KV,77.964,83.731,91.361,110.393,107.131,105.782,77.071,77.071,95.114,98.822,86.314,75.314,303.100,165.525,244.620,205.496,201.889,192.142,77.071,77.071,178.400,192.050,179.660,175.000,7.000,8.000,10.000,3.000,5.000,4.000,0.000,0.000,2.000,4.000,4.000,6.000,1.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.000,123.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22SAKOG23,33061,3261.843,JT.NO.07 → JT.NO.07C → JT.NO.07A → JT.NO.07 → JT.NO.07B → JT.NO.07A → JT.NO.07C → JT.NO.08 → JT.NO.07B → JT.NO.08A → JT.NO.08B → JT.NO.08B → JT.NO.08 → JT.NO.09 → JT.NO.8A → JT.NO.09A → JT.NO.09 → JT.NO.10 → JT.NO.9A → JT.NO.10A → JT.NO.10 → JT.NO.12 → JT.NO.12A → JT.NO.12A → JT.NO.12B → JT.NO.12B → JT.NO.12C → JT.NO.12C → JT.NO.10A → JT.NO.13 → JT.NO.12 → JT.NO.14 → JT.NO.14A → JT.NO.14A → JT.NO.14B → JT.NO.14B → JT.NO.13 → JT.NO.15 → JT.NO.14 → JT.NO.16 → JT.NO.15 → JT.NO.6 → JT.NO.6 → JT.NO.6A → JT.NO.6A → SWNO_33061 → SWNO_T22SAKOG23 → JT.NO.16 → TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.A1 TO JT.NO.A) → TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.A2 TO JT.NO.A1) → TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.B TO JT.NO.B1) → TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.B1 TO JT.NO.B2) → TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.B2 TO JT.NO.A2) → TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.C TO JT.NO.B) → TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.D TO JT.NO.C) → TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.E TO JT.NO.D) → TATA'S SAKI REC-STN TO M.I.D.C.REC-STN (JT.NO.F1 TO JT.NO.F),PILC,3.0,Y,AL,HT33KV6908561484,AL,2000.0,2023,,TATA'S SAKI REC-STN,M.I.D.C. REC-STN,2006-09-04 00:00:00+00:00,36,33061,22KV,33.181,34.649,37.781,30.665,31.136,45.140,31.223,31.223,37.029,39.847,34.481,30.447,166.300,87.750,88.410,92.401,94.739,93.835,31.223,31.223,79.360,89.340,160.250,87.130,9.000,8.000,10.000,2.000,1.000,4.000,0.000,0.000,3.000,4.000,4.000,5.000,37.000,57.000,193.000,596.000,580.000,18.000,0.000,0.000,33.000,110.000,186.000,134.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22SAKOG26,33137,3025.082,JT.NO.01 → JT.NO.01A → JT.NO.01A → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.10 → JT.NO.11 → JT.NO.11T → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → SWNO_T22SA29 → JT.NO.01,XLPE,3.0,Y,AL,HT22KV6908545970,AL,6000.0,6062,,TATA'S SAKI REC-STN,CHANDIVLI SRA REC-STN,2011-05-30 00:00:00+00:00,21,33137,22KV,117.441,126.627,149.661,159.272,164.536,158.600,174.490,174.490,141.205,167.498,139.228,124.705,203.650,211.818,231.770,215.540,231.812,219.665,174.490,174.490,220.950,226.940,197.770,183.810,4.000,4.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22VIK0203,1171,2857.900,JT.NO.12 → JT.NO.12A → JT.NO.12A → JT.NO.12B → JT.NO.12B → JT.NO.12C → JT.NO.12C → JT.NO.12D → JT.NO.12D → JT.NO.12E → JT.NO.12E → JT.NO.12F → JT.NO.12F → JT.NO.12C → JT.NO.12G → JT.NO.12H → JT.NO.12H → JT.NO.12J → JT.NO.12J → JT.NO.12K → JT.NO.12K → JT.NO.12M → JT.NO.12M → SWNO_01171 → SWNO_T22VIK0203 → JT.NO.12,XLPE,3.0,Y,AL,,AL,6000.0,6063,,TATA'S VIKHROLI REC-STN,VIKHROLI REC-STN,2020-09-11 00:00:00+00:00,13,1171,22KV,70.630,75.637,85.748,105.994,100.480,104.833,109.359,109.359,86.676,83.012,75.072,63.911,126.110,134.800,181.470,216.156,171.127,222.924,109.359,109.359,154.770,120.860,146.350,107.380,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22VIK0203,33214,1560.688,JT.NO.01 → JT.NO.02 → JT.NO.01A → JT.NO.01 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.07 → JT.NO.07 → JT.NO.08 → JT.NO.08 → JT.NO.09 → JT.NO.09 → SWNO_33214 → SWNO_T22VIK0203 → JT.NO.01A,XLPE,3.0,Y,AL,HT33KV6908545739,AL,6000.0,6063,,TATA'S VIKHROLI REC-STN,NATWAR PAREKH REC-STN,2019-08-17 00:00:00+00:00,11,33214,22KV,107.163,110.189,130.300,151.943,164.198,156.152,137.900,137.900,127.284,136.683,116.101,103.461,157.235,178.089,184.580,203.638,217.518,217.311,137.900,137.900,161.930,168.900,157.580,163.730,3.000,5.000,3.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22VIK0510,33012,2829.600,JT.NO.1 → JT.NO.2 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.20 → JT.NO.2 → JT.NO.3 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → SWNO_33012 → JT.NO.3 → JT.NO.4 → JT.NO.4 → JT.NO.5 → JT.NO.5 → JT.NO.6 → JT.NO.6 → JT.NO.7 → JT.NO.7 → JT.NO.8 → JT.NO.8 → JT.NO.9 → JT.NO.9 → JT.NO.10 → SWNO_T22VIK0510 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PGY,AL,6000.0,6063,,TATA'S VIKHROLI REC-STN,VIKHROLI REC-STN,2020-09-07 00:00:00+00:00,24,33012,22KV,,48.375,52.386,58.186,,,,,,,,,,111.080,94.410,80.560,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,30.000,0.000,0.000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
T22VIK0510,33012,2829.600,JT.NO.1 → JT.NO.2 → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12 → JT.NO.12 → JT.NO.13 → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19 → JT.NO.19 → JT.NO.20 → JT.NO.2 → JT.NO.3 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → SWNO_33012 → JT.NO.3 → JT.NO.4 → JT.NO.4 → JT.NO.5 → JT.NO.5 → JT.NO.6 → JT.NO.6 → JT.NO.7 → JT.NO.7 → JT.NO.8 → JT.NO.8 → JT.NO.9 → JT.NO.9 → JT.NO.10 → SWNO_T22VIK0510 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PGY,AL,6000.0,6063,,TATA'S VIKHROLI REC-STN,VIKHROLI REC-STN,2020-09-07 00:00:00+00:00,24,33012,33KV,68.370,83.778,99.386,129.559,168.052,165.045,162.668,162.668,45.930,45.930,48.230,45.003,240.878,227.863,204.700,340.488,282.080,266.799,162.668,162.668,45.930,45.930,96.650,86.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,170.000,86.000,16.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
