SWNO,Month_01,Month_02,Month_03,Month_04,Month_05,Month_06,Month_07,Month_08,Month_09,Month_10,Month_11,Month_12
28680,119.054,120.326,156.227,166.058,177.654,176.500,196.158,196.158,170.991,179.269,163.462,153.900
28681,348.403,354.187,415.734,496.081,516.197,502.231,564.484,564.484,470.489,504.537,437.625,396.823
28682,123.615,126.972,136.916,172.871,173.504,183.102,196.602,196.602,156.669,171.386,141.358,131.880
28684,98.842,97.175,117.041,126.887,132.264,125.299,140.970,140.970,128.003,138.064,120.516,102.083
28692,116.708,126.759,148.469,170.468,188.053,147.595,168.522,168.522,142.827,161.440,143.108,121.276
28693,50.494,50.272,48.070,56.434,65.613,55.175,59.929,59.929,55.107,60.719,54.160,55.041
28694,281.275,316.391,368.606,443.721,404.997,346.134,337.952,337.952,313.921,356.416,319.989,284.091
28695,42.076,41.301,44.025,47.589,49.965,47.747,16.286,16.286,49.734,56.370,52.138,47.341
28696,67.332,62.892,63.550,81.005,80.177,75.573,52.197,52.197,54.752,63.117,60.880,48.963
28697,3.858,12.215,15.628,29.027,30.618,55.813,53.600,53.600,23.056,8.490,7.840,7.840
28744,0.118,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
28745,13.199,14.520,16.301,22.785,28.357,32.983,29.824,29.824,13.631,13.468,11.571,11.598
28746,68.578,69.387,77.466,65.857,75.304,91.160,61.044,61.044,79.235,86.030,75.836,66.518
28747,6.335,7.711,9.794,16.793,23.831,29.754,30.285,30.285,7.112,7.058,6.290,6.058
28748,26.585,28.028,31.306,37.026,42.494,45.832,35.424,35.424,35.474,38.739,36.396,27.299
28749,14.684,15.687,15.551,15.863,16.684,15.102,8.019,8.019,13.713,16.571,14.847,15.420
28750,13.309,14.109,15.213,16.031,17.438,16.503,8.837,8.837,,,,
28962,24.299,27.105,108.793,19.181,0.000,0.000,0.000,0.000,,,,
28963,32.807,29.163,32.493,32.198,33.593,35.588,42.000,42.000,35.713,39.739,34.355,30.373
28965,153.852,155.366,175.745,202.700,232.388,226.499,253.125,253.125,174.681,198.624,174.097,148.965
28966,101.407,107.669,124.527,136.375,161.557,153.901,172.000,172.000,116.348,133.443,118.844,102.298
28967,22.972,21.559,25.900,36.690,38.298,36.441,39.000,39.000,25.631,28.805,23.971,19.473
28968,2.533,0.000,0.000,0.000,0.000,0.256,0.000,0.000,,,,
29198,17.721,23.045,21.556,23.335,25.482,22.086,27.690,27.690,19.402,22.693,19.178,16.476
29199,14.488,15.172,17.801,20.387,22.326,20.199,26.309,26.309,17.603,19.702,17.451,15.093
29200,204.417,238.424,246.597,301.354,325.142,308.008,311.016,311.016,266.546,281.203,246.168,210.223
29201,77.963,102.109,85.136,109.513,118.668,111.972,105.997,105.997,91.324,98.629,83.259,74.354
29202,78.847,85.792,107.653,115.179,122.296,117.226,116.976,116.976,108.396,118.836,101.154,81.876
29203,19.047,17.568,17.250,34.701,39.534,36.391,34.803,34.803,33.012,36.212,31.916,29.409
29204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
29207,18.431,19.577,20.951,23.608,25.095,22.349,22.166,22.166,21.075,22.575,19.857,18.762
29208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
29209,43.349,45.137,49.017,48.297,51.413,50.256,55.588,55.588,57.197,56.649,41.149,50.421
29210,98.515,109.595,118.984,117.646,123.089,116.658,109.381,109.381,111.568,128.498,93.518,97.138
29211,27.093,28.196,37.780,30.256,28.619,25.377,18.990,18.990,25.323,30.859,24.062,21.335
29212,0.984,8.934,1.977,2.634,2.767,2.283,4.834,4.834,2.172,1.667,1.038,0.705
29213,10.500,11.465,12.285,13.741,14.082,12.216,8.425,8.425,12.421,13.546,11.788,10.502
29272,8.975,4.394,1.246,0.753,0.226,25.958,1.189,1.189,1.604,6.337,30.008,1.734
29273,173.654,175.797,177.794,173.958,173.818,176.540,178.088,178.088,175.040,176.613,179.462,180.398
29274,2.036,1.821,1.856,0.231,0.001,0.016,0.045,0.045,3.232,3.041,3.606,4.616
29275,5.394,25.740,0.801,0.233,0.160,0.200,0.046,0.046,0.324,0.057,0.049,0.332
29276,8.095,5.503,0.313,0.238,0.269,0.272,0.297,0.297,0.662,0.301,0.408,0.636
29277,34.380,34.764,34.516,34.743,34.931,34.566,34.781,34.781,35.434,34.453,34.048,33.597
29278,461.947,468.584,456.883,449.718,454.579,460.090,454.944,454.944,461.332,465.807,490.722,460.961
29279,112.848,115.535,115.862,114.277,115.437,114.352,112.172,112.172,119.253,118.965,117.904,116.273
29280,0.128,0.106,1.181,0.686,11.922,0.019,0.019,0.019,0.000,0.000,0.000,0.090
29281,130.424,130.780,129.668,129.247,131.074,130.925,132.014,132.014,135.384,134.381,133.951,133.301
29284,111.973,113.451,106.599,111.090,113.072,108.756,118.351,118.351,90.867,111.285,104.223,91.108
29285,0.081,0.140,2.380,0.018,0.000,0.000,0.000,0.000,0.030,0.030,0.030,0.023
29286,354.273,355.809,361.491,382.794,381.734,385.743,387.480,387.480,360.556,381.683,362.214,325.264
29287,0.480,0.326,0.461,31.464,0.001,0.000,0.000,0.000,0.567,0.232,0.649,1.000
29288,111.483,109.794,109.426,106.357,107.066,106.755,107.674,107.674,110.641,112.252,110.704,110.855
29289,134.008,138.814,147.373,163.604,163.921,163.628,163.718,163.718,162.836,163.633,151.916,128.890
29318,128.270,136.451,157.437,224.163,192.865,140.981,123.979,123.979,85.764,101.108,87.036,80.420
29319,108.929,114.446,127.448,138.447,147.847,146.619,140.656,140.656,133.701,148.299,125.235,109.338
29320,405.181,417.447,490.728,543.216,524.720,474.370,437.540,437.540,424.495,476.914,405.173,358.097
29321,1.992,0.820,5.128,0.108,0.078,3.999,0.109,0.109,0.845,0.294,0.516,0.462
29322,103.699,108.622,123.614,140.516,149.924,149.438,163.035,163.035,128.294,138.241,120.665,104.857
29323,14.141,9.915,14.854,0.982,8.863,21.971,11.038,11.038,9.378,12.731,9.392,21.806
29324,56.561,56.487,58.676,52.001,48.875,21.122,0.017,0.017,77.904,84.652,69.681,50.741
29327,11.682,14.119,29.464,2.147,0.029,0.129,0.022,0.022,46.841,37.279,27.645,24.836
29328,1.462,1.568,1.387,1.328,1.307,1.383,1.173,1.173,,,,
29329,416.034,414.317,482.286,583.974,621.142,592.875,616.210,616.210,549.606,590.274,512.134,430.189
29330,106.479,112.171,131.534,146.667,164.935,154.656,144.738,144.738,137.293,145.645,127.265,109.279
29331,100.255,77.459,108.049,123.603,128.627,125.719,132.388,132.388,115.961,122.952,113.748,98.490
29332,17.781,18.616,24.463,52.852,72.702,62.471,66.967,66.967,38.732,44.768,36.250,12.689
29333,119.702,126.066,130.938,168.580,169.907,159.279,177.253,177.253,144.760,158.389,140.217,123.593
29555,0.000,11.709,5.602,13.009,38.724,66.628,61.000,61.000,0.000,4.116,2.306,2.326
29556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
29557,167.112,214.253,258.017,275.871,277.670,279.341,293.750,293.750,213.463,266.081,195.004,153.584
29558,55.604,91.887,96.651,95.376,109.773,91.126,91.000,91.000,61.427,90.869,40.661,71.956
29559,45.708,66.620,86.345,112.804,74.657,31.527,35.000,35.000,66.586,74.334,68.578,0.478
29560,67.813,77.446,74.816,77.997,92.243,108.830,106.000,106.000,90.178,101.776,91.351,83.399
29562,88.017,91.727,108.174,120.769,134.402,112.738,118.000,118.000,122.818,122.794,110.208,93.589
29563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
29564,351.437,408.306,443.764,504.163,522.238,488.651,540.625,540.625,439.657,436.340,423.711,321.272
29565,55.659,67.957,58.528,61.349,72.210,50.825,58.000,58.000,53.779,67.944,59.713,59.639
29567,18.896,28.945,18.879,21.348,23.353,22.190,24.000,24.000,20.629,22.847,21.501,18.386
29568,64.171,76.659,106.324,109.969,118.883,67.689,72.000,72.000,110.623,86.687,99.580,27.962
29569,12.994,15.649,15.544,32.130,39.558,82.080,80.000,80.000,0.000,0.758,0.000,0.000
29651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
29653,10.629,24.947,29.553,1.683,0.000,46.695,7.744,7.744,10.469,10.762,10.356,10.275
29654,6.415,6.433,6.946,7.822,8.088,8.140,9.059,9.059,,,,
29655,76.750,75.031,80.959,88.168,91.943,94.076,56.338,56.338,83.983,86.046,78.718,75.492
29656,0.009,5.412,7.634,4.347,9.378,7.551,0.000,0.000,0.000,1.567,12.477,0.000
29657,0.346,0.000,11.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.061,0.000
29977,29.068,31.219,30.801,31.811,34.896,35.223,34.668,34.668,29.595,31.455,27.508,29.527
29978,57.237,59.821,65.261,67.717,70.457,68.109,74.013,74.013,68.159,73.329,61.477,58.735
29979,246.599,260.279,287.880,313.954,327.988,330.614,335.347,335.347,292.731,318.258,261.089,243.152
29980,83.466,87.128,101.876,115.284,122.745,121.534,126.567,126.567,109.401,120.439,97.605,83.618
29981,0.160,0.195,0.145,0.012,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.093
29982,0.005,0.005,0.005,6.042,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
29983,80.854,86.445,96.036,102.149,104.627,108.674,104.644,104.644,93.775,100.905,83.448,79.066
29986,25.521,27.851,26.418,31.597,34.035,35.736,38.045,38.045,28.275,29.476,25.583,24.128
29987,0.054,0.051,0.060,0.000,0.000,0.000,0.000,0.000,0.110,0.110,0.110,0.110
29988,155.572,152.712,179.536,177.047,222.613,257.975,281.275,281.275,227.647,255.298,207.379,177.275
29989,43.622,43.353,55.690,40.970,79.493,108.707,120.245,120.245,90.670,101.984,80.050,66.764
29990,33.751,34.596,40.596,46.635,51.775,47.334,48.129,48.129,45.252,51.810,42.842,37.761
29991,43.809,44.978,54.099,58.028,64.782,66.031,71.098,71.098,60.226,66.760,53.207,45.415
29992,2.402,2.861,3.001,2.607,2.814,2.765,3.782,3.782,,,,
30032,113.932,120.522,133.654,155.342,159.889,181.210,189.000,189.000,138.245,151.295,131.148,116.626
30033,89.054,97.946,112.006,129.170,138.535,166.960,157.000,157.000,113.454,127.616,105.421,89.941
30034,94.562,101.164,113.753,125.999,124.660,136.378,129.000,129.000,114.531,127.461,113.754,105.799
30035,371.033,379.954,425.352,496.536,519.258,566.152,571.875,571.875,431.600,478.879,415.021,370.769
30036,63.178,65.083,70.271,77.438,80.764,84.118,87.000,87.000,72.480,79.880,71.490,65.012
30134,4.393,4.684,4.648,7.203,9.065,8.609,10.000,10.000,,,,
30135,122.236,127.802,131.945,148.127,150.436,142.568,145.000,145.000,129.798,134.400,133.998,121.919
30375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30389,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
30462,95.465,99.664,113.298,115.331,123.774,123.572,125.505,125.505,111.059,121.800,104.516,90.500
30463,78.612,83.344,97.400,107.081,96.385,95.419,100.733,100.733,85.172,95.456,84.310,70.171
30464,64.629,67.615,51.727,82.838,88.428,88.636,92.012,92.012,74.541,81.871,63.937,55.960
30465,109.340,116.152,128.521,147.660,152.562,152.105,151.332,151.332,139.569,153.153,121.901,111.592
30466,418.670,437.839,459.296,558.083,588.270,582.530,584.555,584.555,498.000,556.120,443.155,406.308
30467,22.652,20.548,24.529,29.318,30.015,29.744,20.732,20.732,20.460,26.614,22.050,23.728
30468,54.779,57.572,55.440,78.849,98.900,97.666,94.396,94.396,75.362,83.408,71.480,63.801
30471,74.043,77.092,88.746,86.161,94.181,111.626,115.383,115.383,97.800,107.350,93.138,84.357
30472,26.636,31.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
30473,64.259,68.558,78.256,85.863,100.229,99.446,101.727,101.727,85.915,96.632,77.866,79.499
30474,17.946,21.006,17.853,22.837,26.852,22.673,3.800,3.800,25.427,20.416,16.276,13.948
30475,312.424,328.392,333.649,334.950,405.611,382.601,382.301,382.301,344.430,370.559,327.283,284.624
30476,75.794,84.786,86.147,93.512,104.133,101.592,98.903,98.903,90.834,92.748,75.521,67.914
30477,55.678,57.199,56.497,61.425,64.337,63.065,64.306,64.306,53.353,60.480,53.803,45.713
30480,9.641,13.163,15.591,13.934,14.706,15.110,14.650,14.650,15.013,16.296,11.709,9.472
30481,101.135,106.215,124.124,139.585,147.362,150.585,151.622,151.622,131.401,143.040,119.498,102.474
30482,24.743,25.795,43.163,28.345,33.048,30.292,36.395,36.395,26.733,32.730,25.394,20.787
30483,53.934,56.479,67.474,72.471,76.747,71.848,67.387,67.387,68.054,72.829,64.258,57.321
30484,382.902,410.804,476.951,542.574,593.818,567.403,560.457,560.457,456.911,505.191,417.205,358.620
30485,78.276,81.022,101.219,124.654,139.442,133.660,128.698,128.698,82.337,93.930,79.854,57.800
30486,70.085,76.426,83.274,85.175,90.198,87.943,90.790,90.790,83.345,81.947,59.984,64.799
30613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
30653,39.855,42.878,48.526,51.114,50.456,50.456,50.456,50.456,49.870,49.870,46.269,42.003
30654,21.823,22.208,22.779,18.342,17.937,17.066,17.244,17.244,31.785,33.862,31.182,31.131
30655,137.086,146.962,155.405,200.786,189.380,198.079,209.428,209.428,169.267,168.311,150.037,129.929
30656,13.097,13.749,16.420,19.063,20.031,19.197,22.796,22.796,,,,
30657,0.000,0.000,3.169,0.000,0.000,5.655,0.000,0.000,0.000,0.059,1.760,0.000
30658,0.202,3.235,1.847,34.803,0.000,9.341,0.000,0.000,33.099,0.000,5.932,0.000
30659,65.674,69.211,79.098,100.923,96.320,106.341,113.806,113.806,62.480,69.287,59.434,51.321
30667,40.360,38.360,40.110,37.106,37.170,44.227,49.131,49.131,38.737,40.018,34.512,36.109
30668,61.534,62.236,62.987,65.017,67.259,69.603,101.446,101.446,63.386,65.742,63.186,66.164
30669,276.539,295.740,324.455,349.376,410.930,404.934,451.074,451.074,339.787,367.063,321.569,309.268
30670,49.198,52.747,60.291,72.702,77.685,71.530,76.419,76.419,63.099,68.766,57.501,49.586
30671,72.478,72.795,80.036,78.742,128.874,121.299,132.355,132.355,108.322,117.681,107.717,103.742
30672,37.070,42.572,47.440,58.041,58.450,75.539,46.270,46.270,44.775,49.024,40.803,36.731
30673,29.342,31.826,38.940,42.478,42.705,39.503,46.610,46.610,32.119,36.375,32.053,28.848
30676,24.134,25.377,28.984,32.534,31.237,35.861,27.728,27.728,28.297,33.125,28.574,24.259
30677,32.752,44.697,56.687,46.817,51.462,46.448,44.277,44.277,43.152,48.165,40.831,37.015
30678,306.821,322.723,370.743,414.068,449.603,415.692,456.350,456.350,361.923,395.722,340.498,303.464
30679,99.291,105.425,111.236,126.743,131.986,123.698,90.798,90.798,111.554,119.715,101.689,96.406
30680,98.295,103.463,125.624,142.336,149.455,144.475,168.334,168.334,124.501,137.216,116.976,100.885
30681,11.316,11.712,12.847,13.305,12.932,11.253,5.804,5.804,12.683,11.620,10.567,13.294
30682,38.457,40.470,44.095,68.347,81.420,68.396,120.673,120.673,53.386,56.127,49.336,43.381
30876,11.406,12.797,13.467,16.957,14.598,11.134,8.350,8.350,11.472,17.263,16.427,14.996
30877,118.374,121.907,139.743,147.836,149.853,160.194,177.008,177.008,148.236,162.880,133.355,118.170
30878,1.434,1.849,2.504,2.149,3.211,2.448,3.820,3.820,1.137,2.648,3.164,1.028
30879,61.175,48.453,44.942,57.523,53.021,70.256,48.803,48.803,46.525,58.061,43.183,74.996
30880,360.093,360.822,385.808,449.958,472.566,516.739,509.748,509.748,405.268,470.182,391.346,415.283
30881,77.916,81.114,95.186,107.788,118.504,112.996,111.149,111.149,101.133,112.243,94.541,77.081
30882,110.732,107.540,99.439,124.037,138.314,167.718,165.615,165.615,106.428,127.928,108.780,139.094
30885,6.419,4.115,4.490,1.792,5.943,8.222,6.506,6.506,9.143,2.576,0.321,2.557
30886,33.627,34.633,31.785,29.472,32.843,31.765,17.564,17.564,30.373,36.712,29.453,29.457
30887,294.007,291.159,325.293,339.435,373.526,395.333,343.648,343.648,345.464,370.788,297.919,274.623
30888,89.918,93.261,109.595,114.294,113.105,112.420,125.420,125.420,104.995,114.936,92.979,80.981
30889,62.162,64.558,67.278,74.772,80.561,81.586,66.037,66.037,71.817,80.219,68.665,60.732
30890,71.104,74.296,81.454,84.886,86.001,94.941,64.337,64.337,91.811,91.456,75.841,76.071
30891,38.116,42.117,54.351,51.563,54.634,77.979,64.120,64.120,52.226,58.155,45.201,38.972
30895,59.889,67.977,72.996,78.597,118.238,85.635,80.516,80.516,72.972,113.919,70.845,62.414
30896,73.643,69.098,79.572,92.222,108.894,116.827,119.877,119.877,106.656,117.761,102.652,84.066
30897,337.030,359.902,413.039,447.383,499.707,562.213,539.169,539.169,421.427,491.462,405.596,364.662
30898,85.049,94.865,112.170,114.566,90.452,89.660,87.974,87.974,88.574,97.847,84.090,75.938
30899,65.582,63.003,106.522,63.636,77.427,129.654,127.473,127.473,134.819,138.120,134.956,132.457
30900,43.220,50.930,60.241,117.003,139.336,131.395,123.467,123.467,12.824,0.000,0.000,0.000
30901,19.019,22.713,20.889,44.202,23.430,12.223,0.000,0.000,24.856,34.611,20.287,20.585
30951,77.405,82.876,92.870,109.913,116.751,117.745,128.020,128.020,80.006,90.197,76.942,68.471
30952,33.571,45.893,40.284,51.214,57.223,48.457,44.864,44.864,49.918,43.906,40.773,36.814
30953,178.290,198.952,211.730,262.015,221.602,218.348,228.742,228.742,202.227,212.194,187.310,167.709
30954,22.517,24.697,26.436,58.082,20.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000
30955,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000
30956,49.006,50.355,55.620,54.295,59.353,53.806,54.480,54.480,75.402,87.086,73.950,66.134
30957,0.021,0.105,0.000,0.490,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000
30960,32.770,33.901,35.470,33.699,41.440,33.261,30.221,30.221,36.821,37.223,34.552,32.475
30961,11.143,9.788,9.320,8.392,15.779,6.531,3.529,3.529,9.838,7.936,8.993,10.815
30962,110.161,121.568,136.302,151.905,169.303,174.946,158.647,158.647,155.839,170.406,140.779,122.777
30963,190.028,204.535,217.044,240.902,272.014,272.942,224.485,224.485,249.671,270.917,229.483,204.265
30964,26.696,25.922,28.469,29.456,48.698,31.440,15.768,15.768,26.278,30.222,26.602,24.409
30965,13.385,19.623,23.797,26.193,34.177,28.317,17.781,17.781,21.816,23.470,20.338,18.660
30966,3.592,3.637,3.750,4.452,17.236,5.178,4.500,4.500,,,,
30996,107.301,115.049,121.899,125.172,131.571,124.201,115.750,115.750,111.287,130.391,107.222,102.618
30997,0.045,5.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
30998,227.023,245.931,290.239,314.888,333.221,316.862,336.735,336.735,273.336,328.048,276.225,245.787
30999,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31000,96.651,105.611,141.347,161.322,173.483,161.419,176.692,176.692,136.550,169.329,142.163,122.357
31001,23.454,24.228,28.711,29.318,32.108,31.401,34.584,34.584,29.421,33.690,29.528,25.163
31002,6.306,6.749,7.476,8.535,9.426,8.891,10.896,10.896,,,,
31005,128.359,135.100,151.887,153.349,160.056,159.226,161.669,161.669,155.763,165.973,143.395,128.103
31006,245.146,260.573,294.117,319.050,340.044,327.600,333.780,333.780,305.304,322.291,284.536,250.268
31007,34.081,33.981,37.666,39.819,42.998,40.960,45.090,45.090,39.923,44.623,38.127,34.259
31008,0.023,0.010,0.000,0.007,0.029,0.085,0.085,0.085,0.000,0.000,0.000,0.000
31009,67.138,71.667,84.557,96.873,104.867,99.056,112.280,112.280,87.015,97.278,82.025,69.267
31010,22.840,24.955,29.122,33.016,34.994,30.220,14.974,14.974,31.899,25.007,30.005,27.385
31011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3102,30.036,33.649,37.750,43.037,37.645,34.030,29.566,29.566,32.206,37.368,32.622,30.135
3103,57.137,67.686,89.926,76.830,95.062,108.227,81.576,81.576,45.653,58.970,65.917,59.433
3104,132.467,139.470,157.379,158.318,172.819,170.921,164.696,164.696,171.286,172.771,158.908,142.114
3105,331.118,356.566,402.031,380.718,402.267,385.672,336.063,336.063,398.306,424.257,373.093,350.573
31053,63.137,64.712,73.950,73.998,77.638,76.752,79.136,79.136,72.414,82.414,72.154,60.836
31054,11.061,13.049,15.773,2.590,1.974,3.151,2.868,2.868,8.457,9.410,13.116,19.387
31055,166.652,171.533,194.122,210.553,217.993,209.428,222.172,222.172,202.178,222.392,197.730,170.990
31056,58.628,59.684,69.879,87.472,89.181,83.541,86.510,86.510,71.363,82.066,70.217,58.621
31057,85.289,88.167,94.773,66.572,65.839,73.654,78.226,78.226,94.127,97.889,105.157,113.670
31058,76.977,77.565,84.350,62.580,64.163,67.220,69.217,69.217,82.874,89.812,94.362,98.811
3106,118.113,124.649,128.402,109.091,110.599,82.868,59.703,59.703,140.152,150.827,124.067,117.798
31061,53.154,56.636,66.946,87.253,77.106,71.348,73.427,73.427,52.748,61.940,52.120,43.420
31062,16.884,17.077,18.383,8.468,7.519,9.363,10.155,10.155,15.897,16.023,20.250,25.559
31063,17.742,18.254,19.002,18.936,19.911,16.182,17.865,17.865,15.298,17.477,15.830,16.978
31064,1.581,1.616,1.586,1.572,1.610,1.375,1.652,1.652,,,,
31065,330.279,348.595,383.204,406.931,440.642,419.474,404.517,404.517,407.146,436.114,380.941,340.006
31066,103.071,114.198,122.457,199.428,234.744,222.831,71.619,71.619,58.800,62.747,55.208,52.579
31067,34.385,39.849,41.512,82.765,96.507,106.894,112.619,112.619,147.024,133.608,136.790,108.298
31068,65.675,66.037,66.959,74.317,75.419,70.449,51.955,51.955,69.671,70.808,66.832,66.415
3108,37.118,39.541,44.210,45.906,55.213,50.767,45.910,45.910,46.976,51.209,44.477,39.833
3109,106.826,113.082,110.737,94.733,99.496,145.976,157.846,157.846,130.788,140.104,123.143,109.854
31091,68.719,72.573,83.284,93.262,98.447,89.224,81.653,81.653,82.875,94.069,76.880,66.065
31092,60.009,67.295,80.200,113.916,127.756,125.764,130.578,130.578,,,,
31093,311.154,334.630,378.042,469.240,483.778,447.786,491.760,491.760,404.319,468.517,393.488,276.957
31094,104.552,104.980,117.538,151.796,137.344,114.357,138.973,138.973,109.933,133.239,121.422,91.344
31095,90.358,93.548,103.692,114.812,126.750,127.778,139.417,139.417,112.378,121.898,107.732,93.643
3110,87.796,82.162,98.450,120.087,126.504,121.312,106.480,106.480,105.558,113.849,98.186,86.912
3111,262.024,267.306,283.178,293.529,316.239,353.167,354.144,354.144,317.663,339.711,296.518,257.203
3112,35.256,35.794,35.614,37.779,39.047,39.476,43.400,43.400,39.058,39.353,35.168,33.976
3113,1.204,1.128,1.134,1.423,1.410,1.248,1.160,1.160,,,,
3114,1.434,26.075,0.695,0.087,0.000,2.535,1.423,1.423,24.605,18.790,1.436,1.945
3115,4.175,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000
3116,133.282,132.739,160.473,176.498,184.456,181.614,176.360,176.360,169.256,180.730,147.884,132.424
3117,69.887,77.240,92.036,86.494,88.626,36.131,71.737,71.737,88.859,96.693,73.732,70.874
3118,258.441,283.249,320.813,338.635,355.444,304.962,304.108,304.108,344.108,362.811,280.060,255.353
3119,59.772,63.190,68.791,79.558,85.651,88.374,57.304,57.304,70.535,74.484,64.360,57.726
3121,113.587,119.473,122.190,134.046,129.063,130.551,91.637,91.637,123.887,126.946,110.331,109.783
3123,55.692,59.652,64.008,72.287,75.609,78.658,35.770,35.770,57.290,61.167,52.862,53.004
3124,46.808,45.590,52.174,55.915,61.487,57.370,58.615,58.615,48.330,55.562,52.668,46.219
3125,322.858,338.567,367.873,414.119,417.977,410.169,376.692,376.692,361.306,390.788,339.915,314.666
3126,117.428,125.228,142.077,163.795,173.090,158.795,192.354,192.354,144.483,158.872,133.947,115.581
31262,31.623,37.212,51.672,30.137,30.270,64.541,31.366,31.366,36.165,46.321,39.415,58.613
31263,8.027,8.572,9.270,10.287,10.206,9.286,6.034,6.034,8.782,8.992,8.617,8.378
31264,231.175,235.960,264.817,259.597,282.453,291.921,255.507,255.507,228.299,271.843,243.838,251.631
31265,90.997,89.129,98.236,109.540,113.214,108.312,102.652,102.652,97.506,106.360,98.387,94.075
31266,38.614,32.195,39.826,39.369,40.561,39.300,39.574,39.574,33.473,44.187,39.606,34.249
31267,68.519,69.538,75.354,77.988,97.105,88.134,78.454,78.454,58.447,71.970,63.830,65.207
31268,0.009,0.009,0.002,0.009,0.010,0.002,0.000,0.000,,,,
31271,65.633,66.753,79.639,85.475,89.896,87.942,89.134,89.134,81.608,88.279,74.630,67.126
31272,69.700,75.169,83.136,91.008,97.062,93.245,79.578,79.578,93.842,90.983,78.719,72.527
31273,258.574,266.245,298.643,321.355,334.500,332.720,303.354,303.354,315.124,325.887,277.829,267.186
31274,0.000,10.429,15.077,0.001,0.000,0.000,0.000,0.000,0.000,1.512,0.000,6.491
31275,22.194,23.590,26.372,28.067,29.074,28.301,24.993,24.993,27.126,30.308,25.208,23.013
31276,60.733,64.473,62.683,68.740,66.760,63.223,63.064,63.064,61.835,64.296,57.953,57.667
31277,44.862,46.002,48.815,53.811,61.914,65.571,46.643,46.643,60.783,60.568,48.770,48.739
3128,95.485,99.258,112.093,116.345,137.149,117.701,117.926,117.926,106.813,108.152,91.251,89.594
3129,360.166,376.624,438.095,470.076,503.498,491.975,430.521,430.521,446.342,474.652,408.603,371.538
3130,131.037,136.082,142.764,156.885,160.906,147.931,118.758,118.758,148.752,157.191,139.552,136.411
3131,62.312,69.998,72.404,75.706,79.197,74.384,57.155,57.155,74.972,78.596,70.596,68.309
3132,99.143,97.949,135.150,147.062,155.325,164.440,141.552,141.552,138.917,154.967,130.721,112.888
3134,43.087,47.608,49.391,48.819,52.294,49.727,42.399,42.399,51.769,56.977,52.213,50.545
3135,46.215,49.424,52.364,58.998,61.777,57.940,31.690,31.690,48.642,51.765,45.689,43.050
3136,1.536,1.566,1.766,1.548,1.803,1.904,1.890,1.890,2.118,2.494,2.089,1.888
3137,288.707,298.661,308.128,334.341,348.493,352.024,302.637,302.637,316.913,330.475,284.667,279.508
