FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,FROM_SWITCH,TO_SWITCH,LATEST_DT_DATE,DT_LOAD,LOCATION
18103,39525-HTCONSUMER,1S-MH-MU-ZST-CL05-1321,NAN,7.1,39525,HTCONSUMER,2018-04-09,309.7547780678851,NAN
18105,19142-HTCONSUMER,1S-MH-MU-ZST-CL07-0173,NAN,2,19142,HTCONSUMER,2018-04-09,309.7547780678851,NAN
18105,19143-HTCONSUMER,1S-MH-MU-ZST-CL07-0173,NAN,1.1,19143,HTCONSUMER,2018-04-09,309.7547780678851,NAN
18106,31638-HTCONSUMER,1S-MH-MU-ZST-CL05-0820,NAN,1.1,31638,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26716,35340-HTCONSUMER,1S-MH-MU-ZST-CL05-0840,NAN,2.1,35340,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26717,41762-HTCONSUMER,1S-MH-MU-ZST-CL05-1233,NAN,1.1,41762,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26717,41763-HTCONSUMER,1S-MH-MU-ZST-CL05-1233,NAN,1.2,41763,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26717,41765-HTCONSUMER,1S-MH-MU-ZST-CL05-1233,NAN,1.3,41765,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26719,42717-HTCONSUMER,1S-MH-MU-ZST-CL05-0201,NAN,2,42717,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26721,29650-HTCONSUMER,1S-MH-MU-ZST-CL05-0753,NAN,1.1,29650,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26722,19139-HTCONSUMER,1S-MH-MU-ZST-CL07-0173,NAN,2,19139,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26722,19140-HTCONSUMER,1S-MH-MU-ZST-CL07-0173,NAN,1.1,19140,HTCONSUMER,2018-04-09,309.7547780678851,NAN
35593,32279-HTCONSUMER,1S-MH-MU-ZST-CL05-0838,NAN,1.1,32279,HTCONSUMER,2018-04-09,309.7547780678851,NAN
35594,29822-HTCONSUMER,1S-MH-MU-ZST-CL05-0757,NAN,5,29822,HTCONSUMER,2018-04-09,309.7547780678851,NAN
35596,19233-HTCONSUMER,1S-MH-MU-ZST-CL05-0609,NAN,2,19233,HTCONSUMER,2018-04-09,309.7547780678851,NAN
35596,19229-HTCONSUMER,1S-MH-MU-ZST-CL05-0609,NAN,1.1,19229,HTCONSUMER,2018-04-09,309.7547780678851,NAN
35597,41263-HTCONSUMER,1S-MH-MU-ZST-CL05-1351,NAN,1.1,41263,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36760,39863-HTCONSUMER,1S-MH-MU-ZET-CL14-9740,NAN,4,39863,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36760,39863-HTCONSUMER,1S-MH-MU-ZET-CL14-9740,NAN,2.2,39863,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36760,39863-HTCONSUMER,1S-MH-MU-ZET-CL14-9740,NAN,2.3,39863,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36760,39863-HTCONSUMER,1S-MH-MU-ZET-CL14-9740,NAN,2.4,39863,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36760,39863-HTCONSUMER,1S-MH-MU-ZET-CL14-9740,NAN,2.5,39863,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36761,39867-HTCONSUMER,1S-MH-MU-ZET-CL14-9741,NAN,2,39867,HTCONSUMER,2018-04-09,309.7547780678851,NAN
40514,41540-HTCONSUMER,1S-MH-MU-ZET-CL14-9741,NAN,2,41540,HTCONSUMER,2018-04-09,309.7547780678851,NAN
40515,39887-HTCONSUMER,1S-MH-MU-ZET-CL14-9741,NAN,2,39887,HTCONSUMER,2018-04-09,309.7547780678851,NAN
40517,39855-HTCONSUMER,1S-MH-MU-ZET-CL14-9740,NAN,3,39855,HTCONSUMER,2018-04-09,309.7547780678851,NAN
37014,4040-HTCONSUMER,1S-MH-MU-ZET-CL08-8804,NAN,4.1,4040,HTCONSUMER,2018-04-09,309.7547780678851,NAN
37016,37016-CAP BANK,1S-MH-MU-ZET-RSTN-NATW,1S-MH-MU-ZET-RSTN-NATW,1,37016,CAP BANK,,,1S-MH-MU-ZET-RSTN-NATW
37019,29264-HTCONSUMER,1S-MH-MU-ZET-CL08-9127,NAN,3.1,29264,HTCONSUMER,2018-04-09,309.7547780678851,NAN
37019,32617-HTCONSUMER,1S-MH-MU-ZET-CL08-9300,NAN,1.1,32617,HTCONSUMER,2018-04-09,309.7547780678851,NAN
37025,37025-CAP BANK,1S-MH-MU-ZET-RSTN-NATW,1S-MH-MU-ZET-RSTN-NATW,1,37025,CAP BANK,,,1S-MH-MU-ZET-RSTN-NATW
39636,42352-HTCONSUMER,1S-MH-MU-ZCT-CL07-5745,NAN,1.1,42352,HTCONSUMER,2018-04-09,309.7547780678851,NAN
39637,39637-HTCONSUMER,1S-MH-MU-ZCT-RSTN-NESC,NAN,1,39637,HTCONSUMER,2018-04-09,309.7547780678851,NAN
39638,5077-CAP BANK,1S-MH-MU-ZCT-CL07-4751,1S-MH-MU-ZCT-CL07-4568,2.1,5077,CAP BANK,2025-04-04,159.2511,1S-MH-MU-ZCT-CL07-4568
39641,39641-STN XMER,1S-MH-MU-ZCT-RSTN-NESC,1S-MH-MU-ZCT-RSTN-NESC,1,39641,STN XMER,,,1S-MH-MU-ZCT-RSTN-NESC
39642,39642-STN XMER,1S-MH-MU-ZCT-RSTN-NESC,1S-MH-MU-ZCT-RSTN-NESC,1,39642,STN XMER,,,1S-MH-MU-ZCT-RSTN-NESC
39645,39645-STN XMER,1S-MH-MU-ZCT-RSTN-NESC,1S-MH-MU-ZCT-RSTN-NESC,1,39645,STN XMER,,,1S-MH-MU-ZCT-RSTN-NESC
39649,39649-HTCONSUMER,1S-MH-MU-ZCT-RSTN-NESC,NAN,1,39649,HTCONSUMER,2018-04-09,309.7547780678851,NAN
32526,42363-DT,1S-MH-MU-ZCT-CL07-5745,NAN,1.1,42363,DT,2018-04-09,309.7547780678851,NAN
32526,42366-HTCONSUMER,1S-MH-MU-ZCT-CL07-5745,NAN,1.2,42366,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26318,26318-DT,1S-MH-MU-ZCT-RSTN-NIRL,DT,2,26318,DT,,,DT
26322,34338-HTCONSUMER,1S-MH-MU-ZCT-CL07-5203,NAN,2.1,34338,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26324,26324-CAP BANK,1S-MH-MU-ZCT-RSTN-NIRL,1S-MH-MU-ZCT-RSTN-NIRL,1,26324,CAP BANK,2010-11-11,177.84,1S-MH-MU-ZCT-RSTN-NIRL
26327,30854-HTCONSUMER,1S-MH-MU-ZCT-CL07-5122,NAN,1.1,30854,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26328,41023-HTCONSUMER,1S-MH-MU-ZCT-CL07-5725,NAN,1.2,41023,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26330,41522-DT,1S-MH-MU-ZCT-CL07-5662,1S-MH-MU-ZCT-CL10-5591,5.1.1,41522,DT,,,1S-MH-MU-ZCT-CL10-5591
26330,19394-HTCONSUMER,1S-MH-MU-ZCT-CL07-4832,NAN,1.1.1,19394,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26332,36855-HTCONSUMER,1S-MH-MU-ZCT-CL07-5462,NAN,2,36855,HTCONSUMER,2018-04-09,309.7547780678851,NAN
26333,26333-CAP BANK,1S-MH-MU-ZCT-RSTN-NIRL,1S-MH-MU-ZCT-RSTN-NIRL,1,26333,CAP BANK,2010-11-11,177.84,1S-MH-MU-ZCT-RSTN-NIRL
32530,31429-HTCONSUMER,1S-MH-MU-ZCT-CL07-5141,NAN,2,31429,HTCONSUMER,2018-04-09,309.7547780678851,NAN
32530,31427-HTCONSUMER,1S-MH-MU-ZCT-CL07-5141,NAN,1.1,31427,HTCONSUMER,2018-04-09,309.7547780678851,NAN
32531,35933-HTCONSUMER,1S-MH-MU-ZCT-CL07-5365,NAN,3,35933,HTCONSUMER,2018-04-09,309.7547780678851,NAN
32531,35930-HTCONSUMER,1S-MH-MU-ZCT-CL07-5365,NAN,2.1,35930,HTCONSUMER,2018-04-09,309.7547780678851,NAN
32532,32532-CAP BANK,1S-MH-MU-ZCT-RSTN-NIRL,1S-MH-MU-ZCT-RSTN-NIRL,1,32532,CAP BANK,2010-11-11,177.84,1S-MH-MU-ZCT-RSTN-NIRL
3637,36025-HTCONSUMER,1S-MH-MU-ZCT-CL09-5369,NAN,3.1,36025,HTCONSUMER,2018-04-09,309.7547780678851,NAN
3641,3641-CAP BANK,1S-MH-MU-ZCT-RSTN-OMKA,1S-MH-MU-ZCT-RSTN-OMKA,1,3641,CAP BANK,2025-04-04,82.50731707317074,1S-MH-MU-ZCT-RSTN-OMKA
3646,41350-DT,1S-MH-MU-ZCT-CL09-5458,NAN,7.1.1,41350,DT,2018-04-09,309.7547780678851,NAN
3648,3648-STN XMER,1S-MH-MU-ZCT-RSTN-OMKA,1S-MH-MU-ZCT-RSTN-OMKA,1,3648,STN XMER,2025-04-04,82.50731707317074,1S-MH-MU-ZCT-RSTN-OMKA
3649,3649-CAP BANK,1S-MH-MU-ZCT-RSTN-OMKA,1S-MH-MU-ZCT-RSTN-OMKA,1,3649,CAP BANK,2025-04-04,82.50731707317074,1S-MH-MU-ZCT-RSTN-OMKA
40313,32130-HTCONSUMER,1S-MH-MU-ZCT-CL07-5161,NAN,4.1,32130,HTCONSUMER,2018-04-09,309.7547780678851,NAN
40313,32128-HTCONSUMER,1S-MH-MU-ZCT-CL07-5161,NAN,4.2,32128,HTCONSUMER,2018-04-09,309.7547780678851,NAN
40304,40304-STN XMER,1S-MH-MU-ZCT-RSTN-OSHI,1S-MH-MU-ZCT-RSTN-OSHI,1,40304,STN XMER,2025-04-04,8.572799999999999,1S-MH-MU-ZCT-RSTN-OSHI
38712,38712-CAP BANK,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-RSTN-PALI,1,38712,CAP BANK,2025-04-04,132.05194805194805,1S-MH-MU-ZST-RSTN-PALI
38715,38715-CAP BANK,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-RSTN-PALI,1,38715,CAP BANK,2025-04-04,132.05194805194805,1S-MH-MU-ZST-RSTN-PALI
38720,38720-STN XMER,1S-MH-MU-ZST-RSTN-PALI,1S-MH-MU-ZST-RSTN-PALI,1,38720,STN XMER,2025-04-04,132.05194805194805,1S-MH-MU-ZST-RSTN-PALI
27081,18332-HTCONSUMER,1S-MH-MU-ZCT-CL06-4471,NAN,2.2,18332,HTCONSUMER,2018-04-09,309.7547780678851,NAN
27083,43028-HTCONSUMER,1S-MH-MU-ZCT-CL02-4971,NAN,2.1,43028,HTCONSUMER,2018-04-09,309.7547780678851,NAN
27084,27084-CAP BANK,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-RSTN-PALM,1,27084,CAP BANK,,,1S-MH-MU-ZCT-RSTN-PALM
30031,30031-CAP BANK,1S-MH-MU-ZCT-RSTN-PALM,1S-MH-MU-ZCT-RSTN-PALM,1,30031,CAP BANK,,,1S-MH-MU-ZCT-RSTN-PALM
11911,18811-CAP BANK,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-RSTN-POIS,1,18811,CAP BANK,2015-10-30,283.29213483146066,1S-MH-MU-ZCT-RSTN-POIS
14415,42581-DT,1S-MH-MU-ZCT-CL10-5758,NAN,1.1,42581,DT,2018-04-09,309.7547780678851,NAN
14418,16309-HTCONSUMER,1S-MH-MU-ZCT-CL10-4048,NAN,6.1,16309,HTCONSUMER,2018-04-09,309.7547780678851,NAN
14421,14421-CAP BANK,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-RSTN-POIS,1,14421,CAP BANK,2015-10-30,283.29213483146066,1S-MH-MU-ZCT-RSTN-POIS
14430,14430-CAP BANK,1S-MH-MU-ZCT-RSTN-POIS,1S-MH-MU-ZCT-RSTN-POIS,1,14430,CAP BANK,2015-10-30,283.29213483146066,1S-MH-MU-ZCT-RSTN-POIS
31052,31052-CAP BANK,1S-MH-MU-ZCT-RSTN-RAHE,1S-MH-MU-ZCT-RSTN-RAHE,1,31052,CAP BANK,2024-06-04,52.919548022598875,1S-MH-MU-ZCT-RSTN-RAHE
31057,30550-HTCONSUMER,1S-MH-MU-ZCT-CL08-5104,NAN,3,30550,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31057,30551-HTCONSUMER,1S-MH-MU-ZCT-CL08-5104,NAN,2.1,30551,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31057,34412-HTCONSUMER,1S-MH-MU-ZCT-CL08-5104,NAN,2.2,34412,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31058,43799-DT,1S-MH-MU-ZCT-CL08-5685,1S-MH-MU-ZCT-CL09-5809,4.1,43799,DT,2025-04-04,1.0,1S-MH-MU-ZCT-CL09-5809
31058,43799-DT,1S-MH-MU-ZCT-CL08-5685,1S-MH-MU-ZCT-CL09-5809,3.1.1,43799,DT,2025-04-04,1.0,1S-MH-MU-ZCT-CL09-5809
31060,31060-CAP BANK,1S-MH-MU-ZCT-RSTN-RAHE,1S-MH-MU-ZCT-RSTN-RAHE,1,31060,CAP BANK,2024-06-04,52.919548022598875,1S-MH-MU-ZCT-RSTN-RAHE
31063,30540-HTCONSUMER,1S-MH-MU-ZCT-CL08-5104,NAN,2,30540,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31063,30539-HTCONSUMER,1S-MH-MU-ZCT-CL08-5104,NAN,1.1,30539,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31063,30537-HTCONSUMER,1S-MH-MU-ZCT-CL08-5104,NAN,1.2,30537,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31064,31064-STN XMER,1S-MH-MU-ZCT-RSTN-RAHE,1S-MH-MU-ZCT-RSTN-RAHE,1,31064,STN XMER,2024-06-04,52.919548022598875,1S-MH-MU-ZCT-RSTN-RAHE
31066,30547-HTCONSUMER,1S-MH-MU-ZCT-CL08-5104,NAN,2,30547,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31066,30546-HTCONSUMER,1S-MH-MU-ZCT-CL08-5104,NAN,1.1,30546,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31066,30544-HTCONSUMER,1S-MH-MU-ZCT-CL08-5104,NAN,1.2,30544,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31068,31367-HTCONSUMER,1S-MH-MU-ZCT-CL08-5105,NAN,2,31367,HTCONSUMER,2018-04-09,309.7547780678851,NAN
31068,31365-HTCONSUMER,1S-MH-MU-ZCT-CL08-5105,NAN,1.1,31365,HTCONSUMER,2018-04-09,309.7547780678851,NAN
32155,37206-HTCONSUMER,1S-MH-MU-ZCT-CL08-5499,NAN,1.3,37206,HTCONSUMER,2018-04-09,309.7547780678851,NAN
32157,31360-HTCONSUMER,1S-MH-MU-ZCT-CL08-5105,NAN,2,31360,HTCONSUMER,2018-04-09,309.7547780678851,NAN
32157,31362-HTCONSUMER,1S-MH-MU-ZCT-CL08-5105,NAN,1.1,31362,HTCONSUMER,2018-04-09,309.7547780678851,NAN
38211,38211-CAP BANK,1S-MH-MU-ZNT-RSTN-RAVI,1S-MH-MU-ZNT-RSTN-RAVI,1,38211,CAP BANK,,,1S-MH-MU-ZNT-RSTN-RAVI
38214,38214-CAP BANK,1S-MH-MU-ZNT-RSTN-RAVI,1S-MH-MU-ZNT-RSTN-RAVI,1,38214,CAP BANK,,,1S-MH-MU-ZNT-RSTN-RAVI
34729,17846-NAN,1S-MH-MU-ZNT-CL06-6882,NAN,1.1,17846,NAN,2018-04-09,309.7547780678851,NAN
34730,34730-CAP BANK,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-RSTN-RNAR,1,34730,CAP BANK,2017-10-07,10.9275,1S-MH-MU-ZCT-RSTN-RNAR
34739,34739-CAP BANK,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-RSTN-RNAR,1,34739,CAP BANK,2017-10-07,10.9275,1S-MH-MU-ZCT-RSTN-RNAR
40320,40320-STN XMER,1S-MH-MU-ZCT-RSTN-ROYA,1S-MH-MU-ZCT-RSTN-ROYA,1,40320,STN XMER,2025-04-04,6.260425531914894,1S-MH-MU-ZCT-RSTN-ROYA
30667,30667-DT,1S-MH-MU-ZET-RSTN-RUNW,1S-MH-MU-ZET-RSTN-RUNW,1,30667,DT,2012-08-24,127.1909090909091,1S-MH-MU-ZET-RSTN-RUNW
30667,30667-HTCONSUMER,1S-MH-MU-ZET-RSTN-RUNW,NAN,2,30667,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30668,42318-HTCONSUMER,1S-MH-MU-ZET-CL04-9811,NAN,2,42318,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30670,39812-HTCONSUMER,1S-MH-MU-ZET-CL04-9382,NAN,5.2,39812,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30671,38362-HTCONSUMER,1S-MH-MU-ZET-CL04-8316,NAN,3,38362,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30674,30674-CAP BANK,1S-MH-MU-ZET-RSTN-RUNW,1S-MH-MU-ZET-RSTN-RUNW,1,30674,CAP BANK,2012-08-24,127.1909090909091,1S-MH-MU-ZET-RSTN-RUNW
30681,7763-HTCONSUMER,1S-MH-MU-ZET-CL04-8859,NAN,2.1,7763,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30682,30682-DT,1S-MH-MU-ZET-RSTN-RUNW,1S-MH-MU-ZET-RSTN-RUNW,1,30682,DT,2012-08-24,127.1909090909091,1S-MH-MU-ZET-RSTN-RUNW
30682,30682-HTCONSUMER,1S-MH-MU-ZET-RSTN-RUNW,NAN,2,30682,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30683,30683-CAP BANK,1S-MH-MU-ZET-RSTN-RUNW,1S-MH-MU-ZET-RSTN-RUNW,1,30683,CAP BANK,2012-08-24,127.1909090909091,1S-MH-MU-ZET-RSTN-RUNW
38229,38229-CAP BANK,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-RSTN-SADG,1,38229,CAP BANK,,,1S-MH-MU-ZNT-RSTN-SADG
38236,39553-HTCONSUMER,1S-MH-MU-ZNT-CL11-7927,NAN,2.1.1,39553,HTCONSUMER,2018-04-09,309.7547780678851,NAN
38237,37306-HTCONSUMER,1S-MH-MU-ZNT-CL12-7764,NAN,8.1,37306,HTCONSUMER,2018-04-09,309.7547780678851,NAN
38238,38238-CAP BANK,1S-MH-MU-ZNT-RSTN-SADG,1S-MH-MU-ZNT-RSTN-SADG,1,38238,CAP BANK,,,1S-MH-MU-ZNT-RSTN-SADG
36238,39268-HTCONSUMER,1S-MH-MU-ZSC-CL01-3554,NAN,2.1,39268,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36240,43199-HTCONSUMER,1S-MH-MU-ZSC-CL01-2270,NAN,6.1,43199,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36241,36241-STN XMER,1S-MH-MU-ZSC-RSTN-SAHA,1S-MH-MU-ZSC-RSTN-SAHA,2,36241,STN XMER,2025-02-07,605.9844559585492,1S-MH-MU-ZSC-RSTN-SAHA
36242,36242-CAP BANK,1S-MH-MU-ZSC-RSTN-SAHA,1S-MH-MU-ZSC-RSTN-SAHA,1,36242,CAP BANK,2025-02-07,605.9844559585492,1S-MH-MU-ZSC-RSTN-SAHA
36244,36244-CAP BANK,1S-MH-MU-ZSC-RSTN-SAHA,1S-MH-MU-ZSC-RSTN-SAHA,1,36244,CAP BANK,2025-02-07,605.9844559585492,1S-MH-MU-ZSC-RSTN-SAHA
36245,36245-STN XMER,1S-MH-MU-ZSC-RSTN-SAHA,1S-MH-MU-ZSC-RSTN-SAHA,1,36245,STN XMER,2025-02-07,605.9844559585492,1S-MH-MU-ZSC-RSTN-SAHA
36247,31714-HTCONSUMER,1S-MH-MU-ZSC-CL01-3184,NAN,4.1,31714,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36248,2937-HTCONSUMER,1S-MH-MU-ZSC-CL01-2089,NAN,3.3,2937,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36249,32032-HTCONSUMER,1S-MH-MU-ZSC-CL01-3204,NAN,2.1.1,32032,HTCONSUMER,2018-04-09,309.7547780678851,NAN
36249,38602-HTCONSUMER,1S-MH-MU-ZSC-CL01-3514,NAN,1.1,38602,HTCONSUMER,2018-04-09,309.7547780678851,NAN
3101,3101-CAP BANK,1S-MH-MU-ZET-RSTN-SAKI,1S-MH-MU-ZET-RSTN-SAKI,1,3101,CAP BANK,2025-02-07,83.69747440273038,1S-MH-MU-ZET-RSTN-SAKI
3109,6952-HTCONSUMER,1S-MH-MU-ZSC-CL04-2385,NAN,2.2,6952,HTCONSUMER,2018-04-09,309.7547780678851,NAN
3110,10336-HTCONSUMER,1S-MH-MU-ZSC-CL10-2897,NAN,1.1,10336,HTCONSUMER,2018-04-09,309.7547780678851,NAN
3113,3113-STN XMER,1S-MH-MU-ZET-RSTN-SAKI,1S-MH-MU-ZET-RSTN-SAKI,1,3113,STN XMER,2025-02-07,83.69747440273038,1S-MH-MU-ZET-RSTN-SAKI
3114,3114-OH_05,1S-MH-MU-ZET-RSTN-SAKI,NAN,1,3114,OH_05,2018-04-09,309.7547780678851,NAN
3116,41938-DT,1S-MH-MU-ZET-CL13-8554,NAN,1.3,41938,DT,2018-04-09,309.7547780678851,NAN
3119,30712-HTCONSUMER,1S-MH-MU-ZSC-CL04-3147,NAN,1.1,30712,HTCONSUMER,2018-04-09,309.7547780678851,NAN
3119,32109-HTCONSUMER,1S-MH-MU-ZSC-CL04-3147,NAN,1.2,32109,HTCONSUMER,2018-04-09,309.7547780678851,NAN
3121,32075-HTCONSUMER,1S-MH-MU-ZET-CL13-8501,NAN,1.1,32075,HTCONSUMER,2018-04-09,309.7547780678851,NAN
3122,3122-CAP BANK,1S-MH-MU-ZET-RSTN-SAKI,1S-MH-MU-ZET-RSTN-SAKI,1,3122,CAP BANK,2025-02-07,83.69747440273038,1S-MH-MU-ZET-RSTN-SAKI
3127,3127-CAP BANK,1S-MH-MU-ZET-RSTN-SAKI,1S-MH-MU-ZET-RSTN-SAKI,1,3127,CAP BANK,2025-02-07,83.69747440273038,1S-MH-MU-ZET-RSTN-SAKI
3131,39565-HTCONSUMER,1S-MH-MU-ZSC-CL10-3580,NAN,3.1,39565,HTCONSUMER,2018-04-09,309.7547780678851,NAN
3134,30191-HTCONSUMER,1S-MH-MU-ZET-CL13-8550,NAN,1.1,30191,HTCONSUMER,2018-04-09,309.7547780678851,NAN
3136,3136-STN XMER,1S-MH-MU-ZET-RSTN-SAKI,1S-MH-MU-ZET-RSTN-SAKI,1,3136,STN XMER,2025-02-07,83.69747440273038,1S-MH-MU-ZET-RSTN-SAKI
3138,7756-HTCONSUMER,1S-MH-MU-ZSC-CL10-2272,NAN,1.1,7756,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34139,34139-STN XMER,1S-MH-MU-ZST-RSTN-SAMB,1S-MH-MU-ZST-RSTN-SAMB,1,34139,STN XMER,2025-02-07,768.8655948553055,1S-MH-MU-ZST-RSTN-SAMB
34140,34140-CAP BANK,1S-MH-MU-ZST-RSTN-SAMB,1S-MH-MU-ZST-RSTN-SAMB,1,34140,CAP BANK,2025-02-07,768.8655948553055,1S-MH-MU-ZST-RSTN-SAMB
34143,2242-HTCONSUMER,1S-MH-MU-ZST-CL08-0151,NAN,5.1,2242,HTCONSUMER,2018-04-09,309.7547780678851,NAN
34148,34148-STN XMER,1S-MH-MU-ZST-RSTN-SAMB,1S-MH-MU-ZST-RSTN-SAMB,1,34148,STN XMER,2025-02-07,768.8655948553055,1S-MH-MU-ZST-RSTN-SAMB
34149,34149-CAP BANK,1S-MH-MU-ZST-RSTN-SAMB,1S-MH-MU-ZST-RSTN-SAMB,1,34149,CAP BANK,2025-02-07,768.8655948553055,1S-MH-MU-ZST-RSTN-SAMB
40736,11168-HTCONSUMER,1S-MH-MU-ZSC-CL02-2354,NAN,9,11168,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30461,30461-CAP BANK,1S-MH-MU-ZST-RSTN-SANT,1S-MH-MU-ZST-RSTN-SANT,1,30461,CAP BANK,2025-04-04,490.24357541899445,1S-MH-MU-ZST-RSTN-SANT
30462,10501-NAN,1S-MH-MU-ZST-CL07-0038,NAN,1.1,10501,NAN,2018-04-09,309.7547780678851,NAN
30464,5945-HTCONSUMER,1S-MH-MU-ZST-CL08-0566,NAN,3.3,5945,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30465,19514-HTCONSUMER,1S-MH-MU-ZST-CL07-0615,NAN,7.1,19514,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30465,19514-HTCONSUMER,1S-MH-MU-ZST-CL07-0615,NAN,5.2.1,19514,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30467,36771-HTCONSUMER,1S-MH-MU-ZST-CL06-1139,NAN,2,36771,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30468,30468-DT,1S-MH-MU-ZST-RSTN-SANT,1S-MH-MU-ZST-RSTN-SANT,2,30468,DT,2025-04-04,490.24357541899445,1S-MH-MU-ZST-RSTN-SANT
30470,30470-CAP BANK,1S-MH-MU-ZST-RSTN-SANT,1S-MH-MU-ZST-RSTN-SANT,1,30470,CAP BANK,2025-04-04,490.24357541899445,1S-MH-MU-ZST-RSTN-SANT
30474,36775-HTCONSUMER,1S-MH-MU-ZST-CL06-1139,NAN,2,36775,HTCONSUMER,2018-04-09,309.7547780678851,NAN
30479,30479-CAP BANK,1S-MH-MU-ZST-RSTN-SANT,1S-MH-MU-ZST-RSTN-SANT,1,30479,CAP BANK,2025-04-04,490.24357541899445,1S-MH-MU-ZST-RSTN-SANT
30481,6167-NAN,1S-MH-MU-ZST-CL06-0464,NAN,4,6167,NAN,2018-04-09,309.7547780678851,NAN
30481,HTCONSUMER-12174,NAN,1S-MH-MU-ZST-CL02-0577,5,HTCONSUMER,12174,,,1S-MH-MU-ZST-CL02-0577
30483,18841-NAN,1S-MH-MU-ZST-CL03-0471,NAN,3.1,18841,NAN,2018-04-09,309.7547780678851,NAN
7148,18309-HTCONSUMER,1S-MH-MU-ZSC-CL01-2234,NAN,2.1,18309,HTCONSUMER,2018-04-09,309.7547780678851,NAN
7149,18682-HTCONSUMER,1S-MH-MU-ZSC-CL01-2657,NAN,2.1,18682,HTCONSUMER,2018-04-09,309.7547780678851,NAN
7151,19371-HTCONSUMER,1S-MH-MU-ZSC-CL01-2671,NAN,3,19371,HTCONSUMER,2018-04-09,309.7547780678851,NAN
7152,5200-HTCONSUMER,1S-MH-MU-ZSC-CL01-2670,NAN,1.1,5200,HTCONSUMER,2018-04-09,309.7547780678851,NAN
7152,5202-HTCONSUMER,1S-MH-MU-ZSC-CL01-2670,NAN,1.2,5202,HTCONSUMER,2018-04-09,309.7547780678851,NAN
7153,7153-CAP BANK,1S-MH-MU-ZSC-RSTN-SEEP,1S-MH-MU-ZSC-RSTN-SEEP,1,7153,CAP BANK,2012-05-30,145.4938775510204,1S-MH-MU-ZSC-RSTN-SEEP
9089,11852-HTCONSUMER,1S-MH-MU-ZSC-CL01-2133,NAN,3.1,11852,HTCONSUMER,2018-04-09,309.7547780678851,NAN
9089,11852-HTCONSUMER,1S-MH-MU-ZSC-CL01-2133,NAN,1.1.1,11852,HTCONSUMER,2018-04-09,309.7547780678851,NAN
