SWITCH_ID,YEAR,PRED_FULL
33154,2024,1.6347652673721313
33155,2024,1.0367679595947266
33156,2024,0.3584630489349365
33159,2024,0.4551391005516052
33160,2024,0.4810294806957245
33162,2024,0.3468620777130127
33163,2024,0.8818415403366089
33164,2024,0.821649968624115
33166,2024,0.42660751938819885
33167,2024,0.45051535964012146
33170,2024,0.3759497404098511
33172,2024,0.24545589089393616
33175,2024,1.1538052558898926
33176,2024,0.362367182970047
33177,2024,1.6102964878082275
33178,2024,0.28766992688179016
33179,2024,1.4935165643692017
33180,2024,0.5145431756973267
33181,2024,1.5849672555923462
33182,2024,0.6393654942512512
33184,2024,0.34932318329811096
33186,2024,0.4765748977661133
33190,2024,1.3439772129058838
33191,2024,1.2298864126205444
33192,2024,0.3065570294857025
33197,2024,0.7533020377159119
33199,2024,0.25503700971603394
33205,2024,0.48333799839019775
33206,2024,0.5922959446907043
33207,2024,1.9126472473144531
33208,2024,2.2766313552856445
33209,2024,0.47625863552093506
33210,2024,0.5053665637969971
33213,2024,0.8122716546058655
33214,2024,1.647682785987854
33215,2024,0.6132413744926453
33216,2024,0.551936686038971
33217,2024,0.655569314956665
33218,2024,0.4127388000488281
33220,2024,0.5750934481620789
33222,2024,0.5998196005821228
33224,2024,0.5985797643661499
33226,2024,0.2869883179664612
33228,2024,0.17463919520378113
33229,2024,0.6508936285972595
33230,2024,1.16016685962677
33234,2024,0.7480239272117615
33235,2024,0.4537320137023926
33236,2024,2.6158556938171387
33237,2024,0.9200413823127747
33238,2024,0.5602250695228577
33239,2024,0.34593427181243896
33240,2024,1.03883695602417
33243,2024,0.8564764857292175
33244,2024,0.7116394639015198
33245,2024,0.3098418116569519
33246,2024,0.6247769594192505
33248,2024,0.6438724994659424
33250,2024,0.6609330177307129
33252,2024,0.34195104241371155
33256,2024,0.3605102002620697
33259,2024,1.7676817178726196
33269,2024,0.5584049820899963
33273,2024,0.9194669723510742
33276,2024,0.5551799535751343
33286,2024,0.33705824613571167
33287,2024,0.12825118005275726
33288,2024,0.3307252824306488
33289,2024,0.7334771156311035
33290,2024,0.4077264666557312
33293,2024,0.9098925590515137
33294,2024,1.3850165605545044
33299,2024,0.4806695282459259
33300,2024,1.242287516593933
33301,2024,0.37536388635635376
33302,2024,0.9503458738327026
33303,2024,0.3927200138568878
33305,2024,1.020798921585083
33317,2024,0.2915041446685791
33319,2024,1.05047607421875
33320,2024,1.4185963869094849
33321,2024,0.9656000137329102
33322,2024,1.3056752681732178
33323,2024,0.8606544733047485
33325,2024,0.869962751865387
33327,2024,0.32687023282051086
33329,2024,0.6184436678886414
33340,2024,0.43074285984039307
33344,2024,1.0869140625
33346,2024,1.0472137928009033
33348,2024,0.18235251307487488
33351,2024,0.6346709132194519
33353,2024,0.7396247982978821
33355,2024,0.3255762755870819
33362,2024,1.272257685661316
39655,2024,0.28939351439476013
220101,2024,0.6047055721282959
220814,2024,0.4509032666683197
