SOURCE_SWITCH_ID,SWITCH_ID,LENGTH_M,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS,DESTINATION_SS,SEGMENTS,SWNO,DATE_INSTALLED,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,LENGTH_KM,cycle_pm,load_range_idx,hist_faults,YEAR,pred_faults_2024,mean_h,recent8,mean_recovery_h,a_raw,c_raw,r_raw,f_raw,s_raw,p_raw,i_raw,l_raw,u_raw,d_raw,c,r,a,f,s,p,i,l,u,d,health_score,health_score_10,health_band,primary_health_driver,top3_health_drivers
220VER63,33294,4842.762,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.10B -> JT.NO.10B → JT.NO.11 -> JT.NO.11 → JT.NO.11A -> JT.NO.11A → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.15A -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15 -> JT.NO.16 → JT.NO.16A -> JT.NO.16A → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.17B -> JT.NO.17B → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22A → JT.NO.22B -> JT.NO.22C → JT.NO.22D -> JT.NO.22D → SWNO_33294 -> SWNO_220VER63 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908555756,AL,3000.0,3031.0,,220kV VERSOVA REC-STN,OSHIWARA RECEIVING STATION,40,33294,2020-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,4.842762,,,5.0,2024.0,1.4154207706451416,7053.336666666667,1.0,36.618194444444434,0.14794520547945206,,,1.0324686614787182,40,1.4154207706451416,0.00014177687061584564,1.765203630242281,1.0,36.618194444444434,0.0,0.0,0.19314216755921038,0.19118377320740867,0.5909090909001377,0.9999999988476436,0.18792451175370617,0.7935485005430555,0.3333333332222222,0.6252892831893774,49,5,Moderate,Long length (ℓ),Long length (ℓ); High predicted faults (p); Recent-8m faults (u)
220VER64,33002,5676.302,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15C -> JT.NO.15 → JT.NO.16B -> JT.NO.15A → JT.NO.15 -> JT.NO.15B → JT.NO.15A -> JT.NO.15C → JT.NO.15B -> JT.NO.16A → JT.NO.17E -> JT.NO.16B → JT.NO.16A -> JT.NO.17A → JT.NO.18 -> JT.NO.17B → JT.NO.17 -> JT.NO.17C → JT.NO.17B -> JT.NO.17D → JT.NO.17C -> JT.NO.17E → JT.NO.17D -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25B -> JT.NO.25 → JT.NO.26 -> JT.NO.25A → JT.NO.25 -> JT.NO.25B → JT.NO.25A -> JT.NO.26 → JT.NO.26Y -> JT.NO.26Y → JT.NO.26Z -> JT.NO.26Z → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → SWNO_33002 -> SWNO_220VE64 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV690856161H,AL,2000.0,2022.0,,220kV VERSOVA REC-STN,JUHU NORTH REC-STN,45,33002,2012-02-27,33KV,57.702,57.171,58.046,63.307,68.428,65.904,55.337,62.001,58.964,70.957,66.322,65.006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.676302,0.08333333333333333,0.9964048584288312,6.0,2024.0,0.4854200780391693,9958.380000000001,0.0,14.849953703703704,0.38708414872798436,0.08333333333333333,0.9964048584288312,1.0570262117836577,45,0.4854200780391693,0.00010041793946404936,1.8985642414451052,0.0,14.849953703703704,0.024390243895300413,0.19806064742788893,0.6318079335939941,0.19573113169217357,0.6666666666565656,0.26049025117941077,0.11291295583037486,0.8560434087822586,0.0,0.24314055663609682,66,7,Good,Long length (ℓ),Long length (ℓ); High predicted faults (p); Numerous segments (s)
220VER68,33106,5683.206,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.22 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.25B -> JT.NO.25B → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → SWNO_33106 -> SWNO_220VE68 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561O34,AL,2000.0,2022.0,,220kV VERSOVA REC-STN,MIND SPACE REC-STN,39,33106,2013-06-05,33KV,74.711,75.136,77.974,75.46,74.319,74.779,80.075,86.898,84.322,68.748,70.612,72.179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.683206,0.16666666666666666,1.0174799052796584,3.0,2024.0,0.6275219917297363,11665.919351851851,1.0,1.26625,0.3507632093933464,0.16666666666666666,1.0174799052796584,0.5278710643253122,39,0.6275219917297363,8.571977654219423e-05,1.8995978125338926,1.0,1.26625,0.048780487790600825,0.3991191517888879,0.5651824293582692,0.09774667804462378,0.5757575757488521,0.4242423113586033,0.08625530198684497,0.8565277566700635,0.3333333332222222,0.004674107552218697,59,6,Moderate,Long length (ℓ),Long length (ℓ); Recent-8m faults (u); High predicted faults (p)
220VER81,33124,10875.411,220kv VERSOVA REC STN TO MALAD REC-STN (SPARE NEW 400MM² PH CABLE) -> JT.NO.01A → JT.NO.02 -> JT.NO.01C → JT.NO.1B -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06A -> JT.NO.06 → JT.NO.07 -> JT.NO.06A → JT.NO.06 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.133 → JT.NO.133A -> JT.NO.133A → JT.NO.133A -> JT.NO.133A → JT.NO.133B -> JT.NO.133B → JT.NO.133C -> JT.NO.133C → JT.NO.133D -> JT.NO.133D → JT.NO.133E -> JT.NO.133E → JT.NO.133F -> JT.NO.133F → JT.NO.133G -> JT.NO.133G → JT.NO.133H -> JT.NO.133H → JT.NO.133J -> JT.NO.133J → JT.NO.133K -> JT.NO.133K → JT.NO.133L -> JT.NO.133L → JT.NO.133M -> JT.NO.133M → JT.NO.133N -> JT.NO.133N → JT.NO.133P -> JT.NO.133P → JT.NO.133Q -> JT.NO.133Q → JT.NO.133R -> JT.NO.133S → JT.NO.133T -> JT.NO.133T → JT.NO.133U -> JT.NO.133U → JT.NO.133V -> JT.NO.133V → JT.NO.133W -> JT.NO.133W → JT.NO.133X -> JT.NO.133X → JT.NO.133Y -> JT.NO.133Y → JT.NO.133A -> JT.NO.133Y → JT.NO.133Z -> JT.NO.133Z → JT.NO.133A -> JT.NO.133Z → JT.NO.133Z -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18 → SWNO_33124 -> JT.NO.1D → JT.NO.1C -> JT.NO.1E → JT.NO.1D -> JT.NO.1F → JT.NO.1E -> JT.NO.1G → JT.NO.1F -> JT.NO.1H → JT.NO.1G -> JT.NO.1J → JT.NO.1H -> JT.NO.1J → JT.NO.1J -> JT.NO.1K -> JT.NO.43 → JT.NO.1K -> SWNO_220VER81 → JT.NO.133,XLPE,3.0,Y,AL,HT33KV6908561MSO,AL,3000.0,3031.0,POTHEAD,220kV VERSOVA REC-STN,MALAD REC-STN,84,33124,2016-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,10.875411,,,6.0,2024.0,0.5551431179046631,7358.162499999999,5.0,1.5006481481481482,0.2709980430528376,,,0.5517032873516229,84,0.5551431179046631,0.00013590349492825145,2.4744699598480904,5.0,1.5006481481481482,0.0,0.0,0.41886478104748537,0.10215972658748697,0.9999999999848485,0.3408360475406914,0.17727213180627197,0.9999999995313841,0.9999999996666666,0.008789045221647187,43,5,Moderate,Long length (ℓ),Long length (ℓ); Recent-8m faults (u); High predicted faults (p)
220VER82,33121,6363.802,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.3A -> JT.NO.04 → JT.NO.22 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.22B -> JT.NO.22B → JT.NO.22C -> JT.NO.22C → SWNO_33121 -> JT.NO.3A → JT.NO.3B -> JT.NO.3B → JT.NO.04 -> SWNO_220VER82 → JT.NO.01,XLPE,3.0,Y,AL,,AL,2000.0,2022.0,,220kV VERSOVA REC-STN,PALM COURT REC-STN,11,33121,2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,6.363802,,,2.0,2024.0,0.6374872922897339,43178.48333333333,1.0,0.6720833333333334,0.22927592954990214,,,0.3142775340904698,11,0.6374872922897339,2.3159683314490358e-05,1.9965763754482464,1.0,1.0,0.0,0.0,0.34233160484567204,0.058195243152156954,0.15151515151285583,0.435725889972174,0.0,0.9019734571346846,0.3333333332222222,0.0,64,7,Good,Long length (ℓ),Long length (ℓ); Recent-8m faults (u); High predicted faults (p)
220VER90,33179,7362.141,220kv VERSOVA REC STN TO CHINCHAVLI REC-STN -> 220kv VERSOVA REC STN TOCHINCHAVLI REC-STN -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 -> JT.NO.43A → JT.NO.43B -> JT.NO.43B → JT.NO.44 -> JT.NO.44 → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.47C -> JT.NO.47C → JT.NO.14,XLPE,3.0,Y,AL,HT33KV6908561MSF,AL,2000.0,2022.0,,220kV VERSOVA REC-STN,CHINCHAVLI REC-STN,19,33179,2016-03-20,22KV,92.046,85.88,93.971,81.959,93.512,86.293,85.599,80.898,83.561,83.846,79.943,88.287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362140999999999,0.08333333333333333,1.0067267712081365,3.0,2024.0,0.3950788080692291,11878.025,1.0,82.85555555555555,0.2709980430528376,0.08333333333333333,1.0067267712081365,0.40749015809395667,19,0.3950788080692291,8.418908025534548e-05,2.1237144947869493,1.0,82.85555555555555,0.024390243895300413,0.29653294788070367,0.41886478104748537,0.0754555647797664,0.27272727272314046,0.15638490387919105,0.08347912023057141,0.9615524064969746,0.3333333332222222,0.9999999999824447,57,6,Moderate,Long length (ℓ),Long length (ℓ); Recent-8m faults (u); Slow recovery time (d)
220VER93,33336,895.4,JT.NO.2 -> JT.NO.2 → JT.NO.3 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → SWNO_33336 -> SWNO_220VER93 → JT.NO.1,XLPE,3.0,Y,AL,,AL,2000.0,2022.0,,220kV VERSOVA REC-STN,VERSOVA MCGM PUMPING R/S,5,33336,2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,0.8954,,,0.0,,0.0,,0.0,,0.08446183953033268,,,0.0,5,,,0.6394298980539574,0.0,,0.0,0.0,0.07669112459547561,0.0,0.06060606060514233,0.0,0.0,0.26599298428785767,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
220VER98,33075,5504.218,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 -> JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12B -> JT.NO.12 → JT.NO.13 -> JT.NO.12A → JT.NO.12 -> JT.NO.12B → JT.NO.12A -> JT.NO.13 → JT.NO.14B -> JT.NO.14 → JT.NO.15 -> JT.NO.14A → JT.NO.14 -> JT.NO.14B → JT.NO.14A -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.25B -> JT.NO.25B → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → SWNO_33075 -> SWNO_220VER98 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV690856161I,AL,2000.0,2022.0,,220kV VERSOVA REC-STN,ERANGLE REC-STN,41,33075,2010-10-09,33KV,41.676,39.401,41.511,45.525,42.149,40.623,36.365,38.015,39.963,40.099,38.37,46.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.504218,0.08333333333333333,1.0126545427516662,5.0,2024.0,0.4406717121601105,11325.694791666667,0.0,0.4298333333333333,0.42669275929549905,0.08333333333333333,1.0126545427516662,0.9083942532799392,41,0.4406717121601105,8.829480384159655e-05,1.8724508895189778,0.0,1.0,0.024390243895300413,0.3530846077261955,0.7044641946786425,0.16820872863419598,0.6060606060514233,0.208924182067179,0.09092555817804812,0.8438062758108195,0.0,0.0,68,7,Good,Long length (ℓ),Long length (ℓ); High predicted faults (p); Numerous segments (s)
33038,33039,10.0,INTERLINK CABLE,XLPE,1.0,Y,AL,HT33KV0000027550,AL,1000.0,1012.0,AS PER HT SLD,JUHU REC-STN,JUHU REC-STN,1,33039,1990-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,2.0,2024.0,0.5875995755195618,45928.78333333333,0.0,1.3506944444444446,1.0026614481409002,,,200.0,1,0.5875995755195618,2.1772838891515743e-05,0.009950330853168083,0.0,1.3506944444444446,0.0,0.0,0.9999999981656449,0.9999999998148285,0.0,0.3782374565894923,0.0,0.0,0.0,0.006156557939150867,81,9,Good,Many historic faults (f),Many historic faults (f); High predicted faults (p); Advanced age (a)
33050,33292,2558.5,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → SWNO_33292 -> SWNO_33050 → JT.NO.01,XLPE,3.0,Y,AL,,AL,3000.0,3032.0,,K.I.E. REC-STN,JANKALYAN NAGAR RECEIVING STATION,12,33292,2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,2.5585,,,0.0,,0.0,,0.0,,0.13048923679060664,,,0.0,12,,,1.2693391077571887,0.0,,0.0,0.0,0.16112172048040288,0.0,0.1666666666641414,0.0,0.0,0.5611784809976897,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
33061,33320,452.6,JT.NO.01 → SWNO_33320 -> SWNO_33061 → JT.NO.01,XLPE,3.0,Y,AL,,AL,2000.0,2023.0,,M.I.D.C. REC-STN,ESIC REC-STN,2,33320,2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,0.4526,,,1.0,2024.0,0.370436429977417,5757.233333333334,2.0,0.0280555555555555,0.08704500978473581,,,2.209456473707468,2,0.370436429977417,0.00017369454078058327,0.37335505418993076,2.0,1.0,0.0,0.0,0.08142957640534398,0.4091283746820401,0.015151515151285582,0.12798809995552435,0.24581271229054902,0.14130607109762683,0.6666666664444444,0.0,75,8,Good,Recent-8m faults (u),Recent-8m faults (u); Many historic faults (f); Long length (ℓ)
33062,33321,452.6,JT.NO.01 → SWNO_33321 -> SWNO_33062 → JT.NO.01,XLPE,3.0,Y,AL,,AL,2000.0,2023.0,,M.I.D.C. REC-STN,ESIC REC-STN,2,33321,2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,0.4526,,,8.0,2024.0,0.6837053298950195,1141.0470634920634,4.0,1.526875,0.08547945205479453,,,17.675651789659742,2,0.6837053298950195,0.0008763880404192947,0.37335505418993076,4.0,1.526875,0.0,0.0,0.0785577874296662,0.9999999998148285,0.015151515151285582,0.4889855448124685,0.9999981863275033,0.14130607109762683,0.9999999996666666,0.00924946635333418,50,5,Moderate,Recent-8m faults (u),Recent-8m faults (u); Many historic faults (f); Frequent interruptions (i)
33113,33060,45.012,SWNO_33113 → SWNO_33060,XLPE,3.0,Y,AL,,AL,3000.0,3033.0,,MAHANANDA REC-STN,MAHANANDA REC-STN,1,33060,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045012,,,0.0,,0.0,,0.0,,,,,0.0,1,,,0.044028368604430795,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
33148,33149,14.953,INTERLINK CABLE,XLPE,3.0,Y,AL,HT22KV6908561Q1Z,AL,1000.0,1011.0,DISCONNECTED,BOMBILWADI REC-STN,BOMBILWADI REC-STN,1,33149,2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,0.014953,,,21.0,2024.0,0.8880168199539185,2338.679,0.0,0.46661375661375654,0.11303326810176126,,,1404.4004547582426,1,0.8880168199539185,0.00042759181572161033,0.014842306002902443,0.0,1.0,0.0,0.0,0.12910127340159547,0.9999999998148285,0.0,0.7244252130514065,0.7062992168406819,0.0,0.0,0.0,72,8,Good,High predicted faults (p),High predicted faults (p); Many historic faults (f); Frequent interruptions (i)
33161,33159,1853.6,JT.NO.01 -> JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10,XLPE,3.0,Y,AL,,AL,3000.0,3033.0,,MAHANANDA,NIRLON REC-STN,11,33159,,33KV,81.865,75.346,74.115,77.015,79.3,80.314,74.759,76.517,75.333,78.868,73.195,71.098,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,1.8536,2.9166666666666665,1.0071852042081788,3.0,2024.0,0.3529693484306335,13445.158333333333,0.0,1.3672222222222221,,2.9166666666666665,1.0071852042081788,1.618472162278809,11,0.3529693484306335,7.437621597365595e-05,1.0485813550625447,0.0,1.3672222222222221,0.8536585363355145,0.300906454330803,0.0,0.29969492185114055,0.15151515151285583,0.1078597954568804,0.06568179816892414,0.45772787910473495,0.0,0.006446708590540547,79,8,Good,Long length (ℓ),Long length (ℓ); High cyclic loading (c); Many historic faults (f)
33188,33201,3943.0,JT.NO.19B → SWNO_33201 -> JT.NO.20 → JT.NO.19B -> JT.NO.21 → JT.NO.20 -> JT.NO.22 → JT.NO.21 -> JT.NO.22A → JT.NO.22 -> JT.NO.23 → JT.NO.22A -> JT.NO.24 → JT.NO.23 -> JT.NO.25 → JT.NO.24 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.25 -> JT.NO.27 → JT.NO.26 -> JT.NO.28 → JT.NO.27 -> JT.NO.29 → JT.NO.28 -> JT.NO.30 → JT.NO.29 -> JT.NO.31 → JT.NO.30 -> JT.NO.32 → JT.NO.31 -> JT.NO.33 → JT.NO.32 -> JT.NO.34 → JT.NO.33 -> JT.NO.35 → JT.NO.34 -> JT.NO.36 → JT.NO.35 -> JT.NO.37 → JT.NO.36 -> JT.NO.38 → JT.NO.37 -> JT.NO.39 → JT.NO.38 -> JT.NO.40 → JT.NO.39 -> JT.NO.41 → JT.NO.40 -> JT.NO.42 → JT.NO.41 -> JT.NO.43 → JT.NO.42 -> SWNO_33188 → JT.NO.42,XLPE,3.0,Y,AL,,AL,2000.0,2023.0,AS PER HT SLD,HINDUSTAN UNILEVER REC-STN,SAHAR PLAZA REC-STN,30,33201,2023-01-04,33KV,0.035,0.035,0.034,0.036,0.039,0.037,0.034,0.035,0.035,0.04,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.943,0.0,1.0140845070422533,0.0,,0.0,,0.0,,0.07679060665362035,0.0,1.0140845070422533,0.0,30,,,1.5979724343248223,0.0,,0.0,0.36672664058097826,0.0626193586146544,0.0,0.4393939393872819,0.0,0.0,0.7151812963938555,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
33192,33198,95.0,SWNO_33192 → SWNO_33198,XLPE,3.0,Y,AL,,AL,4000.0,4043.0,,KANAKIA CCI REC-STN,KANAKIA CCI REC-STN,1,33198,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,,,0.0,,0.0,,0.0,,,,,0.0,1,,,0.09075436326846414,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008874882546666803,0.0,0.0,100,10,Good,No recorded faults,No recorded faults
33203,33186,6177.9,JT.NO.19B → JT.NO.20 -> JT.NO.19B → SWNO_33186 -> JT.NO.20 → JT.NO.19B -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.20 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.21 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.22 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.23 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.24 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.25 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.26 -> JT.NO.27 → JT.NO.37 -> JT.NO.28 → JT.NO.27 -> JT.NO.29 → JT.NO.28 -> JT.NO.30 → JT.NO.29 -> JT.NO.31 → JT.NO.30 -> JT.NO.33 → JT.NO.44 -> JT.NO.34 → JT.NO.33 -> JT.NO.35 → JT.NO.34 -> JT.NO.36 → JT.NO.35 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.38 → JT.NO.45 -> JT.NO.39 → JT.NO.38 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.39 -> JT.NO.40 → JT.NO.41 -> JT.NO.41 → JT.NO.40 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.41 -> JT.NO.42 → SWNO_33186 -> JT.NO.43 → JT.NO.42 -> JT.NO.44 → JT.NO.31 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.36 -> SWNO_33203 → JT.NO.19B -> SWNO_33203 → JT.NO.43,XLPE,3.0,Y,AL,,AL,2000.0,2023.0,CABLEFAULT,SAHAR PLAZA REC-STN,HINDUSTAN UNILEVER REC-STN,43,33186,2013-10-05,33KV,0.221,0.234,0.225,0.252,0.236,0.188,0.373,0.219,0.222,0.21,4.74,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.177899999999999,0.08333333333333333,2.7260579064587973,2.0,2024.0,0.2559095919132232,7510.783333333334,0.0,1.1866666666666668,0.3412133072407045,0.08333333333333333,2.7260579064587973,0.3237346023729747,43,0.2559095919132232,0.00013314190486123285,1.9710068611711413,0.0,1.1866666666666668,0.024390243895300413,0.9999999904598786,0.5476645166066346,0.05994642269414895,0.6363636363539945,0.0,0.17226351185453306,0.8899911751545999,0.0,0.0032769955921658476,68,7,Good,Long length (ℓ),Long length (ℓ); Wide load-range (r); Numerous segments (s)
