FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
35039,11849-12523,1S-MH-MU-ZNT-CL10-6667,1S-MH-MU-ZNT-CL10-6314,1S-MH-MU-ZNT-CL10-6314,3,2025-04-04,253.188172043011
35039,12524-11472,1S-MH-MU-ZNT-CL10-6314,1S-MH-MU-ZNT-CL10-6311,1S-MH-MU-ZNT-CL10-6311,4,2025-04-04,478.272815533981
35039,12522-19175,1S-MH-MU-ZNT-CL10-6314,1S-MH-MU-ZNT-CL11-6846,1S-MH-MU-ZNT-CL11-6846,4,2025-04-04,140.381359223301
35039,19173-15347,1S-MH-MU-ZNT-CL11-6846,1S-MH-MU-ZNT-CL11-6099,1S-MH-MU-ZNT-CL11-6099,5,2025-04-04,216.358913043478
35039,43200-14094,1S-MH-MU-ZNT-CL11-6846,1S-MH-MU-ZNT-CL11-6626,1S-MH-MU-ZNT-CL11-6626,5,2025-04-04,419.482045454545
35039,15345-32842,1S-MH-MU-ZNT-CL11-6099,1S-MH-MU-ZNT-CL11-6728,1S-MH-MU-ZNT-CL11-6728,6,2025-04-04,243.305825242718
35039,14092-11541,1S-MH-MU-ZNT-CL11-6626,1S-MH-MU-ZNT-CL11-6147,1S-MH-MU-ZNT-CL11-6147,6,2021-06-16,259.777215189873
35039,32841-11500,1S-MH-MU-ZNT-CL11-6728,1S-MH-MU-ZNT-CL11-6404,1S-MH-MU-ZNT-CL11-6404,7,2025-04-04,542.839408866995
35039,11501-02712,1S-MH-MU-ZNT-CL11-6404,1S-MH-MU-ZNT-CL11-6341,1S-MH-MU-ZNT-CL11-6341,8,2025-04-04,163.078243902439
34663,34663-26888,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6941,1S-MH-MU-ZNT-CL07-6941,0,2025-04-04,396.007920792079
34663,26890-37987,1S-MH-MU-ZNT-CL07-6941,1S-MH-MU-ZNT-CL07-7010,1S-MH-MU-ZNT-CL07-7010,1,2025-04-04,217.979516908213
34663,37986-13497,1S-MH-MU-ZNT-CL07-7010,1S-MH-MU-ZNT-CL07-6567,1S-MH-MU-ZNT-CL07-6567,2,2025-04-04,285.76231884058
34663,31340-10533,1S-MH-MU-ZNT-CL07-6567,1S-MH-MU-ZNT-CL07-6461,1S-MH-MU-ZNT-CL07-6461,3,2025-04-04,410.304963144963
34663,13498-15368,1S-MH-MU-ZNT-CL07-6567,1S-MH-MU-ZNT-CL07-6632,1S-MH-MU-ZNT-CL07-6632,3,2025-04-04,316.887804878049
34665,34665-35457,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7306,1S-MH-MU-ZNT-CL07-7306,0,2025-04-04,87.3443137254902
34665,34665-02918,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6258,1S-MH-MU-ZNT-CL07-6258,0,2025-04-04,518.971153846154
34665,35455-12400,1S-MH-MU-ZNT-CL07-7306,1S-MH-MU-ZNT-CL07-6001,1S-MH-MU-ZNT-CL07-6001,1,2025-04-04,499.93756097561
34665,02919-00848,1S-MH-MU-ZNT-CL07-6258,1S-MH-MU-ZNT-CL08-6076,1S-MH-MU-ZNT-CL08-6076,1,2025-04-04,362.54854368932
34665,02917-32922,1S-MH-MU-ZNT-CL07-6258,1S-MH-MU-ZNT-CL08-7372,1S-MH-MU-ZNT-CL08-7372,1,2025-04-04,385.386592178771
34665,12402-39083,1S-MH-MU-ZNT-CL07-6001,1S-MH-MU-ZNT-CL07-7856,1S-MH-MU-ZNT-CL07-7856,2,2025-04-04,115.778823529412
34665,32920-05091,1S-MH-MU-ZNT-CL08-7372,1S-MH-MU-ZNT-CL08-6012,1S-MH-MU-ZNT-CL08-6012,2,2025-04-04,362.540196078431
34666,34666-29788,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7041,1S-MH-MU-ZNT-CL07-7041,0,2025-04-04,451.657142857143
34666,29787-02658,1S-MH-MU-ZNT-CL07-7041,1S-MH-MU-ZNT-CL07-6075,1S-MH-MU-ZNT-CL07-6075,1,2025-04-04,500.408653846154
34668,34668-09270,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6106,1S-MH-MU-ZNT-CL07-6106,0,2025-04-04,506.710784313725
34668,09268-35266,1S-MH-MU-ZNT-CL07-6106,1S-MH-MU-ZNT-CL07-7443,1S-MH-MU-ZNT-CL07-7443,1,,
34668,35264-36961,1S-MH-MU-ZNT-CL07-7443,1S-MH-MU-ZNT-CL07-7608,1S-MH-MU-ZNT-CL07-7608,2,2024-09-03,247.825263157895
34668,36959-28213,1S-MH-MU-ZNT-CL07-7608,1S-MH-MU-ZNT-CL07-6962,1S-MH-MU-ZNT-CL07-6962,3,2025-04-04,149.480144927536
34671,34671-37179,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7609,1S-MH-MU-ZNT-CL07-7609,0,2025-04-04,102.709565217391
34671,37178-10530,1S-MH-MU-ZNT-CL07-7609,1S-MH-MU-ZNT-CL07-6280,1S-MH-MU-ZNT-CL07-6280,1,2025-04-04,550.804926108374
34672,34672-39972,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7851,1S-MH-MU-ZNT-CL07-7851,0,2025-04-04,170.206153846154
34672,39971-12511,1S-MH-MU-ZNT-CL07-7851,1S-MH-MU-ZNT-CL07-6691,1S-MH-MU-ZNT-CL07-6691,1,2025-04-04,164.001941747573
34672,12512-06867,1S-MH-MU-ZNT-CL07-6691,1S-MH-MU-ZNT-CL07-6348,1S-MH-MU-ZNT-CL07-6348,2,2025-04-04,316.751219512195
34672,06869-32795,1S-MH-MU-ZNT-CL07-6348,1S-MH-MU-ZNT-CL07-7252,1S-MH-MU-ZNT-CL07-7252,3,2025-04-04,230.503687150838
34672,32793-12900,1S-MH-MU-ZNT-CL07-7252,1S-MH-MU-ZNT-CL07-6693,1S-MH-MU-ZNT-CL07-6693,4,2025-04-04,210.745893719807
34673,34673-07350,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6081,1S-MH-MU-ZNT-CL07-6081,0,2025-04-04,309.866990291262
34673,07352-37828,1S-MH-MU-ZNT-CL07-6081,1S-MH-MU-ZNT-CL07-7769,1S-MH-MU-ZNT-CL07-7769,1,2025-04-04,293.632941176471
34673,07353-10512,1S-MH-MU-ZNT-CL07-6081,1S-MH-MU-ZNT-CL07-6749,1S-MH-MU-ZNT-CL07-6749,1,2025-04-04,368.083902439024
34674,34674-34745,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7437,1S-MH-MU-ZNT-CL07-7437,0,2025-04-04,205.848235294118
34674,34747-09062,1S-MH-MU-ZNT-CL07-7437,1S-MH-MU-ZNT-CL07-6371,1S-MH-MU-ZNT-CL07-6371,1,2025-04-04,191.800975609756
34674,09064-40473,1S-MH-MU-ZNT-CL07-6371,1S-MH-MU-ZNT-CL07-6881,1S-MH-MU-ZNT-CL07-6881,2,2025-04-04,289.449230769231
34674,40471-29000,1S-MH-MU-ZNT-CL07-6881,1S-MH-MU-ZNT-CL07-7000,1S-MH-MU-ZNT-CL07-7000,3,2025-04-04,242.905700483092
