SWITCH_ID,YEAR,TARGET_FAULT,cycle_pm,load_range_idx,hist_faults_cum,joint_density,i_mtbf_inv,log1p_LENGTH_KM,recent_8m,recent_24m,log1p_hist_faults_cum,log1p_age_frac
33340,2019,0,0.4166666666666667,1.0522475310577069,0,10.783240687323762,0.0,1.0489772677076652,0,0,0.0,0.2672787954558327
33051,2019,0,0.25,1.007958864728241,0,4.874266090617038,0.0,1.707199630216596,0,0,0.0,0.32447130565292154
33300,2019,0,0.6666666666666666,1.0070840912898116,0,4.223971885243132,0.0,1.9342134370229886,0,0,0.0,0.4039059257431109
33293,2019,0,1.25,0.9436926969481585,0,5.770247960377631,0.0,1.9794692611528735,0,0,0.0,0.0
33295,2019,0,0.6666666666666666,0.9182822278060375,0,5.003573981415297,0.0,0.8750519838575576,0,0,0.0,0.16888466212171205
33015,2019,1,0.25,0.9281188997187838,1,9.173341759217616,0.0,2.180285246890369,0,1,0.6931471805599453,0.0
33279,2019,0,3.6666666666666665,0.9136543101837991,0,6.392368209706869,0.0,1.0009266897884967,0,0,0.0,0.0
33281,2019,0,4.416666666666667,1.0483705439265727,0,6.054401216692469,0.0,0.9751975496980145,0,0,0.0,0.0
33341,2019,0,0.0,0.0,0,7.3210564847665704,0.0,1.0209029676404,0,0,0.0,0.0
33343,2019,0,0.6666666666666666,1.0041117279666898,0,5.688605722737357,0.0,1.0144695205556817,0,0,0.0,0.0
33240,2019,0,0.3333333333333333,0.9405858079600896,0,8.638609183921387,0.0,1.5484769840729586,0,0,0.0,0.16888466212171205
33049,2019,0,0.5833333333333334,0.9506858676542721,0,7.417663930372861,0.0,1.1059850429975229,0,0,0.0,0.0
33167,2019,0,0.6666666666666666,0.9101213624782085,1,6.524966151738088,0.0,1.964353309277371,0,1,0.6931471805599453,0.08016454965366446
33356,2019,0,2.0833333333333335,1.3338502337288745,0,0.6052499379618814,0.0,0.9753932547089702,0,0,0.0,0.0
33259,2019,0,4.916666666666667,0.9567140483532575,0,7.691017464336998,0.0,1.9616463965751334,0,0,0.0,0.4505404867058815
33126,2019,0,0.9166666666666666,1.1232962825385033,0,11.047295928825955,0.0,0.5959085925711954,0,0,0.0,0.0
33155,2019,0,1.5,0.9633672391083333,0,6.658026537975431,0.0,1.6781511448256845,0,0,0.0,0.08016454965366446
33208,2019,1,5.083333333333333,0.9453843657099019,2,10.530954784228715,0.00012150569861726514,1.9833763018894515,0,2,1.0986122886681096,0.0
33370,2019,0,1.25,1.1043899801069972,0,0.0,0.0,0.9937653448134094,0,0,0.0,0.0
33009,2019,0,0.25,0.9783204296877827,0,6.563855757272039,0.0,1.5049743277467362,0,0,0.0,0.0
33166,2019,0,0.4166666666666667,0.898914437499683,2,7.358603212831572,0.007097232079488999,1.9622461302135352,2,2,1.0986122886681096,0.0
33376,2019,0,0.0,1.0599999999999998,0,8.581786262031358,0.0,0.5964606039559859,0,0,0.0,0.0
33006,2019,0,0.5,1.0227368260155145,0,7.8038687121721395,0.0,1.3058901089303447,0,0,0.0,0.0
33056,2019,0,0.25,0.9719354770010556,2,7.390321937583237,8.051126442046202e-05,1.836919560584957,1,2,1.0986122886681096,0.11555768731299929
33156,2019,0,0.16666666666666666,0.9257960487178685,0,7.232902348792044,0.0,1.764559206776937,0,0,0.0,0.0
33127,2019,0,0.16666666666666666,0.9555555555555556,0,5.653965974432766,0.0,0.7232893077800195,0,0,0.0,0.0
33081,2019,0,2.75,0.9924274980140901,1,7.287265668863335,0.0,1.3910244067951552,1,1,0.6931471805599453,0.0
33346,2019,0,3.25,0.9541335772350574,0,5.950127116352031,0.0,1.046862749866026,0,0,0.0,0.0
33269,2019,0,0.9166666666666666,1.26266213712168,0,7.097481543168235,0.0,1.9340677321929625,0,0,0.0,0.025105113028392335
33030,2019,0,0.25,0.9674012337313599,2,8.398320335932814,0.00033495039942835127,0.9809542451998772,0,2,1.0986122886681096,0.10596461593338034
33020,2019,2,1.1666666666666667,0.9893830544441743,0,6.039779599047218,0.0,2.134237799769757,0,0,0.0,0.0
33104,2019,2,0.8333333333333334,0.9155796683212127,4,8.112980797910707,0.00033225044300059066,2.4403482565323174,0,4,1.6094379124341003,0.13822603655906834
33152,2019,0,1.75,0.9382057235861654,0,4.979854226085381,0.0,1.1659281992862895,0,0,0.0,0.17158981841055135
33107,2019,0,0.16666666666666666,0.8987230113606351,0,6.69947963149965,0.0,1.8753063378443067,0,0,0.0,0.04892518510952255
33032,2019,0,0.9166666666666666,0.9626653938960043,3,7.177737247749603,0.00030109048701679,2.251133891402967,1,3,1.3862943611198906,0.03300743935513679
33040,2019,0,0.8333333333333334,0.9238875409807555,0,6.069944436662465,0.0,1.1447640546892537,0,0,0.0,0.0
33276,2019,0,0.6666666666666666,0.9363665029039901,0,7.781233487275482,0.0,2.3764941667973734,0,0,0.0,0.04870169228829913
33354,2019,0,0.16666666666666666,0.9567541909921379,0,6.900258299669018,0.0,2.6421233388872354,0,0,0.0,0.08376796237747532
33105,2019,0,0.16666666666666666,0.9526927819914792,3,7.501358634231583,0.00029551700700375307,2.4097787474258396,1,3,1.3862943611198906,0.03610569811978542
33080,2019,0,0.9166666666666666,0.9219406035765297,0,5.492242207881366,0.0,1.158420891356971,0,0,0.0,0.0
33074,2019,0,2.1666666666666665,1.1653044947724185,0,8.022314591229936,0.0,1.9071702117393767,0,0,0.0,0.0
33330,2019,0,0.0,0.0,0,5.584096493187403,0.0,0.6394298980539574,0,0,0.0,0.0
33120,2019,2,0.08333333333333333,0.9612855136188236,5,6.521872885005845,0.00029219332484349395,2.2111822695207017,4,5,1.791759469228055,0.17658498152707183
33239,2019,0,0.9166666666666666,0.9700664698396303,0,6.525380660000031,0.0,1.2823805762200413,0,0,0.0,0.011510694648352212
33084,2019,1,0.25,0.9344559924759216,1,7.045337923762399,0.0,2.0557910608814467,0,1,0.6931471805599453,0.0
33329,2019,0,0.16666666666666666,0.9837536143820977,0,7.2971044127434705,0.0,2.6005169564068358,0,0,0.0,0.1586579605576858
33294,2019,0,1.0833333333333333,0.9448709716444716,0,8.053255559534001,0.0,1.765203630242281,0,0,0.0,0.0
33002,2019,0,0.16666666666666666,0.9285302010242894,2,7.751525553080157,0.0006013048314843209,1.8985642414451052,0,0,1.0986122886681096,0.0
33106,2019,0,0.16666666666666666,0.9667583418933698,0,6.686366814787287,0.0,1.8995978125338926,0,0,0.0,0.048552669319858376
33124,2019,0,0.4166666666666667,0.9352553647382391,1,7.631895475030783,0.0,2.4744699598480904,0,1,0.6931471805599453,0.0
33121,2019,0,0.4166666666666667,0.9131663259255327,1,1.571387670452349,0.0,1.9965763754482464,1,1,0.6931471805599453,0.0021098290660572627
33179,2019,0,1.0833333333333333,0.9387862435724479,0,2.44494094856374,0.0,2.1237144947869493,0,0,0.0,0.0
33336,2019,0,0.0,0.0,0,4.467277194549922,0.0,0.6394298980539574,0,0,0.0,0.0
33075,2019,0,0.6666666666666666,0.9552756790672137,3,7.267154026239513,0.0004544370953971392,1.8724508895189778,0,3,1.3862943611198906,0.21302111217321165
33039,2019,0,0.3333333333333333,0.9476717310764419,1,0.0,0.0,0.009950330853168083,0,1,0.6931471805599453,0.0791532628857619
33292,2019,0,0.8333333333333334,0.9915806023624579,0,4.299394176275161,0.0,1.2693391077571887,0,0,0.0,0.0
33320,2019,0,0.25,1.0678024811731046,0,2.209456473707468,0.0,0.37335505418993076,0,0,0.0,0.0
33321,2019,0,0.5,0.9643912440451065,0,2.209456473707468,0.0,0.37335505418993076,0,0,0.0,0.0
33060,2019,0,1.4166666666666667,1.0026585620433475,0,0.0,0.0,0.044028368604430795,0,0,0.0,0.0
33149,2019,4,0.0,0.0,8,0.0,0.00046904907986251127,0.014842306002902443,4,8,2.1972245773362196,0.0
33159,2019,1,4.583333333333333,0.9196656982609045,1,5.39490720759603,0.0,1.0485813550625447,0,1,0.6931471805599453,0.0
33201,2019,0,0.8333333333333334,1.466666666666667,0,7.354805985290388,0.0,1.5979724343248223,0,0,0.0,0.0
33198,2019,0,1.5,0.0,0,0.0,0.0,0.09075436326846414,0,0,0.0,0.0
33186,2019,0,0.0,1.0048169556840079,0,6.798426649832468,0.0,1.9710068611711413,0,0,0.0,0.058562206263635154
33139,2019,1,0.3333333333333333,0.9141712843330984,3,6.9864114297691,0.00038744547512115736,1.3513664208186043,0,3,1.3862943611198906,0.07886413586663509
33362,2019,0,0.0,0.0,0,12.237591082642199,0.0,0.4523537830525898,0,0,0.0,0.0
33273,2019,0,0.3333333333333333,1.0065417692179708,0,7.26348284002179,0.0,1.1640254272163417,0,0,0.0,0.02761935217689191
33218,2019,0,5.75,0.9810538750454344,0,7.49512816669165,0.0,0.5110855899718483,0,0,0.0,0.0011726767688039453
33219,2019,0,5.416666666666667,0.9775776642957019,0,12.042751768779166,0.0,0.5094046146105438,0,0,0.0,0.0015632636305218145
33254,2019,0,0.0,0.0,0,0.0,0.0,0.019802627296179712,0,0,0.0,0.0010163992978367488
33096,2019,1,2.3333333333333335,0.8457173976367481,1,7.392722357687014,0.0,0.5942154006716838,0,1,0.6931471805599453,0.0
33349,2019,0,0.25,0.9030795413607623,0,0.0,0.0,0.09531017980432487,0,0,0.0,0.0
33298,2019,0,0.08333333333333333,0.9485139746294706,0,0.0,0.0,0.017839918128331,0,0,0.0,0.0
33371,2019,0,0.0,0.0,0,0.0,0.0,0.03113813695992532,0,0,0.0,0.0
33375,2019,0,0.0,0.0,0,0.0,0.0,0.07696104113612832,0,0,0.0,0.0
1143,2019,0,0.25,0.9132204902673593,2,0.0,0.0006385220343312014,0.09531017980432487,0,2,1.0986122886681096,0.0
33047,2019,0,3.3333333333333335,0.9420521836150818,0,0.0,0.0,0.09531017980432487,0,0,0.0,0.0
33196,2019,0,1.75,1.0852454760728893,0,0.0,0.0,0.09531017980432487,0,0,0.0,0.0
33322,2019,0,0.3333333333333333,0.9405090371676984,0,0.0,0.0,0.09531017980432487,0,0,0.0,0.0
33323,2019,0,0.6666666666666666,0.922970320173838,0,0.0,0.0,0.09531017980432487,0,0,0.0,0.0
33094,2019,0,1.1666666666666667,1.113109355114311,3,6.077420256649458,0.0003809668939769134,0.284492240342466,0,3,1.3862943611198906,0.0
33304,2019,0,0.8333333333333334,2.39672131147541,0,0.17857142857142858,0.0,1.8870696490323797,0,0,0.0,0.0
33303,2019,0,0.5,2.5848484848484854,0,0.17857142857142858,0.0,1.8870696490323797,0,0,0.0,0.0
33192,2019,0,0.5833333333333334,0.9654812921575031,1,11.560693641618496,0.0,0.8318215752477052,0,1,0.6931471805599453,0.0
1128,2019,0,1.5833333333333333,0.9586326276620611,0,6.741464823999616,0.0,1.1238575940241475,0,0,0.0,0.0
1129,2019,1,0.16666666666666666,0.9646175346089729,4,9.18524402959138,0.00029905597995660366,1.6150620671843217,0,4,1.6094379124341003,0.0
33123,2019,0,0.9166666666666666,0.9916754701835295,0,6.780612125604995,0.0,1.6633388040828978,0,0,0.0,0.0
33197,2019,0,1.5,1.0946301255946485,0,9.599232061435085,0.0,0.8109746596731482,0,0,0.0,0.0
33194,2019,0,0.3333333333333333,0.9361348145762893,0,11.013215859030838,0.0,0.5460383155217331,0,0,0.0,0.5257099011593729
1151,2019,2,0.9166666666666666,0.9149738606153885,1,3.929966782711532,0.0,1.4604542604967996,0,0,0.6931471805599453,0.0
33111,2019,0,0.25,1.0644695234979829,0,7.56699011840114,0.0,1.1776082948946076,0,0,0.0,0.0
1192,2019,0,0.16666666666666666,0.9429704081254596,1,7.010688963773433,0.0,1.1440922181463256,0,1,0.6931471805599453,0.0
1285,2019,3,1.6666666666666667,1.1902993601462522,16,8.169075908687159,0.000921988503827789,1.5416698619761067,4,16,2.833213344056216,0.045118997332593766
33355,2019,0,1.25,0.9824825859961446,0,19.463448339142243,0.0,1.6706801317332367,0,0,0.0,0.0
33154,2019,11,0.75,1.0392307426836003,6,0.0,0.0003568365724181982,0.012916225266546328,3,6,1.9459101490553132,0.0
33065,2019,2,2.4166666666666665,1.0087217225402016,5,12.557144819196735,0.0004965140575542545,1.8077476411882802,0,3,1.791759469228055,0.015985751785706163
33282,2019,0,0.25,1.1335031634541286,0,6.214157626546881,0.0,1.8919516520330724,0,0,0.0,0.02662964881676258
33135,2019,0,0.0,1.054355381950049,0,2.855873579996192,0.0,1.4234456267506834,0,0,0.0,0.0
33221,2019,0,0.5,0.9579365670715051,0,7.85433773652267,0.0,0.875677048988858,0,0,0.0,0.0
1163,2019,0,0.4166666666666667,0.9224777705164766,2,11.804923636900226,0.0006553724153750369,1.6225712908240633,0,2,1.0986122886681096,0.0
33180,2019,0,0.4166666666666667,0.9229331316495079,1,6.940948016036793,0.0,1.5572781374975215,0,1,0.6931471805599453,0.0
33220,2019,0,0.25,0.9528372613617164,0,8.508224617129892,0.0,0.8797927088339544,0,0,0.0,0.11562737251014948
33073,2019,0,1.5,0.9627059591604561,0,6.350153832476591,0.0,1.4229950748169522,0,0,0.0,0.0
1193,2019,1,1.5833333333333333,1.131900206382202,0,6.988120195667366,0.0,0.9454999584581416,0,0,0.0,0.0
33062,2019,0,1.0,2.12502363395727,1,11.874752609320637,0.0,1.7578751587830532,0,1,0.6931471805599453,0.0
33064,2019,0,5.75,1.0170338283495606,6,15.200879624234256,0.00038834046585322284,0.6865177543936878,0,4,1.9459101490553132,0.045118997332593766
33244,2019,3,0.6666666666666666,0.9843498828011584,0,11.207535539349912,0.0,1.5945130892847517,0,0,0.0,0.04392190761367051
33243,2019,2,2.8333333333333335,1.071430062412591,1,11.32568050063347,0.0,1.8260642729200454,1,1,0.6931471805599453,0.0
1159,2019,0,0.5833333333333334,1.0103153978218555,2,9.808551927811436,0.00020888092046858953,1.473483243187895,0,2,1.0986122886681096,0.0
33136,2019,0,0.25,0.9299960299736985,1,7.220354046778705,0.0,1.397961534187373,0,0,0.6931471805599453,0.0
1133,2019,3,0.5,0.9100657418189487,4,16.299315139337057,0.00038487361178226427,2.023491764790954,0,4,1.6094379124341003,0.0
33063,2019,2,4.833333333333333,0.9466166188180704,2,12.424037812288994,0.0003429296479827163,1.5480942821930483,1,2,1.0986122886681096,0.0
1289,2019,1,4.666666666666667,0.9629652190392208,4,17.441068265431255,0.0003686590640975226,1.5410519995676355,0,4,1.6094379124341003,0.0
33061,2019,0,5.25,0.9143784555472487,1,10.73013017487353,0.0,1.4497016958322704,0,1,0.6931471805599453,0.0
33137,2019,0,0.16666666666666666,0.9482948840615661,1,6.611391030061334,0.0,1.392545283333814,0,1,0.6931471805599453,0.0
1171,2019,1,0.5,0.9998554736572947,0,4.198887294866861,0.0,1.350122993981715,0,0,0.0,0.0
33214,2019,2,0.16666666666666666,1.014456659006687,2,6.407430569082353,0.00016658985023572465,0.9402759723846589,0,2,1.0986122886681096,0.0
33012,2019,0,0.08333333333333333,1.0506604717059755,0,8.128357364998585,0.0,1.3427603590961623,0,0,0.0,0.0
33054,2019,1,0.4166666666666667,0.9834934677370135,1,5.97980064581847,0.0,1.7663835398966328,0,1,0.6931471805599453,0.0
1102,2019,0,0.4166666666666667,1.0070090837725694,0,7.145070503043048,0.0,1.2972379854542015,0,0,0.0,0.0
1135,2019,2,0.3333333333333333,0.9438642036944583,1,7.491438356164384,0.0,1.3358428176237924,0,1,0.6931471805599453,0.0
1103,2019,2,0.08333333333333333,1.067893171359605,2,7.037072077601703,0.001275564437263489,1.2691654239944135,2,2,1.0986122886681096,0.0
22001,2019,0,0.0,1.0625404157043878,4,6.337514701874808,0.00016243918682943076,2.010816415066449,1,3,1.6094379124341003,0.0
33100,2019,0,0.16666666666666666,1.0039026629935721,2,9.803650389222426,0.0001414100467124521,1.3496508640902993,0,1,1.0986122886681096,0.0
33217,2019,0,0.0,0.0,3,7.200427281825994,0.00032675289312457455,1.7443082582605722,0,3,1.3862943611198906,0.0
33162,2019,0,1.25,1.0052632018996022,0,3.845795986725801,0.0,2.203951898085646,0,0,0.0,0.0
33069,2019,0,0.25,1.1512536770446904,1,9.354536950420954,0.0,1.6426985921285293,1,1,0.6931471805599453,0.0
33216,2019,0,0.0,0.0,1,0.499001996007984,0.0,1.6110366337977975,0,1,0.6931471805599453,0.0
33066,2019,0,2.3333333333333335,0.9197155697653375,0,7.374631268436579,0.0,0.12716114561667907,0,0,0.0,0.05323625747441258
33256,2019,0,0.08333333333333333,0.935073155733999,0,7.659313725490197,0.0,0.8353409462631205,0,0,0.0,0.04944647419473591
33022,2019,1,1.3333333333333333,0.9316696207018788,1,6.780074716423375,0.0,1.5448513901444922,0,1,0.6931471805599453,0.05093437597015598
33067,2019,0,4.666666666666667,0.9132898148148149,0,20.753346477119432,0.0,0.04706009703740005,0,0,0.0,0.05323625747441258
33247,2019,0,0.8333333333333334,0.9603059441123172,0,7.361361033862261,0.0,1.2369819579328816,0,0,0.0,0.07088020639256254
33265,2019,0,1.4166666666666667,1.0050433899620859,0,7.685804319422028,0.0,0.8333872694743911,0,0,0.0,0.0027341097004681984
33024,2019,0,0.0,0.956436370628594,1,0.0,0.0,0.05638033343610764,1,1,0.6931471805599453,0.0
33233,2019,0,0.25,0.9805329944564157,0,9.854644000985465,0.0,0.5943208262530504,0,0,0.0,0.0
33019,2019,0,0.9166666666666666,0.9619134574624189,0,0.0,0.0,0.036331929247390274,0,0,0.0,0.0
33234,2019,0,0.16666666666666666,0.9418429747990334,0,3.6693881295294015,0.0,0.7372119117220458,0,0,0.0,0.043023148963473576
33122,2019,0,0.0,0.9596185421162962,0,6.46628612201213,0.0,1.7019806299812688,0,0,0.0,0.0
33133,2019,0,0.0,0.9395276399110047,0,6.449301325689717,0.0,1.6460590958897456,0,0,0.0,0.0
33210,2019,0,1.25,1.026771394894982,0,7.2209390728107925,0.0,1.3630792127914715,0,0,0.0,0.0
33053,2019,1,0.25,1.0342981760507535,2,8.882884059264825,8.646156063116939e-05,1.7053010302491147,0,1,1.0986122886681096,0.0
33085,2019,0,0.9166666666666666,0.958143985438134,2,5.377983046899126,8.717141823538899e-05,1.511366985271311,0,1,1.0986122886681096,0.0
33209,2019,0,0.4166666666666667,0.9932680176628295,0,6.489501012020606,0.0,1.368081000270506,0,0,0.0,0.0
33021,2019,0,1.5,0.9484507461878066,2,7.056137527648482,0.00047888897757203294,1.7111022255437165,0,2,1.0986122886681096,0.0
33026,2019,1,0.25,0.9453759311394363,5,0.0,0.0002762132089760086,0.04190940307720961,2,5,1.791759469228055,0.0
33130,2019,2,0.16666666666666666,1.0107417497656932,3,10.115155262575703,0.00024575106645723213,2.0694302202167787,0,3,1.3862943611198906,0.0
33119,2019,0,0.5,1.0146246765528582,1,7.0338036327527,0.0,1.7636685890615293,0,1,0.6931471805599453,0.0
33118,2019,0,0.4166666666666667,0.9679292847415862,1,6.1925895345236865,0.0,1.7655010480656879,0,1,0.6931471805599453,0.0
33128,2019,2,0.08333333333333333,0.9946400557782814,1,9.252285501056775,0.0,2.0413562936419822,0,1,0.6931471805599453,0.1692149512928814
33248,2019,0,0.3333333333333333,0.9924849078153043,0,7.6568003325239,0.0,1.717592520976303,0,0,0.0,0.006782461830299618
33325,2019,0,0.0,0.996377076108779,0,7.560666075779611,0.0,1.994516214646989,0,0,0.0,0.04974423171066059
33129,2019,0,0.9166666666666666,0.9577477586624666,2,9.637701025762762,0.0002475267947755345,2.046963157854685,0,2,1.0986122886681096,0.05545885104369668
33235,2019,0,1.0833333333333333,1.1080367684785093,4,7.36203136503174,0.0015833910489144684,2.104024392149005,0,4,1.6094379124341003,0.02662964881676258
33327,2019,0,0.4166666666666667,1.035605863934261,0,9.263800337856248,0.0,1.8726172292715335,0,0,0.0,0.15054867594116342
33236,2019,1,1.0,0.8908171549631878,3,7.457018573499965,0.000634534542474156,2.1091823661892737,0,3,1.3862943611198906,0.02403655338314472
33237,2019,1,0.08333333333333333,0.9425537789301832,0,7.2341451651796485,0.0,0.8083045499473938,0,0,0.0,0.0
33132,2019,0,0.3333333333333333,0.9511490185643354,0,7.547169811320754,0.0,1.1378330018213911,0,0,0.0,0.0
33228,2019,1,0.0,0.0,0,13.055171153293818,0.0,0.42930272114422413,0,0,0.0,0.0
33348,2019,0,0.25,0.9296629185313328,0,8.779177855814913,0.0,1.0771843412544893,0,0,0.0,0.0
33344,2019,0,4.333333333333333,1.06260957275631,0,6.139677666922487,0.0,1.0833294318035922,0,0,0.0,0.0
33038,2019,0,0.5,0.9357657236539038,0,9.572534546649472,0.0,1.9977430264132148,0,0,0.0,0.05582880350902489
33284,2019,0,0.0,1.0081795064983987,0,6.56934306569343,0.0,0.8628899551470399,0,0,0.0,0.0
33001,2019,0,0.8333333333333334,0.9849540860144017,0,8.5805748985182,0.0,1.3937911895465136,0,0,0.0,0.016601432420835237
33031,2019,0,0.25,0.9557670923740752,0,7.726648351648351,0.0,1.5028321773678421,0,0,0.0,0.02097721907859462
33286,2019,0,0.16666666666666666,1.0023722486877507,0,6.518904823989571,0.0,0.8673525567516422,0,0,0.0,0.0
33041,2019,0,0.5,0.9429410587957153,0,9.416195856873822,0.0,0.7236763855947682,0,0,0.0,0.0
33010,2020,0,0.25,0.918334134704294,1,6.607201850016518,0.0,0.2644390337213813,0,1,0.6931471805599453,0.0
33018,2020,0,3.0833333333333335,0.9817627646897058,1,6.385696040868455,0.0,0.27246690664530054,0,1,0.6931471805599453,0.0
33008,2020,0,1.1666666666666667,0.9457339628710598,0,9.91459286432588,0.0,2.0869507766695308,0,0,0.0,0.13029206542245025
33035,2020,0,1.5833333333333333,0.9676896966746452,0,0.0,0.0,0.029135411653523735,0,0,0.0,0.0530879087805362
33090,2020,0,0.6666666666666666,0.9145208304666829,0,3.3112582781456954,0.0,0.2639015437863775,0,0,0.0,0.16524426295300354
33302,2020,0,1.1666666666666667,1.0866055077797063,0,4.9907670809003335,0.0,1.0998448620706553,0,0,0.0,0.0
33246,2020,0,0.25,1.0231658927817646,2,8.072647960628963,0.0001476163647501962,1.6268608477629232,0,2,1.0986122886681096,0.035577406188478176
33150,2020,1,3.4166666666666665,0.9347044271744965,0,8.519407291727934,0.0,1.960617323556056,0,0,0.0,0.0
33004,2020,0,5.25,0.9534982273327505,1,10.434452665528363,0.0,0.7198864777495669,0,0,0.6931471805599453,0.0
33097,2020,2,0.25,0.9243708909073542,2,0.46807056631857824,0.00023880787110743172,1.662572909845022,2,2,1.0986122886681096,0.0
33036,2020,1,0.3333333333333333,0.9175751225195087,2,8.167946890966599,7.285693452100391e-05,1.9101645336066762,1,2,1.0986122886681096,0.0
33177,2020,1,0.6666666666666666,0.9468595311221438,0,7.013328921529841,0.0,1.8811186435389402,0,0,0.0,0.22333518250687912
33206,2020,0,0.25,0.9269329468949068,3,5.23072510490873,0.00010028514409303788,1.7206704738361274,1,2,1.3862943611198906,0.0
33205,2020,0,1.5833333333333333,1.012329027958491,2,9.019947961838682,0.000173470066294477,1.356479276040705,0,2,1.0986122886681096,0.0
33011,2020,0,1.0833333333333333,0.9277552325243463,4,5.889243236305682,0.0007230948459406259,1.7790510583665993,0,1,1.6094379124341003,0.0
33207,2020,0,0.6666666666666666,0.9607567578285722,0,0.0,0.0,1.588523523359757,0,0,0.0,0.0
33098,2020,0,0.5833333333333334,0.924334472841717,3,5.745200363862691,8.545103548852713e-05,1.6443029997601797,1,2,1.3862943611198906,0.0
33199,2020,0,0.9166666666666666,0.9879220257988528,0,8.270158511371468,0.0,1.3614892422009195,0,0,0.0,0.0
33317,2020,0,1.25,0.9997905612957273,0,7.449243563176357,0.0,2.1262416317265926,0,0,0.0,0.0
33112,2020,0,2.25,1.0045203825190117,0,7.353481873667181,0.0,1.3136699033988894,0,0,0.0,0.0
33222,2020,0,1.5833333333333333,1.0553270307682627,1,3.467394357162423,0.0,0.25340191463107864,0,1,0.6931471805599453,0.0
33223,2020,0,1.4166666666666667,1.0495338887867836,0,12.782248013958215,0.0,0.38485483475369275,0,0,0.0,0.09329030965276668
33003,2020,0,5.583333333333333,0.9395025924653461,0,6.715916722632639,0.0,0.7140766237409751,0,0,0.0,0.0
33353,2020,0,0.0,1.0,0,0.0,0.0,2.2617630984737906,0,0,0.0,0.0
33131,2020,0,0.25,0.9404572717915707,1,6.273525721455458,0.0,2.1008360385339926,0,0,0.6931471805599453,0.0
33178,2020,0,0.9166666666666666,0.9853946172326473,1,7.482363001496473,0.0,1.8890676516950529,0,1,0.6931471805599453,0.21957407105400858
33212,2020,0,0.8333333333333334,1.014319376472721,0,5.693770066585477,0.0,1.9909791124228915,0,0,0.0,0.04422131441618415
33151,2020,1,2.0833333333333335,0.9315818906538165,3,9.099457065728412,0.00012862577296050438,2.027332124881285,0,2,1.3862943611198906,0.022355077874709226
33184,2020,0,2.0,0.9577119255554726,3,8.438818565400844,0.0022515535719646556,1.7678935981260733,0,3,1.3862943611198906,0.0
33140,2020,1,0.25,0.9272151125126814,1,6.150331678601239,0.0,2.0578220148208266,1,1,0.6931471805599453,0.0
33086,2020,0,5.166666666666667,0.9396917111979707,0,7.869368483179225,0.0,0.7014129249769779,0,0,0.0,0.0918641573475808
33037,2020,2,0.3333333333333333,0.9415642423682345,1,8.35610953466915,0.0,1.9086977036959363,0,1,0.6931471805599453,0.0
33319,2020,0,0.6666666666666666,1.8235597966451895,0,6.142136259077716,0.0,2.2303691759285216,0,0,0.0,0.0
33138,2020,0,0.16666666666666666,0.9487287494158761,3,9.534510739470651,0.0003313516662846918,2.0696717220335397,0,2,1.3862943611198906,0.056863942883142636
33226,2020,0,2.1666666666666665,0.936135443086523,3,4.392515154177282,9.662030234102942e-05,0.7600111208134523,2,2,1.3862943611198906,0.09329030965276668
33190,2020,0,0.4166666666666667,1.0011609663220256,3,9.443346893836392,0.00016214894556229752,1.7333116951085108,1,3,1.3862943611198906,0.011123974609501274
33211,2020,0,1.0,0.9571051588543296,0,5.824478551751279,0.0,1.995040391446013,0,0,0.0,0.044146471119301985
33163,2020,0,0.25,0.9042870870112609,1,5.8744425539225675,0.0,2.432205698449452,1,1,0.6931471805599453,0.0
33099,2020,0,0.5833333333333334,0.9584833039123537,1,6.434679613854876,0.0,1.6773621331171296,1,1,0.6931471805599453,0.0
33245,2020,0,0.6666666666666666,0.9051753235022865,1,10.081354183761986,0.0,1.661138124019617,0,1,0.6931471805599453,0.03595478604464662
33095,2020,0,4.916666666666667,0.961329152613998,0,0.0,0.0,0.025180298530298247,0,0,0.0,0.0
33301,2020,0,3.25,1.1233003210644446,0,5.311956731697894,0.0,1.1219381139716065,0,0,0.0,0.0
33350,2020,0,2.4166666666666665,1.0129946305131718,0,0.0,0.0,1.835744456209445,0,0,0.0,0.0
33287,2020,0,0.8333333333333334,1.050075800012448,0,7.658678239780452,0.0,1.41917288968583,0,0,0.0,0.1479883295696991
33351,2020,0,0.9166666666666666,1.0151193715506772,0,0.0,0.0,1.8372585092992733,0,0,0.0,0.0
33134,2020,0,1.3333333333333333,0.9418346613407674,1,6.9520079716358065,0.0,1.6705894542273478,0,1,0.6931471805599453,0.0
33213,2020,0,0.6666666666666666,0.9388828072314755,1,7.61131548902702,0.0,1.4238791214471618,0,0,0.6931471805599453,0.12637028940672637
33288,2020,0,0.6666666666666666,0.9947514901363669,0,6.921939401566875,0.0,1.4299044652477804,0,0,0.0,0.14819070068528598
33215,2020,0,0.5833333333333334,0.9826115624632048,2,6.2408223201174735,0.00014286190492064022,1.3147983594148207,0,2,1.0986122886681096,0.0
33082,2020,0,0.16666666666666666,0.9560068424637128,3,5.800002096923836,9.88977841951451e-05,1.7016080766362294,1,2,1.3862943611198906,0.0
33249,2020,0,1.3333333333333333,0.9696431229827279,0,6.624075438756282,0.0,1.6538384563019746,0,0,0.0,0.02967176543227662
1175,2020,0,2.0833333333333335,0.9972983349712398,0,5.301959200161583,0.0,1.6015670180535313,0,0,0.0,0.0
