FEEDER_ID,FEEDERID_FULL,FROM_SWITCH,TO_SWITCH,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,COMMISSIONEDDATE,COMMENTS,NEUTRALMATERIAL,CABLECONDUCTORMATERIAL,CABLETYPE,REMARKS,MEASUREDLENGTH
26388,HIRANA_11KV_26388,41805,29274,NXTRA CSS,VIHAR RD. REC-STN,1S-MH-MU-ZET-CL14-9781,1S-MH-MU-ZET-RSTN-VIHA,3.1,2021-06-22 00:00:00+00:00,NXTRA CSS TO VIHAR RD. REC-STN (JT.NO.89F TO JT.NO_89E),AL,AL,XLPE,NAN,37.0
26390,HIRANA_11KV_26390,26390,13339,HIRANANDANI REC-STN,CHEMTEX 2,1S-MH-MU-ZET-RSTN-HIRA,1S-MH-MU-ZET-CL07-8163,1,NAN,HIRANANDANI REC-STN TO CHEMTEX NO.2 (FROM SWNO_26390 TO JT.NO.25),AL,AL,XLPE,NAN,186.24258217
26390,HIRANA_11KV_26390,26390,13339,HIRANANDANI REC-STN,CHEMTEX 2,1S-MH-MU-ZET-RSTN-HIRA,1S-MH-MU-ZET-CL07-8163,1,NAN,HIRANANDANI REC-STN TO CHEMTEX NO.2 (FROM SWNO_26390 TO JT.NO.25),AL,AL,XLPE,NAN,128.75741783
26390,HIRANA_11KV_26390,26390,13339,HIRANANDANI REC-STN,CHEMTEX 2,1S-MH-MU-ZET-RSTN-HIRA,1S-MH-MU-ZET-CL07-8163,1,NAN,HIRANANDANI REC-STN TO CHEMTEX NO.2 (JT.NO.25 TO JT.NO.25A),AL,AL,XLPE,NAN,376.4
26390,HIRANA_11KV_26390,26390,13339,HIRANANDANI REC-STN,CHEMTEX 2,1S-MH-MU-ZET-RSTN-HIRA,1S-MH-MU-ZET-CL07-8163,1,NAN,HIRANANDANI REC-STN TO CHEMTEX NO.2 (JT.NO.25A TO SWNO_13339),AL,AL,XLPE,NAN,35.57689694
26390,HIRANA_11KV_26390,15489,28244,CHEMTEX 2,KAILASH IND EST 6,1S-MH-MU-ZET-CL07-8163,1S-MH-MU-ZET-CL05-9072,2,NAN,CHEMTEX NO.2 TO KAILASH IND ESTATE NO.6 (FROM SWNO_15489 TO JT.NO.1),AL,AL,PILC,NAN,86.96325635
26390,HIRANA_11KV_26390,15489,28244,CHEMTEX 2,KAILASH IND EST 6,1S-MH-MU-ZET-CL07-8163,1S-MH-MU-ZET-CL05-9072,2,NAN,CHEMTEX NO.2 TO KAILASH IND ESTATE NO.6 (JT.NO.01A TO JT.NO.01B),AL,AL,PILC,NAN,83.92077843
26390,HIRANA_11KV_26390,15489,28244,CHEMTEX 2,KAILASH IND EST 6,1S-MH-MU-ZET-CL07-8163,1S-MH-MU-ZET-CL05-9072,2,NAN,CHEMTEX NO.2 TO KAILASH IND ESTATE NO.6 (JT.NO.01C TO JT.NO.01D),AL,AL,PILC,NAN,135.312176
26390,HIRANA_11KV_26390,15489,28244,CHEMTEX 2,KAILASH IND EST 6,1S-MH-MU-ZET-CL07-8163,1S-MH-MU-ZET-CL05-9072,2,NAN,CHEMTEX NO.2 TO KAILASH IND ESTATE NO.6 (JT.NO.01D TO JT.NO.01E),AL,AL,PILC,NAN,119.03542111
26390,HIRANA_11KV_26390,15489,28244,CHEMTEX 2,KAILASH IND EST 6,1S-MH-MU-ZET-CL07-8163,1S-MH-MU-ZET-CL05-9072,2,NAN,CHEMTEX NO.2 TO KAILASH IND ESTATE NO.6 (JT.NO.01E TO JT.NO.01F),AL,AL,PILC,NAN,296.82537296
26390,HIRANA_11KV_26390,15489,28244,CHEMTEX 2,KAILASH IND EST 6,1S-MH-MU-ZET-CL07-8163,1S-MH-MU-ZET-CL05-9072,2,NAN,CHEMTEX NO.2 TO KAILASH IND ESTATE NO.6 (JT.NO.01F TO JT.NO.01G),AL,AL,XLPE,NAN,17.92213271
26390,HIRANA_11KV_26390,15489,28244,CHEMTEX 2,KAILASH IND EST 6,1S-MH-MU-ZET-CL07-8163,1S-MH-MU-ZET-CL05-9072,2,NAN,CHEMTEX NO.2 TO KAILASH IND ESTATE NO.6 (JT.NO.01G TO SWNO_28244),AL,AL,XLPE,NAN,100.73157934
26390,HIRANA_11KV_26390,15489,28244,CHEMTEX 2,KAILASH IND EST 6,1S-MH-MU-ZET-CL07-8163,1S-MH-MU-ZET-CL05-9072,2,NAN,CHEMTEX NO.2 TO KAILASH IND ESTATE NO.6 (JT.NO.1 TO JT.NO.1A),AL,AL,PILC,NAN,157.74370296
26390,HIRANA_11KV_26390,15489,28244,CHEMTEX 2,KAILASH IND EST 6,1S-MH-MU-ZET-CL07-8163,1S-MH-MU-ZET-CL05-9072,2,NAN,CHEMTEX NO.2 TO KAILASH IND ESTATE NO.6 (JT.NO.1B TO JT.NO.1C),AL,AL,PILC,NAN,196.78270066
26390,HIRANA_11KV_26390,28246,28243,KAILASH IND EST 6,KAILASH IND EST 5,1S-MH-MU-ZET-CL05-9072,1S-MH-MU-ZET-CL05-9071,3,NAN,KAILASH IND ESTATE NO.6 TO KAILASH IND ESTATE NO.5 (FROM SWNO_28246 TO SWNO_28243),AL,AL,XLPE,NAN,48.91062338
26390,HIRANA_11KV_26390,28241,28240,KAILASH IND EST 5,KAILASH IND EST 4,1S-MH-MU-ZET-CL05-9071,1S-MH-MU-ZET-CL05-9070,4,NAN,KAILASH IND ESTATE NO.5 TO KAILASH IND ESTATE NO.4 (FROM SWNO_28241 TO SWNO_28240),AL,AL,XLPE,NAN,49.4981884
26390,HIRANA_11KV_26390,28238,13964,KAILASH IND EST 4,KAILASH IND EST 2,1S-MH-MU-ZET-CL05-9070,1S-MH-MU-ZET-CL05-8401,5,NAN,KAILASH IND ESTATE NO.4 TO KAILASH IND ESTATE NO.2 (FROM SWNO_28238 TO JT.NO.01),AL,AL,XLPE,NAN,123.76305467
26390,HIRANA_11KV_26390,28238,13964,KAILASH IND EST 4,KAILASH IND EST 2,1S-MH-MU-ZET-CL05-9070,1S-MH-MU-ZET-CL05-8401,5,NAN,KAILASH IND ESTATE NO.4 TO KAILASH IND ESTATE NO.2 (JT.NO.01 TO SWNO_13964),AL,AL,XLPE,NAN,116.53256042
26390,HIRANA_11KV_26390,13962,15134,KAILASH IND EST 2,KAILASH IND EST 3,1S-MH-MU-ZET-CL05-8401,1S-MH-MU-ZET-CL05-8402,6,NAN,KAILASH IND ESTATE NO.2 TO KAILASH IND. NO.3 (FROM SWNO_13962 TO SWNO_15134),AL,AL,PILC,NAN,150.64881095
26390,HIRANA_11KV_26390,15132,30926,KAILASH IND EST 3,PARKSITE REHAB HSG,1S-MH-MU-ZET-CL05-8402,1S-MH-MU-ZET-CL05-9205,7,2008-11-24 00:00:00+00:00,KAILASH IND. NO.3 TO PARKSITE REHAB HSG (FROM SWNO_15132 TO JT.NO.1A),AL,AL,PILC,NAN,393.3
26390,HIRANA_11KV_26390,30927,15099,PARKSITE REHAB HSG,VIKHROLI HILL 6,1S-MH-MU-ZET-CL05-9205,1S-MH-MU-ZET-CL05-8934,8,2008-11-24 00:00:00+00:00,PARKSITE REHAB HSG TO VIKHROLI HILL NO.6 (FROM SWNO_30927 TO JT.NO.6),AL,AL,XLPE,NAN,19.0
26390,HIRANA_11KV_26390,30927,15099,PARKSITE REHAB HSG,VIKHROLI HILL 6,1S-MH-MU-ZET-CL05-9205,1S-MH-MU-ZET-CL05-8934,8,2008-11-24 00:00:00+00:00,PARKSITE REHAB HSG TO VIKHROLI HILL NO.6 (JT.NO.1 TO SWNO_15099),AL,AL,PILC,NAN,66.5
26390,HIRANA_11KV_26390,30927,15099,PARKSITE REHAB HSG,VIKHROLI HILL 6,1S-MH-MU-ZET-CL05-9205,1S-MH-MU-ZET-CL05-8934,8,2008-11-24 00:00:00+00:00,PARKSITE REHAB HSG TO VIKHROLI HILL NO.6 (JT.NO.2 TO JT.NO.1),AL,AL,PILC,NAN,145.2
26390,HIRANA_11KV_26390,30927,15099,PARKSITE REHAB HSG,VIKHROLI HILL 6,1S-MH-MU-ZET-CL05-9205,1S-MH-MU-ZET-CL05-8934,8,2008-11-24 00:00:00+00:00,PARKSITE REHAB HSG TO VIKHROLI HILL NO.6 (JT.NO.3 TO JT.NO.2),AL,AL,PILC,NAN,31.8
26390,HIRANA_11KV_26390,30927,15099,PARKSITE REHAB HSG,VIKHROLI HILL 6,1S-MH-MU-ZET-CL05-9205,1S-MH-MU-ZET-CL05-8934,8,2008-11-24 00:00:00+00:00,PARKSITE REHAB HSG TO VIKHROLI HILL NO.6 (JT.NO.4 TO JT.NO.3),AL,AL,PILC,NAN,282.8
26390,HIRANA_11KV_26390,30927,15099,PARKSITE REHAB HSG,VIKHROLI HILL 6,1S-MH-MU-ZET-CL05-9205,1S-MH-MU-ZET-CL05-8934,8,2008-11-24 00:00:00+00:00,PARKSITE REHAB HSG TO VIKHROLI HILL NO.6 (JT.NO.5 TO JT.NO.4),AL,AL,PILC,NAN,146.4
26390,HIRANA_11KV_26390,30927,15099,PARKSITE REHAB HSG,VIKHROLI HILL 6,1S-MH-MU-ZET-CL05-9205,1S-MH-MU-ZET-CL05-8934,8,2008-11-24 00:00:00+00:00,PARKSITE REHAB HSG TO VIKHROLI HILL NO.6 (JT.NO.6 TO JT.NO.5),AL,AL,XLPE,NAN,96.60174121
35554,HULL_11KV_35554,35554,14432,HINDUSTAN UNILEVER REC-STN,VASUDEO APARTMENT,1S-MH-MU-ZSC-RSTN-HULL,1S-MH-MU-ZSC-CL03-2809,1,2015-06-18 00:00:00+00:00,HINDUSTAN UNILEVER REC-STN TO VASUDEO APARTMENT (JT.NO.1 TO JT.NO.4),AL,AL,XLPE,NAN,487.1
35554,HULL_11KV_35554,35554,14432,HINDUSTAN UNILEVER REC-STN,VASUDEO APARTMENT,1S-MH-MU-ZSC-RSTN-HULL,1S-MH-MU-ZSC-CL03-2809,1,2015-06-18 00:00:00+00:00,HINDUSTAN UNILEVER REC-STN TO VASUDEO APARTMENT (JT.NO.2 TO JT.NO.6),AL,AL,XLPE,NAN,50.0
35554,HULL_11KV_35554,35554,14432,HINDUSTAN UNILEVER REC-STN,VASUDEO APARTMENT,1S-MH-MU-ZSC-RSTN-HULL,1S-MH-MU-ZSC-CL03-2809,1,2015-06-18 00:00:00+00:00,HINDUSTAN UNILEVER REC-STN TO VASUDEO APARTMENT (JT.NO.3 TO SWNO_14432),AL,AL,XLPE,NAN,232.5
35554,HULL_11KV_35554,35554,14432,HINDUSTAN UNILEVER REC-STN,VASUDEO APARTMENT,1S-MH-MU-ZSC-RSTN-HULL,1S-MH-MU-ZSC-CL03-2809,1,2015-06-18 00:00:00+00:00,HINDUSTAN UNILEVER REC-STN TO VASUDEO APARTMENT (JT.NO.4 TO JT.NO.2),AL,AL,XLPE,NAN,5.1
35554,HULL_11KV_35554,35554,14432,HINDUSTAN UNILEVER REC-STN,VASUDEO APARTMENT,1S-MH-MU-ZSC-RSTN-HULL,1S-MH-MU-ZSC-CL03-2809,1,2015-06-18 00:00:00+00:00,HINDUSTAN UNILEVER REC-STN TO VASUDEO APARTMENT (JT.NO.5 TO JT.NO.3),AL,AL,XLPE,NAN,410.6
35554,HULL_11KV_35554,35554,14432,HINDUSTAN UNILEVER REC-STN,VASUDEO APARTMENT,1S-MH-MU-ZSC-RSTN-HULL,1S-MH-MU-ZSC-CL03-2809,1,2015-06-18 00:00:00+00:00,HINDUSTAN UNILEVER REC-STN TO VASUDEO APARTMENT (JT.NO.6 TO JT.NO.5),AL,AL,XLPE,NAN,5.0
35554,HULL_11KV_35554,35554,14432,HINDUSTAN UNILEVER REC-STN,VASUDEO APARTMENT,1S-MH-MU-ZSC-RSTN-HULL,1S-MH-MU-ZSC-CL03-2809,1,2015-06-18 00:00:00+00:00,HINDUSTAN UNILEVER REC-STN TO VASUDEO APARTMENT (SWNO_25554 TO JT.NO.1),AL,AL,XLPE,NAN,449.1
35554,HULL_11KV_35554,14431,15253,VASUDEO APARTMENT,SARASWATI TOWER,1S-MH-MU-ZSC-CL03-2809,1S-MH-MU-ZSC-CL03-2704,2,NAN,VASUDEV APPT TO SARASWATI TOWER (FROM SWNO_14431 TO SWNO_15253),AL,AL,PILC,NAN,136.2
35554,HULL_11KV_35554,15251,29291,SARASWATI TOWER,NIKHOLAS WADI,1S-MH-MU-ZSC-CL03-2704,1S-MH-MU-ZSC-CL03-3079,3,NAN,SARASWATI TOWER TO NICHOLAS WADI (FROM SWNO_15251 TO JT.NO.18B),AL,AL,PILC,NAN,59.5
35554,HULL_11KV_35554,15251,29291,SARASWATI TOWER,NIKHOLAS WADI,1S-MH-MU-ZSC-CL03-2704,1S-MH-MU-ZSC-CL03-3079,3,NAN,SARASWATI TOWER TO NICHOLAS WADI (JT.NO.18 TO SWNO_29291),AL,AL,XLPE,NAN,13.8
35554,HULL_11KV_35554,15251,29291,SARASWATI TOWER,NIKHOLAS WADI,1S-MH-MU-ZSC-CL03-2704,1S-MH-MU-ZSC-CL03-3079,3,NAN,SARASWATI TOWER TO NICHOLAS WADI (JT.NO.18A TO JT.NO.18),AL,AL,XLPE,NAN,133.5
35554,HULL_11KV_35554,15251,29291,SARASWATI TOWER,NIKHOLAS WADI,1S-MH-MU-ZSC-CL03-2704,1S-MH-MU-ZSC-CL03-3079,3,NAN,SARASWATI TOWER TO NICHOLAS WADI (JT.NO.18B TO JT.NO.18F),AL,AL,XLPE,NAN,3.0
35554,HULL_11KV_35554,15251,29291,SARASWATI TOWER,NIKHOLAS WADI,1S-MH-MU-ZSC-CL03-2704,1S-MH-MU-ZSC-CL03-3079,3,NAN,SARASWATI TOWER TO NICHOLAS WADI (JT.NO.18C TO JT.NO.18D),AL,AL,PILC,NAN,7.6
35554,HULL_11KV_35554,15251,29291,SARASWATI TOWER,NIKHOLAS WADI,1S-MH-MU-ZSC-CL03-2704,1S-MH-MU-ZSC-CL03-3079,3,2024-08-23 00:00:00+00:00,SARASWATI TOWER TO NICHOLAS WADI (JT.NO.18D TO JT.NO.18E),AL,AL,XLPE,NAN,5.0
35554,HULL_11KV_35554,15251,29291,SARASWATI TOWER,NIKHOLAS WADI,1S-MH-MU-ZSC-CL03-2704,1S-MH-MU-ZSC-CL03-3079,3,NAN,SARASWATI TOWER TO NICHOLAS WADI (JT.NO.18E TO JT.NO.18A),AL,AL,PILC,NAN,41.3
35554,HULL_11KV_35554,15251,29291,SARASWATI TOWER,NIKHOLAS WADI,1S-MH-MU-ZSC-CL03-2704,1S-MH-MU-ZSC-CL03-3079,3,NAN,SARASWATI TOWER TO NICHOLAS WADI (JT.NO.18F TO JT.NO.18C),AL,AL,XLPE,NAN,9.2
35554,HULL_11KV_35554,29290,14502,NIKHOLAS WADI,SHRIRAM INDUSTRIES,1S-MH-MU-ZSC-CL03-3079,1S-MH-MU-ZSC-CL03-2759,4,2007-07-21 00:00:00+00:00,NIKHOLAS WADI TO SRIRAM IND (FROM SWNO_29290 TO JT.NO.19),AL,AL,XLPE,NAN,13.8
35554,HULL_11KV_35554,29290,14502,NIKHOLAS WADI,SHRIRAM INDUSTRIES,1S-MH-MU-ZSC-CL03-3079,1S-MH-MU-ZSC-CL03-2759,4,2012-12-10 00:00:00+00:00,NIKHOLAS WADI TO SRIRAM IND (JT.NO.19 TO SWNO_14502),AL,AL,XLPE,NAN,161.0
35554,HULL_11KV_35554,14543,36675,SHRIRAM INDUSTRIES,SAIKRUPA GUNDAWALI,1S-MH-MU-ZSC-CL03-2759,1S-MH-MU-ZSC-CL03-3411,5,NAN,SRIRAM IND TO SAIKRUPA GUNDAWALI (JT.NO.5 TO SWNO_36675),AL,AL,XLPE,NAN,82.8
35554,HULL_11KV_35554,14543,36675,SHRIRAM INDUSTRIES,SAIKRUPA GUNDAWALI,1S-MH-MU-ZSC-CL03-2759,1S-MH-MU-ZSC-CL03-3411,5,2012-12-14 00:00:00+00:00,SRIRAM IND TO SRIRAM IND (FROM SWNO_14543 TO JT.NO.5),AL,AL,XLPE,NAN,112.6
35554,HULL_11KV_35554,36673,12479,SAIKRUPA GUNDAWALI,KAGALWALA,1S-MH-MU-ZSC-CL03-3411,1S-MH-MU-ZSC-CL03-2350,6,NAN,SAIKRUPA GUNDAWALI TO KAGALWALA (SWNO_36673 TO SWNO_12479),AL,AL,XLPE,NAN,103.8
35554,HULL_11KV_35554,12477,35409,KAGALWALA,MAHANT APPARTMENT,1S-MH-MU-ZSC-CL03-2350,1S-MH-MU-ZSC-CL03-3325,7,NAN,KAGALWALA TO MAHANT APPT (FROM SWNO_12477 TO JT.NO.1A),AL,AL,PILC,NAN,75.0
35554,HULL_11KV_35554,12477,35409,KAGALWALA,MAHANT APPARTMENT,1S-MH-MU-ZSC-CL03-2350,1S-MH-MU-ZSC-CL03-3325,7,NAN,KAGALWALA TO MAHANT APPT (JT.NO.1A TO JT.NO.1B),AL,AL,PILC,NAN,20.2
35554,HULL_11KV_35554,12477,35409,KAGALWALA,MAHANT APPARTMENT,1S-MH-MU-ZSC-CL03-2350,1S-MH-MU-ZSC-CL03-3325,7,NAN,KAGALWALA TO MAHANT APPT (JT.NO.1B TO JT.NO.1C),AL,AL,PILC,NAN,33.0
35554,HULL_11KV_35554,12477,35409,KAGALWALA,MAHANT APPARTMENT,1S-MH-MU-ZSC-CL03-2350,1S-MH-MU-ZSC-CL03-3325,7,NAN,KAGALWALA TO MAHANT APPT (JT.NO.1C TO SWNO_35409),AL,AL,XLPE,NAN,107.7
35554,HULL_11KV_35554,35407,10180,MAHANT APPARTMENT,STATE BANK NO.3,1S-MH-MU-ZSC-CL03-3325,1S-MH-MU-ZSC-CL03-2760,8,NAN,MAHANT APPT TO STATE BANK NO.3 (FROM SWNO_35407 TO SWNO_10180),AL,AL,XLPE,NAN,142.7
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (FROM SWNO_07164 TO JT.NO.23),AL,AL,PILC,NAN,17.0
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.17 TO JT.NO.28),AL,AL,PILC,NAN,156.5
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.18 TO JT.NO.17),AL,AL,XLPE,NAN,16.1
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.19 TO JT.NO.18),AL,AL,PILC,NAN,15.2
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.20 TO JT.NO.25),AL,AL,PILC,NAN,68.2
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.21 TO JT.NO.20),AL,AL,PILC,NAN,9.5
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.22 TO JT.NO.21),AL,AL,PILC,NAN,7.6
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.23 TO JT.NO.29),AL,AL,PILC,NAN,31.2
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.24 TO JT.NO.27),AL,AL,XLPE,NAN,42.0
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,2024-10-25 00:00:00+00:00,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.25 TO JT.NO.24),AL,AL,XLPE,NAN,17.1
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.26 TO JT.NO.19),AL,AL,PILC,NAN,83.7
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.27 TO JT.NO.26),AL,AL,PILC,NAN,5.5
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.28 TO SWNO_17676),AL,AL,PILC,NAN,27.5
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,2024-11-13 00:00:00+00:00,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.29 TO JT.NO.30),AL,AL,XLPE,NAN,9.5
35554,HULL_11KV_35554,7164,17676,STATE BANK NO.3,NAGARDAS ROAD EAST,1S-MH-MU-ZSC-CL03-2760,1S-MH-MU-ZSC-CL03-2551,9,NAN,STATE BANK NO.3 TO NAGARDAS RD. (E) (JT.NO.30 TO JT.NO.22),AL,AL,PILC,NAN,76.5
35554,HULL_11KV_35554,12845,14444,VASUDEO APARTMENT,SHIV KRIPA,1S-MH-MU-ZSC-CL03-2809,1S-MH-MU-ZSC-CL03-2744,1.1,NAN,VASUDEO APARTMENT TO SHIV KRIPA (FROM SWNO_12845 TO JT.NO.28),AL,AL,PILC,NAN,73.8
35555,HULL_11KV_35555,35555,12451,HINDUSTAN UNILEVER REC-STN,ANJALI COMPLEX,1S-MH-MU-ZSC-RSTN-HULL,1S-MH-MU-ZSC-CL04-2078,1,NAN,HINDUSTAN UNILEVER REC-STN TO FAIRMONT CARIF (FROM SWNO_35555 TO JT.NO.20),AL,AL,XLPE,NAN,98.9
35555,HULL_11KV_35555,35555,12451,HINDUSTAN UNILEVER REC-STN,ANJALI COMPLEX,1S-MH-MU-ZSC-RSTN-HULL,1S-MH-MU-ZSC-CL04-2078,1,NAN,HINDUSTAN UNILEVER REC-STN TO FAIRMONT CARIF (JT.NO.20 TO JT.NO.20A),AL,AL,XLPE,NAN,67.3
35555,HULL_11KV_35555,12453,37667,ANJALI COMPLEX,METRO AVENUE,1S-MH-MU-ZSC-CL04-2078,1S-MH-MU-ZSC-CL04-3463,2,2013-12-07 00:00:00+00:00,ANJALI COMPLEX TO METRO AVENUE (FROM SWNO_12453 TO JT.NO.44F),AL,AL,PILC,NAN,49.3
35555,HULL_11KV_35555,12453,37667,ANJALI COMPLEX,METRO AVENUE,1S-MH-MU-ZSC-CL04-2078,1S-MH-MU-ZSC-CL04-3463,2,2013-12-07 00:00:00+00:00,ANJALI COMPLEX TO METRO AVENUE (JT.NO.44F TO SWNO_37667),AL,AL,XLPE,NAN,58.1
35555,HULL_11KV_35555,37669,18808,METRO AVENUE,PADMA NAGAR NO.3,1S-MH-MU-ZSC-CL04-3463,1S-MH-MU-ZSC-CL04-2864,3,NAN,METRO AVENUE PADMA NGR. NO.3 (JT.NO.44D TO JT.NO.44G),AL,AL,PILC,NAN,46.5
35555,HULL_11KV_35555,37669,18808,METRO AVENUE,PADMA NAGAR NO.3,1S-MH-MU-ZSC-CL04-3463,1S-MH-MU-ZSC-CL04-2864,3,2013-12-07 00:00:00+00:00,METRO AVENUE PADMA NGR. NO.3 (FROM SWNO_37669 TO JT.NO.44H),AL,AL,XLPE,NAN,66.6
35555,HULL_11KV_35555,37669,18808,METRO AVENUE,PADMA NAGAR NO.3,1S-MH-MU-ZSC-CL04-3463,1S-MH-MU-ZSC-CL04-2864,3,NAN,METRO AVENUE PADMA NGR. NO.3 (JT.NO.44 TO JT.NO.44C),AL,AL,PILC,NAN,15.0
35555,HULL_11KV_35555,37669,18808,METRO AVENUE,PADMA NAGAR NO.3,1S-MH-MU-ZSC-CL04-3463,1S-MH-MU-ZSC-CL04-2864,3,NAN,METRO AVENUE PADMA NGR. NO.3 (JT.NO.44C TO JT.NO.44D),AL,AL,PILC,NAN,18.2
35555,HULL_11KV_35555,37669,18808,METRO AVENUE,PADMA NAGAR NO.3,1S-MH-MU-ZSC-CL04-3463,1S-MH-MU-ZSC-CL04-2864,3,NAN,METRO AVENUE PADMA NGR. NO.3 (JT.NO.44E TO JT.NO.44),AL,AL,PILC,NAN,23.3
35555,HULL_11KV_35555,37669,18808,METRO AVENUE,PADMA NAGAR NO.3,1S-MH-MU-ZSC-CL04-3463,1S-MH-MU-ZSC-CL04-2864,3,2013-12-07 00:00:00+00:00,METRO AVENUE PADMA NGR. NO.3 (JT.NO.44F TO JT.NO.44E),AL,AL,PILC,NAN,56.8
35555,HULL_11KV_35555,37669,18808,METRO AVENUE,PADMA NAGAR NO.3,1S-MH-MU-ZSC-CL04-3463,1S-MH-MU-ZSC-CL04-2864,3,NAN,METRO AVENUE PADMA NGR. NO.3 (JT.NO.44G TO SWNO_18808),AL,AL,PILC,NAN,38.2
35555,HULL_11KV_35555,37669,18808,METRO AVENUE,PADMA NAGAR NO.3,1S-MH-MU-ZSC-CL04-3463,1S-MH-MU-ZSC-CL04-2864,3,2013-12-07 00:00:00+00:00,METRO AVENUE PADMA NGR. NO.3 (JT.NO.44H TO JT.NO.44F),AL,AL,PILC,NAN,84.0
35555,HULL_11KV_35555,18810,16600,PADMA NAGAR NO.3,PADMA NAGAR,1S-MH-MU-ZSC-CL04-2864,1S-MH-MU-ZSC-CL04-2597,4,2007-06-11 00:00:00+00:00,PADMA NGR. NO.3 TO PADMA NGR TO PADMA NGR. (FROM SWNO_18810 TO SWNO_16600),AL,AL,PILC,NAN,35.0
35555,HULL_11KV_35555,35555,43826,HINDUSTAN UNILEVER REC-STN,FAIRMONT CARIF,1S-MH-MU-ZSC-RSTN-HULL,1S-MH-MU-ZSC-CL04-3621,2,2024-11-19 00:00:00+00:00,HINDUSTAN UNILEVER REC-STN TO FAIRMONT CARIF (JT.NO.20A TO SWNO_12451),AL,AL,XLPE,NAN,31.7
35555,HULL_11KV_35555,43825,12451,FAIRMONT CARIF,ANJALI COMPLEX,1S-MH-MU-ZSC-CL04-3621,1S-MH-MU-ZSC-CL04-2078,3,2024-11-19 00:00:00+00:00,FAIRMONT CARIF TO ANJALI COMPLEX (FROM SWNO_43825 TO JT.NO.21),AL,AL,XLPE,NAN,31.7
