FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
41573,15754-DT,1S-MH-MU-ZSC-CL01-2021,1S-MH-MU-ZSC-CL01-2021,1S-MH-MU-ZSC-CL01-2021,1,2025-04-04,573.860391198044
41573,15751-DT,1S-MH-MU-ZSC-CL01-2021,1S-MH-MU-ZSC-CL01-2021,1S-MH-MU-ZSC-CL01-2021,1,2025-04-04,573.860391198044
41579,41579-CAP BANK,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-RSTN-ESIC,0,,
41582,13718-HTConsumer,1S-MH-MU-ZSC-CL01-2277,,,1,,
41582,16758-DT,1S-MH-MU-ZSC-CL01-2414,1S-MH-MU-ZSC-CL01-2414,1S-MH-MU-ZSC-CL01-2414,2,2025-03-06,239.01252525252528
41582,12160-DT,1S-MH-MU-ZSC-CL01-2660,1S-MH-MU-ZSC-CL01-2660,1S-MH-MU-ZSC-CL01-2660,3,2025-04-04,122.56915422885572
41582,29446-DT,1S-MH-MU-ZSC-CL01-3090,1S-MH-MU-ZSC-CL01-3090,1S-MH-MU-ZSC-CL01-3090,4,2025-04-04,147.86020202020202
41582,30053-DT,1S-MH-MU-ZSC-CL01-3118,1S-MH-MU-ZSC-CL01-3118,1S-MH-MU-ZSC-CL01-3118,4,2025-04-04,136.5528934010152
41582,30056-DT,1S-MH-MU-ZSC-CL01-3117,1S-MH-MU-ZSC-CL01-3117,1S-MH-MU-ZSC-CL01-3117,5,2025-04-04,294.8646
41583,39464-HTConsumer,1S-MH-MU-ZSC-CL01-2615,,,1,,
41583,HTConsumer-DT,1S-MH-MU-ZSC-CL01-2615,1S-MH-MU-ZSC-CL01-2615,1S-MH-MU-ZSC-CL01-2615,1,,
41583,12047-DT,1S-MH-MU-ZSC-CL01-2410,1S-MH-MU-ZSC-CL01-2410,1S-MH-MU-ZSC-CL01-2410,3,2025-04-04,271.20682926829267
41583,02179-DT,1S-MH-MU-ZSC-CL02-2428,1S-MH-MU-ZSC-CL02-2428,1S-MH-MU-ZSC-CL02-2428,4,2025-03-06,129.94597402597404
41583,10797-DT,1S-MH-MU-ZSC-CL02-2208,1S-MH-MU-ZSC-CL02-2208,1S-MH-MU-ZSC-CL02-2208,5,2025-04-04,288.81378446115286
41583,30346-DT,1S-MH-MU-ZSC-CL02-2208,1S-MH-MU-ZSC-CL02-2208,1S-MH-MU-ZSC-CL02-2208,5,2025-04-04,288.81378446115286
41583,18580-DT,1S-MH-MU-ZSC-CL02-2059,1S-MH-MU-ZSC-CL02-2059,1S-MH-MU-ZSC-CL02-2059,6,2025-04-04,183.038243902439
41583,04508-DT,1S-MH-MU-ZSC-CL02-2426,1S-MH-MU-ZSC-CL02-2426,1S-MH-MU-ZSC-CL02-2426,7,2025-03-06,243.87336683417087
41583,27044-DT,1S-MH-MU-ZSC-CL02-2934,1S-MH-MU-ZSC-CL02-2934,1S-MH-MU-ZSC-CL02-2934,8,2025-04-04,303.74411764705883
41588,41588-CAP BANK,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-RSTN-ESIC,1S-MH-MU-ZSC-RSTN-ESIC,0,,
41709,41709-BPT-2,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-RSTN-GHOD,0,,
41710,41710-CAP BANK,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-RSTN-GHOD,0,,
41711,41711-Stn Xmer,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-RSTN-GHOD,1S-MH-MU-ZNT-RSTN-GHOD,0,,
41712,37850-DT,1S-MH-MU-ZNT-CL11-7340,1S-MH-MU-ZNT-CL11-7340,1S-MH-MU-ZNT-CL11-7340,1,2025-04-04,158.88444444444443
41712,16526-DT,1S-MH-MU-ZNT-CL11-6201,1S-MH-MU-ZNT-CL11-6201,1S-MH-MU-ZNT-CL11-6201,2,2025-04-04,199.3295145631068
