FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD,DT_LOAD_CAL,SUM_DT_LOAD_CAL,FRACTION,feeder_Month_01,feeder_Month_02,feeder_Month_03,feeder_Month_04,feeder_Month_05,feeder_Month_06,feeder_Month_07,feeder_Month_08,feeder_Month_09,feeder_Month_10,feeder_Month_11,feeder_Month_12,node_load_Month_01,node_load_Month_02,node_load_Month_03,node_load_Month_04,node_load_Month_05,node_load_Month_06,node_load_Month_07,node_load_Month_08,node_load_Month_09,node_load_Month_10,node_load_Month_11,node_load_Month_12,sec_cum_Month_01,sec_cum_Month_02,sec_cum_Month_03,sec_cum_Month_04,sec_cum_Month_05,sec_cum_Month_06,sec_cum_Month_07,sec_cum_Month_08,sec_cum_Month_09,sec_cum_Month_10,sec_cum_Month_11,sec_cum_Month_12
28486,37731-16900,1S-MH-MU-ZST-CL04-1221,1S-MH-MU-ZST-CL04-0409,1S-MH-MU-ZST-CL04-0409,9,2025-04-04,563.5190338164251,31.13376706864985,240.71454466041908,0.12933895254468686,107.823,114.215,127.133,147.647,152.977,151.939,157.708,157.708,120.285,135.678,118.386,100.238,14,15,17,20,20,20,21,21,16,18,16,13,30.0,63.0,99.0,141.0,184.0,227.0,271.0,315.0,349.0,387.0,421.0,449.0
28489,28489-35962,1S-MH-MU-ZST-RSTN-JUHU,1S-MH-MU-ZST-CL04-1105,1S-MH-MU-ZST-CL04-1105,1,2025-04-04,138.01267605633802,7.625038820354774,35.27878130990075,0.21613668435351702,16.853,17.669,20.076,23.233,18.243,19.02,20.307,20.307,22.755,24.759,20.342,17.407,4,4,5,6,4,5,5,5,5,6,5,4,18.0,37.0,59.0,85.0,105.0,126.0,148.0,170.0,194.0,221.0,243.0,262.0
28489,35964-32974,1S-MH-MU-ZST-CL04-1105,1S-MH-MU-ZST-CL04-0871,1S-MH-MU-ZST-CL04-0871,2,2025-04-04,113.604,6.276488036461077,35.27878130990075,0.17791113534581263,16.853,17.669,20.076,23.233,18.243,19.02,20.307,20.307,22.755,24.759,20.342,17.407,3,4,4,5,4,4,4,4,5,5,4,4,14.0,29.0,46.0,66.0,82.0,98.0,115.0,132.0,151.0,172.0,189.0,204.0
28489,32972-7344,1S-MH-MU-ZST-CL04-0871,1S-MH-MU-ZST-CL04-0436,1S-MH-MU-ZST-CL04-0436,3,2025-04-04,386.9268292682927,21.3772544530849,35.27878130990075,0.6059521803006703,16.853,17.669,20.076,23.233,18.243,19.02,20.307,20.307,22.755,24.759,20.342,17.407,11,11,13,15,12,12,13,13,14,16,13,11,11.0,22.0,35.0,50.0,62.0,74.0,87.0,100.0,114.0,130.0,143.0,154.0
28490,28490-38117,1S-MH-MU-ZST-RSTN-JUHU,1S-MH-MU-ZST-CL04-1067,1S-MH-MU-ZST-CL04-1067,1,2025-04-04,168.25507246376813,9.295895825787229,153.59473322418089,0.06052223035681374,91.535,101.494,113.5,121.864,108.616,104.746,93.969,93.969,91.097,101.555,94.601,79.296,6,7,7,8,7,7,6,6,6,7,6,5,95.0,201.0,319.0,446.0,560.0,670.0,768.0,866.0,961.0,1068.0,1168.0,1251.0
28490,38116-42612,1S-MH-MU-ZST-CL04-1067,1S-MH-MU-ZST-CL04-0919,1S-MH-MU-ZST-CL04-0919,2,2025-04-04,191.71636363636364,10.592104703685239,153.59473322418089,0.06896137960814981,91.535,101.494,113.5,121.864,108.616,104.746,93.969,93.969,91.097,101.555,94.601,79.296,7,7,8,9,8,8,7,7,7,8,7,6,89.0,188.0,299.0,418.0,525.0,628.0,720.0,812.0,901.0,1001.0,1095.0,1173.0
28490,42611-37980,1S-MH-MU-ZST-CL04-0919,1S-MH-MU-ZST-CL04-0545,1S-MH-MU-ZST-CL04-0545,3,2025-04-04,411.4716381418093,22.733326415796164,153.59473322418089,0.148008502235656,91.535,101.494,113.5,121.864,108.616,104.746,93.969,93.969,91.097,101.555,94.601,79.296,14,16,17,19,17,16,14,14,14,16,15,12,82.0,174.0,277.0,387.0,486.0,581.0,666.0,751.0,833.0,925.0,1012.0,1084.0
28490,19316-34012,1S-MH-MU-ZST-CL04-0545,1S-MH-MU-ZST-CL04-0873,1S-MH-MU-ZST-CL04-0873,4,2025-04-04,294.5955555555556,16.276059646130854,153.59473322418089,0.10596756349955666,91.535,101.494,113.5,121.864,108.616,104.746,93.969,93.969,91.097,101.555,94.601,79.296,10,11,13,13,12,12,10,10,10,11,11,9,68.0,144.0,230.0,321.0,403.0,482.0,553.0,624.0,692.0,768.0,840.0,900.0
28490,34014-2011,1S-MH-MU-ZST-CL04-0873,1S-MH-MU-ZST-CL04-0564,1S-MH-MU-ZST-CL04-0564,5,2025-04-04,598.2294117647059,33.051474824832965,153.59473322418089,0.2151862510584417,91.535,101.494,113.5,121.864,108.616,104.746,93.969,93.969,91.097,101.555,94.601,79.296,20,22,25,27,24,23,21,21,20,22,21,18,58.0,123.0,196.0,274.0,344.0,411.0,472.0,533.0,591.0,656.0,717.0,768.0
28490,44058-36904,1S-MH-MU-ZST-CL04-0564,1S-MH-MU-ZST-CL04-1167,1S-MH-MU-ZST-CL04-1167,5.1,2025-04-04,129.58017391304347,7.159152946443462,153.59473322418089,0.046610666890473655,91.535,101.494,113.5,121.864,108.616,104.746,93.969,93.969,91.097,101.555,94.601,79.296,5,5,6,6,6,5,5,5,5,5,5,4,10.0,21.0,33.0,46.0,58.0,69.0,79.0,89.0,99.0,110.0,120.0,128.0
28490,36906-40407,1S-MH-MU-ZST-CL04-1167,1S-MH-MU-ZST-CL04-1349,1S-MH-MU-ZST-CL04-1349,5.2,2025-04-04,138.34237288135594,7.643254184055737,153.59473322418089,0.04976247572825261,91.535,101.494,113.5,121.864,108.616,104.746,93.969,93.969,91.097,101.555,94.601,79.296,5,6,6,7,6,6,5,5,5,6,5,4,5.0,11.0,17.0,24.0,30.0,36.0,41.0,46.0,51.0,57.0,62.0,66.0
28490,7728-36288,1S-MH-MU-ZST-CL04-0564,1S-MH-MU-ZST-CL04-0387,1S-MH-MU-ZST-CL04-0387,6,,,,,,91.535,101.494,113.5,121.864,108.616,104.746,93.969,93.969,91.097,101.555,94.601,79.296,,,,,,,,,,,,,28.0,60.0,96.0,134.0,168.0,201.0,231.0,261.0,289.0,321.0,351.0,376.0
28490,36287-5099,1S-MH-MU-ZST-CL04-0387,1S-MH-MU-ZST-CL04-0332,1S-MH-MU-ZST-CL04-0332,7,2025-04-04,332.3025,18.359324194008195,153.59473322418089,0.11953094880676436,91.535,101.494,113.5,121.864,108.616,104.746,93.969,93.969,91.097,101.555,94.601,79.296,11,13,14,15,13,13,12,12,11,13,12,10,28.0,60.0,96.0,134.0,168.0,201.0,231.0,261.0,289.0,321.0,351.0,376.0
28490,5097-5094,1S-MH-MU-ZST-CL04-0332,1S-MH-MU-ZST-CL04-0410,1S-MH-MU-ZST-CL04-0410,8,2025-04-04,515.560975609756,28.48414048344103,153.59473322418089,0.18544998181589137,91.535,101.494,113.5,121.864,108.616,104.746,93.969,93.969,91.097,101.555,94.601,79.296,17,19,22,23,21,20,18,18,17,19,18,15,17.0,36.0,58.0,81.0,102.0,122.0,140.0,158.0,175.0,194.0,212.0,227.0
28491,28491-11835,1S-MH-MU-ZST-RSTN-JUHU,1S-MH-MU-ZSC-CL07-2898,1S-MH-MU-ZSC-CL07-2898,1,2025-04-04,233.6120792079208,12.906793953745575,56.204125402515686,0.22964139840823625,15.788,17.466,17.073,21.764,20.354,16.33,18.208,18.208,15.915,17.596,16.662,15.855,4,5,4,5,5,4,5,5,4,5,4,4,17.0,36.0,54.0,77.0,98.0,116.0,136.0,156.0,173.0,192.0,210.0,227.0
28491,11837-2901,1S-MH-MU-ZSC-CL07-2898,1S-MH-MU-ZST-CL04-0250,1S-MH-MU-ZST-CL04-0250,2,2025-04-04,338.65665024630545,18.71038355813985,56.204125402515686,0.3329005375342497,15.788,17.466,17.073,21.764,20.354,16.33,18.208,18.208,15.915,17.596,16.662,15.855,6,6,6,8,7,6,7,7,6,6,6,6,13.0,27.0,41.0,59.0,75.0,89.0,104.0,119.0,132.0,146.0,160.0,173.0
28491,9686-44051,1S-MH-MU-ZST-CL04-0250,1S-MH-MU-ZST-CL04-1053,1S-MH-MU-ZST-CL04-1053,3,,,,,,15.788,17.466,17.073,21.764,20.354,16.33,18.208,18.208,15.915,17.596,16.662,15.855,,,,,,,,,,,,,7.0,15.0,23.0,33.0,42.0,50.0,58.0,66.0,73.0,81.0,89.0,96.0
28491,44050-7397,1S-MH-MU-ZST-CL04-1053,1S-MH-MU-ZST-CL04-0266,1S-MH-MU-ZST-CL04-0266,4,2025-04-04,445.0220588235294,24.58694789063026,56.204125402515686,0.43745806405751403,15.788,17.466,17.073,21.764,20.354,16.33,18.208,18.208,15.915,17.596,16.662,15.855,7,8,8,10,9,8,8,8,7,8,8,7,7.0,15.0,23.0,33.0,42.0,50.0,58.0,66.0,73.0,81.0,89.0,96.0
28492,28492-9299,1S-MH-MU-ZST-RSTN-JUHU,1S-MH-MU-ZST-CL04-0213,1S-MH-MU-ZST-CL04-0213,1,2025-04-04,338.4242718446601,18.697544923427525,131.469770193734,0.14221934742773795,66.198,63.382,77.172,84.472,103.685,96.005,86.528,86.528,89.421,79.891,86.005,69.519,10,10,11,13,15,14,13,13,13,12,13,10,71.0,139.0,220.0,308.0,416.0,514.0,605.0,696.0,788.0,872.0,962.0,1034.0
28492,9297-469,1S-MH-MU-ZST-CL04-0213,1S-MH-MU-ZST-CL04-0163,1S-MH-MU-ZST-CL04-0163,2,2025-04-04,396.3980392156863,21.90052771745611,131.469770193734,0.16658223168096717,66.198,63.382,77.172,84.472,103.685,96.005,86.528,86.528,89.421,79.891,86.005,69.519,12,11,13,15,18,16,15,15,15,14,15,12,61.0,119.0,189.0,264.0,357.0,441.0,519.0,597.0,676.0,748.0,825.0,887.0
28492,469-32958,1S-MH-MU-ZST-CL04-0163,1S-MH-MU-ZST-CL04-0870,1S-MH-MU-ZST-CL04-0870,3,2025-04-04,308.7798882681564,17.059727426982075,131.469770193734,0.1297615976801575,66.198,63.382,77.172,84.472,103.685,96.005,86.528,86.528,89.421,79.891,86.005,69.519,9,9,11,11,14,13,12,12,12,11,12,10,49.0,96.0,153.0,213.0,288.0,356.0,419.0,482.0,546.0,604.0,666.0,716.0
28492,32960-13466,1S-MH-MU-ZST-CL04-0870,1S-MH-MU-ZST-CL04-0519,1S-MH-MU-ZST-CL04-0519,4,2025-04-04,304.9663414634146,16.849033429442848,131.469770193734,0.12815899354364196,66.198,63.382,77.172,84.472,103.685,96.005,86.528,86.528,89.421,79.891,86.005,69.519,9,9,10,11,14,13,12,12,12,11,12,9,40.0,78.0,124.0,173.0,234.0,289.0,340.0,391.0,443.0,490.0,540.0,580.0
28492,13464-4482,1S-MH-MU-ZST-CL04-0519,1S-MH-MU-ZST-CL04-0563,1S-MH-MU-ZST-CL04-0563,5,2025-04-04,191.53399014778327,10.58202878189338,131.469770193734,0.08049020521067078,66.198,63.382,77.172,84.472,103.685,96.005,86.528,86.528,89.421,79.891,86.005,69.519,6,6,7,7,9,8,7,7,8,7,7,6,31.0,60.0,96.0,134.0,181.0,223.0,262.0,301.0,341.0,377.0,415.0,446.0
28492,30571-354,1S-MH-MU-ZST-CL04-0563,1S-MH-MU-ZST-CL03-0380,1S-MH-MU-ZST-CL03-0380,5.1,2025-04-04,469.041961852861,25.914019419806653,131.469770193734,0.19711009901074386,66.198,63.382,77.172,84.472,103.685,96.005,86.528,86.528,89.421,79.891,86.005,69.519,14,13,16,17,21,19,18,18,18,16,17,14,25.0,48.0,77.0,108.0,146.0,180.0,212.0,244.0,276.0,305.0,336.0,361.0
28492,352-7356,1S-MH-MU-ZST-CL03-0380,1S-MH-MU-ZST-CL03-0559,1S-MH-MU-ZST-CL03-0559,5.2,2025-04-04,370.449268292683,20.466888494725403,131.469770193734,0.15567752544608066,66.198,63.382,77.172,84.472,103.685,96.005,86.528,86.528,89.421,79.891,86.005,69.519,11,10,13,14,17,15,14,14,14,13,14,11,11.0,21.0,34.0,48.0,65.0,80.0,94.0,108.0,122.0,135.0,149.0,160.0
28492,4484-7214,1S-MH-MU-ZST-CL04-0563,1S-MH-MU-ZST-CL04-0370,1S-MH-MU-ZST-CL04-0370,6,,,,,,66.198,63.382,77.172,84.472,103.685,96.005,86.528,86.528,89.421,79.891,86.005,69.519,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28493,28493-12005,1S-MH-MU-ZST-RSTN-JUHU,1S-MH-MU-ZST-CL04-0447,1S-MH-MU-ZST-CL04-0447,1,2025-04-04,478.3768115942029,26.429758942391192,26.429758942391192,1.0,21.459,29.147,15.978,24.394,39.778,16.138,17.399,17.399,15.515,21.948,15.109,16.813,22,30,16,25,40,17,18,18,16,22,16,17,22.0,52.0,68.0,93.0,133.0,150.0,168.0,186.0,202.0,224.0,240.0,257.0
28494,28494-26266,1S-MH-MU-ZST-RSTN-JUHU,1S-MH-MU-ZST-CL04-0253,1S-MH-MU-ZST-CL04-0253,1,2025-04-04,396.02975609756095,21.88018050622284,83.06790014516906,0.26340115096186545,47.708,50.007,57.635,62.47,70.23,61.928,77.044,77.044,57.05,64.373,62.296,49.155,13,14,16,17,19,17,21,21,16,17,17,13,51.0,105.0,167.0,233.0,305.0,370.0,450.0,530.0,592.0,658.0,724.0,775.0
28494,26253-30833,1S-MH-MU-ZST-CL04-0253,1S-MH-MU-ZST-CL04-0795,1S-MH-MU-ZST-CL04-0795,2,2025-04-04,159.95833333333334,8.837510699437695,83.06790014516906,0.10638899844576911,47.708,50.007,57.635,62.47,70.23,61.928,77.044,77.044,57.05,64.373,62.296,49.155,6,6,7,7,8,7,9,9,7,7,7,6,38.0,78.0,124.0,173.0,226.0,274.0,333.0,392.0,438.0,487.0,536.0,574.0
28494,30831-35970,1S-MH-MU-ZST-CL04-0795,1S-MH-MU-ZST-CL04-0898,1S-MH-MU-ZST-CL04-0898,3,,,,,,47.708,50.007,57.635,62.47,70.23,61.928,77.044,77.044,57.05,64.373,62.296,49.155,,,,,,,,,,,,,32.0,66.0,105.0,147.0,192.0,233.0,283.0,333.0,372.0,414.0,456.0,488.0
28494,35968-35971,1S-MH-MU-ZST-CL04-0898,1S-MH-MU-ZST-CL04-0910,1S-MH-MU-ZST-CL04-0910,4,2025-04-04,106.7235294117647,5.896350089449694,83.06790014516906,0.07098229375180137,47.708,50.007,57.635,62.47,70.23,61.928,77.044,77.044,57.05,64.373,62.296,49.155,4,4,5,5,5,5,6,6,5,5,5,4,32.0,66.0,105.0,147.0,192.0,233.0,283.0,333.0,372.0,414.0,456.0,488.0
28494,35973-36286,1S-MH-MU-ZST-CL04-0910,1S-MH-MU-ZST-CL04-1123,1S-MH-MU-ZST-CL04-1123,5,2025-04-04,84.2697520661157,4.655805171283725,83.06790014516906,0.056048186641858795,47.708,50.007,57.635,62.47,70.23,61.928,77.044,77.044,57.05,64.373,62.296,49.155,3,3,4,4,4,4,5,5,4,4,4,3,28.0,58.0,92.0,129.0,169.0,205.0,249.0,293.0,327.0,364.0,401.0,429.0
28494,36284-41895,1S-MH-MU-ZST-CL04-1123,1S-MH-MU-ZST-CL04-0338,1S-MH-MU-ZST-CL04-0338,6,2025-04-04,483.5073170731707,26.713213365296546,83.06790014516906,0.3215828655667552,47.708,50.007,57.635,62.47,70.23,61.928,77.044,77.044,57.05,64.373,62.296,49.155,16,17,19,21,23,20,25,25,19,21,21,16,25.0,52.0,82.0,115.0,151.0,183.0,222.0,261.0,291.0,324.0,357.0,382.0
28494,16735-36393,1S-MH-MU-ZST-CL04-0338,1S-MH-MU-ZST-CL04-0900,1S-MH-MU-ZST-CL04-0900,7,2025-04-04,273.03456790123454,15.084840313478558,83.06790014516906,0.18159650463195007,47.708,50.007,57.635,62.47,70.23,61.928,77.044,77.044,57.05,64.373,62.296,49.155,9,10,11,12,13,12,14,14,11,12,12,9,9.0,19.0,30.0,42.0,55.0,67.0,81.0,95.0,106.0,118.0,130.0,139.0
28674,28674-4363,1S-MH-MU-ZST-RSTN-JUHN,1S-MH-MU-ZST-CL04-0237,1S-MH-MU-ZST-CL04-0237,1,2025-04-04,266.8163461538461,14.741290839819658,281.13018747811486,0.05243581620336387,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,7,7,8,9,10,11,10,10,9,10,9,7,109.0,224.0,350.0,492.0,650.0,819.0,983.0,1147.0,1286.0,1442.0,1576.0,1690.0
28674,4361-35787,1S-MH-MU-ZST-CL04-0237,1S-MH-MU-ZST-CL04-1066,1S-MH-MU-ZST-CL04-1066,2,2025-04-04,198.6827210884354,10.97698779940053,281.13018747811486,0.039045923519881884,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,5,6,6,7,8,8,8,8,7,8,7,6,102.0,210.0,328.0,461.0,609.0,767.0,921.0,1075.0,1205.0,1351.0,1476.0,1583.0
28674,28674-35974,1S-MH-MU-ZST-RSTN-JUHN,1S-MH-MU-ZST-CL04-1098,1S-MH-MU-ZST-CL04-1098,2,2025-04-04,89.82127659574468,4.962520403972156,281.13018747811486,0.017652036760934728,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,3,3,3,3,4,4,4,4,3,4,3,3,26.0,53.0,83.0,115.0,154.0,193.0,232.0,271.0,303.0,339.0,371.0,398.0
28674,35785-13519,1S-MH-MU-ZST-CL04-1066,1S-MH-MU-ZST-CL03-0230,1S-MH-MU-ZST-CL03-0230,3,2025-04-04,375.3398058252427,20.737084969453186,281.13018747811486,0.07376328083254134,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,10,10,11,13,14,15,15,15,13,14,12,10,97.0,199.0,311.0,437.0,577.0,727.0,873.0,1019.0,1142.0,1280.0,1398.0,1499.0
28674,35975-9024,1S-MH-MU-ZST-CL04-1098,1S-MH-MU-ZST-CL04-0252,1S-MH-MU-ZST-CL04-0252,3,2025-04-04,175.48962686567165,9.695596489079668,281.13018747811486,0.034487923819402855,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,5,5,6,6,7,7,7,7,6,7,6,5,23.0,47.0,74.0,103.0,138.0,173.0,208.0,243.0,272.0,304.0,333.0,357.0
28674,32649-17345,1S-MH-MU-ZST-CL03-0230,1S-MH-MU-ZST-CL03-0403,1S-MH-MU-ZST-CL03-0403,3.1,2025-04-04,323.30731707317074,17.8623508653752,281.13018747811486,0.06353764789761586,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,8,9,10,11,12,13,13,13,11,12,10,9,24.0,50.0,78.0,110.0,144.0,182.0,219.0,256.0,286.0,320.0,349.0,374.0
28674,11754-34075,1S-MH-MU-ZST-CL03-0403,1S-MH-MU-ZST-CL03-0876,1S-MH-MU-ZST-CL03-0876,3.2,2025-04-04,134.66485875706215,7.440075832896916,281.13018747811486,0.02646487700107305,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,4,4,4,5,5,6,6,6,5,5,5,4,16.0,33.0,51.0,72.0,94.0,119.0,143.0,167.0,186.0,208.0,227.0,243.0
28674,275-7294,1S-MH-MU-ZST-CL03-0230,1S-MH-MU-ZST-CL03-0402,1S-MH-MU-ZST-CL03-0402,3.2,2025-04-04,816.0203980099503,45.084171909595256,281.13018747811486,0.1603675945085226,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,20,22,24,27,30,32,31,31,27,30,25,22,28.0,58.0,91.0,128.0,170.0,214.0,257.0,300.0,337.0,378.0,413.0,443.0
28674,34077-32460,1S-MH-MU-ZST-CL03-0876,1S-MH-MU-ZST-CL03-0852,1S-MH-MU-ZST-CL03-0852,3.3,2025-04-04,155.2888888888889,8.579529359058172,281.13018747811486,0.030517993944446337,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,4,5,5,6,6,7,6,6,5,6,5,4,12.0,25.0,39.0,55.0,72.0,91.0,109.0,127.0,141.0,158.0,172.0,184.0
28674,11753-13430,1S-MH-MU-ZST-CL03-0402,1S-MH-MU-ZST-CL03-0026,1S-MH-MU-ZST-CL03-0026,3.3,2025-04-04,300.42926829268293,16.59836544700697,281.13018747811486,0.05904156218833348,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,8,8,9,10,12,12,12,12,10,11,10,8,8.0,16.0,25.0,35.0,47.0,59.0,71.0,83.0,93.0,104.0,114.0,122.0
28674,4298-7280,1S-MH-MU-ZST-CL03-0230,1S-MH-MU-ZST-CL03-0478,1S-MH-MU-ZST-CL03-0478,3.3,2025-04-04,338.3951456310679,18.69593573421624,281.13018747811486,0.06650276835059436,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,9,9,10,11,13,14,13,13,11,13,11,9,9.0,18.0,28.0,39.0,52.0,66.0,79.0,92.0,103.0,116.0,127.0,136.0
28674,32462-31619,1S-MH-MU-ZST-CL03-0852,1S-MH-MU-ZST-CL03-0819,1S-MH-MU-ZST-CL03-0819,3.4,2025-04-04,59.47238095238096,3.285779440402404,281.13018747811486,0.011687750326201422,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,2,2,2,2,3,3,3,3,2,3,2,2,8.0,16.0,25.0,35.0,46.0,58.0,70.0,82.0,91.0,102.0,111.0,119.0
28674,31621-6308,1S-MH-MU-ZST-CL03-0819,1S-MH-MU-ZST-CL03-0244,1S-MH-MU-ZST-CL03-0244,3.5,2025-04-04,217.61268292682925,12.022846035108284,281.13018747811486,0.04276611538219895,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,6,6,7,8,8,9,9,9,7,8,7,6,6.0,12.0,19.0,27.0,35.0,44.0,53.0,62.0,69.0,77.0,84.0,90.0
28674,274-14711,1S-MH-MU-ZST-CL03-0230,1S-MH-MU-ZST-CL04-0233,1S-MH-MU-ZST-CL04-0233,4,2022-10-11,97.97725,5.413128388704236,281.13018747811486,0.01925488129632337,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,3,3,3,4,4,4,4,4,4,4,3,3,26.0,53.0,83.0,116.0,153.0,192.0,230.0,268.0,300.0,336.0,367.0,394.0
28674,2127-29032,1S-MH-MU-ZST-CL04-0252,1S-MH-MU-ZST-CL04-0729,1S-MH-MU-ZST-CL04-0729,4,2025-04-04,111.84466019417476,6.179286571342491,281.13018747811486,0.021980160248082678,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,3,3,4,4,5,5,5,5,4,4,4,3,18.0,37.0,58.0,81.0,109.0,137.0,165.0,193.0,216.0,241.0,264.0,283.0
28674,14709-4456,1S-MH-MU-ZST-CL04-0233,1S-MH-MU-ZST-CL04-0232,1S-MH-MU-ZST-CL04-0232,5,,,,,,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,,,,,,,,,,,,,23.0,47.0,74.0,103.0,136.0,171.0,205.0,239.0,267.0,299.0,327.0,351.0
28674,29031-13773,1S-MH-MU-ZST-CL04-0729,1S-MH-MU-ZST-CL04-0053,1S-MH-MU-ZST-CL04-0053,5,2025-04-04,272.8671497584541,15.075590657038223,281.13018747811486,0.053624944344377146,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,7,8,8,9,11,11,11,11,9,10,9,8,15.0,31.0,48.0,67.0,90.0,113.0,136.0,159.0,178.0,199.0,218.0,234.0
28674,4454-25637,1S-MH-MU-ZST-CL04-0232,1S-MH-MU-ZST-CL04-0655,1S-MH-MU-ZST-CL04-0655,6,2025-04-04,273.2953398058252,15.099247655996503,281.13018747811486,0.053709093966196476,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,7,8,8,9,11,11,11,11,9,10,9,8,23.0,47.0,74.0,103.0,136.0,171.0,205.0,239.0,267.0,299.0,327.0,351.0
28674,13775-9476,1S-MH-MU-ZST-CL04-0053,1S-MH-MU-ZST-CL04-0523,1S-MH-MU-ZST-CL04-0523,6,2025-04-04,304.8647342995169,16.843419752559793,281.13018747811486,0.05991323771969882,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,8,8,9,10,12,12,12,12,10,11,10,8,8.0,16.0,25.0,35.0,47.0,59.0,71.0,83.0,93.0,104.0,114.0,122.0
28674,25635-17196,1S-MH-MU-ZST-CL04-0655,1S-MH-MU-ZST-CL03-0362,1S-MH-MU-ZST-CL03-0362,7,2025-04-04,216.9160621761658,11.984358553967747,281.13018747811486,0.0426292126842504,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,6,6,7,8,8,9,9,9,7,8,7,6,16.0,32.0,51.0,71.0,93.0,117.0,140.0,163.0,182.0,204.0,223.0,239.0
28674,17194-30857,1S-MH-MU-ZST-CL03-0362,1S-MH-MU-ZST-CL03-0797,1S-MH-MU-ZST-CL03-0797,8,2025-04-04,176.21402061855667,9.735618396087078,281.13018747811486,0.034630284578901604,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,5,5,6,6,7,7,7,7,6,7,6,5,10.0,20.0,32.0,44.0,58.0,73.0,87.0,101.0,113.0,127.0,139.0,149.0
28674,30859-19278,1S-MH-MU-ZST-CL03-0797,1S-MH-MU-ZST-CL03-0589,1S-MH-MU-ZST-CL03-0589,9,2025-04-04,183.1170443349754,10.117002377034133,281.13018747811486,0.03598689442705868,123.499,131.154,148.644,164.708,186.762,198.949,190.679,190.679,163.224,181.025,155.261,131.067,5,5,6,6,7,8,7,7,6,7,6,5,5.0,10.0,16.0,22.0,29.0,37.0,44.0,51.0,57.0,64.0,70.0,75.0
28675,28675-6437,1S-MH-MU-ZST-RSTN-JUHN,1S-MH-MU-ZST-CL04-0199,1S-MH-MU-ZST-CL04-0199,1,2025-04-04,368.9453658536585,20.383799645155474,244.37235601294495,0.08341287033331912,99.697,109.371,121.524,132.892,137.361,136.959,155.013,155.013,118.164,127.726,118.514,99.273,9,10,11,12,12,12,13,13,10,11,10,9,110.0,226.0,355.0,497.0,641.0,785.0,946.0,1107.0,1231.0,1366.0,1491.0,1601.0
28675,30071-19123,1S-MH-MU-ZST-CL04-0765,1S-MH-MU-ZST-CL04-0597,1S-MH-MU-ZST-CL04-0597,10,2025-04-04,368.16990291262135,20.340956225274674,244.37235601294495,0.08323755009423885,99.697,109.371,121.524,132.892,137.361,136.959,155.013,155.013,118.164,127.726,118.514,99.273,9,10,11,12,12,12,13,13,10,11,10,9,34.0,71.0,112.0,157.0,202.0,247.0,297.0,347.0,385.0,427.0,465.0,499.0
28675,19125-31406,1S-MH-MU-ZST-CL04-0597,1S-MH-MU-ZST-CL04-0813,1S-MH-MU-ZST-CL04-0813,11,2025-04-04,204.95623036649212,11.323591844419635,244.37235601294495,0.04633745006665074,99.697,109.371,121.524,132.892,137.361,136.959,155.013,155.013,118.164,127.726,118.514,99.273,5,6,6,7,7,7,8,8,6,6,6,5,25.0,52.0,82.0,115.0,148.0,181.0,218.0,255.0,283.0,314.0,342.0,367.0
