FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD,DT_LOAD_CAL
1303,1303-19055,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL07-6834,1S-MH-MU-ZNT-CL07-6834,1,2025-04-04,410.4367149758454,22.676148122163646
1303,19053-37966,1S-MH-MU-ZNT-CL07-6834,1S-MH-MU-ZNT-CL07-7618,1S-MH-MU-ZNT-CL07-7618,2,2025-02-07,205.93,11.377391476958818
1303,37964-25093,1S-MH-MU-ZNT-CL07-7618,1S-MH-MU-ZNT-CL07-6900,1S-MH-MU-ZNT-CL07-6900,3,2025-04-04,124.1007843137255,6.856423084227092
1303,25095-19313,1S-MH-MU-ZNT-CL07-6900,1S-MH-MU-ZNT-CL07-6873,1S-MH-MU-ZNT-CL07-6873,4,2025-04-04,277.1807692307692,15.313913084169585
1303,19311-19922,1S-MH-MU-ZNT-CL07-6873,1S-MH-MU-ZNT-CL07-6889,1S-MH-MU-ZNT-CL07-6889,5,2025-04-04,120.16233009708738,6.6388280983737875
1303,19921-6625,1S-MH-MU-ZNT-CL07-6889,1S-MH-MU-ZNT-CL07-6310,1S-MH-MU-ZNT-CL07-6310,6,2025-04-04,254.50048309178743,14.060853820280698
1303,6624-18376,1S-MH-MU-ZNT-CL07-6310,1S-MH-MU-ZNT-CL07-6358,1S-MH-MU-ZNT-CL07-6358,6.1,2025-04-04,388.1794117647059,21.446458169973546
1303,6626-2710,1S-MH-MU-ZNT-CL07-6310,1S-MH-MU-ZNT-CL07-6184,1S-MH-MU-ZNT-CL07-6184,7,2025-04-04,462.4088669950739,25.54754869237089
1303,2709-35661,1S-MH-MU-ZNT-CL07-6184,1S-MH-MU-ZNT-CL07-7517,1S-MH-MU-ZNT-CL07-7517,8,2025-04-04,266.2544398340249,14.710246173311704
1303,35660-36097,1S-MH-MU-ZNT-CL07-7517,1S-MH-MU-ZNT-CL07-7591,1S-MH-MU-ZNT-CL07-7591,9,2025-04-04,315.16115942028983,17.41228518941808
1303,36099-37132,1S-MH-MU-ZNT-CL07-7591,1S-MH-MU-ZNT-CL08-7745,1S-MH-MU-ZNT-CL08-7745,10,2025-04-04,280.66315789473686,15.50631098202266
1305,1305-41388,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-7962,1S-MH-MU-ZNT-CL01-7962,1,2025-04-04,212.46666666666667,11.738534659695933
1305,41391-36574,1S-MH-MU-ZNT-CL01-7962,1S-MH-MU-ZNT-CL01-6141,1S-MH-MU-ZNT-CL01-6141,2,2025-04-04,496.312077294686,27.420661380684148
1305,36576-35391,1S-MH-MU-ZNT-CL01-6141,1S-MH-MU-ZNT-CL07-7514,1S-MH-MU-ZNT-CL07-7514,3,2025-04-04,232.90759493670888,12.867872022298297
1305,35393-34669,1S-MH-MU-ZNT-CL07-7514,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-RSTN-SHIM,4,,,
1305,34669-38101,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7771,1S-MH-MU-ZNT-CL07-7771,5,2025-04-04,98.28076923076924,5.429897470961542
1305,38102-16948,1S-MH-MU-ZNT-CL07-7771,1S-MH-MU-ZNT-CL07-6372,1S-MH-MU-ZNT-CL07-6372,6,2025-04-04,261.2657004830918,14.434624163055426
1305,16946-9151,1S-MH-MU-ZNT-CL07-6372,1S-MH-MU-ZNT-CL07-6284,1S-MH-MU-ZNT-CL07-6284,7,2025-04-04,386.024154589372,21.327382733576236
1305,9149-36747,1S-MH-MU-ZNT-CL07-6284,1S-MH-MU-ZNT-CL07-7575,1S-MH-MU-ZNT-CL07-7575,8,2025-04-04,268.336,14.825249936197842
1305,36746-35946,1S-MH-MU-ZNT-CL07-7575,1S-MH-MU-ZNT-CL01-7610,1S-MH-MU-ZNT-CL01-7610,9,2025-04-04,419.59,23.181856406629194
1306,1306-43225,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-9904,1S-MH-MU-ZNT-CL01-9904,1,,,
1308,1308-39929,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-7362,1S-MH-MU-ZNT-CL01-7362,1,2025-04-04,28.201846153846155,1.5581189922074155
1308,39931-12244,1S-MH-MU-ZNT-CL01-7362,1S-MH-MU-ZNT-CL01-6564,1S-MH-MU-ZNT-CL01-6564,2,2025-04-04,139.96444444444444,7.732871739423581
1308,12246-12274,1S-MH-MU-ZNT-CL01-6564,1S-MH-MU-ZNT-CL01-6758,1S-MH-MU-ZNT-CL01-6758,3,2025-04-04,714.3186274509804,39.465268119233265
1308,12276-7903,1S-MH-MU-ZNT-CL01-6758,1S-MH-MU-ZNT-CL01-6434,1S-MH-MU-ZNT-CL01-6434,3.1,2025-04-04,176.0549019607843,9.726827276479616
1308,12275-9233,1S-MH-MU-ZNT-CL01-6758,1S-MH-MU-ZNT-CL01-6087,1S-MH-MU-ZNT-CL01-6087,4,2025-04-04,337.5378640776699,18.648571931764025
1308,9235-17427,1S-MH-MU-ZNT-CL01-6087,1S-MH-MU-ZNT-CL01-6377,1S-MH-MU-ZNT-CL01-6377,5,2025-04-04,199.23921951219512,11.007733685980556
1309,1309-29970,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-7052,1S-MH-MU-ZNT-CL01-7052,1,,,
1309,43216-43230,1S-MH-MU-ZNT-CL01-7052,1S-MH-MU-ZNT-CL01-9904,1S-MH-MU-ZNT-CL01-9904,1.1,,,
1309,29972-17534,1S-MH-MU-ZNT-CL01-7052,1S-MH-MU-ZNT-CL01-6435,1S-MH-MU-ZNT-CL01-6435,2,2025-04-04,285.65631067961164,15.782176829338677
1309,17532-17529,1S-MH-MU-ZNT-CL01-6435,1S-MH-MU-ZNT-CL01-6634,1S-MH-MU-ZNT-CL01-6634,3,2025-04-04,403.2360975609756,22.278322437684547
1309,17531-12927,1S-MH-MU-ZNT-CL01-6634,1S-MH-MU-ZNT-CL01-6551,1S-MH-MU-ZNT-CL01-6551,4,2025-04-04,394.526213592233,21.797111542568377
1309,12929-15203,1S-MH-MU-ZNT-CL01-6551,1S-MH-MU-ZCT-CL10-4846,1S-MH-MU-ZCT-CL10-4846,5,2025-04-04,322.9470588235294,17.842447018733267
1309,15204-25538,1S-MH-MU-ZCT-CL10-4846,1S-MH-MU-ZCT-CL10-4928,1S-MH-MU-ZCT-CL10-4928,5.1,2025-04-04,319.6966183574879,17.662863987340547
1309,15205-15197,1S-MH-MU-ZCT-CL10-4846,1S-MH-MU-ZCT-CL10-4252,1S-MH-MU-ZCT-CL10-4252,6,2025-04-04,345.25854545454547,19.075130541454595
1309,14825-16645,1S-MH-MU-ZCT-CL10-4252,1S-MH-MU-ZCT-CL10-4160,1S-MH-MU-ZCT-CL10-4160,7,2025-04-04,331.88038277511964,18.336002711384822
13093,13093-9282,1S-MH-MU-ZSC-RSTN-SEEP,1S-MH-MU-ZSC-CL01-2313,1S-MH-MU-ZSC-CL01-2313,1,2023-10-07,916.3567567567568,50.627638295430245
13093,9281-19501,1S-MH-MU-ZSC-CL01-2313,1S-MH-MU-ZSC-CL01-2909,1S-MH-MU-ZSC-CL01-2909,2,,,
1311,1311-42549,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-7963,1S-MH-MU-ZNT-CL01-7963,1,2025-04-04,182.4085714285714,10.077860078160843
1311,42555-41387,1S-MH-MU-ZNT-CL01-7963,1S-MH-MU-ZNT-CL01-7962,1S-MH-MU-ZNT-CL01-7962,1.1,2025-04-04,212.46666666666667,11.738534659695933
1311,42550-18919,1S-MH-MU-ZNT-CL01-7963,1S-MH-MU-ZNT-CL01-6829,1S-MH-MU-ZNT-CL01-6829,2,2025-04-04,447.7099029126214,24.735448130666335
1311,18921-35226,1S-MH-MU-ZNT-CL01-6829,1S-MH-MU-ZNT-CL01-7452,1S-MH-MU-ZNT-CL01-7452,3,2025-04-04,230.1804938271605,12.71720287782891
1312,1312-36128,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-7617,1S-MH-MU-ZNT-CL01-7617,1,2025-04-04,340.7776223776224,18.827564785982865
1312,36129-39094,1S-MH-MU-ZNT-CL01-7617,1S-MH-MU-ZNT-CL01-7113,1S-MH-MU-ZNT-CL01-7113,2,2025-04-04,165.98588235294116,9.170525728052453
1312,39093-17445,1S-MH-MU-ZNT-CL01-7113,1S-MH-MU-ZNT-CL01-6714,1S-MH-MU-ZNT-CL01-6714,3,2025-04-04,259.23453658536584,14.322404735005634
1312,17443-37919,1S-MH-MU-ZNT-CL01-6714,1S-MH-MU-ZNT-CL01-7794,1S-MH-MU-ZNT-CL01-7794,4,2025-04-04,124.95529411764706,6.903633750764823
1312,37918-14906,1S-MH-MU-ZNT-CL01-7794,1S-MH-MU-ZNT-CL01-6006,1S-MH-MU-ZNT-CL01-6006,5,2025-04-04,397.21073170731705,21.945428026433277
1312,14908-42949,1S-MH-MU-ZNT-CL01-6006,1S-MH-MU-ZNT-CL01-7946,1S-MH-MU-ZNT-CL01-7946,6,2025-04-04,160.73333333333332,8.880328542368025
1312,42951-28865,1S-MH-MU-ZNT-CL01-7946,1S-MH-MU-ZNT-CL01-6982,1S-MH-MU-ZNT-CL01-6982,7,2025-04-04,131.0968115942029,7.242945403235858
1312,28867-12795,1S-MH-MU-ZNT-CL01-6982,1S-MH-MU-ZNT-CL01-6506,1S-MH-MU-ZNT-CL01-6506,8,2025-04-04,114.79485148514853,6.342281187228098
1312,12796-37579,1S-MH-MU-ZNT-CL01-6506,1S-MH-MU-ZNT-CL01-6327,1S-MH-MU-ZNT-CL01-6327,8.1,2025-04-04,262.96270531400967,14.528381693768013
1312,37580-35632,1S-MH-MU-ZNT-CL01-6327,1S-MH-MU-ZNT-CL01-7504,1S-MH-MU-ZNT-CL01-7504,8.2,2025-04-04,128.24103896103895,7.0851673076854675
1312,12794-41920,1S-MH-MU-ZNT-CL01-6506,1S-MH-MU-ZNT-CL01-6610,1S-MH-MU-ZNT-CL01-6610,9,2025-04-04,118.25262135922333,6.533318925753731
1312,41919-19351,1S-MH-MU-ZNT-CL01-6610,1S-MH-MU-ZNT-CL01-6858,1S-MH-MU-ZNT-CL01-6858,10,2025-04-04,249.7433009708738,13.798025075965525
1312,19353-42664,1S-MH-MU-ZNT-CL01-6858,1S-MH-MU-ZNT-CL09-7909,1S-MH-MU-ZNT-CL09-7909,11,2025-04-04,241.84,13.361376947446805
1312,42662-40006,1S-MH-MU-ZNT-CL09-7909,1S-MH-MU-ZNT-CL09-7384,1S-MH-MU-ZNT-CL09-7384,12,2025-04-04,155.56363636363636,8.594708835470097
1312,40008-17495,1S-MH-MU-ZNT-CL09-7384,1S-MH-MU-ZNT-CL09-6698,1S-MH-MU-ZNT-CL09-6698,13,2025-04-04,497.512077294686,27.486959976189176
13137,13137-13085,1S-MH-MU-ZSC-RSTN-SEEP,1S-MH-MU-ZSC-CL01-2232,1S-MH-MU-ZSC-CL01-2232,1,2023-10-07,521.0354054054054,28.786596322309727
13137,9638-10546,1S-MH-MU-ZSC-CL01-2232,1S-MH-MU-ZSC-CL01-2629,1S-MH-MU-ZSC-CL01-2629,2,2022-07-20,343.24127659574464,18.963678798042487
13137,10544-9559,1S-MH-MU-ZSC-CL01-2629,1S-MH-MU-ZSC-CL01-2787,1S-MH-MU-ZSC-CL01-2787,3,,,
1315,1315-7904,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-6434,1S-MH-MU-ZNT-CL01-6434,1,2025-04-04,176.0549019607843,9.726827276479616
1315,7902-17109,1S-MH-MU-ZNT-CL01-6434,1S-MH-MU-ZNT-CL01-6436,1S-MH-MU-ZNT-CL01-6436,2,2025-04-04,559.1578431372549,30.892816388017675
1315,17108-38200,1S-MH-MU-ZNT-CL01-6436,1S-MH-MU-ZNT-CL01-7822,1S-MH-MU-ZNT-CL01-7822,3,2025-04-04,321.0964705882353,17.740204184684828
1315,38199-17112,1S-MH-MU-ZNT-CL01-7822,1S-MH-MU-ZNT-CL01-6614,1S-MH-MU-ZNT-CL01-6614,4,2025-04-04,358.4306930693069,19.80287628032426
1315,17110-17838,1S-MH-MU-ZNT-CL01-6614,1S-MH-MU-ZNT-CL01-6615,1S-MH-MU-ZNT-CL01-6615,5,2025-04-04,684.3546798029556,37.80979508185805
1316,1316-18727,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-6035,1S-MH-MU-ZNT-CL01-6035,1,2025-04-04,310.53357142857146,17.15661636906236
1316,2905-29523,1S-MH-MU-ZNT-CL01-6035,1S-MH-MU-ZNT-CL01-6477,1S-MH-MU-ZNT-CL01-6477,1.1,2025-04-04,99.98975369458128,5.52431686237042
1316,17454-17035,1S-MH-MU-ZNT-CL01-6477,1S-MH-MU-ZNT-CL01-6563,1S-MH-MU-ZNT-CL01-6563,1.2,2025-04-04,273.6328155339806,15.117892794991285
1316,2904-17429,1S-MH-MU-ZNT-CL01-6035,1S-MH-MU-ZNT-CL01-6377,1S-MH-MU-ZNT-CL01-6377,1.3,2025-04-04,199.23921951219512,11.007733685980556
1316,2906-17471,1S-MH-MU-ZNT-CL01-6035,1S-MH-MU-ZNT-CL01-6679,1S-MH-MU-ZNT-CL01-6679,2,2025-04-04,311.8344827586207,17.228490197444728
1316,17469-39095,1S-MH-MU-ZNT-CL01-6679,1S-MH-MU-ZNT-CL01-7113,1S-MH-MU-ZNT-CL01-7113,2.1,2025-04-04,165.98588235294116,9.170525728052453
1316,17470-38298,1S-MH-MU-ZNT-CL01-6679,1S-MH-MU-ZNT-CL01-7671,1S-MH-MU-ZNT-CL01-7671,3,2025-04-04,297.0478431372549,16.41154566483176
1316,38297-9228,1S-MH-MU-ZNT-CL01-7671,1S-MH-MU-ZNT-CL01-6504,1S-MH-MU-ZNT-CL01-6504,4,2025-04-04,235.6582914572864,13.01984478561068
1316,5817-15072,1S-MH-MU-ZNT-CL01-6504,1S-MH-MU-ZNT-CL01-6550,1S-MH-MU-ZNT-CL01-6550,4.1,2025-04-04,270.9223880597015,14.968144849355497
1316,5818-18313,1S-MH-MU-ZNT-CL01-6504,1S-MH-MU-ZNT-CL01-6705,1S-MH-MU-ZNT-CL01-6705,5,2025-04-04,411.0487378640776,22.70996167041925
1316,18311-13827,1S-MH-MU-ZNT-CL01-6705,1S-MH-MU-ZNT-CL09-6273,1S-MH-MU-ZNT-CL09-6273,6,2025-04-04,361.43980582524273,19.9691262381866
1316,13828-11979,1S-MH-MU-ZNT-CL09-6273,1S-MH-MU-ZNT-CL09-6608,1S-MH-MU-ZNT-CL09-6608,7,2025-04-04,366.5107843137255,20.249291864538787
1319,1319-40910,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-7924,1S-MH-MU-ZNT-CL01-7924,1,2025-04-04,332.416,18.365594936166378
1319,40909-6700,1S-MH-MU-ZNT-CL01-7924,1S-MH-MU-ZNT-CL01-6398,1S-MH-MU-ZNT-CL01-6398,2,2025-04-04,448.8357142857143,24.797647891366044
1319,6701-17450,1S-MH-MU-ZNT-CL01-6398,1S-MH-MU-ZNT-CL01-6309,1S-MH-MU-ZNT-CL01-6309,3,2025-04-04,174.3049019607843,9.63014182470145
1319,17452-10400,1S-MH-MU-ZNT-CL01-6309,1S-MH-MU-ZNT-CL01-6078,1S-MH-MU-ZNT-CL01-6078,4,2025-04-04,35.65029126213592,1.9696368666873436
1323,1323-43229,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-9904,1S-MH-MU-ZNT-CL01-9904,1,,,
1324,1324-16863,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-6306,1S-MH-MU-ZNT-CL01-6306,1,2025-04-04,377.19317073170737,20.839481211333947
1324,16862-12438,1S-MH-MU-ZNT-CL01-6306,1S-MH-MU-ZNT-CL01-6731,1S-MH-MU-ZNT-CL01-6731,2,2025-04-04,170.80156097560976,9.436586335624554
1324,12440-6715,1S-MH-MU-ZNT-CL01-6731,1S-MH-MU-ZNT-CL01-6072,1S-MH-MU-ZNT-CL01-6072,3,2025-04-04,308.9995024875622,17.071860855565024
1324,6717-38170,1S-MH-MU-ZNT-CL01-6072,1S-MH-MU-ZNT-CL01-7425,1S-MH-MU-ZNT-CL01-7425,4,2025-04-04,140.66138613861386,7.771376952317189
1324,38169-29021,1S-MH-MU-ZNT-CL01-7425,1S-MH-MU-ZNT-CL01-6997,1S-MH-MU-ZNT-CL01-6997,5,2025-04-04,152.66176470588235,8.43438382276598
1324,29019-32456,1S-MH-MU-ZNT-CL01-6997,1S-MH-MU-ZNT-CL01-7095,1S-MH-MU-ZNT-CL01-7095,6,2025-04-04,213.39692307692303,11.78993023757889
1324,32454-42724,1S-MH-MU-ZNT-CL01-7095,1S-MH-MU-ZNT-CL01-7926,1S-MH-MU-ZNT-CL01-7926,7,2025-04-04,141.30545454545452,7.806960977969436
1324,42725-38495,1S-MH-MU-ZNT-CL01-7926,1S-MH-MU-ZNT-CL01-7819,1S-MH-MU-ZNT-CL01-7819,8,2025-04-04,164.02916666666667,9.06241947655024
1324,38494-35412,1S-MH-MU-ZNT-CL01-7819,1S-MH-MU-ZNT-CL01-7376,1S-MH-MU-ZNT-CL01-7376,9,2025-04-04,101.69922077922078,5.6187629180151495
1324,35410-35290,1S-MH-MU-ZNT-CL01-7376,1S-MH-MU-ZNT-CL01-7431,1S-MH-MU-ZNT-CL01-7431,10,2025-04-04,154.3493670886076,8.527621879220668
1324,35288-40465,1S-MH-MU-ZNT-CL01-7431,1S-MH-MU-ZNT-CL01-6143,1S-MH-MU-ZNT-CL01-6143,11,2025-04-04,481.6995918367346,26.61333866176762
1326,1326-15597,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-6066,1S-MH-MU-ZNT-CL01-6066,1,2025-04-04,334.4047619047619,18.47547170373273
1326,15599-15600,1S-MH-MU-ZNT-CL01-6066,1S-MH-MU-ZNT-CL01-6067,1S-MH-MU-ZNT-CL01-6067,2,2025-04-04,239.5288888888889,13.233690763511195
1326,15602-32255,1S-MH-MU-ZNT-CL01-6067,1S-MH-MU-ZNT-CL01-7347,1S-MH-MU-ZNT-CL01-7347,3,2025-04-04,413.7686516853933,22.86023372562587
1326,32249-40385,1S-MH-MU-ZNT-CL01-7347,1S-MH-MU-ZNT-CL01-7486,1S-MH-MU-ZNT-CL01-7486,4,2025-04-04,399.9493948126801,22.09673595763912
1326,35218-37104,1S-MH-MU-ZNT-CL01-7486,1S-MH-MU-ZNT-CL01-7701,1S-MH-MU-ZNT-CL01-7701,5,2025-04-04,215.10442477876103,11.884267708124144
1326,37105-41759,1S-MH-MU-ZNT-CL01-7701,1S-MH-MU-ZNT-CL01-7939,1S-MH-MU-ZNT-CL01-7939,6,2025-04-04,125.73,6.9464353440393936
1329,1329-43227,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-9904,1S-MH-MU-ZNT-CL01-9904,1,,,
1331,1331-31808,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-7329,1S-MH-MU-ZNT-CL01-7329,1,2025-04-04,383.72673684210525,21.200453091966143
1331,31810-31811,1S-MH-MU-ZNT-CL01-7329,1S-MH-MU-ZNT-CL01-7328,1S-MH-MU-ZNT-CL01-7328,2,2025-04-04,167.56359788359788,9.257692664543297
1331,31813-38697,1S-MH-MU-ZNT-CL01-7328,1S-MH-MU-ZNT-CL01-6747,1S-MH-MU-ZNT-CL01-6747,3,2025-04-04,443.8616352201258,24.52283584471647
1331,38698-38692,1S-MH-MU-ZNT-CL01-6747,1S-MH-MU-ZNT-CL01-7805,1S-MH-MU-ZNT-CL01-7805,3.1,2025-04-04,320.3170212765957,17.69714052249394
1331,38690-29020,1S-MH-MU-ZNT-CL01-7805,1S-MH-MU-ZNT-CL01-6997,1S-MH-MU-ZNT-CL01-6997,3.2,2025-04-04,152.66176470588235,8.43438382276598
1331,38696-28725,1S-MH-MU-ZNT-CL01-6747,1S-MH-MU-ZNT-CL01-6176,1S-MH-MU-ZNT-CL01-6176,4,2025-04-04,251.89019607843136,13.91663851790526
1331,28724-34693,1S-MH-MU-ZNT-CL01-6176,1S-MH-MU-ZNT-CL01-7428,1S-MH-MU-ZNT-CL01-7428,5,2025-04-04,133.66,7.384558562668459
1331,34694-28719,1S-MH-MU-ZNT-CL01-7428,1S-MH-MU-ZNT-CL01-6004,1S-MH-MU-ZNT-CL01-6004,6,2025-04-04,146.57215686274512,8.097940116785642
1331,28720-40464,1S-MH-MU-ZNT-CL01-6004,1S-MH-MU-ZNT-CL01-6143,1S-MH-MU-ZNT-CL01-6143,7,2025-04-04,481.6995918367346,26.61333866176762
1332,1332-30758,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-7142,1S-MH-MU-ZNT-CL01-7142,1,,,
1332,30760-6980,1S-MH-MU-ZNT-CL01-7142,1S-MH-MU-ZCT-CL10-4834,1S-MH-MU-ZCT-CL10-4834,1.1,2025-04-04,348.47828282828283,19.25301726293279
1332,30759-36571,1S-MH-MU-ZNT-CL01-7142,1S-MH-MU-ZNT-CL01-7676,1S-MH-MU-ZNT-CL01-7676,2,2025-04-04,244.2368,13.493797342202182
1332,36573-39993,1S-MH-MU-ZNT-CL01-7676,1S-MH-MU-ZNT-CL01-7882,1S-MH-MU-ZNT-CL01-7882,3,2025-04-04,297.646875,16.44464147413406
1332,39992-39059,1S-MH-MU-ZNT-CL01-7882,1S-MH-MU-ZNT-CL01-7880,1S-MH-MU-ZNT-CL01-7880,4,2025-04-04,141.18068965517242,7.800067863807734
1332,39058-40624,1S-MH-MU-ZNT-CL01-7880,1S-MH-MU-ZNT-CL01-6161,1S-MH-MU-ZNT-CL01-6161,5,2025-04-04,222.37373737373736,12.285888720902433
1332,40623-17588,1S-MH-MU-ZNT-CL01-6161,1S-MH-MU-ZNT-CL01-6433,1S-MH-MU-ZNT-CL01-6433,5.1,2025-04-04,301.3291089108911,16.64808058797828
1332,17589-28650,1S-MH-MU-ZNT-CL01-6433,1S-MH-MU-ZNT-CL01-6986,1S-MH-MU-ZNT-CL01-6986,5.2,2025-04-04,177.14299516908213,9.786943152720207
1332,40622-17914,1S-MH-MU-ZNT-CL01-6161,1S-MH-MU-ZNT-CL01-6551,1S-MH-MU-ZNT-CL01-6551,5.3,2025-04-04,394.526213592233,21.797111542568377
1332,28652-19564,1S-MH-MU-ZNT-CL01-6986,1S-MH-MU-ZNT-CL01-6890,1S-MH-MU-ZNT-CL01-6890,5.4,2025-04-04,373.6756218905473,20.645140754842902
1332,15410-18421,1S-MH-MU-ZNT-CL01-6161,1S-MH-MU-ZNT-CL01-6163,1S-MH-MU-ZNT-CL01-6163,6,2025-04-04,177.14556097560973,9.787084910527804
1332,18420-31907,1S-MH-MU-ZNT-CL01-6163,1S-MH-MU-ZNT-CL01-7330,1S-MH-MU-ZNT-CL01-7330,7,2025-04-04,322.04598930481285,17.792663982447184
1332,31909-30933,1S-MH-MU-ZNT-CL01-7330,1S-MH-MU-ZNT-CL01-7166,1S-MH-MU-ZNT-CL01-7166,8,2025-04-04,90.41010309278352,4.995052378763673
1334,1334-19490,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL06-6875,1S-MH-MU-ZNT-CL06-6875,1,2025-04-04,223.96019323671496,12.373538550524211
1334,19491-17458,1S-MH-MU-ZNT-CL06-6875,1S-MH-MU-ZNT-CL01-6270,1S-MH-MU-ZNT-CL01-6270,2,2025-04-04,339.778640776699,18.772372221752377
1334,17456-4042,1S-MH-MU-ZNT-CL01-6270,1S-MH-MU-ZNT-CL01-6502,1S-MH-MU-ZNT-CL01-6502,3,2025-04-04,286.1658536585366,15.810328482548822
1334,6470-15070,1S-MH-MU-ZNT-CL01-6502,1S-MH-MU-ZNT-CL01-6550,1S-MH-MU-ZNT-CL01-6550,3.1,2025-04-04,270.9223880597015,14.968144849355497
1334,15071-7502,1S-MH-MU-ZNT-CL01-6550,1S-MH-MU-ZNT-CL09-6594,1S-MH-MU-ZNT-CL09-6594,3.2,2025-04-04,395.5084577114428,21.851379380523948
1334,6973-19308,1S-MH-MU-ZNT-CL01-6502,1S-MH-MU-ZNT-CL01-6857,1S-MH-MU-ZNT-CL01-6857,4,2025-04-04,120.54790243902438,6.660130518987128
1334,19306-40880,1S-MH-MU-ZNT-CL01-6857,1S-MH-MU-ZNT-CL01-7871,1S-MH-MU-ZNT-CL01-7871,5,2025-04-04,140.27764705882353,7.75017581729178
1334,40879-7044,1S-MH-MU-ZNT-CL01-7871,1S-MH-MU-ZNT-CL01-6503,1S-MH-MU-ZNT-CL01-6503,6,2025-04-04,349.7201970443349,19.321631569817775
1334,7045-35634,1S-MH-MU-ZNT-CL01-6503,1S-MH-MU-ZNT-CL01-7504,1S-MH-MU-ZNT-CL01-7504,6.1,2025-04-04,128.24103896103895,7.0851673076854675
1334,7043-18213,1S-MH-MU-ZNT-CL01-6503,1S-MH-MU-ZNT-CL01-6496,1S-MH-MU-ZNT-CL01-6496,7,2025-04-04,282.1685436893204,15.589481785251085
1334,18211-26193,1S-MH-MU-ZNT-CL01-6496,1S-MH-MU-ZNT-CL01-6642,1S-MH-MU-ZNT-CL01-6642,8,2025-04-04,600.5951690821256,33.18218014770852
1334,26195-42663,1S-MH-MU-ZNT-CL01-6642,1S-MH-MU-ZNT-CL09-7909,1S-MH-MU-ZNT-CL09-7909,9,2025-04-04,241.84,13.361376947446805
1336,1336-43231,1S-MH-MU-ZNT-RSTN-BORI,1S-MH-MU-ZNT-CL01-9904,1S-MH-MU-ZNT-CL01-9904,1,,,
13439,13439-26117,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0343,1S-MH-MU-ZST-CL05-0343,1,2025-04-04,349.81476997578693,19.32685661359116
13439,26120-34222,1S-MH-MU-ZST-CL05-0343,1S-MH-MU-ZST-CL05-0901,1S-MH-MU-ZST-CL05-0901,2,2025-04-04,199.06741573033707,10.998241728114188
13439,34224-15311,1S-MH-MU-ZST-CL05-0901,1S-MH-MU-ZST-CL05-0366,1S-MH-MU-ZST-CL05-0366,3,,,
13439,15313-43681,1S-MH-MU-ZST-CL05-0366,1S-MH-MU-ZST-CL05-0205,1S-MH-MU-ZST-CL05-0205,4,2025-04-04,454.56417475728153,25.11413862775853
13439,43686-9926,1S-MH-MU-ZST-CL05-0205,1S-MH-MU-ZST-CL05-0217,1S-MH-MU-ZST-CL05-0217,5,2025-04-04,154.66633663366335,8.545134075599888
13440,13440-42721,1S-MH-MU-ZST-RSTN-KALA,1S-MH-MU-ZST-CL05-0201,1S-MH-MU-ZST-CL05-0201,1,,,
14324,14324-15693,1S-MH-MU-ZSC-RSTN-AARE,1S-MH-MU-ZSC-CL01-2013,1S-MH-MU-ZSC-CL01-2013,1,2025-04-04,137.62883248730964,7.603831912421257
14324,15691-16981,1S-MH-MU-ZSC-CL01-2013,1S-MH-MU-ZSC-CL10-2005,1S-MH-MU-ZSC-CL10-2005,2,,,
14324,16980-26298,1S-MH-MU-ZSC-CL10-2005,1S-MH-MU-ZSC-CL01-2015,1S-MH-MU-ZSC-CL01-2015,2.1,2025-04-04,236.9205970149254,13.089585690252061
14324,16982-6727,1S-MH-MU-ZSC-CL10-2005,1S-MH-MU-ZSC-CL10-2010,1S-MH-MU-ZSC-CL10-2010,3,2008-08-25,279.84,15.460832471772717
