FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
3725,1S-MH-MU-ZSC-CL10-3409-1S-MH-MU-ZSC-CL10-3409,1S-MH-MU-ZSC-CL10-3409,1S-MH-MU-ZSC-CL10-3409,1.1.1.2.1.2.2,2025-04-04,172.62923076923076
3725,nan-nan,nan,nan,1.1.1.2.2,,
3725,1S-MH-MU-ZSC-CL10-2489-1S-MH-MU-ZSC-CL10-2489,1S-MH-MU-ZSC-CL10-2489,1S-MH-MU-ZSC-CL10-2489,1.1.2,2025-03-06,278.8990099009901
3725,1S-MH-MU-ZSC-CL10-2489-1S-MH-MU-ZSC-CL10-3326,1S-MH-MU-ZSC-CL10-2489,1S-MH-MU-ZSC-CL10-3326,1.1.3,2025-03-06,112.0992
3725,1S-MH-MU-ZSC-CL10-3326-1S-MH-MU-ZSC-CL10-3015,1S-MH-MU-ZSC-CL10-3326,1S-MH-MU-ZSC-CL10-3015,1.1.3.1,2025-03-06,98.81148514851485
3725,1S-MH-MU-ZSC-CL10-3015-1S-MH-MU-ZSC-CL10-3015,1S-MH-MU-ZSC-CL10-3015,1S-MH-MU-ZSC-CL10-3015,1.1.3.1.1,2025-03-06,98.81148514851485
3725,1S-MH-MU-ZSC-CL10-3326-1S-MH-MU-ZSC-CL10-3326,1S-MH-MU-ZSC-CL10-3326,1S-MH-MU-ZSC-CL10-3326,1.1.3.2,2025-03-06,112.0992
3725,1S-MH-MU-ZSC-CL10-2489-1S-MH-MU-ZSC-CL10-3550,1S-MH-MU-ZSC-CL10-2489,1S-MH-MU-ZSC-CL10-3550,1.1.4,2025-04-04,171.54626865671642
3727,ROOT-1S-MH-MU-ZET-CL14-8033,,1S-MH-MU-ZET-CL14-8033,1,2025-03-06,454.94720812182743
3727,1S-MH-MU-ZET-CL14-8033-1S-MH-MU-ZET-CL14-8459,1S-MH-MU-ZET-CL14-8033,1S-MH-MU-ZET-CL14-8459,1.1,2025-04-04,232.80547425474256
3727,ROOT-1S-MH-MU-ZET-CL14-8896,,1S-MH-MU-ZET-CL14-8896,2,2025-04-04,183.75654054054053
3727,1S-MH-MU-ZET-CL14-8896-1S-MH-MU-ZET-CL14-9195,1S-MH-MU-ZET-CL14-8896,1S-MH-MU-ZET-CL14-9195,2.1,2025-04-04,291.9545691906005
3727,1S-MH-MU-ZET-CL14-9195-1S-MH-MU-ZET-CL14-9195,1S-MH-MU-ZET-CL14-9195,1S-MH-MU-ZET-CL14-9195,2.1.1,2025-04-04,291.9545691906005
3727,1S-MH-MU-ZET-CL14-9195-1S-MH-MU-ZET-CL14-9479,1S-MH-MU-ZET-CL14-9195,1S-MH-MU-ZET-CL14-9479,2.1.2,2025-04-04,558.9878048780488
3727,1S-MH-MU-ZET-CL14-9479-1S-MH-MU-ZET-CL14-9479,1S-MH-MU-ZET-CL14-9479,1S-MH-MU-ZET-CL14-9479,2.1.2.1,2025-04-04,558.9878048780488
3727,1S-MH-MU-ZET-CL14-9479-1S-MH-MU-ZET-RSTN-VIHA,1S-MH-MU-ZET-CL14-9479,1S-MH-MU-ZET-RSTN-VIHA,2.1.2.2,2014-07-30,500.6918918918918
3730,ROOT-1S-MH-MU-ZSC-RSTN-MARO,,1S-MH-MU-ZSC-RSTN-MARO,1,2024-12-03,20.283956043956042
3730,1S-MH-MU-ZSC-RSTN-MARO-1S-MH-MU-ZSC-CL10-2644,1S-MH-MU-ZSC-RSTN-MARO,1S-MH-MU-ZSC-CL10-2644,1.1,2025-04-04,276.8116402116402
3730,1S-MH-MU-ZSC-CL10-2644-1S-MH-MU-ZSC-CL10-2644,1S-MH-MU-ZSC-CL10-2644,1S-MH-MU-ZSC-CL10-2644,1.1.1,2025-04-04,276.8116402116402
3730,1S-MH-MU-ZSC-CL10-2644-1S-MH-MU-ZSC-CL10-2647,1S-MH-MU-ZSC-CL10-2644,1S-MH-MU-ZSC-CL10-2647,1.1.2,2025-04-04,277.2622222222222
3730,1S-MH-MU-ZSC-CL10-2647-1S-MH-MU-ZSC-CL10-2643,1S-MH-MU-ZSC-CL10-2647,1S-MH-MU-ZSC-CL10-2643,1.1.2.1,,
3730,1S-MH-MU-ZSC-CL10-2643-1S-MH-MU-ZET-CL14-9065,1S-MH-MU-ZSC-CL10-2643,1S-MH-MU-ZET-CL14-9065,1.1.2.1.1,2025-04-04,90.32621052631579
3730,1S-MH-MU-ZET-CL14-9065-1S-MH-MU-ZET-CL14-8459,1S-MH-MU-ZET-CL14-9065,1S-MH-MU-ZET-CL14-8459,1.1.2.1.1.1,2025-04-04,232.80547425474256
3730,1S-MH-MU-ZET-CL14-8459-1S-MH-MU-ZET-CL14-8459,1S-MH-MU-ZET-CL14-8459,1S-MH-MU-ZET-CL14-8459,1.1.2.1.1.1.1,2025-04-04,232.80547425474256
3730,1S-MH-MU-ZET-CL14-9065-1S-MH-MU-ZET-CL14-8881,1S-MH-MU-ZET-CL14-9065,1S-MH-MU-ZET-CL14-8881,1.1.2.1.1.2,2025-04-04,89.6071794871795
3730,1S-MH-MU-ZET-CL14-8881-1S-MH-MU-ZET-CL14-8881,1S-MH-MU-ZET-CL14-8881,1S-MH-MU-ZET-CL14-8881,1.1.2.1.1.2.1,2025-04-04,89.6071794871795
3730,1S-MH-MU-ZET-CL14-8881-1S-MH-MU-ZET-CL14-8886,1S-MH-MU-ZET-CL14-8881,1S-MH-MU-ZET-CL14-8886,1.1.2.1.1.2.2,2025-04-04,255.82577319587628
3730,1S-MH-MU-ZET-CL14-8881-1S-MH-MU-ZET-CL14-9366,1S-MH-MU-ZET-CL14-8881,1S-MH-MU-ZET-CL14-9366,1.1.2.1.1.2.3,2025-04-04,140.73132530120483
3730,1S-MH-MU-ZET-CL14-9366-1S-MH-MU-ZET-CL14-9366,1S-MH-MU-ZET-CL14-9366,1S-MH-MU-ZET-CL14-9366,1.1.2.1.1.2.3.1,2025-04-04,140.73132530120483
3730,1S-MH-MU-ZET-CL14-9366-1S-MH-MU-ZSC-CL10-2885,1S-MH-MU-ZET-CL14-9366,1S-MH-MU-ZSC-CL10-2885,1.1.2.1.1.2.3.2,2025-04-04,331.52084210526317
3730,1S-MH-MU-ZET-CL14-9065-1S-MH-MU-ZET-CL14-9065,1S-MH-MU-ZET-CL14-9065,1S-MH-MU-ZET-CL14-9065,1.1.2.1.1.3,2025-04-04,90.32621052631579
3730,1S-MH-MU-ZSC-CL10-2643-1S-MH-MU-ZSC-CL10-2457,1S-MH-MU-ZSC-CL10-2643,1S-MH-MU-ZSC-CL10-2457,1.1.2.1.2,2025-03-06,93.55668393782383
3730,1S-MH-MU-ZSC-CL10-2457-1S-MH-MU-ZSC-CL10-2457,1S-MH-MU-ZSC-CL10-2457,1S-MH-MU-ZSC-CL10-2457,1.1.2.1.2.1,2025-03-06,93.55668393782383
3730,1S-MH-MU-ZSC-CL10-2457-1S-MH-MU-ZSC-CL10-2515,1S-MH-MU-ZSC-CL10-2457,1S-MH-MU-ZSC-CL10-2515,1.1.2.1.2.2,2025-04-04,252.87157894736842
3730,1S-MH-MU-ZSC-CL10-2515-1S-MH-MU-ZSC-CL10-2515,1S-MH-MU-ZSC-CL10-2515,1S-MH-MU-ZSC-CL10-2515,1.1.2.1.2.2.1,2025-04-04,252.87157894736842
3730,1S-MH-MU-ZSC-CL10-2515-1S-MH-MU-ZSC-CL10-2520,1S-MH-MU-ZSC-CL10-2515,1S-MH-MU-ZSC-CL10-2520,1.1.2.1.2.2.2,2025-03-06,295.4029702970297
3730,1S-MH-MU-ZSC-CL10-2520-1S-MH-MU-ZSC-CL10-2360,1S-MH-MU-ZSC-CL10-2520,1S-MH-MU-ZSC-CL10-2360,1.1.2.1.2.2.2.1,2024-08-03,655.7271794871795
3730,1S-MH-MU-ZSC-CL10-2360-1S-MH-MU-ZSC-CL10-2360,1S-MH-MU-ZSC-CL10-2360,1S-MH-MU-ZSC-CL10-2360,1.1.2.1.2.2.2.1.1,2024-08-03,655.7271794871795
3730,1S-MH-MU-ZSC-CL10-2520-1S-MH-MU-ZSC-CL10-2520,1S-MH-MU-ZSC-CL10-2520,1S-MH-MU-ZSC-CL10-2520,1.1.2.1.2.2.2.2,2025-03-06,295.4029702970297
3730,1S-MH-MU-ZSC-CL10-2515-1S-MH-MU-ZSC-CL10-3119,1S-MH-MU-ZSC-CL10-2515,1S-MH-MU-ZSC-CL10-3119,1.1.2.1.2.2.3,2025-03-06,15862.457234042555
3730,1S-MH-MU-ZSC-CL10-3119-1S-MH-MU-ZSC-CL10-2171,1S-MH-MU-ZSC-CL10-3119,1S-MH-MU-ZSC-CL10-2171,1.1.2.1.2.2.3.1,2025-03-06,136.268125
3730,1S-MH-MU-ZSC-CL10-3119-1S-MH-MU-ZSC-CL10-3119,1S-MH-MU-ZSC-CL10-3119,1S-MH-MU-ZSC-CL10-3119,1.1.2.1.2.2.3.2,2025-03-06,15862.457234042555
3730,1S-MH-MU-ZSC-CL10-2647-1S-MH-MU-ZSC-CL10-2647,1S-MH-MU-ZSC-CL10-2647,1S-MH-MU-ZSC-CL10-2647,1.1.2.2,2025-04-04,277.2622222222222
3731,ROOT-1S-MH-MU-ZSC-RSTN-MARO,,1S-MH-MU-ZSC-RSTN-MARO,1,2024-12-03,20.283956043956042
3731,1S-MH-MU-ZSC-RSTN-MARO-1S-MH-MU-ZSC-CL10-2758,1S-MH-MU-ZSC-RSTN-MARO,1S-MH-MU-ZSC-CL10-2758,1.1,,
3731,1S-MH-MU-ZSC-CL10-2758-1S-MH-MU-ZSC-CL10-2547,1S-MH-MU-ZSC-CL10-2758,1S-MH-MU-ZSC-CL10-2547,1.1.1,2025-04-04,215.40502512562813
3731,1S-MH-MU-ZSC-CL10-2547-1S-MH-MU-ZSC-CL10-2455,1S-MH-MU-ZSC-CL10-2547,1S-MH-MU-ZSC-CL10-2455,1.1.1.1,2025-03-06,151.76082051282052
3731,1S-MH-MU-ZSC-CL10-2547-1S-MH-MU-ZSC-CL10-2488,1S-MH-MU-ZSC-CL10-2547,1S-MH-MU-ZSC-CL10-2488,1.1.1.2,2025-03-06,349.01278350515463
3731,1S-MH-MU-ZSC-CL10-2488-1S-MH-MU-ZSC-CL10-2482,1S-MH-MU-ZSC-CL10-2488,1S-MH-MU-ZSC-CL10-2482,1.1.1.2.1,2025-03-06,168.93131313131315
3731,1S-MH-MU-ZSC-CL10-2482-1S-MH-MU-ZSC-CL10-2482,1S-MH-MU-ZSC-CL10-2482,1S-MH-MU-ZSC-CL10-2482,1.1.1.2.1.1,2025-03-06,168.93131313131315
3731,1S-MH-MU-ZSC-CL10-2482-1S-MH-MU-ZSC-CL10-3125,1S-MH-MU-ZSC-CL10-2482,1S-MH-MU-ZSC-CL10-3125,1.1.1.2.1.2,2025-04-04,282.11067669172934
3731,1S-MH-MU-ZSC-CL10-3125-1S-MH-MU-ZSC-CL10-3121,1S-MH-MU-ZSC-CL10-3125,1S-MH-MU-ZSC-CL10-3121,1.1.1.2.1.2.1,2025-02-07,75.85063583815028
3731,1S-MH-MU-ZSC-CL10-3121-1S-MH-MU-ZSC-CL10-2168,1S-MH-MU-ZSC-CL10-3121,1S-MH-MU-ZSC-CL10-2168,1.1.1.2.1.2.1.1,2025-03-06,307.31428571428575
3731,1S-MH-MU-ZSC-CL10-2168-1S-MH-MU-ZSC-CL10-2793,1S-MH-MU-ZSC-CL10-2168,1S-MH-MU-ZSC-CL10-2793,1.1.1.2.1.2.1.1.1,2025-04-04,116.77055837563451
3731,1S-MH-MU-ZSC-CL10-2793-1S-MH-MU-ZSC-CL10-2118,1S-MH-MU-ZSC-CL10-2793,1S-MH-MU-ZSC-CL10-2118,1.1.1.2.1.2.1.1.1.1,2025-03-06,586.6587064676617
3731,1S-MH-MU-ZSC-CL10-2118-1S-MH-MU-ZSC-CL10-2118,1S-MH-MU-ZSC-CL10-2118,1S-MH-MU-ZSC-CL10-2118,1.1.1.2.1.2.1.1.1.1.1,2025-03-06,586.6587064676617
3731,1S-MH-MU-ZSC-CL10-2793-1S-MH-MU-ZSC-CL10-2126,1S-MH-MU-ZSC-CL10-2793,1S-MH-MU-ZSC-CL10-2126,1.1.1.2.1.2.1.1.1.2,2025-03-06,277.69767441860466
3731,1S-MH-MU-ZSC-CL10-2126-1S-MH-MU-ZSC-CL10-2126,1S-MH-MU-ZSC-CL10-2126,1S-MH-MU-ZSC-CL10-2126,1.1.1.2.1.2.1.1.1.2.1,2025-03-06,277.69767441860466
3731,1S-MH-MU-ZSC-CL10-2793-1S-MH-MU-ZSC-CL10-2793,1S-MH-MU-ZSC-CL10-2793,1S-MH-MU-ZSC-CL10-2793,1.1.1.2.1.2.1.1.1.3,2025-04-04,116.77055837563451
3731,1S-MH-MU-ZSC-CL10-2168-1S-MH-MU-ZSC-CL10-3047,1S-MH-MU-ZSC-CL10-2168,1S-MH-MU-ZSC-CL10-3047,1.1.1.2.1.2.1.1.2,2025-04-04,300.56123711340206
3731,1S-MH-MU-ZSC-CL10-3047-1S-MH-MU-ZSC-CL10-3047,1S-MH-MU-ZSC-CL10-3047,1S-MH-MU-ZSC-CL10-3047,1.1.1.2.1.2.1.1.2.1,2025-04-04,300.56123711340206
3731,1S-MH-MU-ZSC-CL10-3047-1S-MH-MU-ZSC-CL10-3048,1S-MH-MU-ZSC-CL10-3047,1S-MH-MU-ZSC-CL10-3048,1.1.1.2.1.2.1.1.2.2,2025-04-04,163.8734693877551
3731,1S-MH-MU-ZSC-CL10-3048-1S-MH-MU-ZSC-CL10-2482,1S-MH-MU-ZSC-CL10-3048,1S-MH-MU-ZSC-CL10-2482,1.1.1.2.1.2.1.1.2.2.1,2025-03-06,168.93131313131315
3731,1S-MH-MU-ZSC-CL10-3048-1S-MH-MU-ZSC-CL10-3048,1S-MH-MU-ZSC-CL10-3048,1S-MH-MU-ZSC-CL10-3048,1.1.1.2.1.2.1.1.2.2.2,2025-04-04,163.8734693877551
3731,1S-MH-MU-ZSC-CL10-2168-nan,1S-MH-MU-ZSC-CL10-2168,nan,1.1.1.2.1.2.1.1.3,,
3731,nan-nan,nan,nan,1.1.1.2.1.2.1.1.3.1,,
3731,1S-MH-MU-ZSC-CL10-3121-1S-MH-MU-ZSC-CL10-3121,1S-MH-MU-ZSC-CL10-3121,1S-MH-MU-ZSC-CL10-3121,1.1.1.2.1.2.1.2,2025-02-07,75.85063583815028
3731,1S-MH-MU-ZSC-CL10-3125-1S-MH-MU-ZSC-CL10-3125,1S-MH-MU-ZSC-CL10-3125,1S-MH-MU-ZSC-CL10-3125,1.1.1.2.1.2.2,2025-04-04,282.11067669172934
3731,1S-MH-MU-ZSC-CL10-2488-1S-MH-MU-ZSC-CL10-2488,1S-MH-MU-ZSC-CL10-2488,1S-MH-MU-ZSC-CL10-2488,1.1.1.2.2,2025-03-06,349.01278350515463
3731,1S-MH-MU-ZSC-CL10-2547-1S-MH-MU-ZSC-CL10-2547,1S-MH-MU-ZSC-CL10-2547,1S-MH-MU-ZSC-CL10-2547,1.1.1.3,2025-04-04,215.40502512562813
3731,1S-MH-MU-ZSC-CL10-2547-nan,1S-MH-MU-ZSC-CL10-2547,nan,1.1.1.4,,
3732,ROOT-1S-MH-MU-ZSC-RSTN-MARO,,1S-MH-MU-ZSC-RSTN-MARO,1,2024-12-03,20.283956043956042
3732,1S-MH-MU-ZSC-RSTN-MARO-1S-MH-MU-ZSC-CL10-3446,1S-MH-MU-ZSC-RSTN-MARO,1S-MH-MU-ZSC-CL10-3446,1.1,2025-04-04,165.4
3732,1S-MH-MU-ZSC-CL10-3446-1S-MH-MU-ZSC-CL10-2446,1S-MH-MU-ZSC-CL10-3446,1S-MH-MU-ZSC-CL10-2446,1.1.1,2025-04-04,395.3438775510204
3732,1S-MH-MU-ZSC-CL10-2446-1S-MH-MU-ZSC-CL10-2446,1S-MH-MU-ZSC-CL10-2446,1S-MH-MU-ZSC-CL10-2446,1.1.1.1,2025-04-04,395.3438775510204
3732,1S-MH-MU-ZSC-CL10-2446-1S-MH-MU-ZSC-CL10-2882,1S-MH-MU-ZSC-CL10-2446,1S-MH-MU-ZSC-CL10-2882,1.1.1.2,2025-03-06,482.53725888324874
3732,1S-MH-MU-ZSC-CL10-2882-1S-MH-MU-ZSC-CL10-2476,1S-MH-MU-ZSC-CL10-2882,1S-MH-MU-ZSC-CL10-2476,1.1.1.2.1,2025-04-04,436.3103092783505
3732,1S-MH-MU-ZSC-CL10-2476-1S-MH-MU-ZSC-CL10-2083,1S-MH-MU-ZSC-CL10-2476,1S-MH-MU-ZSC-CL10-2083,1.1.1.2.1.1,2025-04-04,193.68758974358974
3732,1S-MH-MU-ZSC-CL10-2083-1S-MH-MU-ZSC-CL10-2083,1S-MH-MU-ZSC-CL10-2083,1S-MH-MU-ZSC-CL10-2083,1.1.1.2.1.1.1,2025-04-04,193.68758974358974
3732,1S-MH-MU-ZSC-CL10-2476-1S-MH-MU-ZSC-CL10-2476,1S-MH-MU-ZSC-CL10-2476,1S-MH-MU-ZSC-CL10-2476,1.1.1.2.1.2,2025-04-04,436.3103092783505
3732,1S-MH-MU-ZSC-CL10-2882-1S-MH-MU-ZSC-CL10-2882,1S-MH-MU-ZSC-CL10-2882,1S-MH-MU-ZSC-CL10-2882,1.1.1.2.2,2025-03-06,482.53725888324874
3732,1S-MH-MU-ZSC-CL10-2446-1S-MH-MU-ZSC-CL10-3284,1S-MH-MU-ZSC-CL10-2446,1S-MH-MU-ZSC-CL10-3284,1.1.1.3,2025-04-04,250.1275
3732,1S-MH-MU-ZSC-CL10-3284-1S-MH-MU-ZSC-CL10-3212,1S-MH-MU-ZSC-CL10-3284,1S-MH-MU-ZSC-CL10-3212,1.1.1.3.1,2025-04-04,387.2566844919786
3732,1S-MH-MU-ZSC-CL10-3212-1S-MH-MU-ZSC-CL10-2565,1S-MH-MU-ZSC-CL10-3212,1S-MH-MU-ZSC-CL10-2565,1.1.1.3.1.1,2025-03-06,160.55224489795918
3732,1S-MH-MU-ZSC-CL10-2565-1S-MH-MU-ZSC-CL04-2391,1S-MH-MU-ZSC-CL10-2565,1S-MH-MU-ZSC-CL04-2391,1.1.1.3.1.1.1,2025-03-06,363.5028571428571
3732,1S-MH-MU-ZSC-CL04-2391-1S-MH-MU-ZSC-CL04-2391,1S-MH-MU-ZSC-CL04-2391,1S-MH-MU-ZSC-CL04-2391,1.1.1.3.1.1.1.1,2025-03-06,363.5028571428571
3732,1S-MH-MU-ZSC-CL04-2391-1S-MH-MU-ZSC-CL04-2485,1S-MH-MU-ZSC-CL04-2391,1S-MH-MU-ZSC-CL04-2485,1.1.1.3.1.1.1.2,2025-03-06,784.5284974093264
3732,1S-MH-MU-ZSC-CL04-2485-1S-MH-MU-ZSC-CL04-2485,1S-MH-MU-ZSC-CL04-2485,1S-MH-MU-ZSC-CL04-2485,1.1.1.3.1.1.1.2.1,2025-03-06,784.5284974093264
3732,1S-MH-MU-ZSC-CL04-2485-1S-MH-MU-ZSC-CL04-2493,1S-MH-MU-ZSC-CL04-2485,1S-MH-MU-ZSC-CL04-2493,1.1.1.3.1.1.1.2.2,2008-06-28,482.58000000000004
3732,1S-MH-MU-ZSC-CL04-2493-1S-MH-MU-ZSC-CL04-2493,1S-MH-MU-ZSC-CL04-2493,1S-MH-MU-ZSC-CL04-2493,1.1.1.3.1.1.1.2.2.1,2008-06-28,482.58000000000004
3732,1S-MH-MU-ZSC-CL04-2493-nan,1S-MH-MU-ZSC-CL04-2493,nan,1.1.1.3.1.1.1.2.2.2,,
3732,1S-MH-MU-ZSC-CL04-2485-1S-MH-MU-ZSC-CL04-3566,1S-MH-MU-ZSC-CL04-2485,1S-MH-MU-ZSC-CL04-3566,1.1.1.3.1.1.1.2.3,2023-02-06,141.5216326530612
3732,1S-MH-MU-ZSC-CL04-3566-1S-MH-MU-ZSC-CL04-2493,1S-MH-MU-ZSC-CL04-3566,1S-MH-MU-ZSC-CL04-2493,1.1.1.3.1.1.1.2.3.1,2008-06-28,482.58000000000004
3732,1S-MH-MU-ZSC-CL10-2565-1S-MH-MU-ZSC-CL10-2565,1S-MH-MU-ZSC-CL10-2565,1S-MH-MU-ZSC-CL10-2565,1.1.1.3.1.1.2,2025-03-06,160.55224489795918
3732,1S-MH-MU-ZSC-CL10-2565-1S-MH-MU-ZSC-CL10-3001,1S-MH-MU-ZSC-CL10-2565,1S-MH-MU-ZSC-CL10-3001,1.1.1.3.1.1.3,2025-04-04,184.6009756097561
3732,1S-MH-MU-ZSC-CL10-3001-1S-MH-MU-ZSC-CL10-3000,1S-MH-MU-ZSC-CL10-3001,1S-MH-MU-ZSC-CL10-3000,1.1.1.3.1.1.3.1,2025-04-04,313.4020408163265
3732,1S-MH-MU-ZSC-CL10-3000-1S-MH-MU-ZSC-CL04-2461,1S-MH-MU-ZSC-CL10-3000,1S-MH-MU-ZSC-CL04-2461,1.1.1.3.1.1.3.1.1,2024-11-04,442.9688622754491
3732,1S-MH-MU-ZSC-CL10-3000-1S-MH-MU-ZSC-CL10-3000,1S-MH-MU-ZSC-CL10-3000,1S-MH-MU-ZSC-CL10-3000,1.1.1.3.1.1.3.1.2,2025-04-04,313.4020408163265
3732,1S-MH-MU-ZSC-CL10-3001-1S-MH-MU-ZSC-CL10-3001,1S-MH-MU-ZSC-CL10-3001,1S-MH-MU-ZSC-CL10-3001,1.1.1.3.1.1.3.2,2025-04-04,184.6009756097561
3732,1S-MH-MU-ZSC-CL10-3212-1S-MH-MU-ZSC-CL10-3212,1S-MH-MU-ZSC-CL10-3212,1S-MH-MU-ZSC-CL10-3212,1.1.1.3.1.2,2025-04-04,387.2566844919786
3732,1S-MH-MU-ZSC-CL10-3284-1S-MH-MU-ZSC-CL10-3284,1S-MH-MU-ZSC-CL10-3284,1S-MH-MU-ZSC-CL10-3284,1.1.1.3.2,2025-04-04,250.1275
3732,1S-MH-MU-ZSC-CL10-3446-1S-MH-MU-ZSC-CL10-3446,1S-MH-MU-ZSC-CL10-3446,1S-MH-MU-ZSC-CL10-3446,1.1.2,2025-04-04,165.4
3736,ROOT-1S-MH-MU-ZSC-RSTN-MARO,,1S-MH-MU-ZSC-RSTN-MARO,1,2024-12-03,20.283956043956042
3736,1S-MH-MU-ZSC-RSTN-MARO-1S-MH-MU-ZET-CL14-8896,1S-MH-MU-ZSC-RSTN-MARO,1S-MH-MU-ZET-CL14-8896,1.1,2025-04-04,183.75654054054053
3736,1S-MH-MU-ZET-CL14-8896-1S-MH-MU-ZET-CL14-8033,1S-MH-MU-ZET-CL14-8896,1S-MH-MU-ZET-CL14-8033,1.1.1,2025-03-06,454.94720812182743
3736,1S-MH-MU-ZET-CL14-8033-1S-MH-MU-ZET-CL14-8032,1S-MH-MU-ZET-CL14-8033,1S-MH-MU-ZET-CL14-8032,1.1.1.1,2025-04-04,928.7024875621892
3736,1S-MH-MU-ZET-CL14-8032-1S-MH-MU-ZET-CL14-8032,1S-MH-MU-ZET-CL14-8032,1S-MH-MU-ZET-CL14-8032,1.1.1.1.1,2025-04-04,928.7024875621892
3736,1S-MH-MU-ZET-CL14-8033-1S-MH-MU-ZET-CL14-8033,1S-MH-MU-ZET-CL14-8033,1S-MH-MU-ZET-CL14-8033,1.1.1.2,2025-03-06,454.94720812182743
3736,1S-MH-MU-ZET-CL14-8033-1S-MH-MU-ZET-RSTN-VIHA,1S-MH-MU-ZET-CL14-8033,1S-MH-MU-ZET-RSTN-VIHA,1.1.1.3,2014-07-30,500.6918918918918
3736,1S-MH-MU-ZET-RSTN-VIHA-1S-MH-MU-ZET-CL14-8731,1S-MH-MU-ZET-RSTN-VIHA,1S-MH-MU-ZET-CL14-8731,1.1.1.3.1,2025-04-04,251.70244897959185
3736,1S-MH-MU-ZET-CL14-8731-1S-MH-MU-ZET-CL14-8728,1S-MH-MU-ZET-CL14-8731,1S-MH-MU-ZET-CL14-8728,1.1.1.3.1.1,2025-04-04,261.797
3736,1S-MH-MU-ZET-CL14-8728-1S-MH-MU-ZET-CL14-8727,1S-MH-MU-ZET-CL14-8728,1S-MH-MU-ZET-CL14-8727,1.1.1.3.1.1.1,2024-11-04,692.0357142857143
3736,1S-MH-MU-ZET-CL14-8728-1S-MH-MU-ZET-CL14-8728,1S-MH-MU-ZET-CL14-8728,1S-MH-MU-ZET-CL14-8728,1.1.1.3.1.1.2,2025-04-04,261.797
3736,1S-MH-MU-ZET-CL14-8728-nan,1S-MH-MU-ZET-CL14-8728,nan,1.1.1.3.1.1.3,,
3736,1S-MH-MU-ZET-CL14-8731-1S-MH-MU-ZET-CL14-8731,1S-MH-MU-ZET-CL14-8731,1S-MH-MU-ZET-CL14-8731,1.1.1.3.1.2,2025-04-04,251.70244897959185
3736,1S-MH-MU-ZET-CL14-8896-1S-MH-MU-ZET-CL14-8896,1S-MH-MU-ZET-CL14-8896,1S-MH-MU-ZET-CL14-8896,1.1.2,2025-04-04,183.75654054054053
3736,1S-MH-MU-ZET-CL14-8896-1S-MH-MU-ZET-CL14-9195,1S-MH-MU-ZET-CL14-8896,1S-MH-MU-ZET-CL14-9195,1.1.3,2025-04-04,291.9545691906005
3736,1S-MH-MU-ZSC-RSTN-MARO-1S-MH-MU-ZSC-CL10-2472,1S-MH-MU-ZSC-RSTN-MARO,1S-MH-MU-ZSC-CL10-2472,1.2,2025-04-04,239.5007560137457
3736,1S-MH-MU-ZSC-CL10-2472-1S-MH-MU-ZSC-CL10-2470,1S-MH-MU-ZSC-CL10-2472,1S-MH-MU-ZSC-CL10-2470,1.2.1,2025-04-04,202.2701030927835
3736,1S-MH-MU-ZSC-CL10-2470-1S-MH-MU-ZSC-CL10-2470,1S-MH-MU-ZSC-CL10-2470,1S-MH-MU-ZSC-CL10-2470,1.2.1.1,2025-04-04,202.2701030927835
3736,1S-MH-MU-ZSC-CL10-2470-1S-MH-MU-ZSC-CL10-2725,1S-MH-MU-ZSC-CL10-2470,1S-MH-MU-ZSC-CL10-2725,1.2.1.2,,
3736,1S-MH-MU-ZSC-CL10-2725-1S-MH-MU-ZSC-CL10-2468,1S-MH-MU-ZSC-CL10-2725,1S-MH-MU-ZSC-CL10-2468,1.2.1.2.1,2025-04-04,433.784
3736,1S-MH-MU-ZSC-CL10-2468-1S-MH-MU-ZSC-CL10-2468,1S-MH-MU-ZSC-CL10-2468,1S-MH-MU-ZSC-CL10-2468,1.2.1.2.1.1,2025-04-04,433.784
3736,1S-MH-MU-ZSC-CL10-2468-1S-MH-MU-ZSC-CL10-2471,1S-MH-MU-ZSC-CL10-2468,1S-MH-MU-ZSC-CL10-2471,1.2.1.2.1.2,2025-04-04,399.53960396039605
3736,1S-MH-MU-ZSC-CL10-2725-nan,1S-MH-MU-ZSC-CL10-2725,nan,1.2.1.2.2,,
3736,1S-MH-MU-ZSC-CL10-2472-1S-MH-MU-ZSC-CL10-2472,1S-MH-MU-ZSC-CL10-2472,1S-MH-MU-ZSC-CL10-2472,1.2.2,2025-04-04,239.5007560137457
37691,ROOT-1S-MH-MU-ZNT-RSTN-GORA,,1S-MH-MU-ZNT-RSTN-GORA,1,,
37691,1S-MH-MU-ZNT-RSTN-GORA-1S-MH-MU-ZNT-CL06-8936,1S-MH-MU-ZNT-RSTN-GORA,1S-MH-MU-ZNT-CL06-8936,1.1,,
37693,ROOT-1S-MH-MU-ZNT-RSTN-GORA,,1S-MH-MU-ZNT-RSTN-GORA,1,,
37693,1S-MH-MU-ZNT-RSTN-GORA-1S-MH-MU-ZNT-CL08-7590,1S-MH-MU-ZNT-RSTN-GORA,1S-MH-MU-ZNT-CL08-7590,1.1,2025-04-04,46.61000000000001
