DESTINATION_LOCATION,FEEDER_ID,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12
1S-MH-MU-ZET-CL07-8420,10563,3.066,3.342,3.519,4.769,5.086,3.679,0.0,1.71,8.471,7.317,4.524,4.274,1,1,2,1,1,1,0,1,0,2,2,1
1S-MH-MU-ZET-CL07-8425,10563,2.152,2.409,2.44,3.328,3.471,2.46,0.0,1.198,5.762,4.959,2.979,2.815,1,1,2,1,1,1,0,1,0,2,2,1
1S-MH-MU-ZET-CL07-9279,10563,4.415,4.714,5.038,6.853,7.357,5.355,0.0,2.488,11.856,10.23,6.456,6.11,1,1,2,1,1,1,0,1,0,2,2,1
1S-MH-MU-ZET-CL07-8420,10563,3.066,3.342,3.519,4.769,5.086,3.679,0.0,1.71,8.471,7.317,4.524,4.274,1,1,2,1,1,1,0,1,0,2,2,1
1S-MH-MU-ZET-CL07-8425,10563,2.152,2.409,2.44,3.328,3.471,2.46,0.0,1.198,5.762,4.959,2.979,2.815,1,1,2,1,1,1,0,1,0,2,2,1
1S-MH-MU-ZET-CL07-8345,10566,10.386,5.401,4.021,12.931,18.924,6.813,0.0,4.441,26.402,13.855,10.77,5.347,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL07-8344,10566,7.618,4.005,2.928,9.292,13.933,5.115,0.0,3.236,20.197,10.409,8.185,4.063,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL07-8339,10566,2.956,1.478,1.09,3.468,5.012,1.785,0.0,1.093,6.874,3.658,2.6,1.348,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL07-9516,10566,3.709,1.996,1.506,4.705,6.793,2.418,0.0,1.756,10.792,5.395,4.684,2.32,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL07-9800,10566,2.987,1.546,1.14,3.545,5.13,1.829,0.0,1.283,8.205,4.004,3.038,1.6,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL07-8840,10566,2.987,1.546,1.14,3.545,5.13,1.829,0.0,1.283,8.205,4.004,3.038,1.6,1,0,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZET-CL07-9114,10570,8.278,2.721,2.983,11.45,15.883,5.273,0.0,3.455,21.583,16.684,10.479,4.598,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZET-CL07-9854,10570,7.306,2.407,2.604,10.132,13.975,4.616,0.0,3.081,19.978,15.451,9.694,4.25,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZET-CL07-8419,10570,7.257,2.356,2.531,9.791,13.068,4.189,0.0,2.835,18.206,14.045,8.989,3.942,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZET-CL07-9564,10570,2.661,0.904,0.944,3.675,5.034,1.653,0.0,1.234,6.889,5.362,3.378,1.476,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZET-CL07-8421,10570,2.168,0.725,0.741,2.865,3.872,1.255,0.0,0.936,5.634,4.284,2.72,1.189,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZET-CL07-8425,10570,1.26,0.434,0.419,1.679,2.235,0.715,0.0,0.543,3.163,2.367,1.43,0.625,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZET-CL07-8423,10570,3.535,1.075,1.18,4.647,6.216,1.997,0.0,1.233,8.668,6.645,4.238,1.867,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZET-CL07-9742,10570,3.223,0.973,1.077,4.18,5.546,1.768,0.0,1.072,7.525,5.726,3.63,1.585,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZET-CL07-9647,10570,2.665,0.801,0.892,3.409,4.488,1.42,0.0,0.834,6.092,4.682,2.99,1.305,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZET-CL07-8422,10570,0.764,0.23,0.245,0.976,1.365,0.456,0.0,0.308,2.139,1.65,1.041,0.455,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZET-CL07-8340,10571,2.589,5.042,0.83,2.168,10.724,1.939,0.0,0.774,4.678,2.041,2.494,2.269,2,1,1,1,2,1,0,1,0,1,1,1
1S-MH-MU-ZET-CL07-9243,10571,1.57,3.057,0.476,1.351,6.563,1.168,0.0,0.478,2.92,1.281,1.586,1.375,2,1,1,1,2,1,0,1,0,1,1,1
1S-MH-MU-ZET-CL03-9480,106,1.415,2.769,0.983,5.373,2.043,0.0,0.0,0.0,31.558,1.835,1.385,3.003,1,1,0,3,0,0,0,0,0,1,1,2
1S-MH-MU-ZET-CL02-8011,106,0.859,1.671,0.628,3.253,1.156,0.0,0.0,0.0,21.11,1.055,0.773,1.714,1,1,0,3,0,0,0,0,0,1,1,2
1S-MH-MU-ZET-CL03-9172,109,3.699,1.892,5.007,8.549,6.851,3.815,0.0,1.581,9.808,8.34,4.629,1.846,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-9116,109,1.069,0.521,1.373,2.333,1.992,1.162,0.0,0.46,2.298,2.026,1.066,0.53,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-9204,109,0.688,0.345,0.889,1.516,1.255,0.716,0.0,0.296,1.229,1.137,0.615,0.339,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-8739,109,0.511,0.252,0.634,1.106,0.905,0.513,0.0,0.206,0.681,0.674,0.368,0.141,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-8510,109,3.699,1.892,5.007,8.549,6.851,3.815,0.0,1.581,9.808,8.34,4.629,1.846,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-8283,109,3.699,1.892,5.007,8.549,6.851,3.815,0.0,1.581,9.808,8.34,4.629,1.846,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-9346,109,0.268,0.146,0.444,0.689,0.494,0.249,0.0,0.13,0.858,0.686,0.38,0.14,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-9123,109,3.15,1.595,4.188,7.24,5.873,3.302,0.0,1.348,8.21,7.039,3.899,1.577,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-8178,109,2.772,1.397,3.661,6.258,5.033,2.811,0.0,1.139,6.815,5.923,3.27,1.333,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-8181,109,2.491,1.249,3.268,5.571,4.518,2.539,0.0,1.01,6.049,5.193,2.855,1.171,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-9779,109,2.231,1.127,2.967,4.996,4.042,2.267,0.0,0.897,5.299,4.612,2.521,1.039,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-8182,109,2.112,1.048,2.779,4.692,3.795,2.129,0.0,0.835,4.965,4.277,2.329,0.963,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL03-8179,109,1.547,0.761,2.009,3.435,2.818,1.598,0.0,0.63,3.436,2.987,1.6,0.696,1,0,1,1,2,1,0,1,0,2,1,0
1S-MH-MU-ZET-CL02-8478,110,11.436,5.793,6.478,16.537,18.001,4.817,0.0,4.437,32.625,17.873,12.083,12.038,1,0,0,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZET-CL02-8544,110,6.454,3.136,3.551,8.895,9.682,2.591,0.0,2.34,16.48,9.362,7.029,6.751,1,0,0,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZET-CL02-8473,110,5.798,2.783,3.178,7.974,8.748,2.356,0.0,2.066,14.824,8.214,6.235,6.113,1,0,0,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZET-CL02-8472,110,3.627,1.703,2.004,4.963,5.759,1.618,0.0,1.309,9.418,5.17,3.908,3.873,1,0,0,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZET-CL02-8471,110,2.206,1.017,1.248,3.024,3.569,1.015,0.0,0.708,5.891,2.941,2.472,2.28,1,0,0,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZET-CL03-8442,110,4.562,2.442,2.653,6.987,7.654,2.059,0.0,1.943,13.176,7.872,4.64,4.856,1,0,0,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZET-CL03-8078,110,3.389,1.778,1.948,5.209,5.831,1.595,0.0,1.502,10.449,5.94,3.372,3.555,1,0,0,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZET-CL03-8213,110,2.628,1.411,1.526,4.227,4.812,1.333,0.0,1.265,8.671,4.885,2.68,2.813,1,0,0,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZET-CL03-8536,110,2.379,1.279,1.377,3.865,4.425,1.231,0.0,1.176,8.092,4.498,2.443,2.632,1,0,0,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZET-CL03-8938,110,1.671,0.932,0.981,2.894,3.414,0.971,0.0,0.894,6.475,3.314,1.704,1.837,1,0,0,1,1,0,0,1,0,2,1,1
1S-MH-MU-ZSC-CL01-3132,11215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZSC-CL01-3131,11215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZST-CL08-0122,11423,9.478,8.316,3.976,11.668,14.08,7.919,0.0,3.0,17.448,8.641,8.255,4.431,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0570,11423,4.346,3.673,1.796,5.237,6.375,3.607,0.0,1.362,7.832,3.79,3.622,1.986,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1192,11423,3.123,2.667,1.289,3.889,4.6,2.55,0.0,0.949,5.645,2.642,2.57,1.404,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1055,11423,1.929,1.633,0.763,2.448,2.772,1.485,0.0,0.557,3.153,1.477,1.519,0.81,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0325,11423,1.929,1.633,0.763,2.448,2.772,1.485,0.0,0.557,3.153,1.477,1.519,0.81,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0566,11423,0.794,0.643,0.313,0.948,1.1,0.6,0.0,0.212,1.134,0.547,0.56,0.294,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0781,11423,4.165,3.817,1.801,5.234,6.341,3.576,0.0,1.318,7.812,3.927,3.767,1.958,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0190,11423,3.753,3.441,1.617,4.662,5.654,3.191,0.0,1.212,7.1,3.567,3.376,1.766,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1018,11423,2.846,2.668,1.284,3.654,4.307,2.38,0.0,0.894,5.358,2.694,2.546,1.282,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0404,11423,2.61,2.447,1.177,3.374,3.959,2.181,0.0,0.837,4.907,2.47,2.324,1.18,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0499,11423,0.675,0.623,0.282,0.877,1.092,0.628,0.0,0.231,1.337,0.665,0.585,0.325,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0922,11423,0.712,0.635,0.311,0.922,1.036,0.552,0.0,0.223,1.298,0.68,0.654,0.318,2,1,0,1,2,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1303,11425,14.946,5.469,8.865,16.424,15.11,10.337,0.0,5.832,32.824,23.769,14.228,8.4,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL04-0043,11425,1.626,0.642,1.023,1.847,1.877,1.367,0.0,0.799,4.035,2.778,1.613,1.037,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0654,11425,14.34,5.24,8.493,15.745,14.468,9.89,0.0,5.576,31.362,22.775,13.634,8.052,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0406,11425,2.774,0.908,1.627,2.907,2.411,1.526,0.0,0.87,5.313,3.861,2.344,1.413,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0405,11425,1.203,0.408,0.724,1.183,0.95,0.586,0.0,0.312,2.048,1.592,1.018,0.637,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0182,11425,10.92,4.095,6.517,12.218,11.407,7.88,0.0,4.461,24.706,18.001,10.799,6.31,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0692,11425,9.749,3.696,5.828,10.946,10.108,6.932,0.0,4.026,22.392,16.251,9.669,5.643,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0573,11425,9.425,3.57,5.611,10.604,9.816,6.743,0.0,3.892,21.529,15.636,8.896,5.473,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1069,11425,8.651,3.334,5.191,9.788,9.01,6.166,0.0,3.567,20.042,14.239,8.123,4.975,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0407,11425,7.724,3.043,4.671,8.85,8.261,5.706,0.0,3.294,18.379,13.019,7.411,4.535,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL04-1107,11425,3.724,1.474,2.253,4.26,4.002,2.776,0.0,1.598,8.884,6.325,3.704,2.267,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL04-0043,11425,1.626,0.642,1.023,1.847,1.877,1.367,0.0,0.799,4.035,2.778,1.613,1.037,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1415,11425,3.724,1.474,2.253,4.26,4.002,2.776,0.0,1.598,8.884,6.325,3.704,2.267,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL04-1107,11425,3.724,1.474,2.253,4.26,4.002,2.776,0.0,1.598,8.884,6.325,3.704,2.267,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1360,11432,0.24,0.315,0.0,0.069,0.067,0.0,0.0,0.033,0.241,0.2,0.208,0.0,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0789,11432,0.24,0.315,0.0,0.069,0.067,0.0,0.0,0.033,0.241,0.2,0.208,0.0,1,0,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0420,11433,17.044,7.907,10.002,22.911,17.082,12.567,0.0,5.6,26.133,16.55,14.008,8.183,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0571,11433,1.501,0.736,0.894,1.945,1.378,0.974,0.0,0.411,2.12,1.274,1.203,0.667,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1006,11433,5.334,2.22,2.95,7.059,5.695,4.433,0.0,2.116,8.955,5.441,4.591,2.814,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0562,11433,4.203,1.691,2.179,5.33,4.409,3.488,0.0,1.692,7.052,4.266,3.592,2.17,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0649,11433,3.199,1.218,1.57,3.727,3.102,2.463,0.0,1.082,4.725,2.84,2.365,1.445,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0570,11433,1.666,0.685,0.918,1.995,1.675,1.338,0.0,0.602,2.551,1.622,1.353,0.816,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0123,11433,15.111,6.94,8.845,20.328,15.259,11.284,0.0,5.162,23.851,14.877,12.371,7.303,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0561,11433,15.111,6.94,8.845,20.328,15.259,11.284,0.0,5.162,23.851,14.877,12.371,7.303,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1046,11433,13.314,6.154,7.908,18.313,13.65,10.04,0.0,4.519,20.841,13.094,10.907,6.42,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1045,11433,11.939,5.533,7.121,16.532,12.275,9.002,0.0,4.119,18.643,11.722,9.643,5.723,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0197,11433,11.939,5.533,7.121,16.532,12.275,9.002,0.0,4.119,18.643,11.722,9.643,5.723,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0875,11433,11.514,5.334,6.872,15.974,11.861,8.699,0.0,3.994,17.779,11.308,9.355,5.548,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0532,11433,1.583,0.761,0.875,2.015,1.496,1.097,0.0,0.575,2.355,1.456,1.095,0.729,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0568,11433,8.077,3.664,4.798,11.125,8.427,6.274,0.0,2.925,12.893,7.751,6.108,3.729,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0135,11433,6.87,2.962,3.879,8.884,6.779,5.074,0.0,2.329,10.048,6.062,5.122,3.132,1,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0029,11434,15.13,12.873,7.606,20.524,17.773,8.802,0.0,5.4,37.761,17.701,14.899,7.377,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1033,11434,2.059,1.632,0.999,2.704,2.457,1.256,0.0,0.846,5.46,2.567,1.968,1.049,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0982,11434,1.719,1.366,0.836,2.268,2.067,1.06,0.0,0.708,4.594,2.146,1.655,0.878,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0646,11434,1.01,0.857,0.541,1.404,1.251,0.632,0.0,0.418,2.655,1.286,0.98,0.508,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0946,11434,14.756,12.596,7.449,20.105,17.276,8.509,0.0,5.037,35.898,16.819,14.23,7.004,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0929,11434,14.041,12.065,7.156,19.22,16.38,8.02,0.0,4.881,34.855,16.344,13.878,6.806,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0367,11434,13.806,11.872,7.05,18.943,16.134,7.896,0.0,4.792,34.321,16.072,13.683,6.682,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1013,11434,3.797,3.124,1.884,5.248,4.184,1.946,0.0,1.232,9.173,4.174,3.67,1.705,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0354,11434,3.266,2.662,1.608,4.518,3.603,1.677,0.0,1.063,7.902,3.481,3.058,1.457,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0376,11434,2.359,1.913,1.151,3.132,2.51,1.173,0.0,0.79,6.109,2.689,2.156,0.978,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0878,11434,2.158,1.75,1.03,2.826,2.257,1.052,0.0,0.711,5.337,2.213,1.81,0.788,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0896,11434,8.786,7.685,4.578,12.145,10.679,5.345,0.0,3.168,22.209,10.483,8.847,4.378,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0092,11434,7.904,6.839,4.077,10.872,9.601,4.819,0.0,2.871,19.616,9.223,7.767,3.856,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0700,11434,1.744,1.619,0.97,2.443,2.437,1.319,0.0,0.665,4.256,2.088,1.592,0.862,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0981,11434,1.252,1.255,0.619,1.814,1.833,0.999,0.0,0.471,2.893,1.488,1.094,0.618,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0082,11434,0.977,0.762,0.443,1.546,1.183,0.532,0.0,0.259,1.71,0.771,0.612,0.321,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-1281,11434,0.954,1.038,0.473,0.991,1.152,0.672,0.0,0.33,2.111,1.074,0.78,0.418,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0980,11434,0.399,0.334,0.203,0.558,0.494,0.248,0.0,0.159,0.995,0.491,0.369,0.197,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0533,11434,0.954,1.038,0.473,0.991,1.152,0.672,0.0,0.33,2.111,1.074,0.78,0.418,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0411,11434,4.303,3.64,2.189,5.606,4.924,2.462,0.0,1.623,11.448,5.286,4.721,2.238,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0477,11434,3.589,3.114,1.858,4.699,4.106,2.046,0.0,1.344,9.715,4.486,3.693,1.826,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZST-CL08-0431,11434,2.739,2.373,1.421,3.494,3.208,1.652,0.0,1.071,7.528,3.453,2.797,1.416,3,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZSC-CL01-2280,11473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZSC-CL01-2291,11473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZSC-CL01-2714,11473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZSC-CL01-2928,11473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZET-CL06-9862,11492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1S-MH-MU-ZNT-CL09-6121,11759,4.025,3.655,0.911,2.762,2.507,1.676,0.0,0.758,4.158,2.404,2.043,0.952,2,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL09-6892,11759,2.877,2.6,0.668,2.222,2.037,1.371,0.0,0.643,3.511,2.014,1.727,0.794,2,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL09-7589,11759,1.138,0.945,0.277,0.86,0.9,0.659,0.0,0.289,1.422,0.833,0.709,0.377,2,1,0,1,1,0,0,1,0,1,1,0
1S-MH-MU-ZNT-CL09-6739,11761,3.071,1.312,2.939,3.433,4.558,4.236,0.0,1.666,10.106,4.461,3.983,1.723,1,0,2,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL10-6674,11761,2.342,0.993,2.212,2.628,3.511,3.279,0.0,1.314,7.822,3.483,3.083,1.353,1,0,2,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL09-6050,11761,1.804,0.823,1.837,2.135,2.829,2.623,0.0,1.006,6.268,2.708,2.44,1.089,1,0,2,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL09-6375,11761,0.678,0.305,0.669,0.849,1.144,1.077,0.0,0.41,2.426,1.082,0.996,0.401,1,0,2,1,1,1,0,1,0,1,1,0
1S-MH-MU-ZNT-CL09-6117,11762,10.023,7.324,8.055,17.608,15.124,6.659,0.0,1.619,14.229,14.772,8.137,5.284,1,0,0,2,2,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-6207,11762,3.552,2.495,2.71,5.865,5.223,2.371,0.0,0.617,4.698,5.042,2.73,1.886,1,0,0,2,2,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-6936,11762,1.342,1.015,1.083,2.355,2.122,0.972,0.0,0.258,1.896,2.016,1.079,0.713,1,0,0,2,2,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-6369,11762,1.451,1.002,1.069,2.386,1.981,0.846,0.0,0.208,1.833,1.998,1.105,0.738,1,0,0,2,2,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-7307,11762,5.519,4.222,4.534,9.891,8.38,3.645,0.0,0.852,8.011,8.296,4.603,2.904,1,0,0,2,2,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-6090,11762,4.871,3.636,3.923,8.611,7.367,3.232,0.0,0.752,6.632,6.744,3.726,2.374,1,0,0,2,2,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-6495,11762,4.871,3.636,3.923,8.611,7.367,3.232,0.0,0.752,6.632,6.744,3.726,2.374,1,0,0,2,2,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-6223,11762,2.613,1.966,2.126,4.636,3.923,1.704,0.0,0.4,3.623,3.929,2.135,1.376,1,0,0,2,2,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-7064,11762,2.446,1.839,1.984,4.298,3.651,1.592,0.0,0.371,3.381,3.689,1.992,1.289,1,0,0,2,2,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-6540,11762,1.493,1.176,1.248,2.777,2.326,1.002,0.0,0.226,2.146,2.423,1.27,0.829,1,0,0,2,2,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL05-6134,11763,6.481,5.459,5.323,8.245,7.938,5.075,0.0,1.264,8.054,7.268,5.632,6.653,1,1,0,3,1,1,0,1,0,1,1,1
1S-MH-MU-ZNT-CL05-6165,11763,4.587,3.842,3.815,5.807,5.708,3.711,0.0,0.896,6.056,5.573,4.309,5.102,1,1,0,3,1,1,0,1,0,1,1,1
1S-MH-MU-ZNT-CL05-6166,11763,2.887,2.465,2.424,3.72,3.841,2.593,0.0,0.619,4.097,3.661,2.882,3.383,1,1,0,3,1,1,0,1,0,1,1,1
1S-MH-MU-ZNT-CL05-7222,11763,0.233,0.203,0.211,0.378,0.802,0.745,0.0,0.19,1.188,1.057,0.803,1.314,1,1,0,3,1,1,0,1,0,1,1,1
1S-MH-MU-ZNT-CL09-7217,11764,5.519,1.998,1.869,8.29,9.141,4.273,0.0,3.451,16.301,13.709,7.753,5.189,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-7999,11764,4.879,1.806,1.696,7.414,8.234,3.87,0.0,3.161,15.286,12.79,7.256,4.847,1,0,0,1,1,0,0,1,0,2,1,0
1S-MH-MU-ZNT-CL09-7987,11764,4.442,1.611,1.525,6.437,7.229,3.426,0.0,2.763,13.02,10.81,6.191,4.11,1,0,0,1,1,0,0,1,0,2,1,0
